csv_row_number	filename	normalized_filename	file_type	injection	sample_id	container_id	csv_ionization_mode	ms_parent_level	is_sample_file	has_required_csv_identifiers	dried_material_present	dried_samples_data_id	original_sample_container_id	extraction_sample_container_present	extraction_data_id	extraction_sample_container_id	expected_extraction_container_id	aliquot_sample_container_present	aliquoting_data_id	aliquot_sample_container_id	target_ms_parent_container_id	existing_ms_data_id	ready_for_ms_data_import	status	reason
115	20261703_Mazz_Sample_drog_000342_01	20261703_Mazz_Sample_drog_000342_01	sample	1	drog_000342	drog_000342_01	positive	extraction	true	true	false			false				false				4588	false	already_imported	missing_dried_material;missing_extraction_sample_container;ms_data_already_exists
116	20261703_Mazz_Sample_drog_000354_01	20261703_Mazz_Sample_drog_000354_01	sample	1	drog_000354	drog_000354_01	positive	extraction	true	true	false			false				false				4589	false	already_imported	missing_dried_material;missing_extraction_sample_container;ms_data_already_exists
117	20261703_Mazz_Sample_drog_000178_01	20261703_Mazz_Sample_drog_000178_01	sample	1	drog_000178	drog_000178_01	positive	extraction	true	true	false			false				false				4590	false	already_imported	missing_dried_material;missing_extraction_sample_container;ms_data_already_exists
118	20261703_Mazz_Sample_drog_000461_01	20261703_Mazz_Sample_drog_000461_01	sample	1	drog_000461	drog_000461_01	positive	extraction	true	true	false			false				false				4591	false	already_imported	missing_dried_material;missing_extraction_sample_container;ms_data_already_exists
119	20261703_Mazz_Sample_drog_000335_01	20261703_Mazz_Sample_drog_000335_01	sample	1	drog_000335	drog_000335_01	positive	extraction	true	true	false			false				false				4592	false	already_imported	missing_dried_material;missing_extraction_sample_container;ms_data_already_exists
120	20261703_Mazz_Sample_drog_000147_01	20261703_Mazz_Sample_drog_000147_01	sample	1	drog_000147	drog_000147_01	positive	extraction	true	true	false			false				false				4593	false	already_imported	missing_dried_material;missing_extraction_sample_container;ms_data_already_exists
121	20261703_Mazz_Sample_drog_000033_01	20261703_Mazz_Sample_drog_000033_01	sample	1	drog_000033	drog_000033_01	positive	extraction	true	true	false			false				false				4594	false	already_imported	missing_dried_material;missing_extraction_sample_container;ms_data_already_exists
122	20261703_Mazz_Sample_drog_000348_01	20261703_Mazz_Sample_drog_000348_01	sample	1	drog_000348	drog_000348_01	positive	extraction	true	true	false			false				false				4595	false	already_imported	missing_dried_material;missing_extraction_sample_container;ms_data_already_exists
123	20261703_Mazz_Sample_drog_000314_01	20261703_Mazz_Sample_drog_000314_01	sample	1	drog_000314	drog_000314_01	positive	extraction	true	true	false			false				false				4596	false	already_imported	missing_dried_material;missing_extraction_sample_container;ms_data_already_exists
124	20261703_Mazz_Sample_drog_000003_01	20261703_Mazz_Sample_drog_000003_01	sample	1	drog_000003	drog_000003_01	positive	extraction	true	true	false			false				false				4597	false	already_imported	missing_dried_material;missing_extraction_sample_container;ms_data_already_exists
125	20261703_Mazz_Sample_drog_000289_01	20261703_Mazz_Sample_drog_000289_01	sample	1	drog_000289	drog_000289_01	positive	extraction	true	true	false			false				false				4598	false	already_imported	missing_dried_material;missing_extraction_sample_container;ms_data_already_exists
126	20261703_Mazz_Sample_drog_000537_01	20261703_Mazz_Sample_drog_000537_01	sample	1	drog_000537	drog_000537_01	positive	extraction	true	true	false			false				false				4599	false	already_imported	missing_dried_material;missing_extraction_sample_container;ms_data_already_exists
127	20261703_Mazz_Sample_drog_000026_01	20261703_Mazz_Sample_drog_000026_01	sample	1	drog_000026	drog_000026_01	positive	extraction	true	true	false			false				false				4600	false	already_imported	missing_dried_material;missing_extraction_sample_container;ms_data_already_exists
128	20261703_Mazz_Sample_drog_000090_01	20261703_Mazz_Sample_drog_000090_01	sample	1	drog_000090	drog_000090_01	positive	extraction	true	true	false			false				false				4601	false	already_imported	missing_dried_material;missing_extraction_sample_container;ms_data_already_exists
129	20261703_Mazz_Sample_drog_000329_01	20261703_Mazz_Sample_drog_000329_01	sample	1	drog_000329	drog_000329_01	positive	extraction	true	true	false			false				false				4602	false	already_imported	missing_dried_material;missing_extraction_sample_container;ms_data_already_exists
130	20261703_Mazz_Sample_drog_000031_01	20261703_Mazz_Sample_drog_000031_01	sample	1	drog_000031	drog_000031_01	positive	extraction	true	true	false			false				false				4603	false	already_imported	missing_dried_material;missing_extraction_sample_container;ms_data_already_exists
131	20261703_Mazz_Sample_drog_000317_01	20261703_Mazz_Sample_drog_000317_01	sample	1	drog_000317	drog_000317_01	positive	extraction	true	true	false			false				false				4604	false	already_imported	missing_dried_material;missing_extraction_sample_container;ms_data_already_exists
132	20261703_Mazz_Sample_drog_000400_01	20261703_Mazz_Sample_drog_000400_01	sample	1	drog_000400	drog_000400_01	positive	extraction	true	true	false			false				false				4605	false	already_imported	missing_dried_material;missing_extraction_sample_container;ms_data_already_exists
133	20261703_Mazz_Sample_drog_000176_01	20261703_Mazz_Sample_drog_000176_01	sample	1	drog_000176	drog_000176_01	positive	extraction	true	true	false			false				false				4606	false	already_imported	missing_dried_material;missing_extraction_sample_container;ms_data_already_exists
134	20261703_Mazz_Sample_drog_000054_01	20261703_Mazz_Sample_drog_000054_01	sample	1	drog_000054	drog_000054_01	positive	extraction	true	true	false			false				false				4607	false	already_imported	missing_dried_material;missing_extraction_sample_container;ms_data_already_exists
135	20261703_Mazz_Sample_drog_000007_01	20261703_Mazz_Sample_drog_000007_01	sample	1	drog_000007	drog_000007_01	positive	extraction	true	true	false			false				false				4608	false	already_imported	missing_dried_material;missing_extraction_sample_container;ms_data_already_exists
136	20261703_Mazz_Sample_drog_000036_01	20261703_Mazz_Sample_drog_000036_01	sample	1	drog_000036	drog_000036_01	positive	extraction	true	true	false			false				false				4609	false	already_imported	missing_dried_material;missing_extraction_sample_container;ms_data_already_exists
137	20261703_Mazz_Sample_drog_000114_01	20261703_Mazz_Sample_drog_000114_01	sample	1	drog_000114	drog_000114_01	positive	extraction	true	true	false			false				false				4610	false	already_imported	missing_dried_material;missing_extraction_sample_container;ms_data_already_exists
138	20261703_Mazz_Sample_drog_000013_01	20261703_Mazz_Sample_drog_000013_01	sample	1	drog_000013	drog_000013_01	positive	extraction	true	true	false			false				false				4611	false	already_imported	missing_dried_material;missing_extraction_sample_container;ms_data_already_exists
139	20261703_Mazz_Sample_drog_000029_01	20261703_Mazz_Sample_drog_000029_01	sample	1	drog_000029	drog_000029_01	positive	extraction	true	true	false			false				false				4612	false	already_imported	missing_dried_material;missing_extraction_sample_container;ms_data_already_exists
140	20261703_Mazz_Sample_drog_000210_01	20261703_Mazz_Sample_drog_000210_01	sample	1	drog_000210	drog_000210_01	positive	extraction	true	true	false			false				false				4613	false	already_imported	missing_dried_material;missing_extraction_sample_container;ms_data_already_exists
141	20261703_Mazz_Sample_drog_000557_01	20261703_Mazz_Sample_drog_000557_01	sample	1	drog_000557	drog_000557_01	positive	extraction	true	true	false			false				false				4614	false	already_imported	missing_dried_material;missing_extraction_sample_container;ms_data_already_exists
142	20261703_Mazz_Sample_drog_000182_01	20261703_Mazz_Sample_drog_000182_01	sample	1	drog_000182	drog_000182_01	positive	extraction	true	true	false			false				false				4615	false	already_imported	missing_dried_material;missing_extraction_sample_container;ms_data_already_exists
143	20261703_Mazz_Sample_drog_000168_01	20261703_Mazz_Sample_drog_000168_01	sample	1	drog_000168	drog_000168_01	positive	extraction	true	true	false			false				false				4616	false	already_imported	missing_dried_material;missing_extraction_sample_container;ms_data_already_exists
144	20261703_Mazz_Sample_drog_000019_01	20261703_Mazz_Sample_drog_000019_01	sample	1	drog_000019	drog_000019_01	positive	extraction	true	true	false			false				false					false	blocked	missing_dried_material;missing_extraction_sample_container
145	20261703_Mazz_Sample_drog_000313_01	20261703_Mazz_Sample_drog_000313_01	sample	1	drog_000313	drog_000313_01	positive	extraction	true	true	false			false				false				4617	false	already_imported	missing_dried_material;missing_extraction_sample_container;ms_data_already_exists
146	20261703_Mazz_Sample_drog_000025_01	20261703_Mazz_Sample_drog_000025_01	sample	1	drog_000025	drog_000025_01	positive	extraction	true	true	false			false				false				4618	false	already_imported	missing_dried_material;missing_extraction_sample_container;ms_data_already_exists
147	20261703_Mazz_Sample_drog_000038_01	20261703_Mazz_Sample_drog_000038_01	sample	1	drog_000038	drog_000038_01	positive	extraction	true	true	false			false				false				4619	false	already_imported	missing_dried_material;missing_extraction_sample_container;ms_data_already_exists
148	20261703_Mazz_Sample_drog_000039_01	20261703_Mazz_Sample_drog_000039_01	sample	1	drog_000039	drog_000039_01	positive	extraction	true	true	false			false				false				4620	false	already_imported	missing_dried_material;missing_extraction_sample_container;ms_data_already_exists
149	20261703_Mazz_Sample_drog_000539_01	20261703_Mazz_Sample_drog_000539_01	sample	1	drog_000539	drog_000539_01	positive	extraction	true	true	false			false				false				4621	false	already_imported	missing_dried_material;missing_extraction_sample_container;ms_data_already_exists
150	20261703_Mazz_Sample_drog_000284_01	20261703_Mazz_Sample_drog_000284_01	sample	1	drog_000284	drog_000284_01	positive	extraction	true	true	false			false				false				4622	false	already_imported	missing_dried_material;missing_extraction_sample_container;ms_data_already_exists
151	20261703_Mazz_Sample_drog_000222_01	20261703_Mazz_Sample_drog_000222_01	sample	1	drog_000222	drog_000222_01	positive	extraction	true	true	false			false				false				4623	false	already_imported	missing_dried_material;missing_extraction_sample_container;ms_data_already_exists
152	20261703_Mazz_Sample_drog_000310_01	20261703_Mazz_Sample_drog_000310_01	sample	1	drog_000310	drog_000310_01	positive	extraction	true	true	false			false				false				4624	false	already_imported	missing_dried_material;missing_extraction_sample_container;ms_data_already_exists
153	20261703_Mazz_Sample_drog_000547_01	20261703_Mazz_Sample_drog_000547_01	sample	1	drog_000547	drog_000547_01	positive	extraction	true	true	false			false				false				4625	false	already_imported	missing_dried_material;missing_extraction_sample_container;ms_data_already_exists
154	20261703_Mazz_Sample_drog_000037_01	20261703_Mazz_Sample_drog_000037_01	sample	1	drog_000037	drog_000037_01	positive	extraction	true	true	false			false				false				4626	false	already_imported	missing_dried_material;missing_extraction_sample_container;ms_data_already_exists
155	20261703_Mazz_Sample_drog_000358_01	20261703_Mazz_Sample_drog_000358_01	sample	1	drog_000358	drog_000358_01	positive	extraction	true	true	false			false				false				4627	false	already_imported	missing_dried_material;missing_extraction_sample_container;ms_data_already_exists
156	20261703_Mazz_Sample_drog_000023_01	20261703_Mazz_Sample_drog_000023_01	sample	1	drog_000023	drog_000023_01	positive	extraction	true	true	false			false				false				4628	false	already_imported	missing_dried_material;missing_extraction_sample_container;ms_data_already_exists
157	20261703_Mazz_Sample_drog_000030_01	20261703_Mazz_Sample_drog_000030_01	sample	1	drog_000030	drog_000030_01	positive	extraction	true	true	false			false				false				4629	false	already_imported	missing_dried_material;missing_extraction_sample_container;ms_data_already_exists
158	20261703_Mazz_Sample_drog_000040_01	20261703_Mazz_Sample_drog_000040_01	sample	1	drog_000040	drog_000040_01	positive	extraction	true	true	false			false				false				4630	false	already_imported	missing_dried_material;missing_extraction_sample_container;ms_data_already_exists
159	20261703_Mazz_Sample_drog_000206_01	20261703_Mazz_Sample_drog_000206_01	sample	1	drog_000206	drog_000206_01	positive	extraction	true	true	false			false				false				4631	false	already_imported	missing_dried_material;missing_extraction_sample_container;ms_data_already_exists
160	20261703_Mazz_Sample_drog_000097_01	20261703_Mazz_Sample_drog_000097_01	sample	1	drog_000097	drog_000097_01	positive	extraction	true	true	false			false				false				4632	false	already_imported	missing_dried_material;missing_extraction_sample_container;ms_data_already_exists
161	20261703_Mazz_Sample_drog_000410_01	20261703_Mazz_Sample_drog_000410_01	sample	1	drog_000410	drog_000410_01	positive	extraction	true	true	false			false				false				4633	false	already_imported	missing_dried_material;missing_extraction_sample_container;ms_data_already_exists
162	20261703_Mazz_Sample_drog_000575_02	20261703_Mazz_Sample_drog_000575_02	sample	2	drog_000575	drog_000575_01	positive	extraction	true	true	false			false				false				4634	false	already_imported	missing_dried_material;missing_extraction_sample_container;ms_data_already_exists
163	20261703_Mazz_Sample_drog_000384_01	20261703_Mazz_Sample_drog_000384_01	sample	1	drog_000384	drog_000384_01	positive	extraction	true	true	false			false				false				4635	false	already_imported	missing_dried_material;missing_extraction_sample_container;ms_data_already_exists
164	20261703_Mazz_Sample_drog_000570_01	20261703_Mazz_Sample_drog_000570_01	sample	1	drog_000570	drog_000570_01	positive	extraction	true	true	false			false				false				4636	false	already_imported	missing_dried_material;missing_extraction_sample_container;ms_data_already_exists
165	20261703_Mazz_Sample_drog_000459_01	20261703_Mazz_Sample_drog_000459_01	sample	1	drog_000459	drog_000459_01	positive	extraction	true	true	false			false				false				4637	false	already_imported	missing_dried_material;missing_extraction_sample_container;ms_data_already_exists
166	20261703_Mazz_Sample_drog_000425_01	20261703_Mazz_Sample_drog_000425_01	sample	1	drog_000425	drog_000425_01	positive	extraction	true	true	false			false				false				4638	false	already_imported	missing_dried_material;missing_extraction_sample_container;ms_data_already_exists
167	20261703_Mazz_Sample_drog_000106_01	20261703_Mazz_Sample_drog_000106_01	sample	1	drog_000106	drog_000106_01	positive	extraction	true	true	false			false				false				4639	false	already_imported	missing_dried_material;missing_extraction_sample_container;ms_data_already_exists
168	20261703_Mazz_Sample_drog_000140_01	20261703_Mazz_Sample_drog_000140_01	sample	1	drog_000140	drog_000140_01	positive	extraction	true	true	false			false				false				4640	false	already_imported	missing_dried_material;missing_extraction_sample_container;ms_data_already_exists
169	20261703_Mazz_Sample_drog_000472_01	20261703_Mazz_Sample_drog_000472_01	sample	1	drog_000472	drog_000472_01	positive	extraction	true	true	false			false				false				4641	false	already_imported	missing_dried_material;missing_extraction_sample_container;ms_data_already_exists
170	20261703_Mazz_Sample_drog_000415_01	20261703_Mazz_Sample_drog_000415_01	sample	1	drog_000415	drog_000415_01	positive	extraction	true	true	false			false				false				4642	false	already_imported	missing_dried_material;missing_extraction_sample_container;ms_data_already_exists
171	20261703_Mazz_Sample_drog_000409_01	20261703_Mazz_Sample_drog_000409_01	sample	1	drog_000409	drog_000409_01	positive	extraction	true	true	false			false				false				4643	false	already_imported	missing_dried_material;missing_extraction_sample_container;ms_data_already_exists
172	20261703_Mazz_Sample_drog_000361_01	20261703_Mazz_Sample_drog_000361_01	sample	1	drog_000361	drog_000361_01	positive	extraction	true	true	false			false				false				4644	false	already_imported	missing_dried_material;missing_extraction_sample_container;ms_data_already_exists
173	20261703_Mazz_Sample_drog_000498_01	20261703_Mazz_Sample_drog_000498_01	sample	1	drog_000498	drog_000498_01	positive	extraction	true	true	false			false				false				4645	false	already_imported	missing_dried_material;missing_extraction_sample_container;ms_data_already_exists
174	20261703_Mazz_Sample_drog_000318_01	20261703_Mazz_Sample_drog_000318_01	sample	1	drog_000318	drog_000318_01	positive	extraction	true	true	false			false				false				4646	false	already_imported	missing_dried_material;missing_extraction_sample_container;ms_data_already_exists
175	20261703_Mazz_Sample_drog_000535_01	20261703_Mazz_Sample_drog_000535_01	sample	1	drog_000535	drog_000535_01	positive	extraction	true	true	false			false				false				4647	false	already_imported	missing_dried_material;missing_extraction_sample_container;ms_data_already_exists
176	20261703_Mazz_Sample_drog_000405_01	20261703_Mazz_Sample_drog_000405_01	sample	1	drog_000405	drog_000405_01	positive	extraction	true	true	false			false				false				4648	false	already_imported	missing_dried_material;missing_extraction_sample_container;ms_data_already_exists
177	20261703_Mazz_Sample_drog_000533_01	20261703_Mazz_Sample_drog_000533_01	sample	1	drog_000533	drog_000533_01	positive	extraction	true	true	false			false				false				4649	false	already_imported	missing_dried_material;missing_extraction_sample_container;ms_data_already_exists
178	20261703_Mazz_Sample_drog_000452_01	20261703_Mazz_Sample_drog_000452_01	sample	1	drog_000452	drog_000452_01	positive	extraction	true	true	false			false				false				4650	false	already_imported	missing_dried_material;missing_extraction_sample_container;ms_data_already_exists
179	20261703_Mazz_Sample_drog_000402_01	20261703_Mazz_Sample_drog_000402_01	sample	1	drog_000402	drog_000402_01	positive	extraction	true	true	false			false				false				4651	false	already_imported	missing_dried_material;missing_extraction_sample_container;ms_data_already_exists
180	20261703_Mazz_Sample_drog_000446_01	20261703_Mazz_Sample_drog_000446_01	sample	1	drog_000446	drog_000446_01	positive	extraction	true	true	false			false				false				4652	false	already_imported	missing_dried_material;missing_extraction_sample_container;ms_data_already_exists
181	20261703_Mazz_Sample_drog_000429_01	20261703_Mazz_Sample_drog_000429_01	sample	1	drog_000429	drog_000429_01	positive	extraction	true	true	false			false				false				4653	false	already_imported	missing_dried_material;missing_extraction_sample_container;ms_data_already_exists
182	20261703_Mazz_Sample_drog_000372_01	20261703_Mazz_Sample_drog_000372_01	sample	1	drog_000372	drog_000372_01	positive	extraction	true	true	false			false				false				4654	false	already_imported	missing_dried_material;missing_extraction_sample_container;ms_data_already_exists
183	20261703_Mazz_Sample_drog_000262_01	20261703_Mazz_Sample_drog_000262_01	sample	1	drog_000262	drog_000262_01	positive	extraction	true	true	false			false				false				4655	false	already_imported	missing_dried_material;missing_extraction_sample_container;ms_data_already_exists
184	20261703_Mazz_Sample_drog_000224_01	20261703_Mazz_Sample_drog_000224_01	sample	1	drog_000224	drog_000224_01	positive	extraction	true	true	false			false				false				4656	false	already_imported	missing_dried_material;missing_extraction_sample_container;ms_data_already_exists
185	20261703_Mazz_Sample_drog_000449_01	20261703_Mazz_Sample_drog_000449_01	sample	1	drog_000449	drog_000449_01	positive	extraction	true	true	false			false				false				4657	false	already_imported	missing_dried_material;missing_extraction_sample_container;ms_data_already_exists
186	20261703_Mazz_Sample_drog_000471_01	20261703_Mazz_Sample_drog_000471_01	sample	1	drog_000471	drog_000471_01	positive	extraction	true	true	false			false				false				4658	false	already_imported	missing_dried_material;missing_extraction_sample_container;ms_data_already_exists
187	20261703_Mazz_Sample_drog_000120_01	20261703_Mazz_Sample_drog_000120_01	sample	1	drog_000120	drog_000120_01	positive	extraction	true	true	false			false				false				4659	false	already_imported	missing_dried_material;missing_extraction_sample_container;ms_data_already_exists
188	20261703_Mazz_Sample_drog_000465_01	20261703_Mazz_Sample_drog_000465_01	sample	1	drog_000465	drog_000465_01	positive	extraction	true	true	false			false				false				4660	false	already_imported	missing_dried_material;missing_extraction_sample_container;ms_data_already_exists
189	20261803_Mazz_Sample_drog_000333_01	20261803_Mazz_Sample_drog_000333_01	sample	1	drog_000333	drog_000333_01	positive	extraction	true	true	false			false				false				4661	false	already_imported	missing_dried_material;missing_extraction_sample_container;ms_data_already_exists
190	20261803_Mazz_Sample_drog_000563_01	20261803_Mazz_Sample_drog_000563_01	sample	1	drog_000563	drog_000563_01	positive	extraction	true	true	false			false				false				4662	false	already_imported	missing_dried_material;missing_extraction_sample_container;ms_data_already_exists
191	20261803_Mazz_Sample_drog_000122_01	20261803_Mazz_Sample_drog_000122_01	sample	1	drog_000122	drog_000122_01	positive	extraction	true	true	false			false				false				4663	false	already_imported	missing_dried_material;missing_extraction_sample_container;ms_data_already_exists
192	20261803_Mazz_Sample_drog_000230_01	20261803_Mazz_Sample_drog_000230_01	sample	1	drog_000230	drog_000230_01	positive	extraction	true	true	false			false				false				4664	false	already_imported	missing_dried_material;missing_extraction_sample_container;ms_data_already_exists
193	20261803_Mazz_Sample_drog_000422_01	20261803_Mazz_Sample_drog_000422_01	sample	1	drog_000422	drog_000422_01	positive	extraction	true	true	false			false				false				4665	false	already_imported	missing_dried_material;missing_extraction_sample_container;ms_data_already_exists
194	20261803_Mazz_Sample_drog_000484_01	20261803_Mazz_Sample_drog_000484_01	sample	1	drog_000484	drog_000484_01	positive	extraction	true	true	false			false				false				4666	false	already_imported	missing_dried_material;missing_extraction_sample_container;ms_data_already_exists
195	20261803_Mazz_Sample_drog_000477_01	20261803_Mazz_Sample_drog_000477_01	sample	1	drog_000477	drog_000477_01	positive	extraction	true	true	false			false				false				4667	false	already_imported	missing_dried_material;missing_extraction_sample_container;ms_data_already_exists
196	20261803_Mazz_Sample_drog_000337_01	20261803_Mazz_Sample_drog_000337_01	sample	1	drog_000337	drog_000337_01	positive	extraction	true	true	false			false				false				4668	false	already_imported	missing_dried_material;missing_extraction_sample_container;ms_data_already_exists
197	20261803_Mazz_Sample_drog_000236_01	20261803_Mazz_Sample_drog_000236_01	sample	1	drog_000236	drog_000236_01	positive	extraction	true	true	false			false				false				4669	false	already_imported	missing_dried_material;missing_extraction_sample_container;ms_data_already_exists
198	20261803_Mazz_Sample_drog_000308_01	20261803_Mazz_Sample_drog_000308_01	sample	1	drog_000308	drog_000308_01	positive	extraction	true	true	false			false				false				4670	false	already_imported	missing_dried_material;missing_extraction_sample_container;ms_data_already_exists
199	20261803_Mazz_Sample_drog_000456_01	20261803_Mazz_Sample_drog_000456_01	sample	1	drog_000456	drog_000456_01	positive	extraction	true	true	false			false				false				4671	false	already_imported	missing_dried_material;missing_extraction_sample_container;ms_data_already_exists
200	20261803_Mazz_Sample_drog_000360_02	20261803_Mazz_Sample_drog_000360_02	sample	2	drog_000360	drog_000360_01	positive	extraction	true	true	false			false				false					false	blocked	missing_dried_material;missing_extraction_sample_container
201	20261803_Mazz_Sample_drog_000135_01	20261803_Mazz_Sample_drog_000135_01	sample	1	drog_000135	drog_000135_01	positive	extraction	true	true	false			false				false				4672	false	already_imported	missing_dried_material;missing_extraction_sample_container;ms_data_already_exists
202	20261803_Mazz_Sample_drog_000579_01	20261803_Mazz_Sample_drog_000579_01	sample	1	drog_000579	drog_000579_01	positive	extraction	true	true	false			false				false				4673	false	already_imported	missing_dried_material;missing_extraction_sample_container;ms_data_already_exists
203	20261803_Mazz_Sample_drog_000401_01	20261803_Mazz_Sample_drog_000401_01	sample	1	drog_000401	drog_000401_01	positive	extraction	true	true	false			false				false				4674	false	already_imported	missing_dried_material;missing_extraction_sample_container;ms_data_already_exists
204	20261803_Mazz_Sample_drog_000497_01	20261803_Mazz_Sample_drog_000497_01	sample	1	drog_000497	drog_000497_01	positive	extraction	true	true	false			false				false				4675	false	already_imported	missing_dried_material;missing_extraction_sample_container;ms_data_already_exists
205	20261803_Mazz_Sample_drog_000368_01	20261803_Mazz_Sample_drog_000368_01	sample	1	drog_000368	drog_000368_01	positive	extraction	true	true	false			false				false				4676	false	already_imported	missing_dried_material;missing_extraction_sample_container;ms_data_already_exists
206	20261803_Mazz_Sample_drog_000118_01	20261803_Mazz_Sample_drog_000118_01	sample	1	drog_000118	drog_000118_01	positive	extraction	true	true	false			false				false				4677	false	already_imported	missing_dried_material;missing_extraction_sample_container;ms_data_already_exists
207	20261803_Mazz_Sample_drog_000218_01	20261803_Mazz_Sample_drog_000218_01	sample	1	drog_000218	drog_000218_01	positive	extraction	true	true	false			false				false				4678	false	already_imported	missing_dried_material;missing_extraction_sample_container;ms_data_already_exists
208	20261803_Mazz_Sample_drog_000396_01	20261803_Mazz_Sample_drog_000396_01	sample	1	drog_000396	drog_000396_01	positive	extraction	true	true	false			false				false				4679	false	already_imported	missing_dried_material;missing_extraction_sample_container;ms_data_already_exists
209	20261803_Mazz_Sample_drog_000403_01	20261803_Mazz_Sample_drog_000403_01	sample	1	drog_000403	drog_000403_01	positive	extraction	true	true	false			false				false				4680	false	already_imported	missing_dried_material;missing_extraction_sample_container;ms_data_already_exists
210	20261803_Mazz_Sample_drog_000070_01	20261803_Mazz_Sample_drog_000070_01	sample	1	drog_000070	drog_000070_01	positive	extraction	true	true	false			false				false				4681	false	already_imported	missing_dried_material;missing_extraction_sample_container;ms_data_already_exists
211	20261803_Mazz_Sample_drog_000086_01	20261803_Mazz_Sample_drog_000086_01	sample	1	drog_000086	drog_000086_01	positive	extraction	true	true	false			false				false				4682	false	already_imported	missing_dried_material;missing_extraction_sample_container;ms_data_already_exists
212	20261803_Mazz_Sample_drog_000374_01	20261803_Mazz_Sample_drog_000374_01	sample	1	drog_000374	drog_000374_01	positive	extraction	true	true	false			false				false				4683	false	already_imported	missing_dried_material;missing_extraction_sample_container;ms_data_already_exists
213	20261803_Mazz_Sample_drog_000470_01	20261803_Mazz_Sample_drog_000470_01	sample	1	drog_000470	drog_000470_01	positive	extraction	true	true	false			false				false				4684	false	already_imported	missing_dried_material;missing_extraction_sample_container;ms_data_already_exists
214	20261803_Mazz_Sample_drog_000360_01	20261803_Mazz_Sample_drog_000360_01	sample	1	drog_000360	drog_000360_01	positive	extraction	true	true	false			false				false					false	blocked	missing_dried_material;missing_extraction_sample_container
215	20261803_Mazz_Sample_drog_000413_01	20261803_Mazz_Sample_drog_000413_01	sample	1	drog_000413	drog_000413_01	positive	extraction	true	true	false			false				false				4685	false	already_imported	missing_dried_material;missing_extraction_sample_container;ms_data_already_exists
216	20261803_Mazz_Sample_drog_000437_01	20261803_Mazz_Sample_drog_000437_01	sample	1	drog_000437	drog_000437_01	positive	extraction	true	true	false			false				false				4686	false	already_imported	missing_dried_material;missing_extraction_sample_container;ms_data_already_exists
217	20261803_Mazz_Sample_drog_000225_01	20261803_Mazz_Sample_drog_000225_01	sample	1	drog_000225	drog_000225_01	positive	extraction	true	true	false			false				false				4687	false	already_imported	missing_dried_material;missing_extraction_sample_container;ms_data_already_exists
218	20261803_Mazz_Sample_drog_000312_01	20261803_Mazz_Sample_drog_000312_01	sample	1	drog_000312	drog_000312_01	positive	extraction	true	true	false			false				false				4688	false	already_imported	missing_dried_material;missing_extraction_sample_container;ms_data_already_exists
219	20261803_Mazz_Sample_drog_000065_01	20261803_Mazz_Sample_drog_000065_01	sample	1	drog_000065	drog_000065_01	positive	extraction	true	true	false			false				false				4689	false	already_imported	missing_dried_material;missing_extraction_sample_container;ms_data_already_exists
220	20261803_Mazz_Sample_drog_000128_01	20261803_Mazz_Sample_drog_000128_01	sample	1	drog_000128	drog_000128_01	positive	extraction	true	true	false			false				false				4690	false	already_imported	missing_dried_material;missing_extraction_sample_container;ms_data_already_exists
221	20261803_Mazz_Sample_drog_000572_01	20261803_Mazz_Sample_drog_000572_01	sample	1	drog_000572	drog_000572_01	positive	extraction	true	true	false			false				false				4691	false	already_imported	missing_dried_material;missing_extraction_sample_container;ms_data_already_exists
222	20261803_Mazz_Sample_drog_000378_01	20261803_Mazz_Sample_drog_000378_01	sample	1	drog_000378	drog_000378_01	positive	extraction	true	true	false			false				false				4692	false	already_imported	missing_dried_material;missing_extraction_sample_container;ms_data_already_exists
223	20261803_Mazz_Sample_drog_000504_01	20261803_Mazz_Sample_drog_000504_01	sample	1	drog_000504	drog_000504_01	positive	extraction	true	true	false			false				false				4693	false	already_imported	missing_dried_material;missing_extraction_sample_container;ms_data_already_exists
224	20261803_Mazz_Sample_drog_000357_01	20261803_Mazz_Sample_drog_000357_01	sample	1	drog_000357	drog_000357_01	positive	extraction	true	true	false			false				false				4694	false	already_imported	missing_dried_material;missing_extraction_sample_container;ms_data_already_exists
225	20261803_Mazz_Sample_drog_000482_01	20261803_Mazz_Sample_drog_000482_01	sample	1	drog_000482	drog_000482_01	positive	extraction	true	true	false			false				false				4695	false	already_imported	missing_dried_material;missing_extraction_sample_container;ms_data_already_exists
226	20261803_Mazz_Sample_drog_000113_01	20261803_Mazz_Sample_drog_000113_01	sample	1	drog_000113	drog_000113_01	positive	extraction	true	true	false			false				false				4696	false	already_imported	missing_dried_material;missing_extraction_sample_container;ms_data_already_exists
227	20261803_Mazz_Sample_drog_000391_01	20261803_Mazz_Sample_drog_000391_01	sample	1	drog_000391	drog_000391_01	positive	extraction	true	true	false			false				false				4697	false	already_imported	missing_dried_material;missing_extraction_sample_container;ms_data_already_exists
228	20261803_Mazz_Sample_drog_000235_01	20261803_Mazz_Sample_drog_000235_01	sample	1	drog_000235	drog_000235_01	positive	extraction	true	true	false			false				false				4698	false	already_imported	missing_dried_material;missing_extraction_sample_container;ms_data_already_exists
229	20261803_Mazz_Sample_drog_000466_01	20261803_Mazz_Sample_drog_000466_01	sample	1	drog_000466	drog_000466_01	positive	extraction	true	true	false			false				false				4699	false	already_imported	missing_dried_material;missing_extraction_sample_container;ms_data_already_exists
