duplicate_fingerprint_group_id	duplicate_group_size	duplicate_id_class	sample_id_class	field_data_id	sample_id	qfield_project	taxon_name	sample_name	date	latitude	longitude	latitude_longitude_looks_swapped	collector_fullname	date_created	date_updated
			canonical	70789	dbgi_008771	jbc	Dianthus silvestris		20250527130856	7.112279	46.032635	true	Mazzarine Laboureau	2025-05-28T10:01:45.700Z	2025-12-28T16:47:31.623Z
			canonical	70790	dbgi_008689	jbc	Betula humilis		20250527131034	7.112297	46.032642	true	Mazzarine Laboureau	2025-05-28T10:01:45.724Z	2025-12-28T16:47:32.101Z
			canonical	70791	dbgi_008685	jbc	Silene vallesia		20250527131223	7.112303	46.032642	true	Mazzarine Laboureau	2025-05-28T10:01:45.747Z	2025-12-28T16:47:32.608Z
			canonical	70792	dbgi_008770	jbc	Tanaceatum corymbosum		20250527131830	7.1122856	46.03265	true	Mazzarine Laboureau	2025-05-28T10:01:45.774Z	2025-12-28T16:47:33.085Z
			canonical	70793	dbgi_008670	jbc	Laburnum anagyroides		20250527132036	7.112297	46.032654	true	Mazzarine Laboureau	2025-05-28T10:01:45.797Z	2025-12-28T16:47:33.522Z
			canonical	70794	dbgi_008769	jbc	Aster amellus		20250527132153	7.112303	46.03265	true	Mazzarine Laboureau	2025-05-28T10:01:45.820Z	2025-12-28T16:47:34.021Z
			canonical	70795	dbgi_006939	jbc	Silene flos-jovis		20250527132330	7.1122937	46.032646	true	Mazzarine Laboureau	2025-05-28T10:01:45.844Z	2025-12-28T16:47:34.557Z
			canonical	70796	dbgi_008765	jbc	Rhododendron hirsutum		20250527132616	7.1123123	46.03265	true	Mazzarine Laboureau	2025-05-28T10:01:45.868Z	2025-12-28T16:47:35.059Z
			canonical	70797	dbgi_008767	jbc	Helleborus niger		20250527132938	7.1123238	46.032646	true	Mazzarine Laboureau	2025-05-28T10:01:45.891Z	2025-12-28T16:47:35.669Z
			canonical	70798	dbgi_007118	jbc	Scorzonera humilis		20250527133054	7.1123285	46.032654	true	Mazzarine Laboureau	2025-05-28T10:01:45.914Z	2025-12-28T16:47:36.118Z
			canonical	70799	dbgi_006960	jbc	Iris pseudacorus		20250527133229	7.1123357	46.03265	true	Mazzarine Laboureau	2025-05-28T10:01:45.937Z	2025-12-28T16:47:36.581Z
			canonical	70800	dbgi_006987	jbc	Primula pubescens		20250527133429	7.112346	46.032646	true	Mazzarine Laboureau	2025-05-28T10:01:45.961Z	2025-12-28T16:47:37.027Z
			canonical	70801	dbgi_006956	jbc	Salix breviserrata		20250527133555	7.112347	46.03265	true	Mazzarine Laboureau	2025-05-28T10:01:45.984Z	2025-12-28T16:47:37.561Z
			canonical	70802	dbgi_008843	jbc	Alchemilla conjuncta		20250527133749	7.1123614	46.032654	true	Mazzarine Laboureau	2025-05-28T10:01:46.008Z	2025-12-28T16:47:38.021Z
			canonical	70803	dbgi_008696	jbc			20250527134007	7.1123676	46.032646	true	Mazzarine Laboureau	2025-05-28T10:01:46.032Z	2025-12-28T16:47:38.463Z
			canonical	70804	dbgi_008693	jbc	Betula humilis		20250527134414	7.1123557	46.032665	true	Mazzarine Laboureau	2025-05-28T10:01:46.055Z	2025-12-28T16:47:39.036Z
			canonical	70805	dbgi_008688	jbc	Salix myrsinifolia		20250527134632	7.112366	46.03267	true	Mazzarine Laboureau	2025-05-28T10:01:46.079Z	2025-12-28T16:47:39.553Z
			canonical	70806	dbgi_008714	jbc			20250527134820	7.1123796	46.03267	true	Mazzarine Laboureau	2025-05-28T10:01:46.102Z	2025-12-28T16:47:40.005Z
			canonical	70807	dbgi_008709	jbc	Erica Herbacea		20250527135648	7.1123967	46.032665	true	Mazzarine Laboureau	2025-05-28T10:01:46.125Z	2025-12-28T16:47:40.503Z
			canonical	70808	dbgi_008624	jbc	Potentilla cinerea		20250527135944	7.1124053	46.032658	true	Mazzarine Laboureau	2025-05-28T10:01:46.148Z	2025-12-28T16:47:40.955Z
			canonical	70809	dbgi_008706	jbc	Helianthemum canum		20250527140301	7.11242	46.032654	true	Mazzarine Laboureau	2025-05-28T10:01:46.190Z	2025-12-28T16:47:41.509Z
			canonical	70810	dbgi_008749	jbc	Alyssum montanum		20250527140555	7.1124234	46.032658	true	Mazzarine Laboureau	2025-05-28T10:01:46.213Z	2025-12-28T16:47:41.971Z
			canonical	70811	dbgi_008726	jbc			20250527140923	7.11243	46.032658	true	Mazzarine Laboureau	2025-05-28T10:01:46.239Z	2025-12-28T16:47:42.512Z
			canonical	70812	dbgi_008745	jbc			20250527141107	7.112413	46.032665	true	Mazzarine Laboureau	2025-05-28T10:01:46.262Z	2025-12-28T16:47:42.969Z
			canonical	70813	dbgi_008704	jbc	Asphodelus albus		20250527141403	7.112421	46.03267	true	Mazzarine Laboureau	2025-05-28T10:01:46.286Z	2025-12-28T16:47:43.461Z
			canonical	70814	dbgi_008626	jbc	Silene coronaria		20250527141542	7.1124377	46.03267	true	Mazzarine Laboureau	2025-05-28T10:01:46.310Z	2025-12-28T16:47:43.929Z
			canonical	70815	dbgi_008663	jbc	Anthemis tinctoria		20250527141724	7.112446	46.03267	true	Mazzarine Laboureau	2025-05-28T10:01:46.333Z	2025-12-28T16:47:44.372Z
			canonical	70816	dbgi_008721	jbc	Cytisus radiolatus		20250527142015	7.112454	46.032677	true	Mazzarine Laboureau	2025-05-28T10:01:46.359Z	2025-12-28T16:47:44.819Z
			canonical	70817	dbgi_008716	jbc	Picea polita		20250527142217	7.11246	46.03268	true	Mazzarine Laboureau	2025-05-28T10:01:46.386Z	2025-12-28T16:47:45.266Z
			canonical	70818	dbgi_008740	jbc	Euonymus latifolius		20250527142402	7.112478	46.032684	true	Mazzarine Laboureau	2025-05-28T10:01:46.408Z	2025-12-28T16:47:45.716Z
			canonical	70819	dbgi_008759	jbc	Crataegus macrantha		20250527142555	7.1124897	46.03269	true	Mazzarine Laboureau	2025-05-28T10:01:46.431Z	2025-12-28T16:47:46.169Z
			canonical	70820	dbgi_008750	jbc	Stachys officinalis		20250527142843	7.112487	46.032703	true	Mazzarine Laboureau	2025-05-28T10:01:46.454Z	2025-12-28T16:47:46.616Z
			canonical	70821	dbgi_008708	jbc	Genista silvestris		20250527143111	7.1125	46.03272	true	Mazzarine Laboureau	2025-05-28T10:01:46.477Z	2025-12-28T16:47:47.068Z
			canonical	70822	dbgi_008711	jbc	Berberis oblonga		20250527143258	7.112503	46.032722	true	Mazzarine Laboureau	2025-05-28T10:01:46.499Z	2025-12-28T16:47:47.517Z
			canonical	70823	dbgi_008658	jbc	Satureja montana		20250527143523	7.112514	46.032726	true	Mazzarine Laboureau	2025-05-28T10:01:46.523Z	2025-12-28T16:47:48.060Z
			canonical	70824	dbgi_008739	jbc	Phlo douglasii		20250527143806	7.112525	46.03273	true	Mazzarine Laboureau	2025-05-28T10:01:46.546Z	2025-12-28T16:47:48.570Z
			canonical	70825	dbgi_008703	jbc	Muscari szouitsanum		20250527143929	7.1125164	46.032734	true	Mazzarine Laboureau	2025-05-28T10:01:46.570Z	2025-12-28T16:47:49.022Z
			canonical	70925	dbgi_006765	jbc	Minuartia laricifolia		20250604171037	7.112627	46.032818	true	Émilie Lab	2025-06-16T09:24:17.487Z	2025-12-28T16:47:49.503Z
			canonical	70926	dbgi_006772	jbc	Androsace sarmentosa		20250604171343	7.1126065	46.032818	true	Émilie Lab	2025-06-16T09:24:17.544Z	2025-12-28T16:47:49.988Z
			canonical	70927	dbgi_006742	jbc	Tanacetum argenteum		20250604171607	7.1126037	46.032825	true	Émilie Lab	2025-06-16T09:24:17.615Z	2025-12-28T16:47:50.520Z
			canonical	70928	dbgi_006635	jbc	Genista delphinensis		20250604171850	7.1126	46.03282	true	Émilie Lab	2025-06-16T09:24:17.675Z	2025-12-28T16:47:50.972Z
			canonical	70929	dbgi_006766	jbc	Dianthus plumarius		20250604172123	7.1125956	46.032814	true	Émilie Lab	2025-06-16T09:24:17.721Z	2025-12-28T16:47:51.419Z
			canonical	70930	dbgi_006754	jbc	Echinops ritro		20250604172448	7.1125956	46.032814	true	Émilie Lab	2025-06-16T09:24:17.790Z	2025-12-28T16:47:51.870Z
			canonical	70931	dbgi_006760	jbc			20250604173046	7.1125774	46.032837	true	Émilie Lab	2025-06-16T09:24:17.843Z	2025-12-28T16:47:52.315Z
			canonical	70932	dbgi_006761	jbc	Catananche caerulea		20250604173435	7.112592	46.032833	true	Émilie Lab	2025-06-16T09:24:17.903Z	2025-12-28T16:47:52.775Z
			canonical	70933	dbgi_006662	jbc	Geranium sangineum		20250604173635	7.112573	46.03284	true	Émilie Lab	2025-06-16T09:24:17.948Z	2025-12-28T16:47:53.221Z
			canonical	70934	dbgi_006602	jbc	Inula hirta		20250604171242	7.112577	46.03276	true	Mazzarine Laboureau	2025-06-16T09:24:17.993Z	2025-12-28T16:47:54.104Z
			canonical	70935	dbgi_006715	jbc	Carex elata		20250604171640	7.1125565	46.0328	true	Mazzarine Laboureau	2025-06-16T09:24:18.039Z	2025-12-28T16:47:54.706Z
			canonical	70936	dbgi_006613	jbc			20250604171928	7.112568	46.032803	true	Mazzarine Laboureau	2025-06-16T09:24:18.089Z	2025-12-28T16:47:55.234Z
			canonical	70937	dbgi_004171	jbc	Aethionema cappadocicum		20250604172448	7.1125727	46.032806	true	Mazzarine Laboureau	2025-06-16T09:24:18.152Z	2025-12-28T16:47:55.684Z
			canonical	70938	dbgi_004148	jbc	Thymus alvinoides		20250604172716	7.112575	46.032806	true	Mazzarine Laboureau	2025-06-16T09:24:18.204Z	2025-12-28T16:47:56.580Z
			canonical	70939	dbgi_007073	jbc	Sanguisorba canadensis		20250604173057	7.112573	46.032814	true	Mazzarine Laboureau	2025-06-16T09:24:18.242Z	2025-12-28T16:47:57.656Z
			canonical	70940	dbgi_004140	jbc	Sedum amplexicaule		20250604173304	7.112583	46.032806	true	Mazzarine Laboureau	2025-06-16T09:24:18.282Z	2025-12-28T16:47:58.116Z
			canonical	70941	dbgi_004120	jbc			20250604173629	7.1125803	46.032806	true	Mazzarine Laboureau	2025-06-16T09:24:18.319Z	2025-12-28T16:47:58.571Z
			canonical	70942	dbgi_007133	jbc	Dictamnus albus		20250605083808	7.112567	46.03284	true	Émilie Lab	2025-06-16T09:24:18.361Z	2025-12-28T16:47:59.021Z
			canonical	70943	dbgi_007128	jbc	Calamintha nepeta		20250605084016	7.11256	46.032845	true	Émilie Lab	2025-06-16T09:24:18.411Z	2025-12-28T16:47:59.468Z
			canonical	70944	dbgi_004180	jbc			20250605084221	7.112555	46.03285	true	Émilie Lab	2025-06-16T09:24:18.474Z	2025-12-28T16:47:59.921Z
			canonical	70945	dbgi_006794	jbc	Juncus conglomeratus		20250605084552	7.11256	46.03285	true	Émilie Lab	2025-06-16T09:24:18.526Z	2025-12-28T16:48:00.369Z
			canonical	70946	dbgi_004125	jbc	Scabiosa caucasica		20250605085218	7.112543	46.032852	true	Émilie Lab	2025-06-16T09:24:18.568Z	2025-12-28T16:48:00.824Z
			canonical	70947	dbgi_004154	jbc	Genista tinctoria		20250605085551	7.1125345	46.032852	true	Émilie Lab	2025-06-16T09:24:18.615Z	2025-12-28T16:48:01.383Z
			canonical	70948	dbgi_007153	jbc	Crepis pyrenaica		20250605090011	7.1125307	46.03285	true	Émilie Lab	2025-06-16T09:24:18.671Z	2025-12-28T16:48:01.829Z
			canonical	70949	dbgi_006597	jbc	Asphodelus albus		20250605090518	7.112524	46.032845	true	Émilie Lab	2025-06-16T09:24:18.723Z	2025-12-28T16:48:02.387Z
			canonical	70950	dbgi_004269	jbc	Globularia cordifolia		20250605091336	7.1125393	46.032867	true	Émilie Lab	2025-06-16T09:24:18.776Z	2025-12-28T16:48:03.011Z
			canonical	70951	dbgi_004284	jbc	Athamanta cretensis		20250605091522	7.1125417	46.03287	true	Émilie Lab	2025-06-16T09:24:18.830Z	2025-12-28T16:48:03.462Z
			canonical	70952	dbgi_004162	jbc	Sali serpyillifolia		20250605091908	7.112539	46.03288	true	Émilie Lab	2025-06-16T09:24:18.937Z	2025-12-28T16:48:03.913Z
			canonical	70953	dbgi_004287	jbc	Salix retusa		20250605092522	7.112536	46.032875	true	Émilie Lab	2025-06-16T09:24:18.980Z	2025-12-28T16:48:04.365Z
			canonical	70954	dbgi_004149	jbc	Artemisia borealis		20250605092747	7.1125326	46.032867	true	Émilie Lab	2025-06-16T09:24:19.026Z	2025-12-28T16:48:04.805Z
			canonical	70955	dbgi_004292	jbc	Carex  firma		20250605093013	7.112532	46.03287	true	Émilie Lab	2025-06-16T09:24:19.077Z	2025-12-28T16:48:05.457Z
			canonical	70956	dbgi_004170	jbc	Astragalus sempervirens		20250605093240	7.11252	46.032864	true	Émilie Lab	2025-06-16T09:24:19.121Z	2025-12-28T16:48:05.914Z
			canonical	70957	dbgi_004165	jbc	Geranium cinereum		20250605093446	7.1125154	46.032867	true	Émilie Lab	2025-06-16T09:24:19.165Z	2025-12-28T16:48:06.362Z
			canonical	70958	dbgi_004145	jbc	Androsace villosa		20250605093758	7.1125236	46.03287	true	Émilie Lab	2025-06-16T09:24:19.208Z	2025-12-28T16:48:06.821Z
			canonical	70959	dbgi_004168	jbc	Thymus nervosus		20250605094019	7.112525	46.032875	true	Émilie Lab	2025-06-16T09:24:19.258Z	2025-12-28T16:48:07.263Z
			canonical	70960	dbgi_004144	jbc	Ononis cristata		20250605094315	7.112528	46.03287	true	Émilie Lab	2025-06-16T09:24:19.309Z	2025-12-28T16:48:07.723Z
			canonical	70961	dbgi_006697	jbc	Plantago sempervirens		20250605094929	7.1125336	46.03288	true	Émilie Lab	2025-06-16T09:24:19.365Z	2025-12-28T16:48:08.159Z
			canonical	70962	dbgi_006621	jbc			20250605095115	7.112528	46.03288	true	Émilie Lab	2025-06-16T09:24:19.416Z	2025-12-28T16:48:08.622Z
			canonical	70963	dbgi_006642	jbc	Astragalus danicus		20250605095428	7.1125355	46.03287	true	Émilie Lab	2025-06-16T09:24:19.462Z	2025-12-28T16:48:09.070Z
			canonical	70964	dbgi_006735	jbc	Anthyllis montana		20250605101028	7.112481	46.03287	true	Émilie Lab	2025-06-16T09:24:19.535Z	2025-12-28T16:48:09.517Z
			canonical	70965	dbgi_006693	jbc	Daphne mezereum		20250605101229	7.1124873	46.03287	true	Émilie Lab	2025-06-16T09:24:19.602Z	2025-12-28T16:48:09.966Z
			canonical	70966	dbgi_006647	jbc	Erodium glandulosum		20250605101522	7.112495	46.03287	true	Émilie Lab	2025-06-16T09:24:19.673Z	2025-12-28T16:48:10.419Z
			canonical	70967	dbgi_006692	jbc	Spiraea decumbens		20250605101857	7.1125054	46.03287	true	Émilie Lab	2025-06-16T09:24:19.734Z	2025-12-28T16:48:10.890Z
			canonical	70968	dbgi_006620	jbc	Salix pyrenaica		20250605102429	7.1125016	46.032864	true	Émilie Lab	2025-06-16T09:24:19.791Z	2025-12-28T16:48:11.333Z
			canonical	70969	dbgi_006684	jbc	Vitaliana primuliflora		20250605102702	7.1124964	46.03287	true	Émilie Lab	2025-06-16T09:24:19.833Z	2025-12-28T16:48:11.775Z
			canonical	70970	dbgi_006691	jbc	Betonica alspeculus		20250605103125	7.1124673	46.032894	true	Émilie Lab	2025-06-16T09:24:19.880Z	2025-12-28T16:48:12.220Z
			canonical	70971	dbgi_006741	jbc	Sedum ochroleucum		20250605084820	7.112579	46.03281	true	Mazzarine Laboureau	2025-06-16T09:24:19.928Z	2025-12-28T16:48:12.706Z
			canonical	70972	dbgi_004173	jbc	Sedum amplexicaule		20250605085147	7.112585	46.032806	true	Mazzarine Laboureau	2025-06-16T09:24:19.979Z	2025-12-28T16:48:13.159Z
			canonical	70973	dbgi_006949	jbc			20250605085313	7.11259	46.03281	true	Mazzarine Laboureau	2025-06-16T09:24:20.041Z	2025-12-28T16:48:13.610Z
			canonical	70974	dbgi_004175	jbc			20250605085621	7.112599	46.032803	true	Mazzarine Laboureau	2025-06-16T09:24:20.092Z	2025-12-28T16:48:14.157Z
			canonical	70975	dbgi_004147	jbc	Genista silvestris		20250605085947	7.1126075	46.032803	true	Mazzarine Laboureau	2025-06-16T09:24:20.135Z	2025-12-28T16:48:14.602Z
			canonical	70976	dbgi_004143	jbc	Thymus vulgaris		20250605090303	7.1126013	46.03281	true	Mazzarine Laboureau	2025-06-16T09:24:20.180Z	2025-12-28T16:48:15.062Z
			canonical	70977	dbgi_004146	jbc	Iris lutescens		20250605090539	7.1126003	46.03281	true	Mazzarine Laboureau	2025-06-16T09:24:20.255Z	2025-12-28T16:48:15.521Z
			canonical	70978	dbgi_004152	jbc	Festuca cagiriensis		20250605090710	7.112601	46.032814	true	Mazzarine Laboureau	2025-06-16T09:24:20.308Z	2025-12-28T16:48:15.973Z
			canonical	70979	dbgi_004185	jbc	Artemisia campestris		20250605090921	7.112589	46.032818	true	Mazzarine Laboureau	2025-06-16T09:24:20.364Z	2025-12-28T16:48:16.420Z
			canonical	70980	dbgi_004297	jbc	Seseli annuum		20250605091340	7.1125793	46.032818	true	Mazzarine Laboureau	2025-06-16T09:24:20.421Z	2025-12-28T16:48:16.875Z
			canonical	70981	dbgi_004184	jbc	Thymus humifusus		20250605091545	7.1125836	46.03282	true	Mazzarine Laboureau	2025-06-16T09:24:20.480Z	2025-12-28T16:48:17.322Z
			canonical	70982	dbgi_004272	jbc	Lavandula angustifolia		20250605091754	7.112592	46.03282	true	Mazzarine Laboureau	2025-06-16T09:24:20.532Z	2025-12-28T16:48:17.770Z
			canonical	70983	dbgi_004187	jbc	Micromeria dalmatica		20250605091933	7.112594	46.032818	true	Mazzarine Laboureau	2025-06-16T09:24:20.584Z	2025-12-28T16:48:18.218Z
			canonical	70984	dbgi_004274	jbc	Polystichum lonchitis		20250605093226	7.1125145	46.032887	true	Mazzarine Laboureau	2025-06-16T09:24:20.648Z	2025-12-28T16:48:18.674Z
			canonical	70985	dbgi_004289	jbc			20250605093404	7.1125073	46.03289	true	Mazzarine Laboureau	2025-06-16T09:24:20.706Z	2025-12-28T16:48:19.117Z
			canonical	70986	dbgi_004291	jbc	Scabiosa lucida		20250605093748	7.1124954	46.032883	true	Mazzarine Laboureau	2025-06-16T09:24:20.760Z	2025-12-28T16:48:19.658Z
			canonical	70987	dbgi_004277	jbc	Cystopteris alpina		20250605094043	7.112492	46.03288	true	Mazzarine Laboureau	2025-06-16T09:24:20.814Z	2025-12-28T16:48:20.115Z
			canonical	70988	dbgi_004157	jbc			20250605094336	7.1124887	46.03289	true	Mazzarine Laboureau	2025-06-16T09:24:20.863Z	2025-12-28T16:48:20.609Z
			canonical	70989	dbgi_004186	jbc	Scutellaria alpina		20250605094532	7.112493	46.032898	true	Mazzarine Laboureau	2025-06-16T09:24:20.906Z	2025-12-28T16:48:21.285Z
			canonical	70990	dbgi_004281	jbc	Ranunculus gramineus		20250605094745	7.1124988	46.0329	true	Mazzarine Laboureau	2025-06-16T09:24:20.946Z	2025-12-28T16:48:21.828Z
			canonical	70991	dbgi_004286	jbc	Onobrychis montana		20250605095213	7.112474	46.032883	true	Mazzarine Laboureau	2025-06-16T09:24:20.991Z	2025-12-28T16:48:22.281Z
			canonical	70992	dbgi_004271	jbc	Erinus alpinus		20250605095339	7.112488	46.032906	true	Mazzarine Laboureau	2025-06-16T09:24:21.040Z	2025-12-28T16:48:23.006Z
			canonical	70993	dbgi_004276	jbc	Allium narcissiflorum		20250605095826	7.1124706	46.03289	true	Mazzarine Laboureau	2025-06-16T09:24:21.100Z	2025-12-28T16:48:23.455Z
			canonical	70994	dbgi_004128	jbc	Silene vulgaris		20250605095958	7.1124654	46.032887	true	Mazzarine Laboureau	2025-06-16T09:24:21.160Z	2025-12-28T16:48:23.920Z
			canonical	70995	dbgi_006669	jbc	Sesleria caerulea		20250605100235	7.1124687	46.032883	true	Mazzarine Laboureau	2025-06-16T09:24:21.213Z	2025-12-28T16:48:24.384Z
			canonical	70996	dbgi_006951	jbc	Carduus defloratus		20250605100500	7.112464	46.03289	true	Mazzarine Laboureau	2025-06-16T09:24:21.268Z	2025-12-28T16:48:24.831Z
			canonical	70997	dbgi_006639	jbc	Helictotrichon sedenense		20250605101008	7.1124587	46.032887	true	Mazzarine Laboureau	2025-06-16T09:24:21.324Z	2025-12-28T16:48:25.407Z
			canonical	70998	dbgi_006627	jbc			20250605101337	7.1124578	46.032883	true	Mazzarine Laboureau	2025-06-16T09:24:21.385Z	2025-12-28T16:48:26.035Z
			canonical	70999	dbgi_006638	jbc	Helleborus foetidus		20250605101538	7.1124597	46.03289	true	Mazzarine Laboureau	2025-06-16T09:24:21.450Z	2025-12-28T16:48:26.660Z
			canonical	71000	dbgi_006671	jbc	Saxifraga hostii		20250605101726	7.1124506	46.032887	true	Mazzarine Laboureau	2025-06-16T09:24:21.521Z	2025-12-28T16:48:27.264Z
			canonical	71001	dbgi_006737	jbc	Geranium macrorrhizum		20250605102149	7.11245	46.03289	true	Mazzarine Laboureau	2025-06-16T09:24:21.592Z	2025-12-28T16:48:27.758Z
			canonical	71002	dbgi_006696	jbc	Peucedanum austriacum		20250605102453	7.1124487	46.032894	true	Mazzarine Laboureau	2025-06-16T09:24:21.655Z	2025-12-28T16:48:28.220Z
			canonical	71003	dbgi_006637	jbc	Linaria repens		20250605102922	7.1124554	46.03289	true	Mazzarine Laboureau	2025-06-16T09:24:21.722Z	2025-12-28T16:48:28.673Z
			canonical	71004	dbgi_006900	jbc	Acer campestre		20250605110844	7.1131964	46.032715	true	Émilie Lab	2025-06-16T09:24:21.788Z	2025-12-28T16:48:29.211Z
			canonical	71005	dbgi_006723	jbc	Achillea millefolium		20250605111214	7.1134524	46.032696	true	Émilie Lab	2025-06-16T09:24:21.855Z	2025-12-28T16:48:29.821Z
			canonical	71006	dbgi_006632	jbc	Convallaria majalis		20250605111511	7.1134686	46.032654	true	Émilie Lab	2025-06-16T09:24:21.914Z	2025-12-28T16:48:30.435Z
			canonical	71007	dbgi_006626	jbc	Arrhenatherum elatius		20250605111910	7.113432	46.032715	true	Émilie Lab	2025-06-16T09:24:21.966Z	2025-12-28T16:48:30.956Z
			canonical	71008	dbgi_006667	jbc	Frangula alnus		20250605112911	7.112895	46.03285	true	Émilie Lab	2025-06-16T09:24:22.017Z	2025-12-28T16:48:31.557Z
			canonical	71009	dbgi_006655	jbc	Glechoma hederacea		20250605113416	7.113139	46.032944	true	Émilie Lab	2025-06-16T09:24:22.070Z	2025-12-28T16:48:32.176Z
			canonical	71010	dbgi_006663	jbc	Plantago lanceolata		20250605113758	7.1131907	46.032906	true	Émilie Lab	2025-06-16T09:24:22.132Z	2025-12-28T16:48:32.807Z
			canonical	71011	dbgi_006628	jbc	Ranunculus acris		20250605113939	7.113199	46.032875	true	Émilie Lab	2025-06-16T09:24:22.191Z	2025-12-28T16:48:33.439Z
			canonical	71012	dbgi_006689	jbc	Aegopodium podagraria		20250605111507	7.113468	46.032616	true	Mazzarine Laboureau	2025-06-16T09:24:22.263Z	2025-12-28T16:48:33.920Z
			canonical	71013	dbgi_004122	jbc	Anthoxanthum odoratum		20250605111740	7.113313	46.032608	true	Mazzarine Laboureau	2025-06-16T09:24:22.330Z	2025-12-28T16:48:34.530Z
			canonical	71014	dbgi_006665	jbc	Carex  halleriana		20250605112121	7.1132607	46.032814	true	Mazzarine Laboureau	2025-06-16T09:24:22.384Z	2025-12-28T16:48:35.158Z
			canonical	71015	dbgi_006648	jbc	Cornus sanguinea		20250605112412	7.113346	46.032814	true	Mazzarine Laboureau	2025-06-16T09:24:22.438Z	2025-12-28T16:48:35.761Z
			canonical	71016	dbgi_006755	jbc	Lapsana communis		20250605114314	7.111988	46.032692	true	Mazzarine Laboureau	2025-06-16T09:24:22.499Z	2025-12-28T16:48:36.374Z
			canonical	71017	dbgi_006661	jbc			20250605125354	7.1125517	46.032894	true	Émilie Lab	2025-06-16T09:24:22.557Z	2025-12-28T16:48:36.884Z
			canonical	71018	dbgi_006651	jbc	Lotus maritimus		20250605125648	7.112576	46.032894	true	Émilie Lab	2025-06-16T09:24:22.600Z	2025-12-28T16:48:37.421Z
			canonical	71019	dbgi_006767	jbc	Salix retusa		20250605125959	7.112596	46.032898	true	Émilie Lab	2025-06-16T09:24:22.652Z	2025-12-28T16:48:37.870Z
			canonical	71020	dbgi_006633	jbc	Sali hastata		20250605130257	7.1126122	46.0329	true	Émilie Lab	2025-06-16T09:24:22.705Z	2025-12-28T16:48:38.321Z
			canonical	71021	dbgi_006776	jbc	Pritzelago alpina		20250605130658	7.1126275	46.032894	true	Émilie Lab	2025-06-16T09:24:22.757Z	2025-12-28T16:48:38.839Z
			canonical	71022	dbgi_006757	jbc	Salix himalaicum		20250605130934	7.1126404	46.03289	true	Émilie Lab	2025-06-16T09:24:22.828Z	2025-12-28T16:48:39.283Z
			canonical	71023	dbgi_006899	jbc	Potentilla nitida		20250605131132	7.1126413	46.032894	true	Émilie Lab	2025-06-16T09:24:22.875Z	2025-12-28T16:48:39.730Z
			canonical	71024	dbgi_007154	jbc			20250605131357	7.112644	46.0329	true	Émilie Lab	2025-06-16T09:24:22.931Z	2025-12-28T16:48:40.368Z
			canonical	71025	dbgi_006770	jbc	Helictotrichon sempervirens		20250605131623	7.1126485	46.0329	true	Émilie Lab	2025-06-16T09:24:22.978Z	2025-12-28T16:48:40.819Z
			canonical	71026	dbgi_007152	jbc	Artemisia borealis		20250605131916	7.112652	46.032894	true	Émilie Lab	2025-06-16T09:24:23.026Z	2025-12-28T16:48:41.268Z
			canonical	71027	dbgi_006773	jbc	Tofieldia calyculata		20250605132527	7.1125484	46.032898	true	Émilie Lab	2025-06-16T09:24:23.075Z	2025-12-28T16:48:41.719Z
			canonical	71028	dbgi_006777	jbc	Crepis aurea		20250605132814	7.112551	46.032906	true	Émilie Lab	2025-06-16T09:24:23.124Z	2025-12-28T16:48:42.606Z
			canonical	71029	dbgi_006969	jbc	Hieracium aurantiacum		20250605133008	7.1125436	46.032913	true	Émilie Lab	2025-06-16T09:24:23.171Z	2025-12-28T16:48:43.132Z
			canonical	71030	dbgi_006658	jbc	Minuartia sedoides		20250605133151	7.1125374	46.032913	true	Émilie Lab	2025-06-16T09:24:23.223Z	2025-12-28T16:48:43.659Z
			canonical	71031	dbgi_006652	jbc	Salix herbacea		20250605133428	7.1125307	46.03292	true	Émilie Lab	2025-06-16T09:24:23.274Z	2025-12-28T16:48:44.160Z
			canonical	71032	dbgi_006775	jbc	Saxifraga paniculata		20250605133646	7.1125555	46.032917	true	Émilie Lab	2025-06-16T09:24:23.340Z	2025-12-28T16:48:44.671Z
			canonical	71033	dbgi_006879	jbc	Minuartia laricifolia		20250605134757	7.1125474	46.03295	true	Émilie Lab	2025-06-16T09:24:23.383Z	2025-12-28T16:48:45.126Z
			canonical	71034	dbgi_006774	jbc			20250605135103	7.1125536	46.03294	true	Émilie Lab	2025-06-16T09:24:23.421Z	2025-12-28T16:48:45.658Z
			canonical	71035	dbgi_004183	jbc	Juncus arcticus		20250605135357	7.1125746	46.032944	true	Émilie Lab	2025-06-16T09:24:23.472Z	2025-12-28T16:48:46.207Z
			canonical	71036	dbgi_006615	jbc	Saxifraga longifolia		20250605142310	7.1126738	46.032894	true	Émilie Lab	2025-06-16T09:24:23.523Z	2025-12-28T16:48:46.716Z
			canonical	71037	dbgi_004294	jbc	Artemisia vallesiaca		20250605142522	7.1126833	46.032894	true	Émilie Lab	2025-06-16T09:24:23.577Z	2025-12-28T16:48:47.229Z
			canonical	71038	dbgi_004273	jbc	Phleum phleoides		20250605142813	7.1126833	46.03289	true	Émilie Lab	2025-06-16T09:24:23.633Z	2025-12-28T16:48:47.674Z
			canonical	71039	dbgi_004293	jbc	Lavandula officinalis		20250605142947	7.1126614	46.0329	true	Émilie Lab	2025-06-16T09:24:23.686Z	2025-12-28T16:48:48.358Z
