group_id	group_size	taxon_name	date	latitude_rounded	longitude_rounded	field_data_id	sample_id	collector_fullname	date_created	date_updated
90	2	androsace sarmentosa	20250707140145	7.113414	46.03267	72797	dbgi_147	Émilie Lab	2025-08-12T11:52:12.050Z	2025-08-14T14:03:06.523Z
91	2	festuca tatrae	20250707140415	7.113411	46.03266	72765	dbgi_008473	Émilie Lab	2025-08-12T11:52:11.050Z	2025-12-28T16:51:20.125Z
91	2	festuca tatrae	20250707140415	7.113411	46.03266	72798	dbgi_148	Émilie Lab	2025-08-12T11:52:12.085Z	2025-08-14T14:03:06.557Z
92	2	heuchera americana	20250707140812	7.113392	46.032646	72766	dbgi_008404	Émilie Lab	2025-08-12T11:52:11.079Z	2025-08-14T14:03:05.394Z
92	2	heuchera americana	20250707140812	7.113392	46.032646	72799	dbgi_149	Émilie Lab	2025-08-12T11:52:12.118Z	2025-08-14T14:03:06.589Z
93	2	thymus nitens	20250707140953	7.113376	46.032646	72767	dbgi_008505	Émilie Lab	2025-08-12T11:52:11.112Z	2025-08-14T14:03:05.432Z
93	2	thymus nitens	20250707140953	7.113376	46.032646	72800	dbgi_150	Émilie Lab	2025-08-12T11:52:12.152Z	2025-08-14T14:03:06.622Z
94	2	paeonia lutea	20250707141300	7.113393	46.03264	72768	dbgi_008510	Émilie Lab	2025-08-12T11:52:11.142Z	2025-12-28T16:51:20.570Z
94	2	paeonia lutea	20250707141300	7.113393	46.03264	72801	dbgi_151	Émilie Lab	2025-08-12T11:52:12.184Z	2025-08-14T14:03:06.653Z
95	2	linum flavum	20250707141453	7.113377	46.03264	72769	dbgi_008381	Émilie Lab	2025-08-12T11:52:11.173Z	2025-12-28T16:51:21.143Z
95	2	linum flavum	20250707141453	7.113377	46.03264	72802	dbgi_152	Émilie Lab	2025-08-12T11:52:12.215Z	2025-08-14T14:03:06.686Z
96	2	aillium hymenorrhizum,	20250707141836	7.113354	46.03264	72770	dbgi_008497	Émilie Lab	2025-08-12T11:52:11.205Z	2025-08-14T14:03:05.549Z
96	2	aillium hymenorrhizum,	20250707141836	7.113354	46.03264	72803	dbgi_153	Émilie Lab	2025-08-12T11:52:12.248Z	2025-08-14T14:03:06.718Z
97	2	astrantia major	20250707142119	7.113342	46.03264	72771	dbgi_008384	Émilie Lab	2025-08-12T11:52:11.237Z	2025-12-28T16:51:21.661Z
97	2	astrantia major	20250707142119	7.113342	46.03264	72804	dbgi_154	Émilie Lab	2025-08-12T11:52:12.279Z	2025-08-14T14:03:06.751Z
98	2	erodium manescavi	20250707142256	7.113344	46.032635	72772	dbgi_008494	Émilie Lab	2025-08-12T11:52:11.266Z	2025-12-28T16:51:22.123Z
98	2	erodium manescavi	20250707142256	7.113344	46.032635	72805	dbgi_155	Émilie Lab	2025-08-12T11:52:12.306Z	2025-08-14T14:03:06.783Z
99	2	centaurea haynaldii	20250707142439	7.113325	46.03264	72773	dbgi_008403	Émilie Lab	2025-08-12T11:52:11.298Z	2025-12-28T16:51:22.572Z
99	2	centaurea haynaldii	20250707142439	7.113325	46.03264	72806	dbgi_156	Émilie Lab	2025-08-12T11:52:12.342Z	2025-08-14T14:03:06.816Z
100	2	hemerocellis lilioasphodolus	20250707142716	7.113335	46.032642	72774	dbgi_008387	Émilie Lab	2025-08-12T11:52:11.325Z	2025-12-28T16:51:23.026Z
100	2	hemerocellis lilioasphodolus	20250707142716	7.113335	46.032642	72807	dbgi_157	Émilie Lab	2025-08-12T11:52:12.379Z	2025-08-14T14:03:06.847Z
101	2	bergenia crassifolia	20250707143443	7.113338	46.032635	72776	dbgi_008428	Émilie Lab	2025-08-12T11:52:11.390Z	2025-12-28T16:51:23.922Z
101	2	bergenia crassifolia	20250707143443	7.113338	46.032635	72809	dbgi_159	Émilie Lab	2025-08-12T11:52:12.452Z	2025-08-14T14:03:06.911Z
102	2	hieracium bombycinum	20250707143624	7.113324	46.032635	72777	dbgi_008603	Émilie Lab	2025-08-12T11:52:11.419Z	2025-12-28T16:51:24.370Z
102	2	hieracium bombycinum	20250707143624	7.113324	46.032635	72810	dbgi_160	Émilie Lab	2025-08-12T11:52:12.487Z	2025-08-14T14:03:06.943Z
103	2	paeonia daurica	20250707143754	7.11332	46.03263	72778	dbgi_008547	Émilie Lab	2025-08-12T11:52:11.451Z	2025-12-28T16:51:24.823Z
103	2	paeonia daurica	20250707143754	7.11332	46.03263	72811	dbgi_161	Émilie Lab	2025-08-12T11:52:12.523Z	2025-08-14T14:03:06.974Z
104	2	alyssum alpestre	20250707143955	7.113279	46.032616	72779	dbgi_008508	Émilie Lab	2025-08-12T11:52:11.479Z	2025-12-28T16:51:25.270Z
104	2	alyssum alpestre	20250707143955	7.113279	46.032616	72812	dbgi_162	Émilie Lab	2025-08-12T11:52:12.560Z	2025-08-14T14:03:07.006Z
105	2	potentilla rupestris	20250707144653	7.113222	46.032623	72781	dbgi_008463	Émilie Lab	2025-08-12T11:52:11.547Z	2025-08-14T14:03:05.971Z
105	2	potentilla rupestris	20250707144653	7.113222	46.032623	72814	dbgi_164	Émilie Lab	2025-08-12T11:52:12.629Z	2025-08-14T14:03:07.065Z
106	2	allium nutans	20250707144845	7.113247	46.03263	72782	dbgi_008420	Émilie Lab	2025-08-12T11:52:11.582Z	2025-12-28T16:51:26.177Z
106	2	allium nutans	20250707144845	7.113247	46.03263	72815	dbgi_165	Émilie Lab	2025-08-12T11:52:12.661Z	2025-08-14T14:03:07.090Z
107	2	vaccinium vitis-idaea	20250707150007	7.11349	46.032677	72783	dbgi_008432	Émilie Lab	2025-08-12T11:52:11.611Z	2025-12-28T16:51:26.623Z
107	2	vaccinium vitis-idaea	20250707150007	7.11349	46.032677	72816	dbgi_166	Émilie Lab	2025-08-12T11:52:12.696Z	2025-08-14T14:03:07.116Z
108	2	rhodiola rosea	20250707150204	7.113506	46.032677	72784	dbgi_008383	Émilie Lab	2025-08-12T11:52:11.641Z	2025-12-28T16:51:27.071Z
108	2	rhodiola rosea	20250707150204	7.113506	46.032677	72817	dbgi_167	Émilie Lab	2025-08-12T11:52:12.724Z	2025-08-14T14:03:07.144Z
109	2	vaccinium myrtillus	20250707150435	7.113491	46.03267	72785	dbgi_008485	Émilie Lab	2025-08-12T11:52:11.672Z	2025-08-14T14:03:06.123Z
109	2	vaccinium myrtillus	20250707150435	7.113491	46.03267	72818	dbgi_168	Émilie Lab	2025-08-12T11:52:12.759Z	2025-08-14T14:03:07.170Z
110	2	lonicera caerulea	20250707150811	7.113495	46.03268	72786	dbgi_008427	Émilie Lab	2025-08-12T11:52:11.699Z	2025-08-14T14:03:06.159Z
110	2	lonicera caerulea	20250707150811	7.113495	46.03268	72819	dbgi_169	Émilie Lab	2025-08-12T11:52:12.787Z	2025-08-14T14:03:07.195Z
111	2	digitalis grandiflora	20250707151019	7.113477	46.03268	72787	dbgi_008496	Émilie Lab	2025-08-12T11:52:11.735Z	2025-12-28T16:51:27.523Z
111	2	digitalis grandiflora	20250707151019	7.113477	46.03268	72820	dbgi_170	Émilie Lab	2025-08-12T11:52:12.817Z	2025-08-14T14:03:07.220Z
112	2	digitalis purpurea	20250707151257	7.11351	46.032696	72788	dbgi_008471	Émilie Lab	2025-08-12T11:52:11.762Z	2025-08-14T14:03:06.224Z
112	2	digitalis purpurea	20250707151257	7.11351	46.032696	72821	dbgi_171	Émilie Lab	2025-08-12T11:52:12.851Z	2025-08-14T14:03:07.244Z
113	2	arctostaphylos uva-ursi	20250707151504	7.11349	46.032703	72789	dbgi_008409	Émilie Lab	2025-08-12T11:52:11.792Z	2025-08-14T14:03:06.257Z
113	2	arctostaphylos uva-ursi	20250707151504	7.11349	46.032703	72822	dbgi_172	Émilie Lab	2025-08-12T11:52:12.885Z	2025-08-14T14:03:07.270Z
114	2	achillea millefolium	20250707151758	7.113492	46.03268	72790	dbgi_008391	Émilie Lab	2025-08-12T11:52:11.824Z	2025-12-28T16:51:27.972Z
114	2	achillea millefolium	20250707151758	7.113492	46.03268	72823	dbgi_173	Émilie Lab	2025-08-12T11:52:12.921Z	2025-08-14T14:03:07.294Z
115	2	pulsatilla vulgaris	20250707151947	7.113523	46.032707	72791	dbgi_008477	Émilie Lab	2025-08-12T11:52:11.854Z	2025-12-28T16:51:28.419Z
115	2	pulsatilla vulgaris	20250707151947	7.113523	46.032707	72824	dbgi_174	Émilie Lab	2025-08-12T11:52:12.955Z	2025-08-14T14:03:07.320Z
116	2	artemisia vulgaris	20250707152216	7.11351	46.032703	72792	dbgi_008418	Émilie Lab	2025-08-12T11:52:11.884Z	2025-12-28T16:51:28.880Z
116	2	artemisia vulgaris	20250707152216	7.11351	46.032703	72825	dbgi_175	Émilie Lab	2025-08-12T11:52:12.988Z	2025-08-14T14:03:07.345Z
117	2	hypericum perforatum	20250707152359	7.113516	46.03273	72793	dbgi_008429	Émilie Lab	2025-08-12T11:52:11.913Z	2025-08-14T14:03:06.387Z
117	2	hypericum perforatum	20250707152359	7.113516	46.03273	72826	dbgi_176	Émilie Lab	2025-08-12T11:52:13.020Z	2025-08-14T14:03:07.370Z
118	2	hyssopus officinalis	20250707152725	7.113504	46.032703	72794	dbgi_008498	Émilie Lab	2025-08-12T11:52:11.949Z	2025-12-28T16:51:29.441Z
118	2	hyssopus officinalis	20250707152725	7.113504	46.032703	72827	dbgi_177	Émilie Lab	2025-08-12T11:52:13.053Z	2025-08-14T14:03:07.395Z
119	2	thymus pulegioides	20250707153002	7.113477	46.032696	72795	dbgi_008411	Émilie Lab	2025-08-12T11:52:11.981Z	2025-08-14T14:03:06.454Z
119	2	thymus pulegioides	20250707153002	7.113477	46.032696	72828	dbgi_178	Émilie Lab	2025-08-12T11:52:13.092Z	2025-08-14T14:03:07.420Z
120	2	viola riviniana	20250707153248	7.113453	46.032703	72796	dbgi_008417	Émilie Lab	2025-08-12T11:52:12.019Z	2025-12-28T16:51:29.884Z
120	2	viola riviniana	20250707153248	7.113453	46.032703	72829	dbgi_179	Émilie Lab	2025-08-12T11:52:13.122Z	2025-08-14T14:03:07.444Z
121	4	hippophae rhamnoides	20250715083825	7.113455	46.032642	72986	dbgi_006943	Émilie Lab	2025-08-12T11:52:18.307Z	2025-08-29T12:05:00.121Z
121	4	hippophae rhamnoides	20250715083825	7.113455	46.032642	73041	dbgi_195	Émilie Lab	2025-08-12T11:52:20.094Z	2025-08-14T14:03:15.622Z
121	4	hippophae rhamnoides	20250715083825	7.113455	46.032642	73145	dbgi_250	Émilie Lab	2025-08-12T11:52:23.407Z	2025-08-14T14:03:19.230Z
121	4	hippophae rhamnoides	20250715083825	7.113455	46.032642	73270	dbgi_354	Émilie Lab	2025-08-12T11:52:27.544Z	2025-08-14T14:03:23.221Z
122	3	hieracium bombycinum	20250715083931	7.113289	46.0327	73096	dbgi_006690	Mazzarine Laboureau	2025-08-12T11:52:21.869Z	2025-08-29T12:05:01.911Z
122	3	hieracium bombycinum	20250715083931	7.113289	46.0327	73200	dbgi_305	Mazzarine Laboureau	2025-08-12T11:52:25.158Z	2025-08-14T14:03:20.964Z
122	3	hieracium bombycinum	20250715083931	7.113289	46.0327	73325	dbgi_409	Mazzarine Laboureau	2025-08-12T11:52:29.299Z	2025-08-14T14:03:24.933Z
123	4	centaurea nigra	20250715084018	7.113466	46.03265	72987	dbgi_006729	Émilie Lab	2025-08-12T11:52:18.338Z	2025-08-29T12:05:00.156Z
123	4	centaurea nigra	20250715084018	7.113466	46.03265	73042	dbgi_196	Émilie Lab	2025-08-12T11:52:20.127Z	2025-08-14T14:03:15.654Z
123	4	centaurea nigra	20250715084018	7.113466	46.03265	73146	dbgi_251	Émilie Lab	2025-08-12T11:52:23.437Z	2025-08-14T14:03:19.261Z
123	4	centaurea nigra	20250715084018	7.113466	46.03265	73271	dbgi_355	Émilie Lab	2025-08-12T11:52:27.573Z	2025-08-14T14:03:23.257Z
124	3	erica carnea	20250715090407	7.113303	46.0327	73097	dbgi_007136	Mazzarine Laboureau	2025-08-12T11:52:21.897Z	2025-08-29T12:05:01.944Z
124	3	erica carnea	20250715090407	7.113303	46.0327	73201	dbgi_306	Mazzarine Laboureau	2025-08-12T11:52:25.186Z	2025-08-14T14:03:20.998Z
124	3	erica carnea	20250715090407	7.113303	46.0327	73326	dbgi_410	Mazzarine Laboureau	2025-08-12T11:52:29.331Z	2025-08-14T14:03:24.959Z
125	4	hemerocallis multiflora	20250715090513	7.113399	46.032627	72989	dbgi_006600	Émilie Lab	2025-08-12T11:52:18.409Z	2025-08-29T12:05:00.227Z
125	4	hemerocallis multiflora	20250715090513	7.113399	46.032627	73044	dbgi_198	Émilie Lab	2025-08-12T11:52:20.191Z	2025-08-14T14:03:15.721Z
125	4	hemerocallis multiflora	20250715090513	7.113399	46.032627	73148	dbgi_253	Émilie Lab	2025-08-12T11:52:23.501Z	2025-08-14T14:03:19.325Z
125	4	hemerocallis multiflora	20250715090513	7.113399	46.032627	73273	dbgi_357	Émilie Lab	2025-08-12T11:52:27.641Z	2025-08-14T14:03:23.320Z
126	4	centaurea nigrescens	20250715090643	7.113388	46.032623	72990	dbgi_006679	Émilie Lab	2025-08-12T11:52:18.449Z	2025-08-29T12:05:00.264Z
126	4	centaurea nigrescens	20250715090643	7.113388	46.032623	73045	dbgi_199	Émilie Lab	2025-08-12T11:52:20.226Z	2025-08-14T14:03:15.755Z
126	4	centaurea nigrescens	20250715090643	7.113388	46.032623	73149	dbgi_254	Émilie Lab	2025-08-12T11:52:23.530Z	2025-08-14T14:03:19.360Z
126	4	centaurea nigrescens	20250715090643	7.113388	46.032623	73274	dbgi_358	Émilie Lab	2025-08-12T11:52:27.671Z	2025-08-14T14:03:23.351Z
127	3	eriophyllum arachnoideum	20250715090759	7.113332	46.032707	73098	dbgi_007167	Mazzarine Laboureau	2025-08-12T11:52:21.932Z	2025-08-29T12:05:01.975Z
127	3	eriophyllum arachnoideum	20250715090759	7.113332	46.032707	73202	dbgi_307	Mazzarine Laboureau	2025-08-12T11:52:25.221Z	2025-08-14T14:03:21.033Z
127	3	eriophyllum arachnoideum	20250715090759	7.113332	46.032707	73327	dbgi_411	Mazzarine Laboureau	2025-08-12T11:52:29.365Z	2025-08-14T14:03:24.987Z
128	4	dianthus seguieri	20250715090830	7.113366	46.03262	72991	dbgi_006687	Émilie Lab	2025-08-12T11:52:18.477Z	2025-08-29T12:05:00.294Z
