issue	id	sample_id	sample_name	taxon_name	date	latitude	longitude	collector_fullname	date_created
missing_sample_name	72606	dbgi_40		Micromeria dalmatica	20250625111909	7.113258	46.0326	Émilie Lab	2025-08-12T11:52:05.858Z
missing_sample_name	72607	dbgi_41		Globularia bisnagarica	20250625112113	7.1132865	46.032608	Émilie Lab	2025-08-12T11:52:05.889Z
missing_sample_name	72608	dbgi_42		Dryas octopetala	20250625112303	7.1133366	46.03261	Émilie Lab	2025-08-12T11:52:05.919Z
missing_sample_name	72609	dbgi_43		Convallaria majalis	20250625112837	7.1134853	46.032635	Émilie Lab	2025-08-12T11:52:05.952Z
missing_sample_name	72610	dbgi_44		Colchicum autumnale	20250625113005	7.1134725	46.03267	Émilie Lab	2025-08-12T11:52:05.985Z
missing_sample_name	72611	dbgi_45			20250625113133	7.11348	46.03264	Émilie Lab	2025-08-12T11:52:06.012Z
missing_sample_name	72612	dbgi_46		Aegopodium podagraria	20250625113405	7.1134815	46.032627	Émilie Lab	2025-08-12T11:52:06.045Z
missing_sample_name	72613	dbgi_47		Gentiana lutea	20250625113741	7.113484	46.032665	Émilie Lab	2025-08-12T11:52:06.074Z
missing_sample_name	72614	dbgi_008728		Rhododendron brachyanthum	20250625084052	7.1130733	46.032623	Mazzarine Laboureau	2025-08-12T11:52:06.110Z
missing_sample_name	72615	dbgi_008748		Omphalodes verna	20250625084410	7.1130652	46.032623	Mazzarine Laboureau	2025-08-12T11:52:06.138Z
missing_sample_name	72616	dbgi_008642		Androsaceae sarmentosa	20250625084610	7.11307	46.032616	Mazzarine Laboureau	2025-08-12T11:52:06.170Z
missing_sample_name	72617	dbgi_008753		Anemone sylvestris	20250625084943	7.113078	46.032627	Mazzarine Laboureau	2025-08-12T11:52:06.200Z
missing_sample_name	72618	dbgi_008738		Euphorbia chamecyparissia	20250625085140	7.1130795	46.03263	Mazzarine Laboureau	2025-08-12T11:52:06.234Z
missing_sample_name	72619	dbgi_008736		Euphorbia dulcis	20250625090337	7.113082	46.032623	Mazzarine Laboureau	2025-08-12T11:52:06.269Z
missing_sample_name	72620	dbgi_008516		Anemone nemorosa	20250625092736	7.1130877	46.03263	Mazzarine Laboureau	2025-08-12T11:52:06.303Z
missing_sample_name	72621	dbgi_48			20250625093007	7.1130853	46.03262	Mazzarine Laboureau	2025-08-12T11:52:06.339Z
missing_sample_name	72622	dbgi_008499		Arenaria montana	20250625093307	7.113089	46.032623	Mazzarine Laboureau	2025-08-12T11:52:06.374Z
missing_sample_name	72623	dbgi_008484			20250625093423	7.1130934	46.032623	Mazzarine Laboureau	2025-08-12T11:52:06.407Z
missing_sample_name	72624	dbgi_008479			20250625093736	7.1130924	46.03262	Mazzarine Laboureau	2025-08-12T11:52:06.435Z
missing_sample_name	72625	dbgi_008466		Picea abies	20250625094008	7.1130595	46.03262	Mazzarine Laboureau	2025-08-12T11:52:06.471Z
missing_sample_name	72626	dbgi_008424		Saxifraga paniculata	20250625094318	7.11305	46.03262	Mazzarine Laboureau	2025-08-12T11:52:06.499Z
missing_sample_name	72627	dbgi_008573		Rhododendron ferrugineum	20250625094551	7.1130586	46.032627	Mazzarine Laboureau	2025-08-12T11:52:06.537Z
missing_sample_name	72628	dbgi_008551		Camassia leichtlinii	20250625094719	7.1130505	46.032627	Mazzarine Laboureau	2025-08-12T11:52:06.567Z
missing_sample_name	72629	dbgi_008379		Saxifraga lingulata	20250625094953	7.1130433	46.032627	Mazzarine Laboureau	2025-08-12T11:52:06.609Z
missing_sample_name	72630	dbgi_008396		Saxifraga franzii	20250625095116	7.1130385	46.032627	Mazzarine Laboureau	2025-08-12T11:52:06.642Z
missing_sample_name	72631	dbgi_008435		Rhodothamnus chamaecistus	20250625095457	7.113063	46.03264	Mazzarine Laboureau	2025-08-12T11:52:06.680Z
missing_sample_name	72632	dbgi_008406		Cassiope mertensiana	20250625095809	7.1130533	46.03263	Mazzarine Laboureau	2025-08-12T11:52:06.708Z
missing_sample_name	72633	dbgi_008501		Fritillaria pyrenaica	20250625100205	7.1130576	46.032642	Mazzarine Laboureau	2025-08-12T11:52:06.742Z
missing_sample_name	72634	dbgi_008612		Cypripedium calceolus	20250625100533	7.113048	46.032646	Mazzarine Laboureau	2025-08-12T11:52:06.774Z
missing_sample_name	72635	dbgi_008504		Saxifraga pseudo-kotschyl,	20250625100717	7.11304	46.032646	Mazzarine Laboureau	2025-08-12T11:52:06.808Z
missing_sample_name	72636	dbgi_008514		Rhododendron radicans	20250625100949	7.113038	46.03265	Mazzarine Laboureau	2025-08-12T11:52:06.843Z
missing_sample_name	72637	dbgi_008493		Juniperus chinensis	20250625102644	7.113101	46.032578	Mazzarine Laboureau	2025-08-12T11:52:06.876Z
missing_sample_name	72638	dbgi_008758		Centaurea montana	20250625102812	7.1131663	46.03258	Mazzarine Laboureau	2025-08-12T11:52:06.911Z
missing_sample_name	72639	dbgi_008511		Berberis canadensis	20250625103130	7.1131783	46.03258	Mazzarine Laboureau	2025-08-12T11:52:06.950Z
missing_sample_name	72640	dbgi_008458		Vaccinium vitis-idaea	20250625103325	7.113173	46.03259	Mazzarine Laboureau	2025-08-12T11:52:06.982Z
missing_sample_name	72641	dbgi_008431		Sedum ellecombienum	20250625103617	7.1131744	46.03257	Mazzarine Laboureau	2025-08-12T11:52:07.018Z
missing_sample_name	72642	dbgi_008478		Cytisus decumbens	20250625103820	7.113209	46.032574	Mazzarine Laboureau	2025-08-12T11:52:07.050Z
missing_sample_name	72643	dbgi_008413		Gentiana marcailhuana	20250625104043	7.1132174	46.03257	Mazzarine Laboureau	2025-08-12T11:52:07.085Z
missing_sample_name	72644	dbgi_008582			20250625104818	7.1132317	46.03257	Mazzarine Laboureau	2025-08-12T11:52:07.121Z
missing_sample_name	72645	dbgi_008393		Carlina acanthifolia	20250625105142	7.1132383	46.032566	Mazzarine Laboureau	2025-08-12T11:52:07.150Z
missing_sample_name	72646	dbgi_008468		Scabiosa columbaria	20250625105253	7.1132383	46.032566	Mazzarine Laboureau	2025-08-12T11:52:07.183Z
missing_sample_name	72647	dbgi_008490		Astragalus monspessulanus	20250625105709	7.1132455	46.032566	Mazzarine Laboureau	2025-08-12T11:52:07.212Z
missing_sample_name	72648	dbgi_008462		Sedum ochroleucum	20250625105915	7.1132483	46.03257	Mazzarine Laboureau	2025-08-12T11:52:07.251Z
missing_sample_name	72649	dbgi_008515			20250625110240	7.113254	46.03257	Mazzarine Laboureau	2025-08-12T11:52:07.280Z
missing_sample_name	72650	dbgi_008385		Geranium nodosum	20250625110706	7.113341	46.032574	Mazzarine Laboureau	2025-08-12T11:52:07.311Z
missing_sample_name	72651	dbgi_008491			20250625110952	7.1133523	46.03261	Mazzarine Laboureau	2025-08-12T11:52:07.346Z
missing_sample_name	72652	dbgi_008402		Cytisus nigricans	20250625111342	7.113455	46.03256	Mazzarine Laboureau	2025-08-12T11:52:07.375Z
missing_sample_name	72653	dbgi_008382		Abies cephalonica	20250625111715	7.1133957	46.032597	Mazzarine Laboureau	2025-08-12T11:52:07.410Z
missing_sample_name	72654	dbgi_008513		Gentiana angustifolia	20250625112329	7.1133103	46.032593	Mazzarine Laboureau	2025-08-12T11:52:07.446Z
missing_sample_name	72655	dbgi_008561			20250625112705	7.113324	46.0326	Mazzarine Laboureau	2025-08-12T11:52:07.481Z
missing_sample_name	72656	dbgi_008743		Erinus alpinus	20250625112959	7.1133413	46.032604	Mazzarine Laboureau	2025-08-12T11:52:07.510Z
missing_sample_name	72657	dbgi_008502		Potentilla peduncularis	20250625113145	7.113354	46.0326	Mazzarine Laboureau	2025-08-12T11:52:07.545Z
missing_sample_name	72658	dbgi_008459		Jovibarba hirta	20250625113449	7.1133757	46.032593	Mazzarine Laboureau	2025-08-12T11:52:07.578Z
missing_sample_name	72659	dbgi_008483		Polygala vayredae	20250625113742	7.1133814	46.032604	Mazzarine Laboureau	2025-08-12T11:52:07.614Z
missing_sample_name	72660	dbgi_008532		Paeonia officinalis	20250625114111	7.1133847	46.032616	Mazzarine Laboureau	2025-08-12T11:52:07.649Z
missing_sample_name	72661	dbgi_008394		Primula denticulata	20250625114356	7.1134133	46.032604	Mazzarine Laboureau	2025-08-12T11:52:07.683Z
missing_sample_name	72662	dbgi_008500		Potentilla ambigua	20250625114522	7.113443	46.0326	Mazzarine Laboureau	2025-08-12T11:52:07.716Z
missing_sample_name	72663	dbgi_008461		Arctostaphylus uva-ursi	20250625114650	7.113457	46.03257	Mazzarine Laboureau	2025-08-12T11:52:07.746Z
missing_sample_name	72664	dbgi_49		Paeonia mascula	20250625084138	7.1130896	46.032585	Émilie Lab	2025-08-12T11:52:07.778Z
missing_sample_name	72665	dbgi_50		Juniperus chinensis	20250625084401	7.113108	46.03258	Émilie Lab	2025-08-12T11:52:07.805Z
missing_sample_name	72666	dbgi_51		Centaurea montana	20250625084553	7.113162	46.03259	Émilie Lab	2025-08-12T11:52:07.842Z
missing_sample_name	72667	dbgi_52		Gymnocarpium dryopteris	20250625084828	7.1131473	46.032635	Émilie Lab	2025-08-12T11:52:07.870Z
missing_sample_name	72668	dbgi_53		Linum flavum	20250625085005	7.1131625	46.03265	Émilie Lab	2025-08-12T11:52:07.899Z
missing_sample_name	72669	dbgi_54		Anthyllis montana	20250625085229	7.1131253	46.032654	Émilie Lab	2025-08-12T11:52:07.931Z
missing_sample_name	72670	dbgi_55		Dianthus subacaulis	20250625085752	7.1131124	46.03263	Émilie Lab	2025-08-12T11:52:07.962Z
missing_sample_name	72671	dbgi_56		Rhododendron violaceum	20250625090000	7.1131134	46.03264	Émilie Lab	2025-08-12T11:52:07.993Z
missing_sample_name	72672	dbgi_57		Oxalis valdiviensis	20250625090203	7.113112	46.032654	Émilie Lab	2025-08-12T11:52:08.022Z
missing_sample_name	72673	dbgi_58		Olearia haastii	20250625090629	7.113133	46.032642	Émilie Lab	2025-08-12T11:52:08.061Z
missing_sample_name	72674	dbgi_59		Rhododendron lepidotum	20250625091237	7.1131625	46.032646	Émilie Lab	2025-08-12T11:52:08.092Z
missing_sample_name	72675	dbgi_60		Rhododendron insigne	20250625093120	7.1131597	46.032627	Émilie Lab	2025-08-12T11:52:08.128Z
missing_sample_name	72676	dbgi_61		Rhododendron hyppophaeoides	20250625093355	7.1132054	46.03265	Émilie Lab	2025-08-12T11:52:08.157Z
missing_sample_name	72677	dbgi_62		Chamaecytisus aggregatus	20250625093702	7.11319	46.032642	Émilie Lab	2025-08-12T11:52:08.189Z
missing_sample_name	72678	dbgi_63		Rhododendron keleticum	20250625094138	7.1130548	46.032673	Émilie Lab	2025-08-12T11:52:08.220Z
missing_sample_name	72679	dbgi_64		Salix rotundifolia	20250625094313	7.1130767	46.032677	Émilie Lab	2025-08-12T11:52:08.252Z
missing_sample_name	72680	dbgi_65		Wulfenia carinthiaca	20250625094543	7.1130524	46.032684	Émilie Lab	2025-08-12T11:52:08.282Z
missing_sample_name	72681	dbgi_66		Asarum europaeum	20250625094708	7.1130733	46.032673	Émilie Lab	2025-08-12T11:52:08.310Z
missing_sample_name	72682	dbgi_67		Rhodothamnus chamaecistus	20250625094830	7.1130614	46.03266	Émilie Lab	2025-08-12T11:52:08.346Z
missing_sample_name	72683	dbgi_68		Campanula rhomboidalis	20250625095047	7.1130347	46.032677	Émilie Lab	2025-08-12T11:52:08.374Z
missing_sample_name	72684	dbgi_69		Sedum lydium	20250625095313	7.113059	46.03267	Émilie Lab	2025-08-12T11:52:08.405Z
missing_sample_name	72685	dbgi_70		Arum maculatum	20250625095625	7.1130404	46.03267	Émilie Lab	2025-08-12T11:52:08.436Z
missing_sample_name	72686	dbgi_71		Bulbinella hookeri	20250625095923	7.113079	46.03268	Émilie Lab	2025-08-12T11:52:08.469Z
missing_sample_name	72687	dbgi_72			20250625100221	7.1130457	46.032677	Émilie Lab	2025-08-12T11:52:08.501Z
missing_sample_name	72688	dbgi_73		Cypripedium reginae	20250625100431	7.1130385	46.032684	Émilie Lab	2025-08-12T11:52:08.533Z
missing_sample_name	72689	dbgi_74		Rhododendron carolinianum	20250625100636	7.1130567	46.032677	Émilie Lab	2025-08-12T11:52:08.564Z
missing_sample_name	72690	dbgi_75		Blechnum spicant	20250625100907	7.1130824	46.03267	Émilie Lab	2025-08-12T11:52:08.593Z
missing_sample_name	72691	dbgi_76		Ribes spicatum	20250625103340	7.113192	46.032578	Émilie Lab	2025-08-12T11:52:08.630Z
missing_sample_name	72692	dbgi_77		Penstemon ovatus	20250625103604	7.1131907	46.03257	Émilie Lab	2025-08-12T11:52:08.660Z
missing_sample_name	72693	dbgi_78		Tsuga canadensis	20250625103817	7.1133065	46.032593	Émilie Lab	2025-08-12T11:52:08.695Z
missing_sample_name	72694	dbgi_79		Anthennaria canadensis	20250625104139	7.1133304	46.032585	Émilie Lab	2025-08-12T11:52:08.727Z
missing_sample_name	72695	dbgi_80		Taxus baccata	20250625104344	7.11334	46.032578	Émilie Lab	2025-08-12T11:52:08.763Z
missing_sample_name	72696	dbgi_81		Genista radiata	20250625104603	7.113218	46.032543	Émilie Lab	2025-08-12T11:52:08.797Z
missing_sample_name	72697	dbgi_82		Asphodelus albus	20250625104735	7.1132917	46.03255	Émilie Lab	2025-08-12T11:52:08.831Z
missing_sample_name	72698	dbgi_83		Colutea arborescens	20250625105340	7.113236	46.032578	Émilie Lab	2025-08-12T11:52:08.866Z
missing_sample_name	72699	dbgi_84		Dianthus subacaulis	20250625110513	7.113278	46.032574	Émilie Lab	2025-08-12T11:52:08.904Z
missing_sample_name	72700	dbgi_85		Lithospermum intermedium	20250625110811	7.11329	46.032623	Émilie Lab	2025-08-12T11:52:08.936Z
missing_sample_name	72701	dbgi_86		Dianthus plumarius	20250625111046	7.1132565	46.032593	Émilie Lab	2025-08-12T11:52:08.973Z
missing_sample_name	72702	dbgi_87		Helichrysum graveolens	20250625111454	7.113254	46.032593	Émilie Lab	2025-08-12T11:52:09.004Z
missing_sample_name	72703	dbgi_88		Eriogonum umbellatum	20250625111723	7.1132383	46.032597	Émilie Lab	2025-08-12T11:52:09.038Z
missing_sample_name	72704	dbgi_89		Micromeria dalmatica	20250625111909	7.113258	46.0326	Émilie Lab	2025-08-12T11:52:09.073Z
missing_sample_name	72705	dbgi_90		Globularia bisnagarica	20250625112113	7.1132865	46.032608	Émilie Lab	2025-08-12T11:52:09.111Z
missing_sample_name	72706	dbgi_91		Dryas octopetala	20250625112303	7.1133366	46.03261	Émilie Lab	2025-08-12T11:52:09.142Z
missing_sample_name	72707	dbgi_92		Convallaria majalis	20250625112837	7.1134853	46.032635	Émilie Lab	2025-08-12T11:52:09.175Z
missing_sample_name	72708	dbgi_93		Colchicum autumnale	20250625113005	7.1134725	46.03267	Émilie Lab	2025-08-12T11:52:09.208Z
missing_sample_name	72709	dbgi_94			20250625113133	7.11348	46.03264	Émilie Lab	2025-08-12T11:52:09.237Z
missing_sample_name	72710	dbgi_95		Aegopodium podagraria	20250625113405	7.1134815	46.032627	Émilie Lab	2025-08-12T11:52:09.276Z
missing_sample_name	72711	dbgi_96		Gentiana lutea	20250625113741	7.113484	46.032665	Émilie Lab	2025-08-12T11:52:09.306Z
missing_sample_name	72712	dbgi_97		Rhododendron brachyanthum	20250625084052	7.1130733	46.032623	Mazzarine Laboureau	2025-08-12T11:52:09.338Z
missing_sample_name	72713	dbgi_98		Omphalodes verna	20250625084410	7.1130652	46.032623	Mazzarine Laboureau	2025-08-12T11:52:09.370Z
missing_sample_name	72714	dbgi_99		Androsaceae sarmentosa	20250625084610	7.11307	46.032616	Mazzarine Laboureau	2025-08-12T11:52:09.404Z
missing_sample_name	72715	dbgi_100		Anemone sylvestris	20250625084943	7.113078	46.032627	Mazzarine Laboureau	2025-08-12T11:52:09.438Z
missing_sample_name	72716	dbgi_101		Euphorbia chamecyparissia	20250625085140	7.1130795	46.03263	Mazzarine Laboureau	2025-08-12T11:52:09.474Z
missing_sample_name	72717	dbgi_102		Euphorbia dulcis	20250625090337	7.113082	46.032623	Mazzarine Laboureau	2025-08-12T11:52:09.511Z
missing_sample_name	72718	dbgi_103		Anemone nemorosa	20250625092736	7.1130877	46.03263	Mazzarine Laboureau	2025-08-12T11:52:09.546Z
missing_sample_name	72719	dbgi_104			20250625093007	7.1130853	46.03262	Mazzarine Laboureau	2025-08-12T11:52:09.582Z
missing_sample_name	72720	dbgi_105		Arenaria montana	20250625093307	7.113089	46.032623	Mazzarine Laboureau	2025-08-12T11:52:09.615Z
missing_sample_name	72721	dbgi_106			20250625093423	7.1130934	46.032623	Mazzarine Laboureau	2025-08-12T11:52:09.647Z
missing_sample_name	72722	dbgi_107			20250625093736	7.1130924	46.03262	Mazzarine Laboureau	2025-08-12T11:52:09.676Z
missing_sample_name	72723	dbgi_108		Picea abies	20250625094008	7.1130595	46.03262	Mazzarine Laboureau	2025-08-12T11:52:09.712Z
missing_sample_name	72724	dbgi_109		Saxifraga paniculata	20250625094318	7.11305	46.03262	Mazzarine Laboureau	2025-08-12T11:52:09.741Z
missing_sample_name	72725	dbgi_110		Rhododendron ferrugineum	20250625094551	7.1130586	46.032627	Mazzarine Laboureau	2025-08-12T11:52:09.775Z
missing_sample_name	72726	dbgi_111		Camassia leichtlinii	20250625094719	7.1130505	46.032627	Mazzarine Laboureau	2025-08-12T11:52:09.807Z
missing_sample_name	72727	dbgi_112		Saxifraga lingulata	20250625094953	7.1130433	46.032627	Mazzarine Laboureau	2025-08-12T11:52:09.842Z
missing_sample_name	72728	dbgi_113		Saxifraga franzii	20250625095116	7.1130385	46.032627	Mazzarine Laboureau	2025-08-12T11:52:09.877Z
missing_sample_name	72729	dbgi_114		Rhodothamnus chamaecistus	20250625095457	7.113063	46.03264	Mazzarine Laboureau	2025-08-12T11:52:09.911Z
missing_sample_name	72730	dbgi_115		Cassiope mertensiana	20250625095809	7.1130533	46.03263	Mazzarine Laboureau	2025-08-12T11:52:09.941Z
missing_sample_name	72731	dbgi_116		Fritillaria pyrenaica	20250625100205	7.1130576	46.032642	Mazzarine Laboureau	2025-08-12T11:52:09.971Z
missing_sample_name	72732	dbgi_117		Cypripedium calceolus	20250625100533	7.113048	46.032646	Mazzarine Laboureau	2025-08-12T11:52:10.008Z
missing_sample_name	72733	dbgi_118		Saxifraga pseudo-kotschyl,	20250625100717	7.11304	46.032646	Mazzarine Laboureau	2025-08-12T11:52:10.037Z
missing_sample_name	72734	dbgi_119		Rhododendron radicans	20250625100949	7.113038	46.03265	Mazzarine Laboureau	2025-08-12T11:52:10.068Z
missing_sample_name	72735	dbgi_120		Juniperus chinensis	20250625102644	7.113101	46.032578	Mazzarine Laboureau	2025-08-12T11:52:10.098Z
missing_sample_name	72736	dbgi_121		Centaurea montana	20250625102812	7.1131663	46.03258	Mazzarine Laboureau	2025-08-12T11:52:10.134Z
missing_sample_name	72737	dbgi_122		Berberis canadensis	20250625103130	7.1131783	46.03258	Mazzarine Laboureau	2025-08-12T11:52:10.168Z
missing_sample_name	72738	dbgi_123		Vaccinium vitis-idaea	20250625103325	7.113173	46.03259	Mazzarine Laboureau	2025-08-12T11:52:10.202Z
missing_sample_name	72739	dbgi_124		Sedum ellecombienum	20250625103617	7.1131744	46.03257	Mazzarine Laboureau	2025-08-12T11:52:10.238Z
missing_sample_name	72740	dbgi_125		Cytisus decumbens	20250625103820	7.113209	46.032574	Mazzarine Laboureau	2025-08-12T11:52:10.269Z
missing_sample_name	72741	dbgi_126		Gentiana marcailhuana	20250625104043	7.1132174	46.03257	Mazzarine Laboureau	2025-08-12T11:52:10.303Z
missing_sample_name	72742	dbgi_127			20250625104818	7.1132317	46.03257	Mazzarine Laboureau	2025-08-12T11:52:10.331Z
missing_sample_name	72743	dbgi_128		Carlina acanthifolia	20250625105142	7.1132383	46.032566	Mazzarine Laboureau	2025-08-12T11:52:10.366Z
missing_sample_name	72744	dbgi_129		Scabiosa columbaria	20250625105253	7.1132383	46.032566	Mazzarine Laboureau	2025-08-12T11:52:10.393Z
missing_sample_name	72745	dbgi_130		Astragalus monspessulanus	20250625105709	7.1132455	46.032566	Mazzarine Laboureau	2025-08-12T11:52:10.424Z
missing_sample_name	72746	dbgi_131		Sedum ochroleucum	20250625105915	7.1132483	46.03257	Mazzarine Laboureau	2025-08-12T11:52:10.458Z
missing_sample_name	72747	dbgi_132			20250625110240	7.113254	46.03257	Mazzarine Laboureau	2025-08-12T11:52:10.488Z
missing_sample_name	72748	dbgi_133		Geranium nodosum	20250625110706	7.113341	46.032574	Mazzarine Laboureau	2025-08-12T11:52:10.521Z
missing_sample_name	72749	dbgi_134			20250625110952	7.1133523	46.03261	Mazzarine Laboureau	2025-08-12T11:52:10.550Z
missing_sample_name	72750	dbgi_135		Cytisus nigricans	20250625111342	7.113455	46.03256	Mazzarine Laboureau	2025-08-12T11:52:10.582Z
missing_sample_name	72751	dbgi_136		Abies cephalonica	20250625111715	7.1133957	46.032597	Mazzarine Laboureau	2025-08-12T11:52:10.610Z
missing_sample_name	72752	dbgi_137		Gentiana angustifolia	20250625112329	7.1133103	46.032593	Mazzarine Laboureau	2025-08-12T11:52:10.650Z
missing_sample_name	72753	dbgi_138			20250625112705	7.113324	46.0326	Mazzarine Laboureau	2025-08-12T11:52:10.679Z
missing_sample_name	72754	dbgi_139		Erinus alpinus	20250625112959	7.1133413	46.032604	Mazzarine Laboureau	2025-08-12T11:52:10.710Z
missing_sample_name	72755	dbgi_140		Potentilla peduncularis	20250625113145	7.113354	46.0326	Mazzarine Laboureau	2025-08-12T11:52:10.744Z
missing_sample_name	72756	dbgi_141		Jovibarba hirta	20250625113449	7.1133757	46.032593	Mazzarine Laboureau	2025-08-12T11:52:10.777Z
missing_sample_name	72757	dbgi_142		Polygala vayredae	20250625113742	7.1133814	46.032604	Mazzarine Laboureau	2025-08-12T11:52:10.807Z
missing_sample_name	72758	dbgi_143		Paeonia officinalis	20250625114111	7.1133847	46.032616	Mazzarine Laboureau	2025-08-12T11:52:10.836Z
missing_sample_name	72759	dbgi_144		Primula denticulata	20250625114356	7.1134133	46.032604	Mazzarine Laboureau	2025-08-12T11:52:10.865Z
missing_sample_name	72760	dbgi_145		Potentilla ambigua	20250625114522	7.113443	46.0326	Mazzarine Laboureau	2025-08-12T11:52:10.897Z
missing_sample_name	72761	dbgi_146		Arctostaphylus uva-ursi	20250625114650	7.113457	46.03257	Mazzarine Laboureau	2025-08-12T11:52:10.924Z
missing_sample_name	72762	dbgi_008421		Stachys officinalis	20250625114358	7.113396	46.032574	Émilie Lab	2025-08-12T11:52:10.955Z
missing_sample_name	72763	dbgi_008416		Pinus sylvestris	20250625114600	7.1134353	46.03255	Émilie Lab	2025-08-12T11:52:10.985Z
missing_sample_name	72764	dbgi_008389		Androsace sarmentosa	20250707140145	7.113414	46.03267	Émilie Lab	2025-08-12T11:52:11.021Z
missing_sample_name	72765	dbgi_008473		Festuca tatrae	20250707140415	7.113411	46.03266	Émilie Lab	2025-08-12T11:52:11.050Z
missing_sample_name	72766	dbgi_008404		Heuchera americana	20250707140812	7.1133924	46.032646	Émilie Lab	2025-08-12T11:52:11.079Z
missing_sample_name	72767	dbgi_008505		Thymus nitens	20250707140953	7.113376	46.032646	Émilie Lab	2025-08-12T11:52:11.112Z
missing_sample_name	72768	dbgi_008510		Paeonia lutea	20250707141300	7.113393	46.03264	Émilie Lab	2025-08-12T11:52:11.142Z
missing_sample_name	72769	dbgi_008381		Linum flavum	20250707141453	7.1133766	46.03264	Émilie Lab	2025-08-12T11:52:11.173Z
missing_sample_name	72770	dbgi_008497		Aillium hymenorrhizum,	20250707141836	7.1133537	46.03264	Émilie Lab	2025-08-12T11:52:11.205Z
missing_sample_name	72771	dbgi_008384		Astrantia major	20250707142119	7.113342	46.03264	Émilie Lab	2025-08-12T11:52:11.237Z
missing_sample_name	72772	dbgi_008494		Erodium manescavi	20250707142256	7.113344	46.032635	Émilie Lab	2025-08-12T11:52:11.266Z
missing_sample_name	72773	dbgi_008403		Centaurea haynaldii	20250707142439	7.113325	46.03264	Émilie Lab	2025-08-12T11:52:11.298Z
missing_sample_name	72774	dbgi_008387		Hemerocellis lilioasphodolus	20250707142716	7.113335	46.032642	Émilie Lab	2025-08-12T11:52:11.325Z
missing_sample_name	72775	dbgi_008608			20250707143232	7.1133013	46.032642	Émilie Lab	2025-08-12T11:52:11.361Z
missing_sample_name	72776	dbgi_008428		Bergenia crassifolia	20250707143443	7.113338	46.032635	Émilie Lab	2025-08-12T11:52:11.390Z
missing_sample_name	72777	dbgi_008603		Hieracium bombycinum	20250707143624	7.113324	46.032635	Émilie Lab	2025-08-12T11:52:11.419Z
missing_sample_name	72778	dbgi_008547		Paeonia daurica	20250707143754	7.1133204	46.03263	Émilie Lab	2025-08-12T11:52:11.451Z
missing_sample_name	72779	dbgi_008508		Alyssum alpestre	20250707143955	7.113279	46.032616	Émilie Lab	2025-08-12T11:52:11.479Z
missing_sample_name	72780	dbgi_008469			20250707144359	7.1132507	46.03261	Émilie Lab	2025-08-12T11:52:11.517Z
missing_sample_name	72781	dbgi_008463		Potentilla rupestris	20250707144653	7.1132216	46.032623	Émilie Lab	2025-08-12T11:52:11.547Z
missing_sample_name	72782	dbgi_008420		Allium nutans	20250707144845	7.113247	46.03263	Émilie Lab	2025-08-12T11:52:11.582Z
missing_sample_name	72783	dbgi_008432		Vaccinium vitis-idaea	20250707150007	7.11349	46.032677	Émilie Lab	2025-08-12T11:52:11.611Z
missing_sample_name	72784	dbgi_008383		Rhodiola rosea	20250707150204	7.1135063	46.032677	Émilie Lab	2025-08-12T11:52:11.641Z
missing_sample_name	72785	dbgi_008485		Vaccinium myrtillus	20250707150435	7.1134906	46.03267	Émilie Lab	2025-08-12T11:52:11.672Z
missing_sample_name	72786	dbgi_008427		Lonicera caerulea	20250707150811	7.113495	46.03268	Émilie Lab	2025-08-12T11:52:11.699Z
missing_sample_name	72787	dbgi_008496		Digitalis grandiflora	20250707151019	7.113477	46.03268	Émilie Lab	2025-08-12T11:52:11.735Z
missing_sample_name	72788	dbgi_008471		Digitalis purpurea	20250707151257	7.11351	46.032696	Émilie Lab	2025-08-12T11:52:11.762Z
missing_sample_name	72789	dbgi_008409		Arctostaphylos uva-ursi	20250707151504	7.11349	46.032703	Émilie Lab	2025-08-12T11:52:11.792Z
missing_sample_name	72790	dbgi_008391		Achillea millefolium	20250707151758	7.113492	46.03268	Émilie Lab	2025-08-12T11:52:11.824Z
missing_sample_name	72791	dbgi_008477		Pulsatilla vulgaris	20250707151947	7.1135225	46.032707	Émilie Lab	2025-08-12T11:52:11.854Z
missing_sample_name	72792	dbgi_008418		Artemisia vulgaris	20250707152216	7.11351	46.032703	Émilie Lab	2025-08-12T11:52:11.884Z
missing_sample_name	72793	dbgi_008429		Hypericum perforatum	20250707152359	7.113516	46.03273	Émilie Lab	2025-08-12T11:52:11.913Z
missing_sample_name	72794	dbgi_008498		Hyssopus officinalis	20250707152725	7.1135035	46.032703	Émilie Lab	2025-08-12T11:52:11.949Z
missing_sample_name	72795	dbgi_008411		Thymus pulegioides	20250707153002	7.113477	46.032696	Émilie Lab	2025-08-12T11:52:11.981Z
missing_sample_name	72796	dbgi_008417		Viola riviniana	20250707153248	7.1134534	46.032703	Émilie Lab	2025-08-12T11:52:12.019Z
missing_sample_name	72797	dbgi_147		Androsace sarmentosa	20250707140145	7.113414	46.03267	Émilie Lab	2025-08-12T11:52:12.050Z
missing_sample_name	72798	dbgi_148		Festuca tatrae	20250707140415	7.113411	46.03266	Émilie Lab	2025-08-12T11:52:12.085Z
missing_sample_name	72799	dbgi_149		Heuchera americana	20250707140812	7.1133924	46.032646	Émilie Lab	2025-08-12T11:52:12.118Z
