project	field_data_id	sample_id	sample_id_class	canonical_candidate	taxon_name	sample_name	taxon_name_final	date	latitude	longitude	coordinate_status	issue
kew-botanical-gardens	74914	dbgi_011029	canonical	dbgi_011029	Nothoscordum montevidense subsp. minarum			20250924113129	-0.2899522	51.48171	out_of_ch_range	coordinates_out_of_ch_range
kew-botanical-gardens	74915	dbgi_010993	canonical	dbgi_010993	Sisyrinchium macrocarpum			20250924113850	-0.28992423	51.48174	out_of_ch_range	coordinates_out_of_ch_range
kew-botanical-gardens	74916	dbgi_010963	canonical	dbgi_010963	Ribes cucullatum			20250924114440	-0.28992477	51.48165	out_of_ch_range	coordinates_out_of_ch_range
kew-botanical-gardens	74917	dbgi_010890	canonical	dbgi_010890	Fuchsia			20250924115111	-0.2899112	51.481647	out_of_ch_range	coordinates_out_of_ch_range
kew-botanical-gardens	74918	dbgi_011011	canonical	dbgi_011011	Fuchsia			20250924132921	-0.28977802	51.481766	out_of_ch_range	coordinates_out_of_ch_range
kew-botanical-gardens	74919	dbgi_011176	canonical	dbgi_011176	Salvia uliginosa			20250924133448	-0.2898034	51.481777	out_of_ch_range	coordinates_out_of_ch_range
kew-botanical-gardens	74920	dbgi_010956	canonical	dbgi_010956	Salvia uliginosa			20250924133909	-0.2898034	51.481777	out_of_ch_range	coordinates_out_of_ch_range
kew-botanical-gardens	74921	dbgi_011171	canonical	dbgi_011171	Pernettya prostrata			20250924134555	-0.289787	51.48173	out_of_ch_range	coordinates_out_of_ch_range
kew-botanical-gardens	74922	dbgi_010983	canonical	dbgi_010983	Pernettya prostrata			20250924135025	-0.289787	51.48173	out_of_ch_range	coordinates_out_of_ch_range
kew-botanical-gardens	74923	dbgi_010962	canonical	dbgi_010962	Margyricarpus pinnatus			20250924135458	-0.28981778	51.48173	out_of_ch_range	coordinates_out_of_ch_range
kew-botanical-gardens	74924	dbgi_010897	canonical	dbgi_010897	Acaena sericea			20250924135845	-0.28982	51.481712	out_of_ch_range	coordinates_out_of_ch_range
kew-botanical-gardens	74925	dbgi_010979	canonical	dbgi_010979	Colletia ulicina			20250924140256	-0.2898757	51.481724	out_of_ch_range	coordinates_out_of_ch_range
kew-botanical-gardens	74926	dbgi_010820	canonical	dbgi_010820	Colletia ulicina			20250924140738	-0.2898757	51.481724	out_of_ch_range	coordinates_out_of_ch_range
kew-botanical-gardens	74927	dbgi_010703	canonical	dbgi_010703	Mutisia spinosa			20250924141419	-0.28985775	51.481747	out_of_ch_range	coordinates_out_of_ch_range
kew-botanical-gardens	74928	dbgi_010679	canonical	dbgi_010679	Oxalis oregana			20250924142533	-0.28985012	51.481705	out_of_ch_range	coordinates_out_of_ch_range
kew-botanical-gardens	74929	dbgi_011006	canonical	dbgi_011006	Epilobium canum			20250924143529	-0.28962117	51.481827	out_of_ch_range	coordinates_out_of_ch_range
kew-botanical-gardens	74930	dbgi_011027	canonical	dbgi_011027	Epilobium canum			20250924144022	-0.28962117	51.481827	out_of_ch_range	coordinates_out_of_ch_range
kew-botanical-gardens	74931	dbgi_010977	canonical	dbgi_010977	Clematis denticulata			20250924134505	-0.2897845	51.481724	out_of_ch_range	coordinates_out_of_ch_range
kew-botanical-gardens	74932	dbgi_010972	canonical	dbgi_010972	Pernettya prostrata			20250924135034	-0.2897959	51.481743	out_of_ch_range	coordinates_out_of_ch_range
kew-botanical-gardens	74933	dbgi_010657	canonical	dbgi_010657	Pernettya prostrata			20250924135513	-0.28980303	51.48174	out_of_ch_range	coordinates_out_of_ch_range
kew-botanical-gardens	74934	dbgi_011018	canonical	dbgi_011018	Crinodendron hookerianum			20250924140055	-0.28981876	51.481735	out_of_ch_range	coordinates_out_of_ch_range
kew-botanical-gardens	74935	dbgi_010974	canonical	dbgi_010974	Berberis empetrifolia			20250924132717	-0.28978422	51.481766	out_of_ch_range	coordinates_out_of_ch_range
kew-botanical-gardens	74936	dbgi_011031	canonical	dbgi_011031	Berberis empetrifolia			20250924133501	-0.28979346	51.48177	out_of_ch_range	coordinates_out_of_ch_range
kew-botanical-gardens	74937	dbgi_010992	canonical	dbgi_010992	Alstroemeria presliana subsp. australis			20250924134032	-0.28977752	51.48174	out_of_ch_range	coordinates_out_of_ch_range
kew-botanical-gardens	74938	dbgi_010994	canonical	dbgi_010994	Saxifraga bronchialis subsp. austromontana			20250924140623	-0.2897563	51.481716	out_of_ch_range	coordinates_out_of_ch_range
kew-botanical-gardens	74939	dbgi_010855	canonical	dbgi_010855	Ribes cereum			20250924141054	-0.28974393	51.48174	out_of_ch_range	coordinates_out_of_ch_range
kew-botanical-gardens	74940	dbgi_011137	canonical	dbgi_011137	Geranium maculatum			20250924141508	-0.28972423	51.481762	out_of_ch_range	coordinates_out_of_ch_range
kew-botanical-gardens	74941	dbgi_011033	canonical	dbgi_011033	Aquilegia elegantula			20250924142323	-0.28973716	51.481762	out_of_ch_range	coordinates_out_of_ch_range
kew-botanical-gardens	74942	dbgi_011037	canonical	dbgi_011037	Ribes cereum			20250924142824	-0.28969386	51.481762	out_of_ch_range	coordinates_out_of_ch_range
kew-botanical-gardens	74943	dbgi_011142	canonical	dbgi_011142	Alchemilla orizabensis			20250924143210	-0.2896826	51.481754	out_of_ch_range	coordinates_out_of_ch_range
kew-botanical-gardens	74944	dbgi_011039	canonical	dbgi_011039	Haplopappus			20250924143911	-0.2896516	51.4818	out_of_ch_range	coordinates_out_of_ch_range
kew-botanical-gardens	74945	dbgi_011038	canonical	dbgi_011038	Sisyrinchium bermudiana			20250924145143	-0.28968525	51.481792	out_of_ch_range	coordinates_out_of_ch_range
kew-botanical-gardens	74946	dbgi_010987	canonical	dbgi_010987	Darmera peltata			20250924142443	-0.28965974	51.481754	out_of_ch_range	coordinates_out_of_ch_range
kew-botanical-gardens	74947	dbgi_011126	canonical	dbgi_011126	Pontederia cordata var. lancifolia			20250924142940	-0.2896324	51.48176	out_of_ch_range	coordinates_out_of_ch_range
kew-botanical-gardens	74948	dbgi_010999	canonical	dbgi_010999	Oenothera triloba			20250924143435	-0.28970462	51.481743	out_of_ch_range	coordinates_out_of_ch_range
kew-botanical-gardens	74949	dbgi_011036	canonical	dbgi_011036	Eriogonum umbellatum			20250924143741	-0.28965482	51.48177	out_of_ch_range	coordinates_out_of_ch_range
kew-botanical-gardens	74950	dbgi_011003	canonical	dbgi_011003	Geranium fremontii			20250924144039	-0.28962648	51.481773	out_of_ch_range	coordinates_out_of_ch_range
kew-botanical-gardens	74951	dbgi_010704	canonical	dbgi_010704	Solidago odora			20250924144249	-0.289622	51.481792	out_of_ch_range	coordinates_out_of_ch_range
kew-botanical-gardens	74952	dbgi_011016	canonical	dbgi_011016	Solidago odora			20250924144403	-0.289622	51.481792	out_of_ch_range	coordinates_out_of_ch_range
kew-botanical-gardens	74953	dbgi_010659	canonical	dbgi_010659	Phlox douglasii			20250924152645	-0.2895763	51.48183	out_of_ch_range	coordinates_out_of_ch_range
kew-botanical-gardens	74954	dbgi_011044	canonical	dbgi_011044	Eriogonum umbellatum			20250924153024	-0.28958175	51.481834	out_of_ch_range	coordinates_out_of_ch_range
kew-botanical-gardens	74955	dbgi_010984	canonical	dbgi_010984	Eschscholzia californica			20250924153520	-0.28955212	51.48183	out_of_ch_range	coordinates_out_of_ch_range
kew-botanical-gardens	74956	dbgi_011008	canonical	dbgi_011008	Eschscholzia californica			20250924153819	-0.28955323	51.481827	out_of_ch_range	coordinates_out_of_ch_range
kew-botanical-gardens	74957	dbgi_011014	canonical	dbgi_011014	Hesperoyucca whipplei			20250924154506	-0.28959405	51.481846	out_of_ch_range	coordinates_out_of_ch_range
kew-botanical-gardens	74958	dbgi_010943	canonical	dbgi_010943	Dudleya farinosa			20250924155100	-0.28960192	51.48185	out_of_ch_range	coordinates_out_of_ch_range
kew-botanical-gardens	74959	dbgi_010929	canonical	dbgi_010929	Eriogonum umbellatum var. porteri			20250924155512	-0.2896794	51.48186	out_of_ch_range	coordinates_out_of_ch_range
kew-botanical-gardens	74960	dbgi_010842	canonical	dbgi_010842	Haplopappus			20250924160033	-0.28969163	51.481873	out_of_ch_range	coordinates_out_of_ch_range
kew-botanical-gardens	74961	dbgi_010852	canonical	dbgi_010852	Haplopappus			20250924160430	-0.2897033	51.481926	out_of_ch_range	coordinates_out_of_ch_range
kew-botanical-gardens	74962	dbgi_010998	canonical	dbgi_010998	Phlox subulata			20250924160952	-0.2896873	51.481934	out_of_ch_range	coordinates_out_of_ch_range
kew-botanical-gardens	74963	dbgi_010923	canonical	dbgi_010923	Phlox subulata			20250924161652	-0.28970653	51.481953	out_of_ch_range	coordinates_out_of_ch_range
kew-botanical-gardens	74964	dbgi_010845	canonical	dbgi_010845	Phlox douglasii			20250924163138	-0.28970754	51.48195	out_of_ch_range	coordinates_out_of_ch_range
kew-botanical-gardens	74965	dbgi_010931	canonical	dbgi_010931	Geum triflorum			20250924163636	-0.28969198	51.481895	out_of_ch_range	coordinates_out_of_ch_range
kew-botanical-gardens	74966	dbgi_010815	canonical	dbgi_010815	Iris versicolor			20250924164022	-0.28970227	51.481964	out_of_ch_range	coordinates_out_of_ch_range
kew-botanical-gardens	74967	dbgi_011009	canonical	dbgi_011009	Adiantum pedatum var. aleuticum			20250924164459	-0.28969702	51.481964	out_of_ch_range	coordinates_out_of_ch_range
kew-botanical-gardens	74968	dbgi_010922	canonical	dbgi_010922	Marshallia grandiflora			20250924165105	-0.2896956	51.48197	out_of_ch_range	coordinates_out_of_ch_range
kew-botanical-gardens	74969	dbgi_011161	canonical	dbgi_011161	Phlox douglasii			20250924153037	-0.28968662	51.481888	out_of_ch_range	coordinates_out_of_ch_range
kew-botanical-gardens	74970	dbgi_011015	canonical	dbgi_011015	Eschscholzia californica			20250924153516	-0.28966424	51.4819	out_of_ch_range	coordinates_out_of_ch_range
kew-botanical-gardens	74971	dbgi_010982	canonical	dbgi_010982	Eschscholzia californica			20250924153939	-0.28966424	51.4819	out_of_ch_range	coordinates_out_of_ch_range
kew-botanical-gardens	74972	dbgi_011023	canonical	dbgi_011023	Agastache rupestris			20250924154507	-0.28962094	51.48191	out_of_ch_range	coordinates_out_of_ch_range
kew-botanical-gardens	74973	dbgi_010968	canonical	dbgi_010968	Agastache rupestris			20250924154822	-0.28961766	51.481915	out_of_ch_range	coordinates_out_of_ch_range
kew-botanical-gardens	74974	dbgi_010988	canonical	dbgi_010988	Salvia arizonica			20250924155410	-0.2895769	51.48193	out_of_ch_range	coordinates_out_of_ch_range
kew-botanical-gardens	74975	dbgi_010669	canonical	dbgi_010669	Salvia arizonica			20250924155845	-0.2895769	51.48193	out_of_ch_range	coordinates_out_of_ch_range
kew-botanical-gardens	74976	dbgi_011002	canonical	dbgi_011002	Penstemon kunthii			20250924160650	-0.28959748	51.481945	out_of_ch_range	coordinates_out_of_ch_range
kew-botanical-gardens	74977	dbgi_010969	canonical	dbgi_010969	Penstemon kunthii			20250924161318	-0.28959617	51.481945	out_of_ch_range	coordinates_out_of_ch_range
kew-botanical-gardens	74978	dbgi_010951	canonical	dbgi_010951	Eriogonum heracleoides var. angustifolium			20250924162711	-0.28963885	51.48195	out_of_ch_range	coordinates_out_of_ch_range
kew-botanical-gardens	74979	dbgi_010888	canonical	dbgi_010888	Eriogonum heracleoides var. angustifolium			20250924163157	-0.28963885	51.48195	out_of_ch_range	coordinates_out_of_ch_range
kew-botanical-gardens	74980	dbgi_010891	canonical	dbgi_010891	Pellaea atropurpurea			20250924163755	-0.28967276	51.48199	out_of_ch_range	coordinates_out_of_ch_range
kew-botanical-gardens	74981	dbgi_010847	canonical	dbgi_010847	Salix glauca			20250924164236	-0.289663	51.481976	out_of_ch_range	coordinates_out_of_ch_range
kew-botanical-gardens	74982	dbgi_010862	canonical	dbgi_010862	Heuchera bracteata			20250924164957	-0.28968087	51.481976	out_of_ch_range	coordinates_out_of_ch_range
kew-botanical-gardens	74983	dbgi_010916	canonical	dbgi_010916	Allium cernuum			20250924163014	-0.2896429	51.482014	out_of_ch_range	coordinates_out_of_ch_range
kew-botanical-gardens	74984	dbgi_010879	canonical	dbgi_010879	Symphoricarpos orbiculatus			20250924163335	-0.2896305	51.481968	out_of_ch_range	coordinates_out_of_ch_range
kew-botanical-gardens	74985	dbgi_010953	canonical	dbgi_010953	Chasmanthium latifolium			20250924163525	-0.28966638	51.48193	out_of_ch_range	coordinates_out_of_ch_range
kew-botanical-gardens	74986	dbgi_011186	canonical	dbgi_011186	Viola labradorica			20250924163659	-0.28968292	51.481937	out_of_ch_range	coordinates_out_of_ch_range
kew-botanical-gardens	74987	dbgi_011141	canonical	dbgi_011141	Amelanchier utahensis			20250924164053	-0.2896266	51.481922	out_of_ch_range	coordinates_out_of_ch_range
kew-botanical-gardens	74988	dbgi_011022	canonical	dbgi_011022	Typha angustifolia			20250924164452	-0.28965738	51.481968	out_of_ch_range	coordinates_out_of_ch_range
kew-botanical-gardens	74989	dbgi_010825	canonical	dbgi_010825	Dodecatheon pauciflorum			20250924164826	-0.2896744	51.481983	out_of_ch_range	coordinates_out_of_ch_range
