project	field_data_id	sample_id	sample_id_class	canonical_candidate	taxon_name	sample_name	taxon_name_final	date	latitude	longitude	coordinate_status	has_dried	has_extraction	has_aliquot	has_ms	dried_sample_container_ids	extraction_sample_container_ids	lineage_status
bioblitz_vinesch	67664	vine_000274	canonical		Heracleum			20240608120917	7.874226	46.261494	looks_swapped_ch_lat_lon	true	true	true	true	vine_000274	vine_000274_01	has_ms
bioblitz_vinesch	67665	vine_000245	canonical		Humulus lupulus			20240608122132	7.874292	46.261673	looks_swapped_ch_lat_lon	true	true	true	true	vine_000245	vine_000245_01	has_ms
bioblitz_vinesch	67666	vine_000192	canonical		Asparagus officinalis			20240608123114	7.874295	46.261723	looks_swapped_ch_lat_lon	true	true	true	true	vine_000192	vine_000192_01	has_ms
bioblitz_vinesch	67667	vine_000284	canonical		Torilis arvensis			20240608123945	7.8743353	46.261734	looks_swapped_ch_lat_lon	true	true	true	true	vine_000284	vine_000284_01	has_ms
bioblitz_vinesch	67668	vine_000373	canonical		Verbascum nigrum			20240608124645	7.8743916	46.261433	looks_swapped_ch_lat_lon	true	true	true	true	vine_000373	vine_000373_01	has_ms
bioblitz_vinesch	67669	vine_000251	canonical		Campanula trachelium			20240608125031	7.874391	46.261425	looks_swapped_ch_lat_lon	true	true	true	true	vine_000251	vine_000251_01	has_ms
bioblitz_vinesch	67670	vine_000137	canonical		Tragopogon dubius			20240608130217	7.874512	46.261623	looks_swapped_ch_lat_lon	true	true	true	true	vine_000137	vine_000137_01	has_ms
bioblitz_vinesch	67671	vine_000175	canonical		Melica ciliata			20240608130710	7.8745017	46.261627	looks_swapped_ch_lat_lon	true	true	true	true	vine_000175	vine_000175_01	has_ms
bioblitz_vinesch	67672	vine_000255	canonical		Artemisia			20240608115434	7.874531	46.26175	looks_swapped_ch_lat_lon	true	true	true	true	vine_000255	vine_000255_01	has_ms
bioblitz_vinesch	67673	vine_000236	canonical		Plantae			20240608120414	7.874517	46.26175	looks_swapped_ch_lat_lon	true	true	true	true	vine_000236	vine_000236_01	has_ms
bioblitz_vinesch	67674	vine_000247	canonical		Plantae			20240608120813	7.8745165	46.26175	looks_swapped_ch_lat_lon	true	true	true	true	vine_000247	vine_000247_01	has_ms
bioblitz_vinesch	67675	vine_000266	canonical		Plantae			20240608121147	7.8745112	46.26175	looks_swapped_ch_lat_lon	true	true	true	true	vine_000266	vine_000266_01	has_ms
bioblitz_vinesch	67676	vine_000443	canonical		Insecta			20240608121704	7.8745184	46.26175	looks_swapped_ch_lat_lon	true	true	true	true	vine_000443	vine_000443_01	has_ms
bioblitz_vinesch	67677	vine_000437	canonical		Insecta			20240608121926	7.8745184	46.26175	looks_swapped_ch_lat_lon	true	true	true	true	vine_000437	vine_000437_01	has_ms
bioblitz_vinesch	67678	vine_000436	canonical		Insecta			20240608122227	7.8745136	46.26175	looks_swapped_ch_lat_lon	true	true	true	true	vine_000436	vine_000436_01	has_ms
bioblitz_vinesch	67679	vine_000213	canonical		Insecta			20240608122522	7.874511	46.261753	looks_swapped_ch_lat_lon	true	true	true	true	vine_000213	vine_000213_01	has_ms
bioblitz_vinesch	67680	vine_000270	canonical		Plantae			20240608123001	7.874508	46.261753	looks_swapped_ch_lat_lon	true	true	true	true	vine_000270	vine_000270_01	has_ms
bioblitz_vinesch	67681	vine_000459	canonical		Insecta			20240608123346	7.874506	46.26175	looks_swapped_ch_lat_lon	true	true	true	true	vine_000459	vine_000459_01	has_ms
bioblitz_vinesch	67682	vine_000456	canonical		Juglans regia			20240608125057	7.874491	46.261696	looks_swapped_ch_lat_lon	true	true	true	true	vine_000456	vine_000456_01	has_ms
bioblitz_vinesch	67683	vine_000164	canonical		Plantae			20240608125405	7.8744206	46.261673	looks_swapped_ch_lat_lon	true	true	true	true	vine_000164	vine_000164_01	has_ms
bioblitz_vinesch	67684	vine_000243	canonical		Convolvulaceae			20240608125706	7.8744164	46.261673	looks_swapped_ch_lat_lon	true	true	true	true	vine_000243	vine_000243_01	has_ms
bioblitz_vinesch	67685	vine_000197	canonical		Sedum album			20240608114347	7.874507	46.2616	looks_swapped_ch_lat_lon	true	true	true	true	vine_000197	vine_000197_01	has_ms
bioblitz_vinesch	67686	vine_000408	canonical		Potentilla			20240608115121	7.874507	46.2616	looks_swapped_ch_lat_lon	true	true	true	true	vine_000408	vine_000408_01	has_ms
bioblitz_vinesch	67687	vine_000246	canonical		Fragaria vesca			20240608115901	7.874507	46.2616	looks_swapped_ch_lat_lon	true	true	true	true	vine_000246	vine_000246_01	has_ms
bioblitz_vinesch	67688	vine_000276	canonical		Carduus acanthoides			20240608120421	7.874507	46.2616	looks_swapped_ch_lat_lon	true	true	true	true	vine_000276	vine_000276_01	has_ms
bioblitz_vinesch	67689	vine_000252	canonical		Trifolium			20240608121249	7.8742228	46.26151	looks_swapped_ch_lat_lon	true	true	true	true	vine_000252	vine_000252_01	has_ms
bioblitz_vinesch	67690	vine_000230	canonical		Orobanche			20240608123218	7.8742967	46.26173	looks_swapped_ch_lat_lon	true	true	true	true	vine_000230	vine_000230_01	has_ms
bioblitz_vinesch	67691	vine_000248	canonical		Galium aparine			20240608123853	7.8742967	46.26173	looks_swapped_ch_lat_lon	true	true	true	true	vine_000248	vine_000248_01	has_ms
bioblitz_vinesch	67692	vine_000260	canonical		Plantago media			20240608125128	7.8746433	46.26148	looks_swapped_ch_lat_lon	true	true	true	true	vine_000260	vine_000260_01	has_ms
bioblitz_vinesch	67693	vine_000278	canonical		Medicago lupulina			20240608130323	7.8745785	46.261486	looks_swapped_ch_lat_lon	true	true	true	true	vine_000278	vine_000278_01	has_ms
