project	field_data_id	sample_id	sample_id_class	canonical_candidate	taxon_name	sample_name	taxon_name_final	unified_taxon_name	unified_taxon_source	unified_taxon_status	taxon_candidate_fields_present	taxon_unified_conflict	date	latitude	longitude	coordinate_status	has_dried	has_extraction	has_aliquot	has_ms	dried_sample_container_ids	extraction_sample_container_ids	lineage_status
jbc	70475	dbgi_008541	canonical	dbgi_008541	Hemerocallis minor			Hemerocallis minor	taxon_name	resolved_from_primary_taxon_field	taxon_name		20250520173216	7.1122913	46.03253	looks_swapped_ch_lat_lon	true	false	false	false	dbgi_008541		not_extracted
jbc	70476	dbgi_008804	canonical	dbgi_008804	Dianthus plumarius			Dianthus plumarius	taxon_name	resolved_from_primary_taxon_field	taxon_name		20250520173920	7.1122246	46.032516	looks_swapped_ch_lat_lon	true	true	false	false	dbgi_008804	dbgi_008804_01	no_aliquot;no_ms
jbc	70477	dbgi_008569	canonical	dbgi_008569	Reseda glauca			Reseda glauca	taxon_name	resolved_from_primary_taxon_field	taxon_name		20250520174442	7.1122737	46.032562	looks_swapped_ch_lat_lon	true	false	false	false	dbgi_008569		not_extracted
jbc	70478	dbgi_008707	canonical	dbgi_008707	Geranium renardii			Geranium renardii	taxon_name	resolved_from_primary_taxon_field	taxon_name		20250520174919	7.112265	46.032555	looks_swapped_ch_lat_lon	true	false	false	false	dbgi_008707		not_extracted
jbc	70479	dbgi_008630	canonical	dbgi_008630	Potentilla alchemilloides			Potentilla alchemilloides	taxon_name	resolved_from_primary_taxon_field	taxon_name		20250520175238	7.1122546	46.03255	looks_swapped_ch_lat_lon	true	false	false	false	dbgi_008630		not_extracted
jbc	70480	dbgi_008589	canonical	dbgi_008589	Hypericum maculatum			Hypericum maculatum	taxon_name	resolved_from_primary_taxon_field	taxon_name		20250520175707	7.112214	46.03254	looks_swapped_ch_lat_lon	true	false	false	false	dbgi_008589		not_extracted
jbc	70481	dbgi_008599	canonical	dbgi_008599	Sideritis hyssopifolia			Sideritis hyssopifolia	taxon_name	resolved_from_primary_taxon_field	taxon_name		20250520180006	7.1121926	46.032543	looks_swapped_ch_lat_lon	true	false	false	false	dbgi_008599		not_extracted
jbc	70482	dbgi_008597	canonical	dbgi_008597	Astragalus cicer			Astragalus cicer	taxon_name	resolved_from_primary_taxon_field	taxon_name		20250520180348	7.1121716	46.032547	looks_swapped_ch_lat_lon	true	false	false	false	dbgi_008597		not_extracted
jbc	70483	dbgi_008454	canonical	dbgi_008454	Hebe glaucophylla			Hebe glaucophylla	taxon_name	resolved_from_primary_taxon_field	taxon_name		20250521082307	7.1120896	46.032593	looks_swapped_ch_lat_lon	true	false	false	false	dbgi_008454		not_extracted
jbc	70484	dbgi_008535	canonical	dbgi_008535	Festuca gautieri			Festuca gautieri	taxon_name	resolved_from_primary_taxon_field	taxon_name		20250521082812	7.112077	46.032578	looks_swapped_ch_lat_lon	true	true	false	false	dbgi_008535	dbgi_008535_01	no_aliquot;no_ms
jbc	70485	dbgi_008744	canonical	dbgi_008744	Dianthus plumarius			Dianthus plumarius	taxon_name	resolved_from_primary_taxon_field	taxon_name		20250521083337	7.112063	46.032597	looks_swapped_ch_lat_lon	true	false	false	false	dbgi_008744		not_extracted
jbc	70486	dbgi_008821	canonical	dbgi_008821	Sanguisorba minor			Sanguisorba minor	taxon_name	resolved_from_primary_taxon_field	taxon_name		20250521083638	7.1120462	46.032585	looks_swapped_ch_lat_lon	true	false	false	false	dbgi_008821		not_extracted
jbc	70487	dbgi_008842	canonical	dbgi_008842	Bruxus sempervirens			Bruxus sempervirens	taxon_name	resolved_from_primary_taxon_field	taxon_name		20250521084000	7.112042	46.032627	looks_swapped_ch_lat_lon	true	false	false	false	dbgi_008842		not_extracted
jbc	70488	dbgi_008752	canonical	dbgi_008752	Geranium ibericum			Geranium ibericum	taxon_name	resolved_from_primary_taxon_field	taxon_name		20250521084417	7.112018	46.03257	looks_swapped_ch_lat_lon	true	true	false	false	dbgi_008752	dbgi_008752_01	no_aliquot;no_ms
jbc	70489	dbgi_008638	canonical	dbgi_008638	Peucedanum austriacum			Peucedanum austriacum	taxon_name	resolved_from_primary_taxon_field	taxon_name		20250521084922	7.1120095	46.03259	looks_swapped_ch_lat_lon	true	false	false	false	dbgi_008638		not_extracted
