project	field_data_id	sample_id	sample_id_class	canonical_candidate	taxon_name	sample_name	taxon_name_final	unified_taxon_name	unified_taxon_source	unified_taxon_status	taxon_candidate_fields_present	taxon_unified_conflict	date	latitude	longitude	coordinate_status	suggested_latitude	suggested_longitude	issue
jbuf	65862	dbgi_001888	canonical	dbgi_001888		Isatis tinctoria L.		Isatis tinctoria L.	sample_name	resolved_from_primary_taxon_field	sample_name			7.156886	46.792168	looks_swapped_ch_lat_lon	46.792168	7.156886	coordinates_look_swapped_ch_lat_lon
jbuf	65863	dbgi_001760	canonical	dbgi_001760		Aubrieta deltoidea (L.) DC.		Aubrieta deltoidea (L.) DC.	sample_name	resolved_from_primary_taxon_field	sample_name			7.156867	46.792175	looks_swapped_ch_lat_lon	46.792175	7.156867	coordinates_look_swapped_ch_lat_lon
jbuf	65864	dbgi_001213	canonical	dbgi_001213		Arabis alpina L. subsp. alpina		Arabis alpina L. subsp. alpina	sample_name	resolved_from_primary_taxon_field	sample_name			7.1568546	46.792175	looks_swapped_ch_lat_lon	46.792175	7.1568546	coordinates_look_swapped_ch_lat_lon
jbuf	65865	dbgi_001770	canonical	dbgi_001770		Arabis alpina subsp. caucasica (Willd.) Briq.		Arabis alpina subsp. caucasica (Willd.) Briq.	sample_name	resolved_from_primary_taxon_field	sample_name			7.1568584	46.792183	looks_swapped_ch_lat_lon	46.792183	7.1568584	coordinates_look_swapped_ch_lat_lon
jbuf	65866	dbgi_001802	canonical	dbgi_001802		Arabis hirsuta (L.) Scop.		Arabis hirsuta (L.) Scop.	sample_name	resolved_from_primary_taxon_field	sample_name			7.156849	46.79218	looks_swapped_ch_lat_lon	46.79218	7.156849	coordinates_look_swapped_ch_lat_lon
jbuf	65867	dbgi_001874	canonical	dbgi_001874		Iberis sempervirens L.		Iberis sempervirens L.	sample_name	resolved_from_primary_taxon_field	sample_name			7.156833	46.79219	looks_swapped_ch_lat_lon	46.79219	7.156833	coordinates_look_swapped_ch_lat_lon
jbuf	65868	dbgi_001767	canonical	dbgi_001767		Aurinia saxatilis (L.) Desv.		Aurinia saxatilis (L.) Desv.	sample_name	resolved_from_primary_taxon_field	sample_name			7.1568193	46.792187	looks_swapped_ch_lat_lon	46.792187	7.1568193	coordinates_look_swapped_ch_lat_lon
jbuf	65869	dbgi_001772	canonical	dbgi_001772		Odontarrhena argentea (All.) Ledeb.		Odontarrhena argentea (All.) Ledeb.	sample_name	resolved_from_primary_taxon_field	sample_name			7.1568217	46.792194	looks_swapped_ch_lat_lon	46.792194	7.1568217	coordinates_look_swapped_ch_lat_lon
jbuf	65870	dbgi_001881	canonical	dbgi_001881		Berteroa incana (L.) DC.		Berteroa incana (L.) DC.	sample_name	resolved_from_primary_taxon_field	sample_name			7.1568146	46.7922	looks_swapped_ch_lat_lon	46.7922	7.1568146	coordinates_look_swapped_ch_lat_lon
jbuf	65871	dbgi_001759	canonical	dbgi_001759		Barbarea vulgaris R. Br.		Barbarea vulgaris R. Br.	sample_name	resolved_from_primary_taxon_field	sample_name			7.1567955	46.792202	looks_swapped_ch_lat_lon	46.792202	7.1567955	coordinates_look_swapped_ch_lat_lon
jbuf	65872	dbgi_001761	canonical	dbgi_001761		Armoracia rusticana P. Gaertn. et al.		Armoracia rusticana P. Gaertn. et al.	sample_name	resolved_from_primary_taxon_field	sample_name			7.156783	46.792206	looks_swapped_ch_lat_lon	46.792206	7.156783	coordinates_look_swapped_ch_lat_lon
jbuf	65873	dbgi_001781	canonical	dbgi_001781		Erysimum perofskianum Fisch. et C.A. Mey.		Erysimum perofskianum Fisch. et C.A. Mey.	sample_name	resolved_from_primary_taxon_field	sample_name			7.156779	46.792206	looks_swapped_ch_lat_lon	46.792206	7.156779	coordinates_look_swapped_ch_lat_lon
jbuf	65874	dbgi_001779	canonical	dbgi_001779		Erysimum cheiri (L.) Crantz		Erysimum cheiri (L.) Crantz	sample_name	resolved_from_primary_taxon_field	sample_name			7.1567864	46.79221	looks_swapped_ch_lat_lon	46.79221	7.1567864	coordinates_look_swapped_ch_lat_lon
jbuf	65875	dbgi_001788	canonical	dbgi_001788		Neslia paniculata (L.) Desv. s.l.		Neslia paniculata (L.) Desv. s.l.	sample_name	resolved_from_primary_taxon_field	sample_name			7.156759	46.792213	looks_swapped_ch_lat_lon	46.792213	7.156759	coordinates_look_swapped_ch_lat_lon
jbuf	65876	dbgi_001893	canonical	dbgi_001893		Camelina sativa (L.) Crantz s.l.		Camelina sativa (L.) Crantz s.l.	sample_name	resolved_from_primary_taxon_field	sample_name			7.1567655	46.79222	looks_swapped_ch_lat_lon	46.79222	7.1567655	coordinates_look_swapped_ch_lat_lon
jbuf	65877	dbgi_001866	canonical	dbgi_001866		Lepidium virginicum L.		Lepidium virginicum L.	sample_name	resolved_from_primary_taxon_field	sample_name			7.1567554	46.79222	looks_swapped_ch_lat_lon	46.79222	7.1567554	coordinates_look_swapped_ch_lat_lon
jbuf	65878	dbgi_000390	canonical	dbgi_000390		Impatiens balsamina L.		Impatiens balsamina L.	sample_name	resolved_from_primary_taxon_field	sample_name			7.1565857	46.792515	looks_swapped_ch_lat_lon	46.792515	7.1565857	coordinates_look_swapped_ch_lat_lon
jbuf	65879	dbgi_000457	canonical	dbgi_000457		Impatiens x new guinea		Impatiens x new guinea	sample_name	resolved_from_primary_taxon_field	sample_name			7.1566043	46.792515	looks_swapped_ch_lat_lon	46.792515	7.1566043	coordinates_look_swapped_ch_lat_lon
jbuf	65880	dbgi_000475	canonical	dbgi_000475		Aaunknown		Aaunknown	sample_name	resolved_from_primary_taxon_field	sample_name			7.1566086	46.792515	looks_swapped_ch_lat_lon	46.792515	7.1566086	coordinates_look_swapped_ch_lat_lon
jbuf	65881	dbgi_000474	canonical	dbgi_000474		Cobaea scandens Cav.		Cobaea scandens Cav.	sample_name	resolved_from_primary_taxon_field	sample_name			7.156636	46.792507	looks_swapped_ch_lat_lon	46.792507	7.156636	coordinates_look_swapped_ch_lat_lon
jbuf	65882	dbgi_000470	canonical	dbgi_000470		Phlox drummondii Hook.		Phlox drummondii Hook.	sample_name	resolved_from_primary_taxon_field	sample_name			7.156638	46.792503	looks_swapped_ch_lat_lon	46.792503	7.156638	coordinates_look_swapped_ch_lat_lon
jbuf	65883	dbgi_000441	canonical	dbgi_000441		Polemonium caeruleum L.		Polemonium caeruleum L.	sample_name	resolved_from_primary_taxon_field	sample_name			7.156642	46.79251	looks_swapped_ch_lat_lon	46.79251	7.156642	coordinates_look_swapped_ch_lat_lon
jbuf	65884	dbgi_000460	canonical	dbgi_000460		Phlox amplifolia Britton		Phlox amplifolia Britton	sample_name	resolved_from_primary_taxon_field	sample_name			7.1566505	46.79251	looks_swapped_ch_lat_lon	46.79251	7.1566505	coordinates_look_swapped_ch_lat_lon
jbuf	65885	dbgi_000476	canonical	dbgi_000476		Gaultheria procumbens L.		Gaultheria procumbens L.	sample_name	resolved_from_primary_taxon_field	sample_name			7.1566634	46.792496	looks_swapped_ch_lat_lon	46.792496	7.1566634	coordinates_look_swapped_ch_lat_lon
jbuf	65886	dbgi_000471	canonical	dbgi_000471		Vaccinium corymbosum L. 'Patriot'		Vaccinium corymbosum L. 'Patriot'	sample_name	resolved_from_primary_taxon_field	sample_name			7.1566668	46.7925	looks_swapped_ch_lat_lon	46.7925	7.1566668	coordinates_look_swapped_ch_lat_lon
jbuf	65887	dbgi_000461	canonical	dbgi_000461						missing_all_taxon_information				7.1566825	46.792492	looks_swapped_ch_lat_lon	46.792492	7.1566825	coordinates_look_swapped_ch_lat_lon
jbuf	65888	dbgi_000439	canonical	dbgi_000439		Erica terminalis Salisb.		Erica terminalis Salisb.	sample_name	resolved_from_primary_taxon_field	sample_name			7.1566997	46.792492	looks_swapped_ch_lat_lon	46.792492	7.1566997	coordinates_look_swapped_ch_lat_lon
jbuf	65889	dbgi_000482	canonical	dbgi_000482		Erica vagans L.		Erica vagans L.	sample_name	resolved_from_primary_taxon_field	sample_name			7.156702	46.79249	looks_swapped_ch_lat_lon	46.79249	7.156702	coordinates_look_swapped_ch_lat_lon
jbuf	65890	dbgi_000483	canonical	dbgi_000483		Lysimachia clethroides Duby		Lysimachia clethroides Duby	sample_name	resolved_from_primary_taxon_field	sample_name			7.1566715	46.792507	looks_swapped_ch_lat_lon	46.792507	7.1566715	coordinates_look_swapped_ch_lat_lon
jbuf	65891	dbgi_000477	canonical	dbgi_000477		Lysimachia punctata L.		Lysimachia punctata L.	sample_name	resolved_from_primary_taxon_field	sample_name			7.156683	46.792503	looks_swapped_ch_lat_lon	46.792503	7.156683	coordinates_look_swapped_ch_lat_lon
jbuf	65892	dbgi_000485	canonical	dbgi_000485		Primula veris L. subsp. veris		Primula veris L. subsp. veris	sample_name	resolved_from_primary_taxon_field	sample_name			7.15669	46.792503	looks_swapped_ch_lat_lon	46.792503	7.15669	coordinates_look_swapped_ch_lat_lon
jbuf	65893	dbgi_000440	canonical	dbgi_000440		Primula auricula L.		Primula auricula L.	sample_name	resolved_from_primary_taxon_field	sample_name			7.1566944	46.7925	looks_swapped_ch_lat_lon	46.7925	7.1566944	coordinates_look_swapped_ch_lat_lon
jbuf	65894	dbgi_000437	canonical	dbgi_000437						missing_all_taxon_information				7.1566963	46.792507	looks_swapped_ch_lat_lon	46.792507	7.1566963	coordinates_look_swapped_ch_lat_lon
jbuf	65895	dbgi_000391	canonical	dbgi_000391		Androsace sempervivoides Duby		Androsace sempervivoides Duby	sample_name	resolved_from_primary_taxon_field	sample_name			7.156698	46.792503	looks_swapped_ch_lat_lon	46.792503	7.156698	coordinates_look_swapped_ch_lat_lon
jbuf	65896	dbgi_000442	canonical	dbgi_000442						missing_all_taxon_information				7.1566916	46.792492	looks_swapped_ch_lat_lon	46.792492	7.1566916	coordinates_look_swapped_ch_lat_lon
jbuf	65897	dbgi_000492	canonical	dbgi_000492		Clethra alnifolia L.		Clethra alnifolia L.	sample_name	resolved_from_primary_taxon_field	sample_name			7.1567197	46.79249	looks_swapped_ch_lat_lon	46.79249	7.1567197	coordinates_look_swapped_ch_lat_lon
jbuf	65898	dbgi_000428	canonical	dbgi_000428		Cyrilla racemiflora L.		Cyrilla racemiflora L.	sample_name	resolved_from_primary_taxon_field	sample_name			7.1567364	46.792473	looks_swapped_ch_lat_lon	46.792473	7.1567364	coordinates_look_swapped_ch_lat_lon
jbuf	65899	dbgi_000500	canonical	dbgi_000500		Diospyros lotus L. Femelle		Diospyros lotus L. Femelle	sample_name	resolved_from_primary_taxon_field	sample_name			7.156747	46.792492	looks_swapped_ch_lat_lon	46.792492	7.156747	coordinates_look_swapped_ch_lat_lon
jbuf	65900	dbgi_000449	canonical	dbgi_000449		Actinidia kolomikta (Maxim. et Rupr.) Maxim.		Actinidia kolomikta (Maxim. et Rupr.) Maxim.	sample_name	resolved_from_primary_taxon_field	sample_name			7.1567597	46.792473	looks_swapped_ch_lat_lon	46.792473	7.1567597	coordinates_look_swapped_ch_lat_lon
jbuf	65901	dbgi_000487	canonical	dbgi_000487		Franklinia alatamaha Marshall		Franklinia alatamaha Marshall	sample_name	resolved_from_primary_taxon_field	sample_name			7.1567855	46.792477	looks_swapped_ch_lat_lon	46.792477	7.1567855	coordinates_look_swapped_ch_lat_lon
jbuf	65902	dbgi_000430	canonical	dbgi_000430		Stewartia pseudocamellia var. koreana ( Rehder) Sealy		Stewartia pseudocamellia var. koreana ( Rehder) Sealy	sample_name	resolved_from_primary_taxon_field	sample_name			7.156775	46.7925	looks_swapped_ch_lat_lon	46.7925	7.156775	coordinates_look_swapped_ch_lat_lon
jbuf	65903	dbgi_000410	canonical	dbgi_000410		Halesia carolina L.		Halesia carolina L.	sample_name	resolved_from_primary_taxon_field	sample_name			7.1568017	46.792496	looks_swapped_ch_lat_lon	46.792496	7.1568017	coordinates_look_swapped_ch_lat_lon
jbuf	65904	dbgi_000466	canonical	dbgi_000466		Pterostyrax hispida Siebold et Zucc.		Pterostyrax hispida Siebold et Zucc.	sample_name	resolved_from_primary_taxon_field	sample_name			7.1568203	46.792477	looks_swapped_ch_lat_lon	46.792477	7.1568203	coordinates_look_swapped_ch_lat_lon
jbuf	65905	dbgi_000499	canonical	dbgi_000499		Sinojackia rehderiana Hu		Sinojackia rehderiana Hu	sample_name	resolved_from_primary_taxon_field	sample_name			7.156852	46.79249	looks_swapped_ch_lat_lon	46.79249	7.156852	coordinates_look_swapped_ch_lat_lon
jbuf	65906	dbgi_000425	canonical	dbgi_000425		Cornus florida fo. rubra (Weston) Schelle		Cornus florida fo. rubra (Weston) Schelle	sample_name	resolved_from_primary_taxon_field	sample_name			7.156857	46.79246	looks_swapped_ch_lat_lon	46.79246	7.156857	coordinates_look_swapped_ch_lat_lon
jbuf	65907	dbgi_000434	canonical	dbgi_000434		Davidia involucrata Baill. s.l.		Davidia involucrata Baill. s.l.	sample_name	resolved_from_primary_taxon_field	sample_name			7.1568956	46.792446	looks_swapped_ch_lat_lon	46.792446	7.1568956	coordinates_look_swapped_ch_lat_lon
jbuf	65908	dbgi_000493	canonical	dbgi_000493		Cornus alternifolia L. f.		Cornus alternifolia L. f.	sample_name	resolved_from_primary_taxon_field	sample_name			7.1568923	46.79248	looks_swapped_ch_lat_lon	46.79248	7.1568923	coordinates_look_swapped_ch_lat_lon
jbuf	65909	dbgi_000406	canonical	dbgi_000406		Cornus sanguinea L.		Cornus sanguinea L.	sample_name	resolved_from_primary_taxon_field	sample_name			7.156941	46.792435	looks_swapped_ch_lat_lon	46.792435	7.156941	coordinates_look_swapped_ch_lat_lon
jbuf	65910	dbgi_000481	canonical	dbgi_000481		Deutzia scabra Thunb. 'Pride of Rochester'		Deutzia scabra Thunb. 'Pride of Rochester'	sample_name	resolved_from_primary_taxon_field	sample_name			7.1569376	46.79246	looks_swapped_ch_lat_lon	46.79246	7.1569376	coordinates_look_swapped_ch_lat_lon
jbuf	65911	dbgi_000386	canonical	dbgi_000386		Philadelphus coronarius L.		Philadelphus coronarius L.	sample_name	resolved_from_primary_taxon_field	sample_name			7.156954	46.79248	looks_swapped_ch_lat_lon	46.79248	7.156954	coordinates_look_swapped_ch_lat_lon
jbuf	65912	dbgi_000426	canonical	dbgi_000426		Kirengeshoma palmata Yatabe		Kirengeshoma palmata Yatabe	sample_name	resolved_from_primary_taxon_field	sample_name			7.1569667	46.792454	looks_swapped_ch_lat_lon	46.792454	7.1569667	coordinates_look_swapped_ch_lat_lon
jbuf	65913	dbgi_000450	canonical	dbgi_000450		Hydrangea arborescens subsp. discolor (Ser.) E.M. McClint.		Hydrangea arborescens subsp. discolor (Ser.) E.M. McClint.	sample_name	resolved_from_primary_taxon_field	sample_name			7.1569567	46.792458	looks_swapped_ch_lat_lon	46.792458	7.1569567	coordinates_look_swapped_ch_lat_lon
jbuf	65914	dbgi_000451	canonical	dbgi_000451		Hydrangea paniculata Siebold 'Grandiflora'		Hydrangea paniculata Siebold 'Grandiflora'	sample_name	resolved_from_primary_taxon_field	sample_name			7.1569676	46.792458	looks_swapped_ch_lat_lon	46.792458	7.1569676	coordinates_look_swapped_ch_lat_lon
jbuf	65915	dbgi_000381	canonical	dbgi_000381		Hydrangea aspera D. Don		Hydrangea aspera D. Don	sample_name	resolved_from_primary_taxon_field	sample_name			7.156979	46.79247	looks_swapped_ch_lat_lon	46.79247	7.156979	coordinates_look_swapped_ch_lat_lon
jbuf	65916	dbgi_000504	canonical	dbgi_000504		Hydrangea macrophylla (Murray) Ser.		Hydrangea macrophylla (Murray) Ser.	sample_name	resolved_from_primary_taxon_field	sample_name			7.1569843	46.792477	looks_swapped_ch_lat_lon	46.792477	7.1569843	coordinates_look_swapped_ch_lat_lon
jbuf	65917	dbgi_000462	canonical	dbgi_000462		Vitis labrusca L.		Vitis labrusca L.	sample_name	resolved_from_primary_taxon_field	sample_name			7.1570177	46.792446	looks_swapped_ch_lat_lon	46.792446	7.1570177	coordinates_look_swapped_ch_lat_lon
jbuf	65918	dbgi_000446	canonical	dbgi_000446		Vitis vulpina L.		Vitis vulpina L.	sample_name	resolved_from_primary_taxon_field	sample_name			7.157018	46.79243	looks_swapped_ch_lat_lon	46.79243	7.157018	coordinates_look_swapped_ch_lat_lon
jbuf	65919	dbgi_000443	canonical	dbgi_000443		Ampelopsis glandulosa var. brevipedunculata (Maxim.) Momiy.		Ampelopsis glandulosa var. brevipedunculata (Maxim.) Momiy.	sample_name	resolved_from_primary_taxon_field	sample_name			7.1570377	46.792454	looks_swapped_ch_lat_lon	46.792454	7.1570377	coordinates_look_swapped_ch_lat_lon
jbuf	65920	dbgi_000380	canonical	dbgi_000380		Paeonia suffruticosa Andrews subsp. suffruticosa		Paeonia suffruticosa Andrews subsp. suffruticosa	sample_name	resolved_from_primary_taxon_field	sample_name			7.1569924	46.79242	looks_swapped_ch_lat_lon	46.79242	7.1569924	coordinates_look_swapped_ch_lat_lon
jbuf	65921	dbgi_000452	canonical	dbgi_000452		Paeonia rockii D.Y.Hong		Paeonia rockii D.Y.Hong	sample_name	resolved_from_primary_taxon_field	sample_name			7.1570005	46.79242	looks_swapped_ch_lat_lon	46.79242	7.1570005	coordinates_look_swapped_ch_lat_lon
jbuf	65922	dbgi_000403	canonical	dbgi_000403		Paeonia mascula (L.) Mill. s.l.		Paeonia mascula (L.) Mill. s.l.	sample_name	resolved_from_primary_taxon_field	sample_name			7.1570106	46.792404	looks_swapped_ch_lat_lon	46.792404	7.1570106	coordinates_look_swapped_ch_lat_lon
jbuf	65923	dbgi_000383	canonical	dbgi_000383		Paeonia daurica subsp. mlokosewitschii (Lomakin) D.Y.Hong		Paeonia daurica subsp. mlokosewitschii (Lomakin) D.Y.Hong	sample_name	resolved_from_primary_taxon_field	sample_name			7.157022	46.792397	looks_swapped_ch_lat_lon	46.792397	7.157022	coordinates_look_swapped_ch_lat_lon
jbuf	65924	dbgi_000465	canonical	dbgi_000465		Paeonia lutea Franch.		Paeonia lutea Franch.	sample_name	resolved_from_primary_taxon_field	sample_name			7.157036	46.79239	looks_swapped_ch_lat_lon	46.79239	7.157036	coordinates_look_swapped_ch_lat_lon
jbuf	65925	dbgi_000412	canonical	dbgi_000412		Corylopsis spicata Siebold et Zucc.		Corylopsis spicata Siebold et Zucc.	sample_name	resolved_from_primary_taxon_field	sample_name			7.1570597	46.792374	looks_swapped_ch_lat_lon	46.792374	7.1570597	coordinates_look_swapped_ch_lat_lon
jbuf	65926	dbgi_000502	canonical	dbgi_000502		Parrotia persica (DC.) C.A. Mey.		Parrotia persica (DC.) C.A. Mey.	sample_name	resolved_from_primary_taxon_field	sample_name			7.1570964	46.792377	looks_swapped_ch_lat_lon	46.792377	7.1570964	coordinates_look_swapped_ch_lat_lon
jbuf	65927	dbgi_000393	canonical	dbgi_000393		Vitis vinifera L. subsp. vinifera		Vitis vinifera L. subsp. vinifera	sample_name	resolved_from_primary_taxon_field	sample_name			7.1570463	46.792416	looks_swapped_ch_lat_lon	46.792416	7.1570463	coordinates_look_swapped_ch_lat_lon
jbuf	65928	dbgi_000479	canonical	dbgi_000479		Liquidambar styraciflua L.		Liquidambar styraciflua L.	sample_name	resolved_from_primary_taxon_field	sample_name			7.1570916	46.792347	looks_swapped_ch_lat_lon	46.792347	7.1570916	coordinates_look_swapped_ch_lat_lon
jbuf	65929	dbgi_000468	canonical	dbgi_000468		Fothergilla gardenii L.		Fothergilla gardenii L.	sample_name	resolved_from_primary_taxon_field	sample_name			7.157089	46.792328	looks_swapped_ch_lat_lon	46.792328	7.157089	coordinates_look_swapped_ch_lat_lon
jbuf	65930	dbgi_000490	canonical	dbgi_000490		Cercidiphyllum japonicum Sieb. et Zucc. MÃ¯Â¿Â½le		Cercidiphyllum japonicum Sieb. et Zucc. MÃ¯Â¿Â½le	sample_name	resolved_from_primary_taxon_field	sample_name			7.1571374	46.79233	looks_swapped_ch_lat_lon	46.79233	7.1571374	coordinates_look_swapped_ch_lat_lon
jbuf	65931	dbgi_000405	canonical	dbgi_000405		Ribes aureum Pursh		Ribes aureum Pursh	sample_name	resolved_from_primary_taxon_field	sample_name			7.157112	46.792294	looks_swapped_ch_lat_lon	46.792294	7.157112	coordinates_look_swapped_ch_lat_lon
jbuf	65932	dbgi_000382	canonical	dbgi_000382		Ribes fasciculatum Siebold et Zucc.		Ribes fasciculatum Siebold et Zucc.	sample_name	resolved_from_primary_taxon_field	sample_name			7.1571417	46.792282	looks_swapped_ch_lat_lon	46.792282	7.1571417	coordinates_look_swapped_ch_lat_lon
jbuf	65933	dbgi_000394	canonical	dbgi_000394		Ribes nigrum L. 'Titania'		Ribes nigrum L. 'Titania'	sample_name	resolved_from_primary_taxon_field	sample_name			7.1571665	46.792274	looks_swapped_ch_lat_lon	46.792274	7.1571665	coordinates_look_swapped_ch_lat_lon
jbuf	65934	dbgi_000438	canonical	dbgi_000438		Ribes rubrum L. 'Blanc de Versailles'		Ribes rubrum L. 'Blanc de Versailles'	sample_name	resolved_from_primary_taxon_field	sample_name			7.157159	46.79226	looks_swapped_ch_lat_lon	46.79226	7.157159	coordinates_look_swapped_ch_lat_lon
jbuf	65935	dbgi_000458	canonical	dbgi_000458		Ribes uva-crispa var. sativum DC. 'HinnonmÃ¯Â¿Â½ki'		Ribes uva-crispa var. sativum DC. 'HinnonmÃ¯Â¿Â½ki'	sample_name	resolved_from_primary_taxon_field	sample_name			7.1571484	46.79224	looks_swapped_ch_lat_lon	46.79224	7.1571484	coordinates_look_swapped_ch_lat_lon
jbuf	65936	dbgi_000395	canonical	dbgi_000395		Bergenia crassifolia (L.) Fritsch		Bergenia crassifolia (L.) Fritsch	sample_name	resolved_from_primary_taxon_field	sample_name			7.1571574	46.79238	looks_swapped_ch_lat_lon	46.79238	7.1571574	coordinates_look_swapped_ch_lat_lon
jbuf	65937	dbgi_000498	canonical	dbgi_000498		Darmera peltata (Benth.) Voss		Darmera peltata (Benth.) Voss	sample_name	resolved_from_primary_taxon_field	sample_name			7.1571274	46.792408	looks_swapped_ch_lat_lon	46.792408	7.1571274	coordinates_look_swapped_ch_lat_lon
jbuf	65938	dbgi_000424	canonical	dbgi_000424		Astilbe japonica (C. Morren et Decne.) A.Gray		Astilbe japonica (C. Morren et Decne.) A.Gray	sample_name	resolved_from_primary_taxon_field	sample_name			7.1571217	46.792408	looks_swapped_ch_lat_lon	46.792408	7.1571217	coordinates_look_swapped_ch_lat_lon
jbuf	65939	dbgi_000497	canonical	dbgi_000497		Tiarella cordifolia L.		Tiarella cordifolia L.	sample_name	resolved_from_primary_taxon_field	sample_name			7.157107	46.792408	looks_swapped_ch_lat_lon	46.792408	7.157107	coordinates_look_swapped_ch_lat_lon
jbuf	65940	dbgi_000469	canonical	dbgi_000469		Mitella caulescens Nutt.		Mitella caulescens Nutt.	sample_name	resolved_from_primary_taxon_field	sample_name			7.157116	46.792416	looks_swapped_ch_lat_lon	46.792416	7.157116	coordinates_look_swapped_ch_lat_lon
jbuf	65941	dbgi_000389	canonical	dbgi_000389		Tolmiea menziesii (Pursh) Torr. et A. Gray.		Tolmiea menziesii (Pursh) Torr. et A. Gray.	sample_name	resolved_from_primary_taxon_field	sample_name			7.1571083	46.79242	looks_swapped_ch_lat_lon	46.79242	7.1571083	coordinates_look_swapped_ch_lat_lon
jbuf	65942	dbgi_000501	canonical	dbgi_000501		Heuchera americana L. s.l.		Heuchera americana L. s.l.	sample_name	resolved_from_primary_taxon_field	sample_name			7.1571026	46.792416	looks_swapped_ch_lat_lon	46.792416	7.1571026	coordinates_look_swapped_ch_lat_lon
jbuf	65943	dbgi_000387	canonical	dbgi_000387		Tellima grandiflora (Pursh) Lindl.		Tellima grandiflora (Pursh) Lindl.	sample_name	resolved_from_primary_taxon_field	sample_name			7.1571	46.79241	looks_swapped_ch_lat_lon	46.79241	7.1571	coordinates_look_swapped_ch_lat_lon
jbuf	65944	dbgi_000402	canonical	dbgi_000402		Saxifraga geranioides L.		Saxifraga geranioides L.	sample_name	resolved_from_primary_taxon_field	sample_name			7.157098	46.792423	looks_swapped_ch_lat_lon	46.792423	7.157098	coordinates_look_swapped_ch_lat_lon
jbuf	65945	dbgi_000448	canonical	dbgi_000448		Saxifraga hypnoides L.		Saxifraga hypnoides L.	sample_name	resolved_from_primary_taxon_field	sample_name			7.1570945	46.792423	looks_swapped_ch_lat_lon	46.792423	7.1570945	coordinates_look_swapped_ch_lat_lon
jbuf	65946	dbgi_000404	canonical	dbgi_000404		Saxifraga hostii Tausch		Saxifraga hostii Tausch	sample_name	resolved_from_primary_taxon_field	sample_name			7.1570873	46.79243	looks_swapped_ch_lat_lon	46.79243	7.1570873	coordinates_look_swapped_ch_lat_lon
jbuf	65947	dbgi_000454	canonical	dbgi_000454		Saxifraga marginata Sternb.		Saxifraga marginata Sternb.	sample_name	resolved_from_primary_taxon_field	sample_name			7.157086	46.792423	looks_swapped_ch_lat_lon	46.792423	7.157086	coordinates_look_swapped_ch_lat_lon
jbuf	65948	dbgi_000413	canonical	dbgi_000413		Saxifraga paniculata subsp. cartilaginea (Willd.) D.A. Webb		Saxifraga paniculata subsp. cartilaginea (Willd.) D.A. Webb	sample_name	resolved_from_primary_taxon_field	sample_name			7.1570926	46.79242	looks_swapped_ch_lat_lon	46.79242	7.1570926	coordinates_look_swapped_ch_lat_lon
jbuf	65949	dbgi_000491	canonical	dbgi_000491		Chiastophyllum oppositifolium (Ledeb.) A.Berger		Chiastophyllum oppositifolium (Ledeb.) A.Berger	sample_name	resolved_from_primary_taxon_field	sample_name			7.157071	46.792435	looks_swapped_ch_lat_lon	46.792435	7.157071	coordinates_look_swapped_ch_lat_lon
jbuf	65950	dbgi_000447	canonical	dbgi_000447		Sempervivum grandiflorum Haw.		Sempervivum grandiflorum Haw.	sample_name	resolved_from_primary_taxon_field	sample_name			7.157066	46.792435	looks_swapped_ch_lat_lon	46.792435	7.157066	coordinates_look_swapped_ch_lat_lon
jbuf	65951	dbgi_000459	canonical	dbgi_000459		Sempervivum tectorum L. subsp. tectorum		Sempervivum tectorum L. subsp. tectorum	sample_name	resolved_from_primary_taxon_field	sample_name			7.1570687	46.79243	looks_swapped_ch_lat_lon	46.79243	7.1570687	coordinates_look_swapped_ch_lat_lon
jbuf	65952	dbgi_000453	canonical	dbgi_000453		Sempervivum montanum L.		Sempervivum montanum L.	sample_name	resolved_from_primary_taxon_field	sample_name			7.157071	46.79243	looks_swapped_ch_lat_lon	46.79243	7.157071	coordinates_look_swapped_ch_lat_lon
jbuf	65953	dbgi_000494	canonical	dbgi_000494		Sedum telephium L. s.l.		Sedum telephium L. s.l.	sample_name	resolved_from_primary_taxon_field	sample_name			7.157061	46.792435	looks_swapped_ch_lat_lon	46.792435	7.157061	coordinates_look_swapped_ch_lat_lon
jbuf	65954	dbgi_000427	canonical	dbgi_000427		Sedum rupestre L.		Sedum rupestre L.	sample_name	resolved_from_primary_taxon_field	sample_name			7.1570625	46.792435	looks_swapped_ch_lat_lon	46.792435	7.1570625	coordinates_look_swapped_ch_lat_lon
jbuf	65955	dbgi_000480	canonical	dbgi_000480		Phedimus middendorffianus (Maxim.) 't Hart		Phedimus middendorffianus (Maxim.) 't Hart	sample_name	resolved_from_primary_taxon_field	sample_name			7.157066	46.79243	looks_swapped_ch_lat_lon	46.79243	7.157066	coordinates_look_swapped_ch_lat_lon
jbuf	65956	dbgi_000456	canonical	dbgi_000456		Araucaria araucana (Molina) K. Koch		Araucaria araucana (Molina) K. Koch	sample_name	resolved_from_primary_taxon_field	sample_name			7.1569567	46.792374	looks_swapped_ch_lat_lon	46.792374	7.1569567	coordinates_look_swapped_ch_lat_lon
