project	field_data_id	sample_id	sample_id_class	canonical_candidate	taxon_name	sample_name	taxon_name_final	unified_taxon_name	unified_taxon_source	unified_taxon_status	taxon_candidate_fields_present	taxon_unified_conflict	date	latitude	longitude	coordinate_status	issues
droguier_jbn	74716	drog_000265	canonical		Foeniculum_vulgare_MilL			Foeniculum_vulgare_MilL	taxon_name	resolved_from_primary_taxon_field	taxon_name;name_proposition	taxon_name=Foeniculum_vulgare_MilL;name_proposition=Arnica montana	20260121143851			missing	taxon_unified_conflict
droguier_jbn	74717	drog_000172	canonical		Foeniculum_vulgare_MilL			Foeniculum_vulgare_MilL	taxon_name	resolved_from_primary_taxon_field	taxon_name;name_proposition	taxon_name=Foeniculum_vulgare_MilL;name_proposition=Arnica montana	20260121144053			missing	taxon_unified_conflict
droguier_jbn	74718	drog_000300	canonical		Foeniculum_vulgare_MilL			Foeniculum_vulgare_MilL	taxon_name	resolved_from_primary_taxon_field	taxon_name;name_proposition	taxon_name=Foeniculum_vulgare_MilL;name_proposition=Arnica montana	20260121144218			missing	taxon_unified_conflict
droguier_jbn	74719	drog_000159	canonical		Foeniculum_vulgare_MilL			Foeniculum_vulgare_MilL	taxon_name	resolved_from_primary_taxon_field	taxon_name;name_proposition	taxon_name=Foeniculum_vulgare_MilL;name_proposition=Arnica montana	20260121144355			missing	taxon_unified_conflict
droguier_jbn	74720	drog_000139	canonical		Achillea_millefolium_L			Achillea_millefolium_L	taxon_name	resolved_from_primary_taxon_field	taxon_name;name_proposition	taxon_name=Achillea_millefolium_L;name_proposition=Arnica montana	20260121144736			missing	taxon_unified_conflict
droguier_jbn	74721	drog_000168	canonical		Achillea_millefolium_L			Achillea_millefolium_L	taxon_name	resolved_from_primary_taxon_field	taxon_name;name_proposition	taxon_name=Achillea_millefolium_L;name_proposition=Arnica montana	20260121144937			missing	taxon_unified_conflict
droguier_jbn	74722	drog_000166	canonical		Achillea_millefolium_L			Achillea_millefolium_L	taxon_name	resolved_from_primary_taxon_field	taxon_name;name_proposition	taxon_name=Achillea_millefolium_L;name_proposition=Arnica montana	20260121145057			missing	taxon_unified_conflict
droguier_jbn	74723	drog_000187	canonical		Achillea_millefolium_L			Achillea_millefolium_L	taxon_name	resolved_from_primary_taxon_field	taxon_name;name_proposition	taxon_name=Achillea_millefolium_L;name_proposition=Arnica montana	20260121145222			missing	taxon_unified_conflict
droguier_jbn	74724	drog_000284	canonical		Achillea_millefolium_L			Achillea_millefolium_L	taxon_name	resolved_from_primary_taxon_field	taxon_name;name_proposition	taxon_name=Achillea_millefolium_L;name_proposition=Arnica montana	20260121145343			missing	taxon_unified_conflict
droguier_jbn	74725	drog_000063	canonical		Achillea_millefolium_L			Achillea_millefolium_L	taxon_name	resolved_from_primary_taxon_field	taxon_name;name_proposition	taxon_name=Achillea_millefolium_L;name_proposition=Arnica montana	20260121145451			missing	taxon_unified_conflict
droguier_jbn	74726	drog_000141	canonical		Achillea_millefolium_L			Achillea_millefolium_L	taxon_name	resolved_from_primary_taxon_field	taxon_name;name_proposition	taxon_name=Achillea_millefolium_L;name_proposition=Arnica montana	20260121145713			missing	taxon_unified_conflict
droguier_jbn	74727	drog_000271	canonical		Achillea_millefolium_L			Achillea_millefolium_L	taxon_name	resolved_from_primary_taxon_field	taxon_name;name_proposition	taxon_name=Achillea_millefolium_L;name_proposition=Arnica montana	20260121145841			missing	taxon_unified_conflict
droguier_jbn	74728	drog_000176	canonical		Achillea_millefolium_L			Achillea_millefolium_L	taxon_name	resolved_from_primary_taxon_field	taxon_name;name_proposition	taxon_name=Achillea_millefolium_L;name_proposition=Arnica montana	20260121150018			missing	taxon_unified_conflict
droguier_jbn	74729	drog_000158	canonical		Achillea_millefolium_L			Achillea_millefolium_L	taxon_name	resolved_from_primary_taxon_field	taxon_name;name_proposition	taxon_name=Achillea_millefolium_L;name_proposition=Arnica montana	20260121150135			missing	taxon_unified_conflict
droguier_jbn	74730	drog_000264	canonical		Achillea_millefolium_L			Achillea_millefolium_L	taxon_name	resolved_from_primary_taxon_field	taxon_name;name_proposition	taxon_name=Achillea_millefolium_L;name_proposition=Arnica montana	20260121150255			missing	taxon_unified_conflict
droguier_jbn	74731	drog_000142	canonical		Achillea_millefolium_L			Achillea_millefolium_L	taxon_name	resolved_from_primary_taxon_field	taxon_name;name_proposition	taxon_name=Achillea_millefolium_L;name_proposition=Arnica montana	20260121150416			missing	taxon_unified_conflict
droguier_jbn	74732	drog_000170	canonical		Frangula_alnus_MilL			Frangula_alnus_MilL	taxon_name	resolved_from_primary_taxon_field	taxon_name;name_proposition	taxon_name=Frangula_alnus_MilL;name_proposition=Arnica montana	20260121151344			missing	taxon_unified_conflict
droguier_jbn	74733	drog_000157	canonical		Frangula_alnus_MilL			Frangula_alnus_MilL	taxon_name	resolved_from_primary_taxon_field	taxon_name;name_proposition	taxon_name=Frangula_alnus_MilL;name_proposition=Arnica montana	20260121151557			missing	taxon_unified_conflict
droguier_jbn	74734	drog_000289	canonical		Frangula_alnus_MilL			Frangula_alnus_MilL	taxon_name	resolved_from_primary_taxon_field	taxon_name;name_proposition	taxon_name=Frangula_alnus_MilL;name_proposition=Arnica montana	20260121151828			missing	taxon_unified_conflict
droguier_jbn	74735	drog_000302	canonical		Frangula_alnus_MilL			Frangula_alnus_MilL	taxon_name	resolved_from_primary_taxon_field	taxon_name;name_proposition	taxon_name=Frangula_alnus_MilL;name_proposition=Arnica montana	20260121152004			missing	taxon_unified_conflict
droguier_jbn	74736	drog_000160	canonical		Frangula_alnus_MilL			Frangula_alnus_MilL	taxon_name	resolved_from_primary_taxon_field	taxon_name;name_proposition	taxon_name=Frangula_alnus_MilL;name_proposition=Arnica montana	20260121152134			missing	taxon_unified_conflict
droguier_jbn	74737	drog_000083	canonical		Frangula_alnus_MilL			Frangula_alnus_MilL	taxon_name	resolved_from_primary_taxon_field	taxon_name;name_proposition	taxon_name=Frangula_alnus_MilL;name_proposition=Arnica montana	20260121152308			missing	taxon_unified_conflict
droguier_jbn	74738	drog_000129	canonical		Frangula_alnus_MilL			Frangula_alnus_MilL	taxon_name	resolved_from_primary_taxon_field	taxon_name;name_proposition	taxon_name=Frangula_alnus_MilL;name_proposition=Arnica montana	20260121152440			missing	taxon_unified_conflict
droguier_jbn	74739	drog_000156	canonical		Frangula_alnus_MilL			Frangula_alnus_MilL	taxon_name	resolved_from_primary_taxon_field	taxon_name;name_proposition	taxon_name=Frangula_alnus_MilL;name_proposition=Arnica montana	20260121152619			missing	taxon_unified_conflict
droguier_jbn	74740	drog_000259	canonical		Carum_carvi_L			Carum_carvi_L	taxon_name	resolved_from_primary_taxon_field	taxon_name;name_proposition	taxon_name=Carum_carvi_L;name_proposition=Arnica montana	20260121153042			missing	taxon_unified_conflict
droguier_jbn	74741	drog_000094	canonical		Carum_carvi_L			Carum_carvi_L	taxon_name	resolved_from_primary_taxon_field	taxon_name;name_proposition	taxon_name=Carum_carvi_L;name_proposition=Arnica montana	20260121153449			missing	taxon_unified_conflict
droguier_jbn	74742	drog_000192	canonical		Carum_carvi_L			Carum_carvi_L	taxon_name	resolved_from_primary_taxon_field	taxon_name;name_proposition	taxon_name=Carum_carvi_L;name_proposition=Arnica montana	20260121153716			missing	taxon_unified_conflict
droguier_jbn	74743	drog_000093	canonical		Carum_carvi_L			Carum_carvi_L	taxon_name	resolved_from_primary_taxon_field	taxon_name;name_proposition	taxon_name=Carum_carvi_L;name_proposition=Arnica montana	20260121153906			missing	taxon_unified_conflict
