project	field_data_id	sample_id	sample_id_class	canonical_candidate	taxon_name	sample_name	taxon_name_final	unified_taxon_name	unified_taxon_source	unified_taxon_status	taxon_candidate_fields_present	taxon_unified_conflict	date	latitude	longitude	coordinate_status	suggested_latitude	suggested_longitude	issue
chemical_ecology	70179	chec_000021	canonical		Taraxacum officinale			Taraxacum officinale	taxon_name	resolved_from_primary_taxon_field	taxon_name		20250414182404	7.024378	47.02686	looks_swapped_ch_lat_lon	47.02686	7.024378	coordinates_look_swapped_ch_lat_lon
chemical_ecology	70180	chec_000022	canonical		Taraxacum officinale			Taraxacum officinale	taxon_name	resolved_from_primary_taxon_field	taxon_name		20250414183053	7.0243783	47.02686	looks_swapped_ch_lat_lon	47.02686	7.0243783	coordinates_look_swapped_ch_lat_lon
chemical_ecology	70181	chec_000087	canonical		Bellis perennis			Bellis perennis	taxon_name	resolved_from_primary_taxon_field	taxon_name		20250414183640	7.024365	47.02694	looks_swapped_ch_lat_lon	47.02694	7.024365	coordinates_look_swapped_ch_lat_lon
chemical_ecology	70182	chec_000226	canonical		Plantago lanceolata			Plantago lanceolata	taxon_name	resolved_from_primary_taxon_field	taxon_name		20250416084536	7.024641	47.026306	looks_swapped_ch_lat_lon	47.026306	7.024641	coordinates_look_swapped_ch_lat_lon
chemical_ecology	70183	chec_000100	canonical		Bellis perennis			Bellis perennis	taxon_name	resolved_from_primary_taxon_field	taxon_name		20250416085939	7.0250025	47.02611	looks_swapped_ch_lat_lon	47.02611	7.0250025	coordinates_look_swapped_ch_lat_lon
chemical_ecology	70184	chec_000227	canonical		Bellis perennis			Bellis perennis	taxon_name	resolved_from_primary_taxon_field	taxon_name		20250416090824	7.0222173	47.026188	looks_swapped_ch_lat_lon	47.026188	7.0222173	coordinates_look_swapped_ch_lat_lon
chemical_ecology	70185	chec_000024	canonical		Taraxacum officinale			Taraxacum officinale	taxon_name	resolved_from_primary_taxon_field	taxon_name		20250416091854	7.0199385	47.0232	looks_swapped_ch_lat_lon	47.0232	7.0199385	coordinates_look_swapped_ch_lat_lon
chemical_ecology	70198	chec_000084	canonical		Taraxacum officinale			Taraxacum officinale	taxon_name	resolved_from_primary_taxon_field	taxon_name		20250416102315	6.9506803	47.002594	looks_swapped_ch_lat_lon	47.002594	6.9506803	coordinates_look_swapped_ch_lat_lon
chemical_ecology	70212	chec_000071	canonical		Bellis perennis			Bellis perennis	taxon_name	resolved_from_primary_taxon_field	taxon_name		20250416181820	6.950377	47.00271	looks_swapped_ch_lat_lon	47.00271	6.950377	coordinates_look_swapped_ch_lat_lon
chemical_ecology	70213	chec_000108	canonical		Plantago lanceolata			Plantago lanceolata	taxon_name	resolved_from_primary_taxon_field	taxon_name		20250416182455	6.95045	47.002636	looks_swapped_ch_lat_lon	47.002636	6.95045	coordinates_look_swapped_ch_lat_lon
chemical_ecology	70214	chec_000081	canonical		Plantago lanceolata			Plantago lanceolata	taxon_name	resolved_from_primary_taxon_field	taxon_name		20250416185020	6.956368	47.00453	looks_swapped_ch_lat_lon	47.00453	6.956368	coordinates_look_swapped_ch_lat_lon
chemical_ecology	70215	chec_000004	canonical		Taraxacum officinale			Taraxacum officinale	taxon_name	resolved_from_primary_taxon_field	taxon_name		20250416185656	6.9567833	47.004242	looks_swapped_ch_lat_lon	47.004242	6.9567833	coordinates_look_swapped_ch_lat_lon
chemical_ecology	70233	chec_000144	canonical		Taraxacum officinale			Taraxacum officinale	taxon_name	resolved_from_primary_taxon_field	taxon_name		20250416135945	7.12481	46.93141	looks_swapped_ch_lat_lon	46.93141	7.12481	coordinates_look_swapped_ch_lat_lon
chemical_ecology	70234	chec_000114	canonical		Taraxacum officinale			Taraxacum officinale	taxon_name	resolved_from_primary_taxon_field	taxon_name		20250416140921	7.1250305	46.934166	looks_swapped_ch_lat_lon	46.934166	7.1250305	coordinates_look_swapped_ch_lat_lon
chemical_ecology	70235	chec_000009	canonical		Taraxacum officinale			Taraxacum officinale	taxon_name	resolved_from_primary_taxon_field	taxon_name		20250416141503	7.1232643	46.93549	looks_swapped_ch_lat_lon	46.93549	7.1232643	coordinates_look_swapped_ch_lat_lon
chemical_ecology	70236	chec_000023	canonical		Taraxacum officinale			Taraxacum officinale	taxon_name	resolved_from_primary_taxon_field	taxon_name		20250416142309	7.121038	46.934437	looks_swapped_ch_lat_lon	46.934437	7.121038	coordinates_look_swapped_ch_lat_lon
chemical_ecology	70237	chec_000120	canonical		Bellis perennis			Bellis perennis	taxon_name	resolved_from_primary_taxon_field	taxon_name		20250416142710	7.1208005	46.933624	looks_swapped_ch_lat_lon	46.933624	7.1208005	coordinates_look_swapped_ch_lat_lon
chemical_ecology	70238	chec_000127	canonical		Taraxacum officinale			Taraxacum officinale	taxon_name	resolved_from_primary_taxon_field	taxon_name		20250416143350	7.120034	46.93247	looks_swapped_ch_lat_lon	46.93247	7.120034	coordinates_look_swapped_ch_lat_lon
chemical_ecology	70239	chec_000122	canonical		Taraxacum officinale			Taraxacum officinale	taxon_name	resolved_from_primary_taxon_field	taxon_name		20250416144020	7.117222	46.93058	looks_swapped_ch_lat_lon	46.93058	7.117222	coordinates_look_swapped_ch_lat_lon
chemical_ecology	70240	chec_000066	canonical		Bellis perennis			Bellis perennis	taxon_name	resolved_from_primary_taxon_field	taxon_name		20250416144513	7.116561	46.93034	looks_swapped_ch_lat_lon	46.93034	7.116561	coordinates_look_swapped_ch_lat_lon
chemical_ecology	70241	chec_000102	canonical		Taraxacum officinale			Taraxacum officinale	taxon_name	resolved_from_primary_taxon_field	taxon_name		20250416145152	7.1162558	46.928947	looks_swapped_ch_lat_lon	46.928947	7.1162558	coordinates_look_swapped_ch_lat_lon
chemical_ecology	70242	chec_000103	canonical		Taraxacum officinale			Taraxacum officinale	taxon_name	resolved_from_primary_taxon_field	taxon_name		20250416151600	7.119232	46.92887	looks_swapped_ch_lat_lon	46.92887	7.119232	coordinates_look_swapped_ch_lat_lon
chemical_ecology	70243	chec_000032	canonical		Bellis perennis			Bellis perennis	taxon_name	resolved_from_primary_taxon_field	taxon_name		20250416152034	7.119893	46.929134	looks_swapped_ch_lat_lon	46.929134	7.119893	coordinates_look_swapped_ch_lat_lon
chemical_ecology	70244	chec_000074	canonical		Bellis perennis			Bellis perennis	taxon_name	resolved_from_primary_taxon_field	taxon_name		20250416153843	7.134903	46.94053	looks_swapped_ch_lat_lon	46.94053	7.134903	coordinates_look_swapped_ch_lat_lon
chemical_ecology	70245	chec_000101	canonical		Taraxacum officinale			Taraxacum officinale	taxon_name	resolved_from_primary_taxon_field	taxon_name		20250416154136	7.134554	46.940784	looks_swapped_ch_lat_lon	46.940784	7.134554	coordinates_look_swapped_ch_lat_lon
chemical_ecology	70246	chec_000069	canonical		Taraxacum officinale			Taraxacum officinale	taxon_name	resolved_from_primary_taxon_field	taxon_name		20250416154722	7.134056	46.937504	looks_swapped_ch_lat_lon	46.937504	7.134056	coordinates_look_swapped_ch_lat_lon
chemical_ecology	70247	chec_000070	canonical		Bellis perennis			Bellis perennis	taxon_name	resolved_from_primary_taxon_field	taxon_name		20250416155030	7.134349	46.9377	looks_swapped_ch_lat_lon	46.9377	7.134349	coordinates_look_swapped_ch_lat_lon
chemical_ecology	70248	chec_000089	canonical		Taraxacum officinale			Taraxacum officinale	taxon_name	resolved_from_primary_taxon_field	taxon_name		20250416180651	7.115131	46.911537	looks_swapped_ch_lat_lon	46.911537	7.115131	coordinates_look_swapped_ch_lat_lon
chemical_ecology	70249	chec_000031	canonical		Bellis perennis			Bellis perennis	taxon_name	resolved_from_primary_taxon_field	taxon_name		20250416182911	7.021132	46.920868	looks_swapped_ch_lat_lon	46.920868	7.021132	coordinates_look_swapped_ch_lat_lon
chemical_ecology	70250	chec_000006	canonical		Taraxacum officinale			Taraxacum officinale	taxon_name	resolved_from_primary_taxon_field	taxon_name		20250416183611	7.021407	46.92058	looks_swapped_ch_lat_lon	46.92058	7.021407	coordinates_look_swapped_ch_lat_lon
chemical_ecology	70286	chec_000200	canonical		Plantago lanceolata			Plantago lanceolata	taxon_name	resolved_from_primary_taxon_field	taxon_name		20250416133911	6.9504075	47.002644	looks_swapped_ch_lat_lon	47.002644	6.9504075	coordinates_look_swapped_ch_lat_lon
chemical_ecology	70287	chec_000223	canonical		Plantago lanceolata			Plantago lanceolata	taxon_name	resolved_from_primary_taxon_field	taxon_name		20250416135810	6.952012	47.004063	looks_swapped_ch_lat_lon	47.004063	6.952012	coordinates_look_swapped_ch_lat_lon
chemical_ecology	70411	chec_000126	canonical		Bellis perennis			Bellis perennis	taxon_name	resolved_from_primary_taxon_field	taxon_name		20250406154447	7.114219	46.9102	looks_swapped_ch_lat_lon	46.9102	7.114219	coordinates_look_swapped_ch_lat_lon
chemical_ecology	70826	chec_000189 moi	other_noncanonical		Plantago lanceolata			Plantago lanceolata	taxon_name	resolved_from_primary_taxon_field	taxon_name		20250502150129	6.1007156	46.182186	looks_swapped_ch_lat_lon	46.182186	6.1007156	coordinates_look_swapped_ch_lat_lon
