project	field_data_id	sample_id	sample_id_class	canonical_candidate	taxon_name	sample_name	taxon_name_final	date	latitude	longitude	coordinate_status	issue
jbp-new	76372	dbgi_012531	canonical	dbgi_012531	Quercus rubra		Quercus rubra	20260702131723	14.417036	50.122723	out_of_ch_range	coordinates_out_of_ch_range
jbp-new	76373	dbgi_012559	canonical	dbgi_012559	Quercus rubra		Quercus rubra	20260702131930	14.417036	50.122723	out_of_ch_range	coordinates_out_of_ch_range
jbp-new	76374	dbgi_012573	canonical	dbgi_012573	Quercus rubra		Quercus rubra	20260702132143	14.41705	50.12274	out_of_ch_range	coordinates_out_of_ch_range
jbp-new	76375	dbgi_012606	canonical	dbgi_012606	Quercus robur		Quercus robur	20260702132415	14.417005	50.122753	out_of_ch_range	coordinates_out_of_ch_range
jbp-new	76376	dbgi_012632	canonical	dbgi_012632	Quercus robur		Quercus robur	20260702132604	14.417005	50.122753	out_of_ch_range	coordinates_out_of_ch_range
jbp-new	76377	dbgi_012627	canonical	dbgi_012627	Quercus robur		Quercus robur	20260702132748	14.417005	50.122753	out_of_ch_range	coordinates_out_of_ch_range
jbp-new	76378	dbgi_012640	canonical	dbgi_012640	Quercus robur		Quercus robur	20260702132933	14.417005	50.122753	out_of_ch_range	coordinates_out_of_ch_range
jbp-new	76379	dbgi_012652	canonical	dbgi_012652	Quercus robur		Quercus robur	20260702133109	14.417005	50.122753	out_of_ch_range	coordinates_out_of_ch_range
jbp-new	76380	dbgi_012586	canonical	dbgi_012586	Saxifraga rosaceae subsp. sponhemica		Saxifraga rosaceae subsp. sponhemica	20260702133732	14.412135	50.1217	out_of_ch_range	coordinates_out_of_ch_range
jbp-new	76381	dbgi_012522	canonical	dbgi_012522	Poa riphaea		Poa riphaea	20260702134206	14.412114	50.12171	out_of_ch_range	coordinates_out_of_ch_range
jbp-new	76382	dbgi_012564	canonical	dbgi_012564	Festuca psammophila		Festuca psammophila	20260702134650	14.412102	50.12168	out_of_ch_range	coordinates_out_of_ch_range
jbp-new	76383	dbgi_012639	canonical	dbgi_012639	Festuca psammophila		Festuca psammophila	20260702134922	14.412102	50.12168	out_of_ch_range	coordinates_out_of_ch_range
jbp-new	76384	dbgi_012581	canonical	dbgi_012581	Saxifraga bryoides		Saxifraga bryoides	20260702135537	14.41209	50.12168	out_of_ch_range	coordinates_out_of_ch_range
jbp-new	76385	dbgi_012587	canonical	dbgi_012587	Cicuta maculata		Cicuta maculata	20260702135843	14.412078	50.121693	out_of_ch_range	coordinates_out_of_ch_range
jbp-new	76386	dbgi_012558	canonical	dbgi_012558	Cicuta maculata		Cicuta maculata	20260702144219	14.412077	50.121693	out_of_ch_range	coordinates_out_of_ch_range
jbp-new	76387	dbgi_012625	canonical	dbgi_012625	Cicuta maculata		Cicuta maculata	20260702144654	14.412077	50.121693	out_of_ch_range	coordinates_out_of_ch_range
jbp-new	76388	dbgi_012633	canonical	dbgi_012633	Cicuta maculata		Cicuta maculata	20260702144848	14.412077	50.121693	out_of_ch_range	coordinates_out_of_ch_range
jbp-new	76389	dbgi_012561	canonical	dbgi_012561	Saxifraga aizoides		Saxifraga aizoides	20260702145635	14.412068	50.121704	out_of_ch_range	coordinates_out_of_ch_range
