project	field_data_id	sample_id	sample_id_class	canonical_candidate	taxon_name	sample_name	taxon_name_final	date	latitude	longitude	coordinate_status	has_dried	has_extraction	has_aliquot	has_ms	dried_sample_container_ids	extraction_sample_container_ids	issue
jbp	74220	dbgi_009880	canonical	dbgi_009880	Inula hirta			20250818120109	14.415007	50.119648	out_of_ch_range	true	false	false	false	dbgi_009880		missing_extraction
jbp	74221	dbgi_009893	canonical	dbgi_009893	Inula hirta			20250818120622	14.415007	50.119648	out_of_ch_range	true	false	false	false	dbgi_009893		missing_extraction
jbp	74222	dbgi_009906	canonical	dbgi_009906	Inula hirta			20250818121137	14.415007	50.119648	out_of_ch_range	true	false	false	false	dbgi_009906		missing_extraction
jbp	74224	dbgi_009904	canonical	dbgi_009904	Inula oculus-christi			20250818121805	14.415001	50.119663	out_of_ch_range	true	false	false	false	dbgi_009904		missing_extraction
jbp	74225	dbgi_009832	canonical	dbgi_009832	Inula oculus-christi			20250818121950	14.415001	50.119663	out_of_ch_range	true	false	false	false	dbgi_009832		missing_extraction
jbp	74226	dbgi_009876	canonical	dbgi_009876	Inula ensifolia			20250818122152	14.414995	50.11968	out_of_ch_range	true	false	false	false	dbgi_009876		missing_extraction
jbp	74227	dbgi_009908	canonical	dbgi_009908	Inula ensifolia			20250818122333	14.414995	50.11968	out_of_ch_range	true	false	false	false	dbgi_009908		missing_extraction
jbp	74228	dbgi_009894	canonical	dbgi_009894	Inula ensifolia			20250818122616	14.414995	50.11968	out_of_ch_range	true	false	false	false	dbgi_009894		missing_extraction
jbp	74229	dbgi_009871	canonical	dbgi_009871	Inula ensifolia			20250818122817	14.414995	50.11968	out_of_ch_range	true	false	false	false	dbgi_009871		missing_extraction
jbp	74230	dbgi_009898	canonical	dbgi_009898	Thalictrum flavum			20250818123739	14.414769	50.119644	out_of_ch_range	true	false	false	false	dbgi_009898		missing_extraction
jbp	74231	dbgi_009883	canonical	dbgi_009883	Thalictrum flavum			20250818123855	14.414769	50.119644	out_of_ch_range	true	false	false	false	dbgi_009883		missing_extraction
jbp	74232	dbgi_009834	canonical	dbgi_009834	Thalictrum flavum			20250818124025	14.414769	50.119644	out_of_ch_range	true	false	false	false	dbgi_009834		missing_extraction
jbp	74233	dbgi_009907	canonical	dbgi_009907	Thalictrum simplex			20250818124317	14.414782	50.119705	out_of_ch_range	true	false	false	false	dbgi_009907		missing_extraction
