project	field_data_id	sample_id	sample_id_class	canonical_candidate	taxon_name	sample_name	taxon_name_final	unified_taxon_name	unified_taxon_source	unified_taxon_status	taxon_candidate_fields_present	taxon_unified_conflict	date	latitude	longitude	coordinate_status	has_dried	has_extraction	has_aliquot	has_ms	dried_sample_container_ids	extraction_sample_container_ids	lineage_status
champex_gradient	73866	grad_000150	canonical		Campanula rotundifolia			Campanula rotundifolia	taxon_name	resolved_from_primary_taxon_field	taxon_name		20250624164810	7.073292	46.067398	looks_swapped_ch_lat_lon	true	true	false	false	grad_000150	grad_000150_01	no_aliquot;no_ms
champex_gradient	73867	grad_000198	canonical		Agrostis capilaris			Agrostis capilaris	taxon_name	resolved_from_primary_taxon_field	taxon_name		20250624171008	7.0743318	46.067345	looks_swapped_ch_lat_lon	true	true	false	false	grad_000198	grad_000198_01	no_aliquot;no_ms
champex_gradient	73868	grad_000213	canonical		Geranium purpureum			Geranium purpureum	taxon_name	resolved_from_primary_taxon_field	taxon_name		20250624172607	7.0764384	46.06369	looks_swapped_ch_lat_lon	true	true	false	false	grad_000213	grad_000213_01	no_aliquot;no_ms
champex_gradient	73869	grad_000030	canonical		Geranium robertiarum			Geranium robertiarum	taxon_name	resolved_from_primary_taxon_field	taxon_name		20250624172838	7.076363	46.06346	looks_swapped_ch_lat_lon	true	true	false	false	grad_000030	grad_000030_01	no_aliquot;no_ms
champex_gradient	73902	grad_000115	canonical		Epilobium angustifolium			Epilobium angustifolium	taxon_name	resolved_from_primary_taxon_field	taxon_name		20250624125122	7.046904	46.080105	looks_swapped_ch_lat_lon	true	true	false	false	grad_000115	grad_000115_01	no_aliquot;no_ms
champex_gradient	73903	grad_000031	canonical		Trifolium pratense			Trifolium pratense	taxon_name	resolved_from_primary_taxon_field	taxon_name		20250624144439	7.0762424	46.077457	looks_swapped_ch_lat_lon	true	true	false	false	grad_000031	grad_000031_01	no_aliquot;no_ms
champex_gradient	73904	grad_000242	canonical		Hieracium murorum			Hieracium murorum	taxon_name	resolved_from_primary_taxon_field	taxon_name		20250624145838	7.0715446	46.06974	looks_swapped_ch_lat_lon	true	true	false	false	grad_000242	grad_000242_01	no_aliquot;no_ms
champex_gradient	73905	grad_000293	canonical		Trifolium pratense			Trifolium pratense	taxon_name	resolved_from_primary_taxon_field	taxon_name		20250624150337	7.0729704	46.070267	looks_swapped_ch_lat_lon	true	true	false	false	grad_000293	grad_000293_01	no_aliquot;no_ms
champex_gradient	73906	grad_000243	canonical		Glechoma hederacea			Glechoma hederacea	taxon_name	resolved_from_primary_taxon_field	taxon_name		20250624151430	7.0727763	46.070347	looks_swapped_ch_lat_lon	true	true	false	false	grad_000243	grad_000243_01	no_aliquot;no_ms
champex_gradient	73907	grad_000192	canonical		Trifolium pratense			Trifolium pratense	taxon_name	resolved_from_primary_taxon_field	taxon_name		20250624161403	7.0757513	46.07003	looks_swapped_ch_lat_lon	true	true	false	false	grad_000192	grad_000192_01	no_aliquot;no_ms
champex_gradient	73908	grad_000194	canonical		Hieracium murorum			Hieracium murorum	taxon_name	resolved_from_primary_taxon_field	taxon_name		20250624162334	7.0747766	46.06904	looks_swapped_ch_lat_lon	true	true	false	false	grad_000194	grad_000194_01	no_aliquot;no_ms
champex_gradient	73909	grad_000195	canonical		Vaccinium vitis-idae			Vaccinium vitis-idae	taxon_name	resolved_from_primary_taxon_field	taxon_name		20250624163106	7.074859	46.069054	looks_swapped_ch_lat_lon	true	true	false	false	grad_000195	grad_000195_01	no_aliquot;no_ms
champex_gradient	73910	grad_000510	canonical		Epilobium angustifolium			Epilobium angustifolium	taxon_name	resolved_from_primary_taxon_field	taxon_name		20250624164628	7.0732107	46.067417	looks_swapped_ch_lat_lon	true	true	false	false	grad_000510	grad_000510_01	no_aliquot;no_ms
champex_gradient	73911	grad_000402	canonical		Glechoma hederacea			Glechoma hederacea	taxon_name	resolved_from_primary_taxon_field	taxon_name		20250624172725	7.076196	46.063675	looks_swapped_ch_lat_lon	true	true	false	false	grad_000402	grad_000402_01	no_aliquot;no_ms
champex_gradient	73954	grad_000005	canonical		Larix decidua			Larix decidua	taxon_name	resolved_from_primary_taxon_field	taxon_name		20250625124846	7.0760016	46.0644	looks_swapped_ch_lat_lon	true	true	false	false	grad_000005	grad_000005_01	no_aliquot;no_ms
champex_gradient	73955	grad_000186	canonical		Thymus serpyllum			Thymus serpyllum	taxon_name	resolved_from_primary_taxon_field	taxon_name		20250625125255	7.0761867	46.06454	looks_swapped_ch_lat_lon	true	true	false	false	grad_000186	grad_000186_01	no_aliquot;no_ms
champex_gradient	73956	grad_000003	canonical		Larix decidua			Larix decidua	taxon_name	resolved_from_primary_taxon_field	taxon_name		20250625134929	7.0749598	46.071697	looks_swapped_ch_lat_lon	true	true	false	false	grad_000003	grad_000003_01	no_aliquot;no_ms
champex_gradient	73957	grad_000004	canonical		Thymus sepyllum			Thymus sepyllum	taxon_name	resolved_from_primary_taxon_field	taxon_name		20250625140233	7.0730133	46.070934	looks_swapped_ch_lat_lon	true	true	false	false	grad_000004	grad_000004_01	no_aliquot;no_ms
champex_gradient	73958	grad_000218	canonical		Sedum album			Sedum album	taxon_name	resolved_from_primary_taxon_field	taxon_name		20250625140543	7.073923	46.07165	looks_swapped_ch_lat_lon	true	true	false	false	grad_000218	grad_000218_01	no_aliquot;no_ms
champex_gradient	73959	grad_000406	canonical		Larix decidua			Larix decidua	taxon_name	resolved_from_primary_taxon_field	taxon_name		20250625141542	7.072925	46.073475	looks_swapped_ch_lat_lon	true	true	false	false	grad_000406	grad_000406_01	no_aliquot;no_ms
champex_gradient	73960	grad_000276	canonical		Saxifraga paniculata			Saxifraga paniculata	taxon_name	resolved_from_primary_taxon_field	taxon_name		20250707105918	7.0823984	46.124607	looks_swapped_ch_lat_lon	true	true	false	false	grad_000276	grad_000276_01	no_aliquot;no_ms
champex_gradient	73961	grad_000012	canonical		Leontodon hispidus			Leontodon hispidus	taxon_name	resolved_from_primary_taxon_field	taxon_name		20250707120749	7.051497	46.082382	looks_swapped_ch_lat_lon	true	true	false	false	grad_000012	grad_000012_01	no_aliquot;no_ms
champex_gradient	73962	grad_000371	canonical		Leontodon hispidus			Leontodon hispidus	taxon_name	resolved_from_primary_taxon_field	taxon_name		20250707131617	7.07495	46.06908	looks_swapped_ch_lat_lon	true	true	false	false	grad_000371	grad_000371_01	no_aliquot;no_ms
