project	field_data_id	sample_id	sample_id_class	canonical_candidate	taxon_name	sample_name	taxon_name_final	unified_taxon_name	unified_taxon_source	unified_taxon_status	taxon_candidate_fields_present	taxon_unified_conflict	date	latitude	longitude	coordinate_status	has_dried	has_extraction	has_aliquot	has_ms	dried_sample_container_ids	extraction_sample_container_ids	lineage_status	issue
droguier_jbn	74430	drog_000344	canonical		Laurus_nobilis_L			Laurus_nobilis_L	taxon_name	resolved_from_primary_taxon_field	taxon_name;name_proposition	taxon_name=Laurus_nobilis_L;name_proposition=Senna alexandrina	20260126113448			missing	false	true	false	false		drog_000344_01	no_dried_link;no_aliquot;no_ms	downstream_lineage_without_dried_link
droguier_jbn	74431	drog_000509	canonical		Laurus_nobilis_L			Laurus_nobilis_L	taxon_name	resolved_from_primary_taxon_field	taxon_name;name_proposition	taxon_name=Laurus_nobilis_L;name_proposition=Senna alexandrina	20260126113621			missing	false	true	false	false		drog_000509_01	no_dried_link;no_aliquot;no_ms	downstream_lineage_without_dried_link
droguier_jbn	74432	drog_000345	canonical					Centaurium erythraea	name_proposition	resolved_from_fallback_taxon_field	name_proposition		20260126113755			missing	false	true	false	false		drog_000345_01	no_dried_link;no_aliquot;no_ms	downstream_lineage_without_dried_link
droguier_jbn	74433	drog_000356	canonical					Centaurium erythraea	name_proposition	resolved_from_fallback_taxon_field	name_proposition		20260126114220			missing	false	true	false	false		drog_000356_01	no_dried_link;no_aliquot;no_ms	downstream_lineage_without_dried_link
droguier_jbn	74434	drog_000337	canonical					Centaurium erythraea	name_proposition	resolved_from_fallback_taxon_field	name_proposition		20260126114325			missing	false	true	false	false		drog_000337_01	no_dried_link;no_aliquot;no_ms	downstream_lineage_without_dried_link
droguier_jbn	74435	drog_000523	canonical					Centaurium erythraea	name_proposition	resolved_from_fallback_taxon_field	name_proposition		20260126114542			missing	false	true	false	false		drog_000523_01	no_dried_link;no_aliquot;no_ms	downstream_lineage_without_dried_link
droguier_jbn	74436	drog_000535	canonical					Centaurium erythraea	name_proposition	resolved_from_fallback_taxon_field	name_proposition		20260126114702			missing	false	true	false	false		drog_000535_01	no_dried_link;no_aliquot;no_ms	downstream_lineage_without_dried_link
droguier_jbn	74437	drog_000318	canonical					Centaurium erythraea	name_proposition	resolved_from_fallback_taxon_field	name_proposition		20260126114842			missing	false	true	false	false		drog_000318_01	no_dried_link;no_aliquot;no_ms	downstream_lineage_without_dried_link
droguier_jbn	74438	drog_000443	canonical					Centaurium erythraea	name_proposition	resolved_from_fallback_taxon_field	name_proposition		20260126114957			missing	false	true	false	false		drog_000443_01	no_dried_link;no_aliquot;no_ms	downstream_lineage_without_dried_link
droguier_jbn	74439	drog_000464	canonical					Centaurium erythraea	name_proposition	resolved_from_fallback_taxon_field	name_proposition		20260126115118			missing	false	true	false	false		drog_000464_01	no_dried_link;no_aliquot;no_ms	downstream_lineage_without_dried_link
droguier_jbn	74440	drog_000434	canonical					Centaurium erythraea	name_proposition	resolved_from_fallback_taxon_field	name_proposition		20260126115239			missing	false	true	false	false		drog_000434_01	no_dried_link;no_aliquot;no_ms	downstream_lineage_without_dried_link
droguier_jbn	74441	drog_000575	canonical					Centaurium erythraea	name_proposition	resolved_from_fallback_taxon_field	name_proposition		20260126115409			missing	false	true	false	false		drog_000575_01	no_dried_link;no_aliquot;no_ms	downstream_lineage_without_dried_link
droguier_jbn	74442	drog_000424	canonical					Centaurium erythraea	name_proposition	resolved_from_fallback_taxon_field	name_proposition		20260126115529			missing	false	true	false	false		drog_000424_01	no_dried_link;no_aliquot;no_ms	downstream_lineage_without_dried_link
droguier_jbn	74443	drog_000565	canonical					Centaurium erythraea	name_proposition	resolved_from_fallback_taxon_field	name_proposition		20260126115722			missing	false	true	false	false		drog_000565_01	no_dried_link;no_aliquot;no_ms	downstream_lineage_without_dried_link
droguier_jbn	74444	drog_000333	canonical		Gentiana_lutea_L			Gentiana_lutea_L	taxon_name	resolved_from_primary_taxon_field	taxon_name;name_proposition	taxon_name=Gentiana_lutea_L;name_proposition=Centaurium erythraea	20260126120107			missing	false	true	false	false		drog_000333_01	no_dried_link;no_aliquot;no_ms	downstream_lineage_without_dried_link
droguier_jbn	74445	drog_000372	canonical		Gentiana_lutea_L			Gentiana_lutea_L	taxon_name	resolved_from_primary_taxon_field	taxon_name;name_proposition	taxon_name=Gentiana_lutea_L;name_proposition=Centaurium erythraea	20260126120452			missing	false	true	false	false		drog_000372_01	no_dried_link;no_aliquot;no_ms	downstream_lineage_without_dried_link
droguier_jbn	74446	drog_000364	canonical		Gentiana_lutea_L			Gentiana_lutea_L	taxon_name	resolved_from_primary_taxon_field	taxon_name;name_proposition	taxon_name=Gentiana_lutea_L;name_proposition=Centaurium erythraea	20260126120608			missing	false	true	false	false		drog_000364_01	no_dried_link;no_aliquot;no_ms	downstream_lineage_without_dried_link
droguier_jbn	74447	drog_000361	canonical		Gentiana_lutea_L			Gentiana_lutea_L	taxon_name	resolved_from_primary_taxon_field	taxon_name;name_proposition	taxon_name=Gentiana_lutea_L;name_proposition=Centaurium erythraea	20260126120721			missing	false	true	false	false		drog_000361_01	no_dried_link;no_aliquot;no_ms	downstream_lineage_without_dried_link
droguier_jbn	74448	drog_000334	canonical		Gentiana_lutea_L			Gentiana_lutea_L	taxon_name	resolved_from_primary_taxon_field	taxon_name;name_proposition	taxon_name=Gentiana_lutea_L;name_proposition=Centaurium erythraea	20260126120825			missing	false	true	false	false		drog_000334_01	no_dried_link;no_aliquot;no_ms	downstream_lineage_without_dried_link
droguier_jbn	74449	drog_000383	canonical		Gentiana_lutea_L			Gentiana_lutea_L	taxon_name	resolved_from_primary_taxon_field	taxon_name;name_proposition	taxon_name=Gentiana_lutea_L;name_proposition=Centaurium erythraea	20260126120933			missing	false	true	false	false		drog_000383_01	no_dried_link;no_aliquot;no_ms	downstream_lineage_without_dried_link
droguier_jbn	74450	drog_000307	canonical		Gentiana_lutea_L			Gentiana_lutea_L	taxon_name	resolved_from_primary_taxon_field	taxon_name;name_proposition	taxon_name=Gentiana_lutea_L;name_proposition=Centaurium erythraea	20260126121033			missing	false	true	false	false		drog_000307_01	no_dried_link;no_aliquot;no_ms	downstream_lineage_without_dried_link
droguier_jbn	74451	drog_000363	canonical		Gentiana_lutea_L			Gentiana_lutea_L	taxon_name	resolved_from_primary_taxon_field	taxon_name;name_proposition	taxon_name=Gentiana_lutea_L;name_proposition=Centaurium erythraea	20260126121339			missing	false	true	false	false		drog_000363_01	no_dried_link;no_aliquot;no_ms	downstream_lineage_without_dried_link
droguier_jbn	74452	drog_000564	canonical		Gentiana_lutea_L			Gentiana_lutea_L	taxon_name	resolved_from_primary_taxon_field	taxon_name;name_proposition	taxon_name=Gentiana_lutea_L;name_proposition=Centaurium erythraea	20260126121608			missing	false	true	false	false		drog_000564_01	no_dried_link;no_aliquot;no_ms	downstream_lineage_without_dried_link
droguier_jbn	74453	drog_000392	canonical		Gentiana_lutea_L			Gentiana_lutea_L	taxon_name	resolved_from_primary_taxon_field	taxon_name;name_proposition	taxon_name=Gentiana_lutea_L;name_proposition=Centaurium erythraea	20260126121724			missing	false	true	false	false		drog_000392_01	no_dried_link;no_aliquot;no_ms	downstream_lineage_without_dried_link
droguier_jbn	74454	drog_000403	canonical		Gentiana_lutea_L			Gentiana_lutea_L	taxon_name	resolved_from_primary_taxon_field	taxon_name;name_proposition	taxon_name=Gentiana_lutea_L;name_proposition=Centaurium erythraea	20260126121855			missing	false	true	false	false		drog_000403_01	no_dried_link;no_aliquot;no_ms	downstream_lineage_without_dried_link
droguier_jbn	74455	drog_000399	canonical					Chondrus crispus stackhouse	name_proposition	resolved_from_fallback_taxon_field	name_proposition		20260126131632			missing	false	true	false	false		drog_000399_01	no_dried_link;no_aliquot;no_ms	downstream_lineage_without_dried_link
droguier_jbn	74456	drog_000533	canonical					Chondrus crispus stackhouse	name_proposition	resolved_from_fallback_taxon_field	name_proposition		20260126132628			missing	false	true	false	false		drog_000533_01	no_dried_link;no_aliquot;no_ms	downstream_lineage_without_dried_link
droguier_jbn	74457	drog_000554	canonical					Chondrus crispus stackhouse	name_proposition	resolved_from_fallback_taxon_field	name_proposition		20260126132758			missing	false	true	false	false		drog_000554_01	no_dried_link;no_aliquot;no_ms	downstream_lineage_without_dried_link
droguier_jbn	74458	drog_000549	canonical					Chondrus crispus stackhouse	name_proposition	resolved_from_fallback_taxon_field	name_proposition		20260126132932			missing	false	true	false	false		drog_000549_01	no_dried_link;no_aliquot;no_ms	downstream_lineage_without_dried_link
droguier_jbn	74459	drog_000563	canonical					Chondrus crispus stackhouse	name_proposition	resolved_from_fallback_taxon_field	name_proposition		20260126133135			missing	false	true	false	false		drog_000563_01	no_dried_link;no_aliquot;no_ms	downstream_lineage_without_dried_link
droguier_jbn	74460	drog_000560	canonical					Chondrus crispus stackhouse	name_proposition	resolved_from_fallback_taxon_field	name_proposition		20260126133426			missing	false	true	false	false		drog_000560_01	no_dried_link;no_aliquot;no_ms	downstream_lineage_without_dried_link
droguier_jbn	74461	drog_000437	canonical					Chondrus crispus stackhouse	name_proposition	resolved_from_fallback_taxon_field	name_proposition		20260126133551			missing	false	true	false	false		drog_000437_01	no_dried_link;no_aliquot;no_ms	downstream_lineage_without_dried_link
droguier_jbn	74462	drog_000483	canonical					Chondrus crispus stackhouse	name_proposition	resolved_from_fallback_taxon_field	name_proposition		20260126133753			missing	false	true	false	false		drog_000483_01	no_dried_link;no_aliquot;no_ms	downstream_lineage_without_dried_link
droguier_jbn	74463	drog_000559	canonical					Krameria lappacea	name_proposition	resolved_from_fallback_taxon_field	name_proposition		20260126134016			missing	false	true	false	false		drog_000559_01	no_dried_link;no_aliquot;no_ms	downstream_lineage_without_dried_link
droguier_jbn	74464	drog_000325	canonical					Krameria lappacea	name_proposition	resolved_from_fallback_taxon_field	name_proposition		20260126134314			missing	false	true	false	false		drog_000325_01	no_dried_link;no_aliquot;no_ms	downstream_lineage_without_dried_link
droguier_jbn	74465	drog_000394	canonical					Krameria lappacea	name_proposition	resolved_from_fallback_taxon_field	name_proposition		20260126134654			missing	false	true	false	false		drog_000394_01	no_dried_link;no_aliquot;no_ms	downstream_lineage_without_dried_link
droguier_jbn	74466	drog_000579	canonical					Krameria lappacea	name_proposition	resolved_from_fallback_taxon_field	name_proposition		20260126134934			missing	false	true	false	false		drog_000579_01	no_dried_link;no_aliquot;no_ms	downstream_lineage_without_dried_link
droguier_jbn	74467	drog_000441	canonical					Krameria lappacea	name_proposition	resolved_from_fallback_taxon_field	name_proposition		20260126135210			missing	false	true	false	false		drog_000441_01	no_dried_link;no_aliquot;no_ms	downstream_lineage_without_dried_link
droguier_jbn	74468	drog_000438	canonical					Krameria lappacea	name_proposition	resolved_from_fallback_taxon_field	name_proposition		20260126135424			missing	false	true	false	false		drog_000438_01	no_dried_link;no_aliquot;no_ms	downstream_lineage_without_dried_link
droguier_jbn	74469	drog_000312	canonical					Krameria lappacea	name_proposition	resolved_from_fallback_taxon_field	name_proposition		20260126135603			missing	false	true	false	false		drog_000312_01	no_dried_link;no_aliquot;no_ms	downstream_lineage_without_dried_link
droguier_jbn	74470	drog_000504	canonical					Krameria lappacea	name_proposition	resolved_from_fallback_taxon_field	name_proposition		20260126135804			missing	false	true	false	false		drog_000504_01	no_dried_link;no_aliquot;no_ms	downstream_lineage_without_dried_link
droguier_jbn	74471	drog_000411	canonical		Gentiana_lutea_L			Gentiana_lutea_L	taxon_name	resolved_from_primary_taxon_field	taxon_name;name_proposition	taxon_name=Gentiana_lutea_L;name_proposition=Krameria lappacea	20260126135854			missing	false	true	false	false		drog_000411_01	no_dried_link;no_aliquot;no_ms	downstream_lineage_without_dried_link
droguier_jbn	74472	drog_000436	canonical		Juniperus_communis_L			Juniperus_communis_L	taxon_name	resolved_from_primary_taxon_field	taxon_name;name_proposition	taxon_name=Juniperus_communis_L;name_proposition=Krameria lappacea	20260126140141			missing	false	true	false	false		drog_000436_01	no_dried_link;no_aliquot;no_ms	downstream_lineage_without_dried_link
droguier_jbn	74473	drog_000380	canonical		Juniperus_communis_L			Juniperus_communis_L	taxon_name	resolved_from_primary_taxon_field	taxon_name;name_proposition	taxon_name=Juniperus_communis_L;name_proposition=Krameria lappacea	20260126140456			missing	false	true	false	false		drog_000380_01	no_dried_link;no_aliquot;no_ms	downstream_lineage_without_dried_link
droguier_jbn	74474	drog_000418	canonical		Juniperus_communis_L			Juniperus_communis_L	taxon_name	resolved_from_primary_taxon_field	taxon_name;name_proposition	taxon_name=Juniperus_communis_L;name_proposition=Krameria lappacea	20260126140703			missing	false	true	false	false		drog_000418_01	no_dried_link;no_aliquot;no_ms	downstream_lineage_without_dried_link
droguier_jbn	74475	drog_000410	canonical		Juniperus_communis_L			Juniperus_communis_L	taxon_name	resolved_from_primary_taxon_field	taxon_name;name_proposition	taxon_name=Juniperus_communis_L;name_proposition=Krameria lappacea	20260126140834			missing	false	true	false	false		drog_000410_01	no_dried_link;no_aliquot;no_ms	downstream_lineage_without_dried_link
droguier_jbn	74476	drog_000409	canonical		Juniperus_communis_L			Juniperus_communis_L	taxon_name	resolved_from_primary_taxon_field	taxon_name;name_proposition	taxon_name=Juniperus_communis_L;name_proposition=Krameria lappacea	20260126140935			missing	false	true	false	false		drog_000409_01	no_dried_link;no_aliquot;no_ms	downstream_lineage_without_dried_link
droguier_jbn	74477	drog_000001	canonical		Frangula_alnus_MilL			Frangula_alnus_MilL	taxon_name	resolved_from_primary_taxon_field	taxon_name		20260112152106	6.9347687	47.000175	looks_swapped_ch_lat_lon	false	true	false	false		drog_000001_01	no_dried_link;no_aliquot;no_ms	downstream_lineage_without_dried_link
droguier_jbn	74478	drog_000002	canonical		Juniperus_communis_L			Juniperus_communis_L	taxon_name	resolved_from_primary_taxon_field	taxon_name		20260112153133	6.9346356	47.00024	looks_swapped_ch_lat_lon	false	true	false	false		drog_000002_01	no_dried_link;no_aliquot;no_ms	downstream_lineage_without_dried_link
droguier_jbn	74479	drog_000003	canonical					Quercus petraea	name_proposition	resolved_from_fallback_taxon_field	name_proposition		20260112153847	6.934525	47.000164	looks_swapped_ch_lat_lon	false	true	false	false		drog_000003_01	no_dried_link;no_aliquot;no_ms	downstream_lineage_without_dried_link
droguier_jbn	74480	drog_000004	canonical		Menyanthes_trifoliata_L			Menyanthes_trifoliata_L	taxon_name	resolved_from_primary_taxon_field	taxon_name		20260112154603	6.9345083	47.00021	looks_swapped_ch_lat_lon	false	true	false	false		drog_000004_01	no_dried_link;no_aliquot;no_ms	downstream_lineage_without_dried_link
droguier_jbn	74481	drog_000005	canonical		Tussilago_farfara_L			Tussilago_farfara_L	taxon_name	resolved_from_primary_taxon_field	taxon_name		20260112155135	6.934536	47.00018	looks_swapped_ch_lat_lon	false	true	false	false		drog_000005_01	no_dried_link;no_aliquot;no_ms	downstream_lineage_without_dried_link
droguier_jbn	74482	drog_000006	canonical		Viola_tricolor_L			Viola_tricolor_L	taxon_name	resolved_from_primary_taxon_field	taxon_name		20260112155528	6.934637	47.00018	looks_swapped_ch_lat_lon	false	true	false	false		drog_000006_01	no_dried_link;no_aliquot;no_ms	downstream_lineage_without_dried_link
droguier_jbn	74483	drog_000007	canonical		Salvia_officinalis_L			Salvia_officinalis_L	taxon_name	resolved_from_primary_taxon_field	taxon_name		20260112160354	6.934537	47.00012	looks_swapped_ch_lat_lon	false	true	false	false		drog_000007_01	no_dried_link;no_aliquot;no_ms	downstream_lineage_without_dried_link
droguier_jbn	74484	drog_000008	canonical		Sambucus_nigra_L			Sambucus_nigra_L	taxon_name	resolved_from_primary_taxon_field	taxon_name		20260112160809	6.934542	47.000122	looks_swapped_ch_lat_lon	false	true	false	false		drog_000008_01	no_dried_link;no_aliquot;no_ms	downstream_lineage_without_dried_link
droguier_jbn	74485	drog_000009	canonical		Melissa_officinalis_L			Melissa_officinalis_L	taxon_name	resolved_from_primary_taxon_field	taxon_name		20260112161133	6.934502	47.000103	looks_swapped_ch_lat_lon	false	true	false	false		drog_000009_01	no_dried_link;no_aliquot;no_ms	downstream_lineage_without_dried_link
droguier_jbn	74486	drog_000010	canonical		Papaver_rhoeas_L			Papaver_rhoeas_L	taxon_name	resolved_from_primary_taxon_field	taxon_name		20260112161623	6.934611	47.000156	looks_swapped_ch_lat_lon	false	true	false	false		drog_000010_01	no_dried_link;no_aliquot;no_ms	downstream_lineage_without_dried_link
droguier_jbn	74487	drog_000011	canonical					Tilia cordata Mill.	name_proposition	resolved_from_fallback_taxon_field	name_proposition		20260112162222	6.934556	47.00017	looks_swapped_ch_lat_lon	false	true	false	false		drog_000011_01	no_dried_link;no_aliquot;no_ms	downstream_lineage_without_dried_link
droguier_jbn	74488	drog_000012	canonical					Lavandula latifolia Medik.	name_proposition	resolved_from_fallback_taxon_field	name_proposition		20260112163229	6.9345436	47.000134	looks_swapped_ch_lat_lon	false	true	false	false		drog_000012_01	no_dried_link;no_aliquot;no_ms	downstream_lineage_without_dried_link
droguier_jbn	74489	drog_000013	canonical		Matricaria_chamomilla_L			Matricaria_chamomilla_L	taxon_name	resolved_from_primary_taxon_field	taxon_name		20260112163804	6.9344945	47.000053	looks_swapped_ch_lat_lon	false	true	false	false		drog_000013_01	no_dried_link;no_aliquot;no_ms	downstream_lineage_without_dried_link
droguier_jbn	74490	drog_000014	canonical					Equisetum arvense L.	name_proposition	resolved_from_fallback_taxon_field	name_proposition		20260112164355	6.9344945	47.000053	looks_swapped_ch_lat_lon	false	true	false	false		drog_000014_01	no_dried_link;no_aliquot;no_ms	downstream_lineage_without_dried_link
droguier_jbn	74491	drog_000015	canonical		Filipendula_ulmaria_L_Maxim			Filipendula_ulmaria_L_Maxim	taxon_name	resolved_from_primary_taxon_field	taxon_name		20260112165048	6.9344945	47.000053	looks_swapped_ch_lat_lon	false	true	false	false		drog_000015_01	no_dried_link;no_aliquot;no_ms	downstream_lineage_without_dried_link
droguier_jbn	74492	drog_000016	canonical					Arnica montana L.	name_proposition	resolved_from_fallback_taxon_field	name_proposition		20260112165546	6.9344945	47.000053	looks_swapped_ch_lat_lon	false	true	false	false		drog_000016_01	no_dried_link;no_aliquot;no_ms	downstream_lineage_without_dried_link
droguier_jbn	74494	drog_000018	canonical					Arctostaphylos uva-ursi	name_proposition	resolved_from_fallback_taxon_field	name_proposition		20260113105456	6.9346695	47.000256	looks_swapped_ch_lat_lon	false	true	false	false		drog_000018_01	no_dried_link;no_aliquot;no_ms	downstream_lineage_without_dried_link
droguier_jbn	74495	drog_000019	canonical		Artemisia_absinthium_L			Artemisia_absinthium_L	taxon_name	resolved_from_primary_taxon_field	taxon_name		20260113105951	6.9345393	47.000126	looks_swapped_ch_lat_lon	false	true	false	false		drog_000019_01	no_dried_link;no_aliquot;no_ms	downstream_lineage_without_dried_link
droguier_jbn	74496	drog_000020	canonical		Thymus_serpyllum_L			Thymus_serpyllum_L	taxon_name	resolved_from_primary_taxon_field	taxon_name		20260113110250	6.9344997	47.000256	looks_swapped_ch_lat_lon	false	true	false	false		drog_000020_01	no_dried_link;no_aliquot;no_ms	downstream_lineage_without_dried_link
droguier_jbn	74497	drog_000021	canonical					Verbascum phlomoides	name_proposition	resolved_from_fallback_taxon_field	name_proposition		20260113110553	6.9344997	47.000256	looks_swapped_ch_lat_lon	false	true	false	false		drog_000021_01	no_dried_link;no_aliquot;no_ms	downstream_lineage_without_dried_link
droguier_jbn	74498	drog_000022	canonical		Plantago_lanceolata_L			Plantago_lanceolata_L	taxon_name	resolved_from_primary_taxon_field	taxon_name		20260113110835	6.9344997	47.000256	looks_swapped_ch_lat_lon	false	true	false	false		drog_000022_01	no_dried_link;no_aliquot;no_ms	downstream_lineage_without_dried_link
droguier_jbn	74499	drog_000023	canonical		Sambucus_nigra_L			Sambucus_nigra_L	taxon_name	resolved_from_primary_taxon_field	taxon_name		20260113111130	6.9345274	47.000164	looks_swapped_ch_lat_lon	false	true	false	false		drog_000023_01	no_dried_link;no_aliquot;no_ms	downstream_lineage_without_dried_link
droguier_jbn	74500	drog_000024	canonical					Chamaemelum nobile All.	name_proposition	resolved_from_fallback_taxon_field	name_proposition		20260113111420	6.934327	46.999992	looks_swapped_ch_lat_lon	false	true	false	false		drog_000024_01	no_dried_link;no_aliquot;no_ms	downstream_lineage_without_dried_link
droguier_jbn	74501	drog_000025	canonical					Malva sylvestris L.	name_proposition	resolved_from_fallback_taxon_field	name_proposition		20260113111818	6.9346323	47.000072	looks_swapped_ch_lat_lon	false	true	false	false		drog_000025_01	no_dried_link;no_aliquot;no_ms	downstream_lineage_without_dried_link
droguier_jbn	74502	drog_000026	canonical		Achillea_millefolium_L			Achillea_millefolium_L	taxon_name	resolved_from_primary_taxon_field	taxon_name		20260113112116	6.934452	47.000107	looks_swapped_ch_lat_lon	false	true	false	false		drog_000026_01	no_dried_link;no_aliquot;no_ms	downstream_lineage_without_dried_link
droguier_jbn	74503	drog_000027	canonical		Humulus_lupulus_L			Humulus_lupulus_L	taxon_name	resolved_from_primary_taxon_field	taxon_name		20260113112332	6.934452	47.000107	looks_swapped_ch_lat_lon	false	true	false	false		drog_000027_01	no_dried_link;no_aliquot;no_ms	downstream_lineage_without_dried_link
droguier_jbn	74504	drog_000028	canonical		Linum_usitatissimum_L			Linum_usitatissimum_L	taxon_name	resolved_from_primary_taxon_field	taxon_name		20260113112629	6.9343843	47.000084	looks_swapped_ch_lat_lon	false	true	false	false		drog_000028_01	no_dried_link;no_aliquot;no_ms	downstream_lineage_without_dried_link
droguier_jbn	74505	drog_000029	canonical		Laurus_nobilis_L			Laurus_nobilis_L	taxon_name	resolved_from_primary_taxon_field	taxon_name		20260113112959	6.9343843	47.000084	looks_swapped_ch_lat_lon	false	true	false	false		drog_000029_01	no_dried_link;no_aliquot;no_ms	downstream_lineage_without_dried_link
droguier_jbn	74506	drog_000030	canonical		Angelica_archangelica_L			Angelica_archangelica_L	taxon_name	resolved_from_primary_taxon_field	taxon_name		20260113113208	6.9343843	47.000084	looks_swapped_ch_lat_lon	false	true	false	false		drog_000030_01	no_dried_link;no_aliquot;no_ms	downstream_lineage_without_dried_link
droguier_jbn	74507	drog_000031	canonical					Centaurium erythraea Rafn	name_proposition	resolved_from_fallback_taxon_field	name_proposition		20260113113437	6.9343843	47.000084	looks_swapped_ch_lat_lon	false	true	false	false		drog_000031_01	no_dried_link;no_aliquot;no_ms	downstream_lineage_without_dried_link
droguier_jbn	74508	drog_000032	canonical		Ononis_spinosa_L			Ononis_spinosa_L	taxon_name	resolved_from_primary_taxon_field	taxon_name		20260113113810	6.9343843	47.000084	looks_swapped_ch_lat_lon	false	true	false	false		drog_000032_01	no_dried_link;no_aliquot;no_ms	downstream_lineage_without_dried_link
droguier_jbn	74509	drog_000033	canonical		Gentiana_lutea_L			Gentiana_lutea_L	taxon_name	resolved_from_primary_taxon_field	taxon_name		20260113114115	6.9343843	47.000084	looks_swapped_ch_lat_lon	false	true	false	false		drog_000033_01	no_dried_link;no_aliquot;no_ms	downstream_lineage_without_dried_link
droguier_jbn	74510	drog_000034	canonical					Glycyrrhiza glabra L.	name_proposition	resolved_from_fallback_taxon_field	name_proposition		20260113114455	6.9343843	47.000084	looks_swapped_ch_lat_lon	false	true	false	false		drog_000034_01	no_dried_link;no_aliquot;no_ms	downstream_lineage_without_dried_link
droguier_jbn	74511	drog_000035	canonical		Valeriana_officinalis_L			Valeriana_officinalis_L	taxon_name	resolved_from_primary_taxon_field	taxon_name		20260113114906	6.9343843	47.000084	looks_swapped_ch_lat_lon	false	true	false	false		drog_000035_01	no_dried_link;no_aliquot;no_ms	downstream_lineage_without_dried_link
droguier_jbn	74512	drog_000036	canonical		Juniperus_communis_L			Juniperus_communis_L	taxon_name	resolved_from_primary_taxon_field	taxon_name		20260113115234	6.9343843	47.000084	looks_swapped_ch_lat_lon	false	true	false	false		drog_000036_01	no_dried_link;no_aliquot;no_ms	downstream_lineage_without_dried_link
droguier_jbn	74513	drog_000037	canonical					Mentha x piperita L.	name_proposition	resolved_from_fallback_taxon_field	name_proposition		20260113115443	6.9343843	47.000084	looks_swapped_ch_lat_lon	false	true	false	false		drog_000037_01	no_dried_link;no_aliquot;no_ms	downstream_lineage_without_dried_link
droguier_jbn	74514	drog_000038	canonical		Thymus_vulgaris_L			Thymus_vulgaris_L	taxon_name	resolved_from_primary_taxon_field	taxon_name		20260113115722	6.9343843	47.000084	looks_swapped_ch_lat_lon	false	true	false	false		drog_000038_01	no_dried_link;no_aliquot;no_ms	downstream_lineage_without_dried_link
droguier_jbn	74515	drog_000039	canonical		Carum_carvi_L			Carum_carvi_L	taxon_name	resolved_from_primary_taxon_field	taxon_name		20260113120004	6.9343843	47.000084	looks_swapped_ch_lat_lon	false	true	false	false		drog_000039_01	no_dried_link;no_aliquot;no_ms	downstream_lineage_without_dried_link
droguier_jbn	74516	drog_000040	canonical		Foeniculum_vulgare_MilL			Foeniculum_vulgare_MilL	taxon_name	resolved_from_primary_taxon_field	taxon_name		20260113120224	6.9343843	47.000084	looks_swapped_ch_lat_lon	false	true	false	false		drog_000040_01	no_dried_link;no_aliquot;no_ms	downstream_lineage_without_dried_link
droguier_jbn	74517	drog_000047	canonical					Cetraria islandica	name_proposition	resolved_from_fallback_taxon_field	name_proposition		20260114132948	6.9343843	47.000084	looks_swapped_ch_lat_lon	false	true	false	false		drog_000047_01	no_dried_link;no_aliquot;no_ms	downstream_lineage_without_dried_link
droguier_jbn	74518	drog_000042	canonical					Cetraria islandica	name_proposition	resolved_from_fallback_taxon_field	name_proposition		20260114133828	6.9343843	47.000084	looks_swapped_ch_lat_lon	false	true	false	false		drog_000042_01	no_dried_link;no_aliquot;no_ms	downstream_lineage_without_dried_link
droguier_jbn	74519	drog_000046	canonical					Cetraria islandica	name_proposition	resolved_from_fallback_taxon_field	name_proposition		20260114134107	6.9343843	47.000084	looks_swapped_ch_lat_lon	false	true	false	false		drog_000046_01	no_dried_link;no_aliquot;no_ms	downstream_lineage_without_dried_link
droguier_jbn	74520	drog_000043	canonical					Cetraria islandica	name_proposition	resolved_from_fallback_taxon_field	name_proposition		20260114134305	6.9343843	47.000084	looks_swapped_ch_lat_lon	false	true	false	false		drog_000043_01	no_dried_link;no_aliquot;no_ms	downstream_lineage_without_dried_link
droguier_jbn	74521	drog_000075	canonical					Cetraria islandica	name_proposition	resolved_from_fallback_taxon_field	name_proposition		20260114134500	6.9343843	47.000084	looks_swapped_ch_lat_lon	false	true	false	false		drog_000075_01	no_dried_link;no_aliquot;no_ms	downstream_lineage_without_dried_link
droguier_jbn	74522	drog_000041	canonical					Cetraria islandica	name_proposition	resolved_from_fallback_taxon_field	name_proposition		20260114134626	6.9343843	47.000084	looks_swapped_ch_lat_lon	false	true	false	false		drog_000041_01	no_dried_link;no_aliquot;no_ms	downstream_lineage_without_dried_link
droguier_jbn	74523	drog_000044	canonical					Cetraria islandica	name_proposition	resolved_from_fallback_taxon_field	name_proposition		20260114134811	6.9343843	47.000084	looks_swapped_ch_lat_lon	false	true	false	false		drog_000044_01	no_dried_link;no_aliquot;no_ms	downstream_lineage_without_dried_link
droguier_jbn	74524	drog_000066	canonical					Cetraria islandica	name_proposition	resolved_from_fallback_taxon_field	name_proposition		20260114135050	6.9343843	47.000084	looks_swapped_ch_lat_lon	false	true	false	false		drog_000066_01	no_dried_link;no_aliquot;no_ms	downstream_lineage_without_dried_link
droguier_jbn	74525	drog_000121	canonical					Cetraria islandica	name_proposition	resolved_from_fallback_taxon_field	name_proposition		20260114135243	6.9343843	47.000084	looks_swapped_ch_lat_lon	false	true	false	false		drog_000121_01	no_dried_link;no_aliquot;no_ms	downstream_lineage_without_dried_link
