project	field_data_id	sample_id	sample_id_class	canonical_candidate	taxon_name	sample_name	taxon_name_final	date	latitude	longitude	coordinate_status	has_dried	has_extraction	has_aliquot	has_ms	dried_sample_container_ids	extraction_sample_container_ids	issue
jbn	69529	dbgi_001658	canonical	dbgi_001658		Helictotrichon_sempervirens_VilL_Pilg			6.9343004	46.99955	looks_swapped_ch_lat_lon	true	false	false	false	dbgi_001658		missing_extraction
jbn	69531	dbgi_001667	canonical	dbgi_001667		Chasmanthium_latifolium_Michx_H_O_Yates			6.934302	46.999554	looks_swapped_ch_lat_lon	true	false	false	false	dbgi_001667		missing_extraction
jbn	69537	dbgi_001646	canonical	dbgi_001646		Festuca_arundinacea_Schreb			6.9343224	46.999554	looks_swapped_ch_lat_lon	true	false	false	false	dbgi_001646		missing_extraction
jbn	69540	dbgi_001498	canonical	dbgi_001498		Carex_grayi_J_Carey			6.934344	46.999565	looks_swapped_ch_lat_lon	true	false	false	false	dbgi_001498		missing_extraction
jbn	69544	dbgi_001721	canonical	dbgi_001721		Bletilla_striata_Thunb_Rchbf			6.934325	46.9996	looks_swapped_ch_lat_lon	true	false	false	false	dbgi_001721		missing_extraction
jbn	69550	dbgi_001644	canonical	dbgi_001644		Wollemia_nobilis_W_G_Jones_and_aL			6.9343596	46.999466	looks_swapped_ch_lat_lon	true	false	false	false	dbgi_001644		missing_extraction
jbn	69551	dbgi_001528	canonical	dbgi_001528		Larix_decidua_MilL			6.934382	46.999466	looks_swapped_ch_lat_lon	true	false	false	false	dbgi_001528		missing_extraction
jbn	69555	dbgi_001632	canonical	dbgi_001632		Picea_abies_L_H_Karst			6.934485	46.999485	looks_swapped_ch_lat_lon	true	false	false	false	dbgi_001632		missing_extraction
jbn	69557	dbgi_001517	canonical	dbgi_001517		unknown			6.9342628	46.99942	looks_swapped_ch_lat_lon	true	false	false	false	dbgi_001517		missing_extraction
jbn	69558	dbgi_001625	canonical	dbgi_001625		unknown			6.934288	46.99942	looks_swapped_ch_lat_lon	true	false	false	false	dbgi_001625		missing_extraction
jbn	69563	dbgi_001682	canonical	dbgi_001682		Hesperantha_coccinea_Backh_and_Harv_Goldblatt_and_J_CManning			6.934367	46.99955	looks_swapped_ch_lat_lon	true	false	false	false	dbgi_001682		missing_extraction
jbn	69565	dbgi_001618	canonical	dbgi_001618		Luzula_nivea_L_DC			6.93435	46.999557	looks_swapped_ch_lat_lon	true	false	false	false	dbgi_001618		missing_extraction
jbn	69570	dbgi_001652	canonical	dbgi_001652		Hedychium_coccineum_Buch_Ham			6.9344	46.999603	looks_swapped_ch_lat_lon	true	false	false	false	dbgi_001652		missing_extraction
jbn	69577	dbgi_001708	canonical	dbgi_001708		Pachysandra_terminalis_Siebold_and_ZucC			6.9343433	46.99966	looks_swapped_ch_lat_lon	false	false	false	false			missing_dried;missing_extraction
jbn	69578	dbgi_001723	canonical	dbgi_001723		Anemone			6.934335	46.999664	looks_swapped_ch_lat_lon	true	false	false	false	dbgi_001723		missing_extraction
jbn	69580	dbgi_001577	canonical	dbgi_001577		Euptelea_polyandra_Siebold_and_ZucC			6.934322	46.999664	looks_swapped_ch_lat_lon	true	false	false	false	dbgi_001577		missing_extraction
jbn	69589	dbgi_001637	canonical	dbgi_001637		Akebia			6.934279	46.999687	looks_swapped_ch_lat_lon	true	false	false	false	dbgi_001637		missing_extraction
jbn	69593	dbgi_001354	canonical	dbgi_001354		Exochorda_racemosa_LindL_Rehder			6.9341965	46.99969	looks_swapped_ch_lat_lon	true	false	false	false	dbgi_001354		missing_extraction
jbn	69596	dbgi_001359	canonical	dbgi_001359		Sedum_telephium_L			6.9341455	46.999687	looks_swapped_ch_lat_lon	true	false	false	false	dbgi_001359		missing_extraction
jbn	69603	dbgi_001436	canonical	dbgi_001436		Cyrtomium_falcatum_L_f_CPresl			6.9341006	46.999405	looks_swapped_ch_lat_lon	true	false	false	false	dbgi_001436		missing_extraction
jbn	69610	dbgi_001457	canonical	dbgi_001457		Picea_pungens_f_glauca_Regel_Beissn			6.934162	46.99943	looks_swapped_ch_lat_lon	true	false	false	false	dbgi_001457		missing_extraction
jbn	69612	dbgi_001453	canonical	dbgi_001453		Abies_nordmanniana_Steven_Spach			6.93417	46.999435	looks_swapped_ch_lat_lon	true	false	false	false	dbgi_001453		missing_extraction
jbn	69616	dbgi_001318	canonical	dbgi_001318		Actaea_rubra_Aiton_Willd			6.9342394	46.999653	looks_swapped_ch_lat_lon	true	false	false	false	dbgi_001318		missing_extraction
jbn	69629	dbgi_001257	canonical	dbgi_001257		unknown			6.9345484	46.999607	looks_swapped_ch_lat_lon	true	false	false	false	dbgi_001257		missing_extraction
jbn	69686	dbgi_001295	canonical	dbgi_001295		Musa_acuminata_Colla			6.9341326	46.999832	looks_swapped_ch_lat_lon	true	false	false	false	dbgi_001295		missing_extraction
jbn	69705	dbgi_001315	canonical	dbgi_001315		unknown			6.9342794	46.999836	looks_swapped_ch_lat_lon	true	false	false	false	dbgi_001315		missing_extraction
jbn	69715	dbgi_001385	canonical	dbgi_001385		Plectranthus			6.934378	46.999844	looks_swapped_ch_lat_lon	true	false	false	false	dbgi_001385		missing_extraction
jbn	69740	dbgi_001970	canonical	dbgi_001970		Geranium			6.9340987	46.999584	looks_swapped_ch_lat_lon	true	false	false	false	dbgi_001970		missing_extraction
jbn	76453	dbgi_009563	canonical	dbgi_009563	Sempervivum_tectorum_L			20250825124748	6.933872	46.9996	looks_swapped_ch_lat_lon	true	false	false	false	dbgi_009563		missing_extraction
jbn	76454	dbgi_009241	canonical	dbgi_009241	Chelidonium_majus_L			20250825125151	6.933888	46.999615	looks_swapped_ch_lat_lon	true	false	false	false	dbgi_009241		missing_extraction
jbn	76455	dbgi_009185	canonical	dbgi_009185	Epilobium_angustifolium_L			20250825125651	6.9340887	46.99956	looks_swapped_ch_lat_lon	false	false	false	false			missing_dried;missing_extraction
jbn	76456	dbgi_009180	canonical	dbgi_009180	Salix_helvetica_VilL			20250825130516	6.934173	46.99957	looks_swapped_ch_lat_lon	true	false	false	false	dbgi_009180		missing_extraction
jbn	76457	dbgi_009147	canonical	dbgi_009147	Saxifraga_paniculata_MilL			20250825130839	6.93417	46.999657	looks_swapped_ch_lat_lon	true	false	false	false	dbgi_009147		missing_extraction
jbn	76458	dbgi_009263	canonical	dbgi_009263	Dryas_octopetala_L			20250825132737	6.9346623	46.999954	looks_swapped_ch_lat_lon	true	false	false	false	dbgi_009263		missing_extraction
jbn	76459	dbgi_009231	canonical	dbgi_009231	Sedum_album_L			20250825133650	6.934975	46.999966	looks_swapped_ch_lat_lon	true	false	false	false	dbgi_009231		missing_extraction
