"filename","sample_id","Sp","Type","Family","latitude","x_coord","y_coord","date_updated","user_created","id","date_created","longitude","geometry.type","geometry.coordinates","collector_fullname","observation_subject","inat_upload","is_wild","taxon_name","no_name_on_list","picture_panel","picture_general","picture_detail","picture_cut","picture_panel_label","collector_orcid","collector_inat","qfield_project","picture_free","comment_eco","weather","sample_name","name_proposition","ipen","match_name","ott_id","rank","wikidataID","unknown","comment_env","herbivory_percent","temperature_.C","date","soil_type","catalogue_number"
"20260113_lysandre_samplemeda_000412_01.mzML","meda_000412","Geum","indiv","Rosaceae",6.4003234,967600.4,6445225,"2026-07-21T12:11:07.278Z","053e0368-4ed8-4569-a070-81a22ad13957",72081,"2025-08-12T11:49:05.564Z",45.054413,"Point","[6.400323333333332,45.05441333333332]","Lysandre Journiac","Leaf",0,0,"Geum montanum ",0,"DCIM/meda_collection/Geum montanum _meda_000412_01.jpg","DCIM/meda_collection/Geum montanum _meda_000412_02.jpg","DCIM/meda_collection/Geum montanum _meda_000412_03.jpg","DCIM/meda_collection/Geum montanum _meda_000412_04.jpg","DCIM/meda_collection/Geum montanum _meda_000412_05.jpg","0009-0008-4179-5600","","medicin_alps",NA,"",NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,20250715131539,NA,NA
"20260113_lysandre_samplemeda_000496_01.mzML","meda_000496","Patzkea","indiv","Poaceae",6.4007974,967637.7,6445225.5,"2026-07-21T12:11:08.821Z","053e0368-4ed8-4569-a070-81a22ad13957",72425,"2025-08-12T11:49:15.548Z",45.054405,"Point","[6.400797134111546,45.05440405125783]","Loic Chalmandrier","Leaf",0,0,"Patzkea paniculata",0,"DCIM/meda_collection/Patzkea paniculata_meda_000496_01.jpg","DCIM/meda_collection/Patzkea paniculata_meda_000496_02.jpg","DCIM/meda_collection/Patzkea paniculata_meda_000496_03.jpg","DCIM/meda_collection/Patzkea paniculata_meda_000496_04.jpg","DCIM/meda_collection/Patzkea paniculata_meda_000496_05.jpg","0000-0002-2631-0432","Charmander88","medicin_alps",NA,"",NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,20250716094836,NA,NA
"20260113_lysandre_samplemeda_000307_01.mzML","meda_000307","Centaurea","com","Asteraceae",6.419345,969166.25,6443678.5,"2026-07-21T12:11:06.719Z","053e0368-4ed8-4569-a070-81a22ad13957",72036,"2025-08-12T11:49:04.424Z",45.03989,"Point","[6.41934483349014,45.0398913807391]","Loic Chalmandrier","Leaf",1,1,"",1,"DCIM/meda_collection/Na_meda_000307_01.jpg","DCIM/meda_collection/Na_meda_000307_02.jpg","DCIM/meda_collection/Na_meda_000307_03.jpg","DCIM/meda_collection/Na_meda_000307_04.jpg","DCIM/meda_collection/Na_meda_000307_05.jpg","0000-0002-2631-0432","Charmander88","medicin_alps",NA,"Com 306",NA,NA,"Na","",NA,NA,NA,NA,NA,NA,NA,NA,20250625105608,NA,NA
"20260113_lysandre_samplemeda_000321_01.mzML","meda_000321","Centaurea","com","Asteraceae",6.4190555,969143.06,6443686.5,"2026-07-21T12:11:06.887Z","053e0368-4ed8-4569-a070-81a22ad13957",72050,"2025-08-12T11:49:04.788Z",45.039974,"Point","[6.419055638650188,45.03997341603286]","Loic Chalmandrier","Leaf",1,1,"",1,"DCIM/meda_collection/Na_meda_000321_01.jpg","DCIM/meda_collection/Na_meda_000321_02.jpg","DCIM/meda_collection/Na_meda_000321_03.jpg","DCIM/meda_collection/Na_meda_000321_04.jpg","DCIM/meda_collection/Na_meda_000321_05.jpg","0000-0002-2631-0432","Charmander88","medicin_alps",NA,"Col 320",NA,NA,"Na","",NA,NA,NA,NA,NA,NA,NA,NA,20250625120220,NA,NA
"20260113_lysandre_samplemeda_000393_01.mzML","meda_000393","Carex","com","Cyperaceae",6.400324,967600.44,6445224.5,"2026-07-21T12:11:08.774Z","053e0368-4ed8-4569-a070-81a22ad13957",72422,"2025-08-12T11:49:15.444Z",45.05441,"Point","[6.400323672210336,45.05441028528863]","Loic Chalmandrier","Leaf",1,1,"",1,"DCIM/meda_collection/Na_meda_000393_01.jpg","DCIM/meda_collection/Na_meda_000393_02.jpg","DCIM/meda_collection/Na_meda_000393_03.jpg","DCIM/meda_collection/Na_meda_000393_04.jpg","DCIM/meda_collection/Na_meda_000393_05.jpg","0000-0002-2631-0432","Charmander88","medicin_alps",NA,"Com 394",NA,NA,"Na","",NA,NA,NA,NA,NA,NA,NA,NA,20250715132234,NA,NA
"20260113_lysandre_samplemeda_000375_01.mzML","meda_000375","Achillea","com","Asteraceae",6.419355,969166.75,6443684.5,"2025-08-14T14:01:06.289Z","053e0368-4ed8-4569-a070-81a22ad13957",71824,"2025-08-12T11:48:58.353Z",45.039948,"Point","[6.419354999999997,45.03994666666665]","Lysandre Journiac","Leaf",1,1,"",1,"DCIM/meda_collection/NA_meda_000375_01.jpg","DCIM/meda_collection/NA_meda_000375_02.jpg","DCIM/meda_collection/NA_meda_000375_03.jpg","DCIM/meda_collection/NA_meda_000375_04.jpg","DCIM/meda_collection/NA_meda_000375_05.jpg","0009-0008-4179-5600","","medicin_alps",NA,"Com 374",NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,20250625124246,NA,NA
"20260113_lysandre_samplemeda_000431_01.mzML","meda_000431","Bistorta","com","Polygonaceae",6.4004564,967610.5,6445233.5,"2025-08-14T14:01:14.942Z","053e0368-4ed8-4569-a070-81a22ad13957",72140,"2025-08-12T11:49:07.292Z",45.054485,"Point","[6.400456666666663,45.05448666666665]","Lysandre Journiac","Leaf",1,1,"",1,"DCIM/meda_collection/NA_meda_000431_01.jpg","DCIM/meda_collection/NA_meda_000431_02.jpg","DCIM/meda_collection/NA_meda_000431_03.jpg","DCIM/meda_collection/NA_meda_000431_04.jpg","DCIM/meda_collection/NA_meda_000431_05.jpg","0009-0008-4179-5600","","medicin_alps",NA,"Com 430",NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,20250716130008,NA,NA
"20260113_lysandre_samplemeda_000258_01.mzML","meda_000258","Patzkea","indiv","Poaceae",6.419423,969172.56,6443675,"2025-08-14T14:00:53.169Z","053e0368-4ed8-4569-a070-81a22ad13957",71447,"2025-08-12T11:48:48.153Z",45.039856,"Point","[6.419422958940444,45.03985713503697]","Loic Chalmandrier","Leaf",0,0,"Patzkea paniculata",0,"DCIM/meda_collection/Patzkea paniculata_meda_000258_01.jpg","DCIM/meda_collection/Patzkea paniculata_meda_000258_02.jpg","DCIM/meda_collection/Patzkea paniculata_meda_000258_03.jpg","DCIM/meda_collection/Patzkea paniculata_meda_000258_04.jpg","DCIM/meda_collection/Patzkea paniculata_meda_000258_05.jpg","0000-0002-2631-0432","Charmander88","medicin_alps",NA,"",NA,NA,"Na","",NA,NA,NA,NA,NA,NA,NA,NA,20250624140006,NA,NA
"20260113_lysandre_samplemeda_000390_01.mzML","meda_000390","Carex","indiv","Cyperaceae",6.400428,967608.5,6445227.5,"2025-08-14T14:01:23.012Z","053e0368-4ed8-4569-a070-81a22ad13957",72419,"2025-08-12T11:49:15.338Z",45.054432,"Point","[6.400427621567835,45.054430692208975]","Loic Chalmandrier","Leaf",0,0,"Carex sempervirens ",0,"DCIM/meda_collection/Carex sempervirens _meda_000390_01.jpg","DCIM/meda_collection/Carex sempervirens _meda_000390_02.jpg","DCIM/meda_collection/Carex sempervirens _meda_000390_03.jpg","DCIM/meda_collection/Carex sempervirens _meda_000390_04.jpg","DCIM/meda_collection/Carex sempervirens _meda_000390_05.jpg","0000-0002-2631-0432","Charmander88","medicin_alps",NA,"",NA,NA,"Na","",NA,NA,NA,NA,NA,NA,NA,NA,20250715130944,NA,NA
"20260113_lysandre_samplemeda_000205_01.mzML","meda_000205","Potentilla","com","Rosaceae",6.4193063,969163.3,6443676.5,"2026-07-21T12:11:04.722Z","053e0368-4ed8-4569-a070-81a22ad13957",71390,"2025-08-12T11:48:46.488Z",45.039875,"Point","[6.419306479347458,45.03987568601762]","Loic Chalmandrier","Leaf",1,1,"",1,"DCIM/meda_collection/Na_meda_000205_01.jpg","DCIM/meda_collection/Na_meda_000205_02.jpg","DCIM/meda_collection/Na_meda_000205_03.jpg","DCIM/meda_collection/Na_meda_000205_04.jpg","DCIM/meda_collection/Na_meda_000205_05.jpg","0000-0002-2631-0432","Charmander88","medicin_alps",NA,"Com 204",NA,NA,"Na","",NA,NA,NA,NA,NA,NA,NA,NA,20250624111506,NA,NA
"20260113_lysandre_samplemeda_000244_01.mzML","meda_000244","Potentilla","indiv","Rosaceae",6.419118,969148,6443686.5,"2025-08-14T14:00:52.782Z","053e0368-4ed8-4569-a070-81a22ad13957",71433,"2025-08-12T11:48:47.794Z",45.039974,"Point","[6.419117878433592,45.039973381497965]","Loic Chalmandrier","Leaf",0,0,"Potentilla crantzii",0,"DCIM/meda_collection/Potentilla crantzii_meda_000244_01.jpg","DCIM/meda_collection/Potentilla crantzii_meda_000244_02.jpg","DCIM/meda_collection/Potentilla crantzii_meda_000244_03.jpg","DCIM/meda_collection/Potentilla crantzii_meda_000244_04.jpg","DCIM/meda_collection/Potentilla crantzii_meda_000244_05.jpg","0000-0002-2631-0432","Charmander88","medicin_alps",NA,"",NA,NA,"Na","",NA,NA,NA,NA,NA,NA,NA,NA,20250624125307,NA,NA
"20260113_lysandre_samplemeda_000388_01.mzML","meda_000388","Carex","indiv","Cyperaceae",6.4004965,967614.06,6445224,"2025-08-14T14:01:22.954Z","053e0368-4ed8-4569-a070-81a22ad13957",72417,"2025-08-12T11:49:15.268Z",45.0544,"Point","[6.400496401106141,45.05439961703127]","Loic Chalmandrier","Leaf",0,0,"Carex sempervirens ",0,"DCIM/meda_collection/Carex sempervirens _meda_000388_01.jpg","DCIM/meda_collection/Carex sempervirens _meda_000388_02.jpg","DCIM/meda_collection/Carex sempervirens _meda_000388_03.jpg","DCIM/meda_collection/Carex sempervirens _meda_000388_04.jpg","DCIM/meda_collection/Carex sempervirens _meda_000388_05.jpg","0000-0002-2631-0432","Charmander88","medicin_alps",NA,"",NA,NA,"Na","",NA,NA,NA,NA,NA,NA,NA,NA,20250715125915,NA,NA
"20260113_lysandre_samplemeda_000554_01.mzML","meda_000554","Centaurea","indiv","Asteraceae",6.400561,967619.1,6445223.5,"2025-08-14T14:01:25.348Z","053e0368-4ed8-4569-a070-81a22ad13957",72503,"2025-08-12T11:49:18.151Z",45.054394,"Point","[6.400560723212442,45.05439277255969]","Loic Chalmandrier","Leaf",0,0,"Centaurea uniflora",0,"DCIM/meda_collection/Centaurea uniflora_meda_000554_01.jpg","DCIM/meda_collection/Centaurea uniflora_meda_000554_02.jpg","DCIM/meda_collection/Centaurea uniflora_meda_000554_03.jpg","DCIM/meda_collection/Centaurea uniflora_meda_000554_04.jpg","DCIM/meda_collection/Centaurea uniflora_meda_000554_05.jpg","0000-0002-2631-0432","Charmander88","medicin_alps",NA,"",NA,NA,"Na","",NA,NA,NA,NA,NA,NA,NA,NA,20250717111739,NA,NA
"20260113_lysandre_samplemeda_000426_01.mzML","meda_000426","Bistorta","indiv","Polygonaceae",6.40051,967615.25,6445221.5,"2026-07-21T12:11:07.690Z","053e0368-4ed8-4569-a070-81a22ad13957",72135,"2025-08-12T11:49:07.153Z",45.054375,"Point","[6.40051,45.05437499999999]","Lysandre Journiac","Leaf",0,0,"Bistorta vivipara",0,"DCIM/meda_collection/Bistorta vivipara_meda_000426_01.jpg","DCIM/meda_collection/Bistorta vivipara_meda_000426_02.jpg","DCIM/meda_collection/Bistorta vivipara_meda_000426_03.jpg","DCIM/meda_collection/Bistorta vivipara_meda_000426_04.jpg","DCIM/meda_collection/Bistorta vivipara_meda_000426_05.jpg","0009-0008-4179-5600","","medicin_alps",NA,"",NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,20250716124228,NA,NA
"20260113_lysandre_samplemeda_000601_01.mzML","meda_000601","Achillea","com","Asteraceae",6.4005966,967621.5,6445234.5,"2025-08-14T14:01:18.744Z","053e0368-4ed8-4569-a070-81a22ad13957",72270,"2025-08-12T11:49:10.917Z",45.05449,"Point","[6.400596666666668,45.05448999999999]","Lysandre Journiac","Leaf",1,1,"",1,"DCIM/meda_collection/NA_meda_000601_01.jpg","DCIM/meda_collection/NA_meda_000601_02.jpg","DCIM/meda_collection/NA_meda_000601_03.jpg","DCIM/meda_collection/NA_meda_000601_04.jpg","DCIM/meda_collection/NA_meda_000601_05.jpg","0009-0008-4179-5600","","medicin_alps",NA,"Com 600",NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,20250717120032,NA,NA
"20260113_lysandre_samplemeda_000560_01.mzML","meda_000560","Centaurea","indiv","Asteraceae",6.400514,967615.3,6445227.5,"2025-08-14T14:01:25.501Z","053e0368-4ed8-4569-a070-81a22ad13957",72509,"2025-08-12T11:49:18.349Z",45.05443,"Point","[6.400514337119229,45.05442897558537]","Loic Chalmandrier","Leaf",0,0,"Centaurea uniflora",0,"DCIM/meda_collection/Centaurea uniflora_meda_000560_01.jpg","DCIM/meda_collection/Centaurea uniflora_meda_000560_02.jpg","DCIM/meda_collection/Centaurea uniflora_meda_000560_03.jpg","DCIM/meda_collection/Centaurea uniflora_meda_000560_04.jpg","DCIM/meda_collection/Centaurea uniflora_meda_000560_05.jpg","0000-0002-2631-0432","Charmander88","medicin_alps",NA,"",NA,NA,"Na","",NA,NA,NA,NA,NA,NA,NA,NA,20250717120024,NA,NA
"20260113_lysandre_samplemeda_000161_01.mzML","meda_000161","Geum","com","Rosaceae",6.4192915,969162.25,6443673.5,"2025-08-14T14:00:50.461Z","053e0368-4ed8-4569-a070-81a22ad13957",71350,"2025-08-12T11:48:45.098Z",45.03985,"Point","[6.41929166184441,45.03984841238003]","Lysandre Journiac","Leaf",1,1,"",1,"DCIM/meda_collection/NA_meda_000161_01.jpg","DCIM/meda_collection/NA_meda_000161_02.jpg","DCIM/meda_collection/NA_meda_000161_03.jpg","DCIM/meda_collection/NA_meda_000161_04.jpg","DCIM/meda_collection/NA_meda_000161_05.jpg","0009-0008-4179-5600","","medicin_alps",NA,"Com 160",NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,20250623123349,NA,NA
"20260113_lysandre_samplemeda_000403_01.mzML","meda_000403","Geum","com","Rosaceae",6.4006777,967628.06,6445230.5,"2025-08-14T14:01:13.071Z","053e0368-4ed8-4569-a070-81a22ad13957",72072,"2025-08-12T11:49:05.339Z",45.054455,"Point","[6.400677888085112,45.05445325334156]","Lysandre Journiac","Leaf",1,1,"",1,"DCIM/meda_collection/NA_meda_000403_01.jpg","DCIM/meda_collection/NA_meda_000403_02.jpg","DCIM/meda_collection/NA_meda_000403_03.jpg","DCIM/meda_collection/NA_meda_000403_04.jpg","DCIM/meda_collection/NA_meda_000403_05.jpg","0009-0008-4179-5600","","medicin_alps",NA,"Com 402",NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,20250715122908,NA,NA
"20260113_lysandre_samplemeda_000373_01.mzML","meda_000373","Achillea","com","Asteraceae",6.4193516,969166.7,6443680.5,"2025-08-14T14:01:06.238Z","053e0368-4ed8-4569-a070-81a22ad13957",71822,"2025-08-12T11:48:58.303Z",45.03991,"Point","[6.419351666666668,45.03990999999998]","Lysandre Journiac","Leaf",1,1,"",1,"DCIM/meda_collection/NA_meda_000373_01.jpg","DCIM/meda_collection/NA_meda_000373_02.jpg","DCIM/meda_collection/NA_meda_000373_03.jpg","DCIM/meda_collection/NA_meda_000373_04.jpg","DCIM/meda_collection/NA_meda_000373_05.jpg","0009-0008-4179-5600","","medicin_alps",NA,"Com 372",NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,20250625123621,NA,NA
"20260113_lysandre_samplemeda_000429_01.mzML","meda_000429","Bistorta","com","Polygonaceae",6.400625,967624.06,6445227.5,"2025-08-14T14:01:14.887Z","053e0368-4ed8-4569-a070-81a22ad13957",72138,"2025-08-12T11:49:07.231Z",45.05443,"Point","[6.400624999999999,45.05442666666663]","Lysandre Journiac","Leaf",1,1,"",1,"DCIM/meda_collection/NA_meda_000429_01.jpg","DCIM/meda_collection/NA_meda_000429_02.jpg","DCIM/meda_collection/NA_meda_000429_03.jpg","DCIM/meda_collection/NA_meda_000429_04.jpg","DCIM/meda_collection/NA_meda_000429_05.jpg","0009-0008-4179-5600","","medicin_alps",NA,"Com 428",NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,20250716124938,NA,NA
"20260113_lysandre_samplemeda_000583_01.mzML","meda_000583","Achillea","com","Asteraceae",6.4007635,967634.7,6445233,"2025-08-14T14:01:18.176Z","053e0368-4ed8-4569-a070-81a22ad13957",72252,"2025-08-12T11:49:10.385Z",45.05447,"Point","[6.400763333333331,45.05447166666664]","Lysandre Journiac","Leaf",1,1,"",1,"DCIM/meda_collection/NA_meda_000583_01.jpg","DCIM/meda_collection/NA_meda_000583_02.jpg","DCIM/meda_collection/NA_meda_000583_03.jpg","DCIM/meda_collection/NA_meda_000583_04.jpg","DCIM/meda_collection/NA_meda_000583_05.jpg","0009-0008-4179-5600","","medicin_alps",NA,"Com 582",NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,20250717104404,NA,NA
"20260113_lysandre_samplemeda_000199_01.mzML","meda_000199","Potentilla","com","Rosaceae",6.4193945,969170.44,6443672,"2026-07-21T12:11:04.601Z","053e0368-4ed8-4569-a070-81a22ad13957",71384,"2025-08-12T11:48:46.284Z",45.039833,"Point","[6.419394482079062,45.03983189973351]","Loic Chalmandrier","Leaf",1,1,"",1,"DCIM/meda_collection/Na_meda_000199_01.jpg","DCIM/meda_collection/Na_meda_000199_02.jpg","DCIM/meda_collection/Na_meda_000199_03.jpg","DCIM/meda_collection/Na_meda_000199_04.jpg","DCIM/meda_collection/Na_meda_000199_05.jpg","0000-0002-2631-0432","Charmander88","medicin_alps",NA,"Com 198",NA,NA,"Na","",NA,NA,NA,NA,NA,NA,NA,NA,20250624105026,NA,NA
"20260113_lysandre_samplemeda_000247_01.mzML","meda_000247","Potentilla","com","Rosaceae",6.4190903,969145.8,6443687,"2026-07-21T12:11:04.939Z","053e0368-4ed8-4569-a070-81a22ad13957",71436,"2025-08-12T11:48:47.872Z",45.039978,"Point","[6.419090424166551,45.03997814281627]","Loic Chalmandrier","Leaf",1,1,"",1,"DCIM/meda_collection/Na_meda_000247_01.jpg","DCIM/meda_collection/Na_meda_000247_02.jpg","DCIM/meda_collection/Na_meda_000247_03.jpg","DCIM/meda_collection/Na_meda_000247_04.jpg","DCIM/meda_collection/Na_meda_000247_05.jpg","0000-0002-2631-0432","Charmander88","medicin_alps",NA,"Com 246",NA,NA,"Na","",NA,NA,NA,NA,NA,NA,NA,NA,20250624130317,NA,NA
"20260113_lysandre_samplemeda_000467_01.mzML","meda_000467","Potentilla","com","Rosaceae",6.400672,967627.75,6445227,"2026-07-21T12:11:09.216Z","053e0368-4ed8-4569-a070-81a22ad13957",72456,"2025-08-12T11:49:16.637Z",45.05442,"Point","[6.400671750920639,45.05441943608514]","Loic Chalmandrier","Leaf",1,1,"",1,"DCIM/meda_collection/Na_meda_000467_01.jpg","DCIM/meda_collection/Na_meda_000467_02.jpg","DCIM/meda_collection/Na_meda_000467_03.jpg","DCIM/meda_collection/Na_meda_000467_04.jpg","DCIM/meda_collection/Na_meda_000467_05.jpg","0000-0002-2631-0432","Charmander88","medicin_alps",NA,"Com 466",NA,NA,"Na","",NA,NA,NA,NA,NA,NA,NA,NA,20250716124420,NA,NA
"20260113_lysandre_samplemeda_000398_01.mzML","meda_000398","Geum","indiv","Rosaceae",6.400765,967634.94,6445230.5,"2026-07-21T12:11:07.107Z","053e0368-4ed8-4569-a070-81a22ad13957",72067,"2025-08-12T11:49:05.215Z",45.05445,"Point","[6.400764831430519,45.05444969714112]","Lysandre Journiac","Leaf",0,0,"Geum montanum ",0,"DCIM/meda_collection/Geum montanum _meda_000398_01.jpg","DCIM/meda_collection/Geum montanum _meda_000398_02.jpg","DCIM/meda_collection/Geum montanum _meda_000398_03.jpg","DCIM/meda_collection/Geum montanum _meda_000398_04.jpg","DCIM/meda_collection/Geum montanum _meda_000398_05.jpg","0009-0008-4179-5600","","medicin_alps",NA,"",NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,20250715121155,NA,NA
"20260113_lysandre_samplemeda_000416_01.mzML","meda_000416","Bistorta","indiv","Polygonaceae",6.4007516,967634.1,6445225,"2026-07-21T12:11:07.566Z","053e0368-4ed8-4569-a070-81a22ad13957",72125,"2025-08-12T11:49:06.851Z",45.0544,"Point","[6.400751666666666,45.05439999999999]","Lysandre Journiac","Leaf",0,0,"Bistorta vivipara",0,"DCIM/meda_collection/Bistorta vivipara_meda_000416_01.jpg","DCIM/meda_collection/Bistorta vivipara_meda_000416_02.jpg","DCIM/meda_collection/Bistorta vivipara_meda_000416_03.jpg","DCIM/meda_collection/Bistorta vivipara_meda_000416_04.jpg","DCIM/meda_collection/Bistorta vivipara_meda_000416_05.jpg","0009-0008-4179-5600","","medicin_alps",NA,"",NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,20250716120512,NA,NA
"20260113_lysandre_samplemeda_000367_01.mzML","meda_000367","Achillea","com","Asteraceae",6.419073,969144.06,6443696,"2025-08-14T14:01:05.010Z","053e0368-4ed8-4569-a070-81a22ad13957",71816,"2025-08-12T11:48:58.151Z",45.04006,"Point","[6.419073333333332,45.04005999999999]","Lysandre Journiac","Leaf",1,1,"",1,"DCIM/meda_collection/NA_meda_000367_01.jpg","DCIM/meda_collection/NA_meda_000367_02.jpg","DCIM/meda_collection/NA_meda_000367_03.jpg","DCIM/meda_collection/NA_meda_000367_04.jpg","DCIM/meda_collection/NA_meda_000367_05.jpg","0009-0008-4179-5600","","medicin_alps",NA,"Com 366",NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,20250625121134,NA,NA
"20260113_lysandre_samplemeda_000435_01.mzML","meda_000435","Bistorta","com","Polygonaceae",6.40063,967624.25,6445232,"2025-08-14T14:01:15.050Z","053e0368-4ed8-4569-a070-81a22ad13957",72144,"2025-08-12T11:49:07.413Z",45.054466,"Point","[6.400629999999999,45.054466666666656]","Lysandre Journiac","Leaf",1,1,"",1,"DCIM/meda_collection/NA_meda_000435_01.jpg","DCIM/meda_collection/NA_meda_000435_02.jpg","DCIM/meda_collection/NA_meda_000435_03.jpg","DCIM/meda_collection/NA_meda_000435_04.jpg","DCIM/meda_collection/NA_meda_000435_05.jpg","0009-0008-4179-5600","","medicin_alps",NA,"Com 434",NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,20250716131510,NA,NA
"20260113_lysandre_samplemeda_000430_01.mzML","meda_000430","Bistorta","indiv","Polygonaceae",6.4004564,967610.5,6445233.5,"2026-07-21T12:11:07.738Z","053e0368-4ed8-4569-a070-81a22ad13957",72139,"2025-08-12T11:49:07.261Z",45.054485,"Point","[6.400456666666663,45.05448666666665]","Lysandre Journiac","Leaf",0,0,"Bistorta vivipara",0,"DCIM/meda_collection/Bistorta vivipara_meda_000430_01.jpg","DCIM/meda_collection/Bistorta vivipara_meda_000430_02.jpg","DCIM/meda_collection/Bistorta vivipara_meda_000430_03.jpg","DCIM/meda_collection/Bistorta vivipara_meda_000430_04.jpg","DCIM/meda_collection/Bistorta vivipara_meda_000430_05.jpg","0009-0008-4179-5600","","medicin_alps",NA,"",NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,20250716125915,NA,NA
"20260113_lysandre_samplemeda_000424_01.mzML","meda_000424","Bistorta","indiv","Polygonaceae",6.40068,967628.4,6445227.5,"2026-07-21T12:11:07.663Z","053e0368-4ed8-4569-a070-81a22ad13957",72133,"2025-08-12T11:49:07.100Z",45.054424,"Point","[6.40068,45.05442333333332]","Lysandre Journiac","Leaf",0,0,"Bistorta vivipara",0,"DCIM/meda_collection/Bistorta vivipara_meda_000424_01.jpg","DCIM/meda_collection/Bistorta vivipara_meda_000424_02.jpg","DCIM/meda_collection/Bistorta vivipara_meda_000424_03.jpg","DCIM/meda_collection/Bistorta vivipara_meda_000424_04.jpg","DCIM/meda_collection/Bistorta vivipara_meda_000424_05.jpg","0009-0008-4179-5600","","medicin_alps",NA,"",NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,20250716123538,NA,NA
"20260113_lysandre_samplemeda_000536_01.mzML","meda_000536","Centaurea","indiv","Asteraceae",6.4008,967637.9,6445226.5,"2026-07-21T12:11:09.587Z","053e0368-4ed8-4569-a070-81a22ad13957",72485,"2025-08-12T11:49:17.588Z",45.054413,"Point","[6.400800005102303,45.05441284351132]","Loic Chalmandrier","Leaf",0,0,"Centaurea uniflora",0,"DCIM/meda_collection/Centaurea uniflora_meda_000536_01.jpg","DCIM/meda_collection/Centaurea uniflora_meda_000536_02.jpg","DCIM/meda_collection/Centaurea uniflora_meda_000536_03.jpg","DCIM/meda_collection/Centaurea uniflora_meda_000536_04.jpg","DCIM/meda_collection/Centaurea uniflora_meda_000536_05.jpg","0000-0002-2631-0432","Charmander88","medicin_alps",NA,"",NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,20250717095107,NA,NA
"20260113_lysandre_samplemeda_000405_01.mzML","meda_000405","Geum","com","Rosaceae",6.400488,967613.4,6445224.5,"2025-08-14T14:01:13.127Z","053e0368-4ed8-4569-a070-81a22ad13957",72074,"2025-08-12T11:49:05.389Z",45.0544,"Point","[6.400487888085785,45.05440325334077]","Lysandre Journiac","Leaf",1,1,"",1,"DCIM/meda_collection/NA_meda_000405_01.jpg","DCIM/meda_collection/NA_meda_000405_02.jpg","DCIM/meda_collection/NA_meda_000405_03.jpg","DCIM/meda_collection/NA_meda_000405_04.jpg","DCIM/meda_collection/NA_meda_000405_05.jpg","0009-0008-4179-5600","","medicin_alps",NA,"Com 404",NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,20250715123635,NA,NA
"20260113_lysandre_samplemeda_000381_01.mzML","meda_000381","Carex","com","Cyperaceae",6.4006968,967629.6,6445229.5,"2026-07-21T12:11:08.627Z","053e0368-4ed8-4569-a070-81a22ad13957",72410,"2025-08-12T11:49:15.021Z",45.054443,"Point","[6.400696762094885,45.05444169803203]","Loic Chalmandrier","Leaf",1,1,"",1,"DCIM/meda_collection/Na_meda_000381_01.jpg","DCIM/meda_collection/Na_meda_000381_02.jpg","DCIM/meda_collection/Na_meda_000381_03.jpg","DCIM/meda_collection/Na_meda_000381_04.jpg","DCIM/meda_collection/Na_meda_000381_05.jpg","0000-0002-2631-0432","Charmander88","medicin_alps",NA,"Com 380",NA,NA,"Na","",NA,NA,NA,NA,NA,NA,NA,NA,20250715122449,NA,NA
"20260113_lysandre_samplemeda_000252_01.mzML","meda_000252","Potentilla","indiv","Rosaceae",6.4193954,969170.4,6443676,"2025-08-14T14:00:52.999Z","053e0368-4ed8-4569-a070-81a22ad13957",71441,"2025-08-12T11:48:47.999Z",45.039867,"Point","[6.419395587648013,45.03986689363566]","Loic Chalmandrier","Leaf",0,0,"Potentilla crantzii",0,"DCIM/meda_collection/Potentilla crantzii_meda_000252_01.jpg","DCIM/meda_collection/Potentilla crantzii_meda_000252_02.jpg","DCIM/meda_collection/Potentilla crantzii_meda_000252_03.jpg","DCIM/meda_collection/Potentilla crantzii_meda_000252_04.jpg","DCIM/meda_collection/Potentilla crantzii_meda_000252_05.jpg","0000-0002-2631-0432","Charmander88","medicin_alps",NA,"",NA,NA,"Na","",NA,NA,NA,NA,NA,NA,NA,NA,20250624132237,NA,NA
