qfield_project	sample_id	ms_filename	ms_data_id	ms_parent_container_id	resolution_path	resolution_status	injection_method	taxon_name_unified	taxon_name	sample_name
champex_gradient	grad_000430	20260903_Mazz_Sample_grad_000430_01	5475	grad_000430_01	extraction_to_original_sample	resolved	HSST3_ddMS2_pos	Leucanthemopsis alpina	Leucanthemopsis alpina	
champex_gradient	grad_000434	20260903_Mazz_Sample_grad_000434_01	5500	grad_000434_01	extraction_to_original_sample	resolved	HSST3_ddMS2_pos	Salix caprea	Salix caprea	
champex_gradient	grad_000435	20261203_Mazz_Sample_grad_000435_01	5774	grad_000435_01	extraction_to_original_sample	resolved	HSST3_ddMS2_pos	Rumex scutatus	Rumex scutatus	
champex_gradient	grad_000436	20261103_Mazz_Sample_grad_000436_01	5725	grad_000436_01	extraction_to_original_sample	resolved	HSST3_ddMS2_pos	Anthoxanthum odoratum	Anthoxanthum odoratum	
champex_gradient	grad_000437	20261003_Mazz_Sample_grad_000437_01	5577	grad_000437_01	extraction_to_original_sample	resolved	HSST3_ddMS2_pos	Prunus avium	Prunus avium	
champex_gradient	grad_000438	20261003_Mazz_Sample_grad_000438_01	5618	grad_000438_01	extraction_to_original_sample	resolved	HSST3_ddMS2_pos	Bupleurum stellatum	Bupleurum stellatum	
champex_gradient	grad_000439	20261103_Mazz_Sample_grad_000439_01	5709	grad_000439_01	extraction_to_original_sample	resolved	HSST3_ddMS2_pos	Saxifraga paniculata	Saxifraga paniculata	
champex_gradient	grad_000441	20261203_Mazz_Sample_grad_000441_02	5732	grad_000441_01	extraction_to_original_sample	resolved	HSST3_ddMS2_pos	Cornus sanguinea	Cornus sanguinea	
champex_gradient	grad_000442	20260903_Mazz_Sample_grad_000442_01	5551	grad_000442_01	extraction_to_original_sample	resolved	HSST3_ddMS2_pos	Salix aurita	Salix aurita	
champex_gradient	grad_000443	20261103_Mazz_Sample_grad_000443_01	5688	grad_000443_01	extraction_to_original_sample	resolved	HSST3_ddMS2_pos	Salix hastata	Salix hastata	
champex_gradient	grad_000444	20260903_Mazz_Sample_grad_000444_01	5538	grad_000444_01	extraction_to_original_sample	resolved	HSST3_ddMS2_pos	Arrhenatherum elatius	Arrhenatherum elatius	
champex_gradient	grad_000445	20260903_Mazz_Sample_grad_000445_01	5547	grad_000445_01	extraction_to_original_sample	resolved	HSST3_ddMS2_pos	Thymus serpyllum	Thymus serpyllum	
champex_gradient	grad_000446	20261003_Mazz_Sample_grad_000446_01	5610	grad_000446_01	extraction_to_original_sample	resolved	HSST3_ddMS2_pos	Prunus avium	Prunus avium	
champex_gradient	grad_000447	20261203_Mazz_Sample_grad_000447_01	5805	grad_000447_01	extraction_to_original_sample	resolved	HSST3_ddMS2_pos	Prunus avium	Prunus avium	
champex_gradient	grad_000448	20260903_Mazz_Sample_grad_000448_01	5548	grad_000448_01	extraction_to_original_sample	resolved	HSST3_ddMS2_pos	Ranunculus acris	Ranunculus acris	
champex_gradient	grad_000449	20261203_Mazz_Sample_grad_000449_01	5742	grad_000449_01	extraction_to_original_sample	resolved	HSST3_ddMS2_pos	Acer campestre	Acer campestre	
champex_gradient	grad_000450	20261203_Mazz_Sample_grad_000450_01	5800	grad_000450_01	extraction_to_original_sample	resolved	HSST3_ddMS2_pos	Chelidonium majus	Chelidonium majus	
champex_gradient	grad_000451	20261003_Mazz_Sample_grad_000451_01	5620	grad_000451_01	extraction_to_original_sample	resolved	HSST3_ddMS2_pos	Rhododendron ferrugineum	Rhododendron ferrugineum	
champex_gradient	grad_000454	20261103_Mazz_Sample_grad_000454_01	5648	grad_000454_01	extraction_to_original_sample	resolved	HSST3_ddMS2_pos	Scabiosa lucida	Scabiosa lucida	
champex_gradient	grad_000455	20261003_Mazz_Sample_grad_000455_01	5622	grad_000455_01	extraction_to_original_sample	resolved	HSST3_ddMS2_pos	Salix reticulata	Salix reticulata	
champex_gradient	grad_000456	20260903_Mazz_Sample_grad_000456_01	5539	grad_000456_01	extraction_to_original_sample	resolved	HSST3_ddMS2_pos	Plantago lanceolata	Plantago lanceolata	
champex_gradient	grad_000458	20261203_Mazz_Sample_grad_000458_01	5763	grad_000458_01	extraction_to_original_sample	resolved	HSST3_ddMS2_pos	Chelidonium majus	Chelidonium majus	
champex_gradient	grad_000461	20261203_Mazz_Sample_grad_000461_01	5760	grad_000461_01	extraction_to_original_sample	resolved	HSST3_ddMS2_pos	Adenostyle alpina	Adenostyle alpina	
champex_gradient	grad_000462	20261003_Mazz_Sample_grad_000462_01	5615	grad_000462_01	extraction_to_original_sample	resolved	HSST3_ddMS2_pos	Phyteuma hemisphaericum	Phyteuma hemisphaericum	
champex_gradient	grad_000467	20261003_Mazz_Sample_grad_000467_01	5571	grad_000467_01	extraction_to_original_sample	resolved	HSST3_ddMS2_pos	Centaurea jacea	Centaurea jacea	
champex_gradient	grad_000470	20261103_Mazz_Sample_grad_000470_01	5698	grad_000470_01	extraction_to_original_sample	resolved	HSST3_ddMS2_pos	Cicerbita alpina	Cicerbita alpina	
champex_gradient	grad_000481	20261103_Mazz_Sample_grad_000481_01	5720	grad_000481_01	extraction_to_original_sample	resolved	HSST3_ddMS2_pos	Cornus sanguinea	Cornus sanguinea	
champex_gradient	grad_000482	20261103_Mazz_Sample_grad_000482_01	5657	grad_000482_01	extraction_to_original_sample	resolved	HSST3_ddMS2_pos	Pinus mungo	Pinus mungo	
champex_gradient	grad_000483	20260903_Mazz_Sample_grad_000483_01	5484	grad_000483_01	extraction_to_original_sample	resolved	HSST3_ddMS2_pos	Leontodon hispidus (?)	Leontodon hispidus (?)	
champex_gradient	grad_000485	20260903_Mazz_Sample_grad_000485_02	5535	grad_000485_01	extraction_to_original_sample	resolved	HSST3_ddMS2_pos	Androsace alpina	Androsace alpina	
champex_gradient	grad_000486	20261003_Mazz_Sample_grad_000486_01	5586	grad_000486_01	extraction_to_original_sample	resolved	HSST3_ddMS2_pos	Arrhenatherum elatius	Arrhenatherum elatius	
champex_gradient	grad_000487	20261103_Mazz_Sample_grad_000487_01	5667	grad_000487_01	extraction_to_original_sample	resolved	HSST3_ddMS2_pos	Campanula scheuchezri	Campanula scheuchezri	
champex_gradient	grad_000488	20260903_Mazz_Sample_grad_000488_01	5503	grad_000488_01	extraction_to_original_sample	resolved	HSST3_ddMS2_pos	Aegopodium podagraria	Aegopodium podagraria	
champex_gradient	grad_000490	20261003_Mazz_Sample_grad_000490_01	5573	grad_000490_01	extraction_to_original_sample	resolved	HSST3_ddMS2_pos	Lonicera xylosteum	Lonicera xylosteum	
champex_gradient	grad_000491	20261203_Mazz_Sample_grad_000491_01	5807	grad_000491_01	extraction_to_original_sample	resolved	HSST3_ddMS2_pos	Sedum album	Sedum album	
champex_gradient	grad_000492	20261203_Mazz_Sample_grad_000492_01	5792	grad_000492_01	extraction_to_original_sample	resolved	HSST3_ddMS2_pos	Juniperus communis	Juniperus communis	
champex_gradient	grad_000494	20260903_Mazz_Sample_grad_000494_01	5525	grad_000494_01	extraction_to_original_sample	resolved	HSST3_ddMS2_pos	Leontodon hispidus	Leontodon hispidus	
champex_gradient	grad_000495	20260903_Mazz_Sample_grad_000495_01	5504	grad_000495_01	extraction_to_original_sample	resolved	HSST3_ddMS2_pos	Cornus sanguinea	Cornus sanguinea	
champex_gradient	grad_000496	20261003_Mazz_Sample_grad_000496_01	5635	grad_000496_01	extraction_to_original_sample	resolved	HSST3_ddMS2_pos	Lonicera xylosteum	Lonicera xylosteum	
champex_gradient	grad_000499	20260903_Mazz_Sample_grad_000499_01	5552	grad_000499_01	extraction_to_original_sample	resolved	HSST3_ddMS2_pos	Vaccinium vitis-idaea	Vaccinium vitis-idaea	
champex_gradient	grad_000500	20261003_Mazz_Sample_grad_000500_01	5598	grad_000500_01	extraction_to_original_sample	resolved	HSST3_ddMS2_pos	Epilobium angustifolium	Epilobium angustifolium	
champex_gradient	grad_000501	20260903_Mazz_Sample_grad_000501_01	5540	grad_000501_01	extraction_to_original_sample	resolved	HSST3_ddMS2_pos	Veronica fruticans	Veronica fruticans	
champex_gradient	grad_000503	20260903_Mazz_Sample_grad_000503_01	5530	grad_000503_01	extraction_to_original_sample	resolved	HSST3_ddMS2_pos	Agrostis capillaris	Agrostis capillaris	
champex_gradient	grad_000504	20261203_Mazz_Sample_grad_000504_01	5784	grad_000504_01	extraction_to_original_sample	resolved	HSST3_ddMS2_pos	Larix decidua	Larix decidua	
champex_gradient	grad_000505	20260903_Mazz_Sample_grad_000505_01	5545	grad_000505_01	extraction_to_original_sample	resolved	HSST3_ddMS2_pos	Veronica fruticans	Veronica fruticans	
champex_gradient	grad_000506	20261003_Mazz_Sample_grad_000506_01	5566	grad_000506_01	extraction_to_original_sample	resolved	HSST3_ddMS2_pos	Hieracium villosum	Hieracium villosum	
champex_gradient	grad_000507	20261103_Mazz_Sample_grad_000507_01	5700	grad_000507_01	extraction_to_original_sample	resolved	HSST3_ddMS2_pos	Astrantia minor	Astrantia minor	
champex_gradient	grad_000508	20261103_Mazz_Sample_grad_000508_01	5682	grad_000508_01	extraction_to_original_sample	resolved	HSST3_ddMS2_pos	Juniperus communis	Juniperus communis	
champex_gradient	grad_000510	20261203_Mazz_Sample_grad_000510_01	5788	grad_000510_01	extraction_to_original_sample	resolved	HSST3_ddMS2_pos	Epilobium angustifolium	Epilobium angustifolium	
champex_gradient	grad_000511	20260903_Mazz_Sample_grad_000511_01	5483	grad_000511_01	extraction_to_original_sample	resolved	HSST3_ddMS2_pos	Bupleurum stellatum	Bupleurum stellatum	
champex_gradient	grad_000513	20261003_Mazz_Sample_grad_000513_01	5629	grad_000513_01	extraction_to_original_sample	resolved	HSST3_ddMS2_pos	Agrostis capillaris	Agrostis capillaris	
champex_gradient	grad_000514	20261103_Mazz_Sample_grad_000514_01	5691	grad_000514_01	extraction_to_original_sample	resolved	HSST3_ddMS2_pos	Sempervivum montanum	Sempervivum montanum	
champex_gradient	grad_000515	20260903_Mazz_Sample_grad_000515_01	5521	grad_000515_01	extraction_to_original_sample	resolved	HSST3_ddMS2_pos	Vaccinium myrtillus	Vaccinium myrtillus	
champex_gradient	grad_000516	20261103_Mazz_Sample_grad_000516_01	5665	grad_000516_01	extraction_to_original_sample	resolved	HSST3_ddMS2_pos	Sempervivum montanum	Sempervivum montanum	
champex_gradient	grad_000517	20261003_Mazz_Sample_grad_000517_01	5616	grad_000517_01	extraction_to_original_sample	resolved	HSST3_ddMS2_pos	Plantago lanceolata	Plantago lanceolata	
champex_gradient	grad_000518	20261203_Mazz_Sample_grad_000518_01	5808	grad_000518_01	extraction_to_original_sample	resolved	HSST3_ddMS2_pos	Larix decidua	Larix decidua	
champex_gradient	grad_000520	20261203_Mazz_Sample_grad_000520_01	5758	grad_000520_01	extraction_to_original_sample	resolved	HSST3_ddMS2_pos	Rumex scutatus	Rumex scutatus	
champex_gradient	grad_000522	20261203_Mazz_Sample_grad_000522_01	5752	grad_000522_01	extraction_to_original_sample	resolved	HSST3_ddMS2_pos	Prenanthes purpurea	Prenanthes purpurea	
champex_gradient	grad_000523	20261103_Mazz_Sample_grad_000523_01	5677	grad_000523_01	extraction_to_original_sample	resolved	HSST3_ddMS2_pos	Astrentia minor	Astrentia minor	
champex_gradient	grad_000528	20261103_Mazz_Sample_grad_000528_01	5652	grad_000528_01	extraction_to_original_sample	resolved	HSST3_ddMS2_pos	Sempervivum tectorum	Sempervivum tectorum	
champex_gradient	grad_000529	20261103_Mazz_Sample_grad_000529_01	5723	grad_000529_01	extraction_to_original_sample	resolved	HSST3_ddMS2_pos	Achillea millefolium	Achillea millefolium	
champex_gradient	grad_000530	20261003_Mazz_Sample_grad_000530_01	5633	grad_000530_01	extraction_to_original_sample	resolved	HSST3_ddMS2_pos	Campanula barbata	Campanula barbata	
champex_gradient	grad_000531	20261303_Mazz_Sample_grad_000531_01	5835	grad_000531_01	extraction_to_original_sample	resolved	HSST3_ddMS2_pos	Campanula barbata	Campanula barbata	
champex_gradient	grad_000532	20260903_Mazz_Sample_grad_000532_01	5520	grad_000532_01	extraction_to_original_sample	resolved	HSST3_ddMS2_pos	Acer campestre	Acer campestre	
champex_gradient	grad_000535	20261003_Mazz_Sample_grad_000535_01	5599	grad_000535_01	extraction_to_original_sample	resolved	HSST3_ddMS2_pos	Leontodon hispidus	Leontodon hispidus	
champex_gradient	grad_000536	20260903_Mazz_Sample_grad_000536_01	5524	grad_000536_01	extraction_to_original_sample	resolved	HSST3_ddMS2_pos	Acer campestre	Acer campestre	
champex_gradient	grad_000537	20261003_Mazz_Sample_grad_000537_01	5562	grad_000537_01	extraction_to_original_sample	resolved	HSST3_ddMS2_pos	Saxifraga cuneifolia	Saxifraga cuneifolia	
champex_gradient	grad_000538	20260903_Mazz_Sample_grad_000538_01	5491	grad_000538_01	extraction_to_original_sample	resolved	HSST3_ddMS2_pos	Beuplerum stellatum	Beuplerum stellatum	
champex_gradient	grad_000545	20261003_Mazz_Sample_grad_000545_01	5582	grad_000545_01	extraction_to_original_sample	resolved	HSST3_ddMS2_pos	Sempervirum montanum	Sempervirum montanum	
champex_gradient	grad_000550	20260903_Mazz_Sample_grad_000550_01	5527	grad_000550_01	extraction_to_original_sample	resolved	HSST3_ddMS2_pos	Sempervirum montanum	Sempervirum montanum	
champex_gradient	grad_000552	20261203_Mazz_Sample_grad_000552_01	5799	grad_000552_01	extraction_to_original_sample	resolved	HSST3_ddMS2_pos	Beuplerum stellatum	Beuplerum stellatum	
champex_gradient	grad_000553	20261103_Mazz_Sample_grad_000553_01	5656	grad_000553_01	extraction_to_original_sample	resolved	HSST3_ddMS2_pos	Hieracium murorum	Hieracium murorum	
champex_gradient	grad_000554	20260903_Mazz_Sample_grad_000554_01	5488	grad_000554_01	extraction_to_original_sample	resolved	HSST3_ddMS2_pos	Arnica montana	Arnica montana	
champex_gradient	grad_000556	20261003_Mazz_Sample_grad_000556_01	5564	grad_000556_01	extraction_to_original_sample	resolved	HSST3_ddMS2_pos	Salix aurita	Salix aurita	
