qfield_project	sample_id	ms_filename	ms_data_id	ms_parent_container_id	resolution_path	resolution_status	injection_method	taxon_name_unified	taxon_name	sample_name
jbuf	dbgi_002872	20240405_EB_dbgi_002872_01_01_100mm_C18_15min_DDA_ELON_pos	433	dbgi_002872_01_01	aliquot_to_extraction_to_original_sample	resolved	100mm_C18_15min_DDA_ELON_pos	Josephin x Medaorhold		Josephin x Medaorhold
jbuf	dbgi_002872	202404101527_EB_dbgi_002872_01_01	595	dbgi_002872_01_01	aliquot_to_extraction_to_original_sample	resolved	100mm_C18_15min_DDA_neg	Josephin x Medaorhold		Josephin x Medaorhold
jbuf	dbgi_002873	20240405_EB_dbgi_002873_01_01_100mm_C18_15min_DDA_ELON_pos	434	dbgi_002873_01_01	aliquot_to_extraction_to_original_sample	resolved	100mm_C18_15min_DDA_ELON_pos	Blechnum brasiliense Desv.		Blechnum brasiliense Desv.
jbuf	dbgi_002873	202404101527_EB_dbgi_002873_01_01	596	dbgi_002873_01_01	aliquot_to_extraction_to_original_sample	resolved	100mm_C18_15min_DDA_neg	Blechnum brasiliense Desv.		Blechnum brasiliense Desv.
jbuf	dbgi_002874	202404191203_HC_dbgi_002874_01_01	722	dbgi_002874_01_01	aliquot_to_extraction_to_original_sample	resolved	100mm_C18_15min_DDA_ELON_pos	Acalypha wilkesiana Mll. Arg. 'Obovata'		Acalypha wilkesiana Mll. Arg. 'Obovata'
jbuf	dbgi_002874	202404251608_EB_dbgi_002874_01_01	910	dbgi_002874_01_01	aliquot_to_extraction_to_original_sample	resolved	100mm_C18_15min_DDA_neg	Acalypha wilkesiana Mll. Arg. 'Obovata'		Acalypha wilkesiana Mll. Arg. 'Obovata'
jbuf	dbgi_002875	20240405_EB_dbgi_002875_01_01_100mm_C18_15min_DDA_ELON_pos	435	dbgi_002875_01_01	aliquot_to_extraction_to_original_sample	resolved	100mm_C18_15min_DDA_ELON_pos	Begonia foliosa Kunth s. l.		Begonia foliosa Kunth s. l.
jbuf	dbgi_002875	202404101527_EB_dbgi_002875_01_01	597	dbgi_002875_01_01	aliquot_to_extraction_to_original_sample	resolved	100mm_C18_15min_DDA_neg	Begonia foliosa Kunth s. l.		Begonia foliosa Kunth s. l.
jbuf	dbgi_002876	20240405_EB_dbgi_002876_01_01_100mm_C18_15min_DDA_ELON_pos	436	dbgi_002876_01_01	aliquot_to_extraction_to_original_sample	resolved	100mm_C18_15min_DDA_ELON_pos	Begonia heracleifolia Cham. et Schltdl.		Begonia heracleifolia Cham. et Schltdl.
jbuf	dbgi_002876	202404101527_EB_dbgi_002876_01_01	598	dbgi_002876_01_01	aliquot_to_extraction_to_original_sample	resolved	100mm_C18_15min_DDA_neg	Begonia heracleifolia Cham. et Schltdl.		Begonia heracleifolia Cham. et Schltdl.
