qfield_project	sample_id	ms_filename	ms_data_id	ms_parent_container_id	resolution_path	resolution_status	injection_method	taxon_name_unified	taxon_name	sample_name
jbc	dbgi_009104	20262605_dbgi_009104_01	4394	dbgi_009104_01	extraction_to_original_sample	resolved	HSST3_ddMS2_pos	Thymus serphyllum	Thymus serphyllum	
jbc	dbgi_009142	20262605_dbgi_009142_01	4444	dbgi_009142_01	extraction_to_original_sample	resolved	HSST3_ddMS2_pos	Saxifraga cuneifolia	Saxifraga cuneifolia	
jbc	dbgi_009167	20262605_dbgi_009167_01	4408	dbgi_009167_01	extraction_to_original_sample	resolved	HSST3_ddMS2_pos	Salix caprea	Salix caprea	
jbc	dbgi_009197	20262605_dbgi_009197_01	4429	dbgi_009197_01	extraction_to_original_sample	resolved	HSST3_ddMS2_pos	Thymus serpyllum	Thymus serpyllum	
jbc	dbgi_009222	20262605_dbgi_009222_01	4411	dbgi_009222_01	extraction_to_original_sample	resolved	HSST3_ddMS2_pos	Campanula rotundifolia	Campanula rotundifolia	
jbc	dbgi_009246	20262605_dbgi_009246_01	4453	dbgi_009246_01	extraction_to_original_sample	resolved	HSST3_ddMS2_pos	Saxifraga apiculata	Saxifraga apiculata	
jbc	dbgi_009274	20262605_dbgi_009274_01	4372	dbgi_009274_01	extraction_to_original_sample	resolved	HSST3_ddMS2_pos	Salix retusa	Salix retusa	
jbc	dbgi_009284	20262605_dbgi_009284_01	4401	dbgi_009284_01	extraction_to_original_sample	resolved	HSST3_ddMS2_pos	Epilobium angustifolium	Epilobium angustifolium	
jbc	dbgi_009299	20262605_dbgi_009299_01	4450	dbgi_009299_01	extraction_to_original_sample	resolved	HSST3_ddMS2_pos	Saxifraga paniculata	Saxifraga paniculata	
jbc	dbgi_009309	20262605_dbgi_009309_01	4423	dbgi_009309_01	extraction_to_original_sample	resolved	HSST3_ddMS2_pos	Salix hastata	Salix hastata	
jbc	dbgi_009313	20262605_dbgi_009313_01	4438	dbgi_009313_01	extraction_to_original_sample	resolved	HSST3_ddMS2_pos	Thymus serpyllum	Thymus serpyllum	
jbc	dbgi_009348	20262605_dbgi_009348_01	4370	dbgi_009348_01	extraction_to_original_sample	resolved	HSST3_ddMS2_pos	Salix reticulata	Salix reticulata	
jbc	dbgi_009441	20262605_dbgi_009441_01	4416	dbgi_009441_01	extraction_to_original_sample	resolved	HSST3_ddMS2_pos	Sempervivum tectorum	Sempervivum tectorum	
jbc	dbgi_009460	20262605_dbgi_009460_01	4414	dbgi_009460_01	extraction_to_original_sample	resolved	HSST3_ddMS2_pos	Pinus mugo	Pinus mugo	
jbc	dbgi_009461	20262605_dbgi_009461_01	4439	dbgi_009461_01	extraction_to_original_sample	resolved	HSST3_ddMS2_pos	Saxifraga paniculata	Saxifraga paniculata	
jbc	dbgi_009488	20262605_dbgi_009488_01	4436	dbgi_009488_01	extraction_to_original_sample	resolved	HSST3_ddMS2_pos	Salix reticulata	Salix reticulata	
