qfield_project	sample_id	ms_filename	ms_data_id	ms_parent_container_id	resolution_path	resolution_status	injection_method	taxon_name_unified	taxon_name	sample_name
jbp	dbgi_010015	20260427_144110_KK_general_ms2_pos_dbgi_010015_01_01	3442	dbgi_010015_01_01	aliquot_to_extraction_to_original_sample	resolved	general_ms2_pos	Pavonia candida		
jbp	dbgi_010018	20260427_144110_KK_general_ms2_pos_dbgi_010018_01_01	3443	dbgi_010018_01_01	aliquot_to_extraction_to_original_sample	resolved	general_ms2_pos	Anthurium dombeyanum	Anthurium dombeyanum	
jbp	dbgi_010023	20260427_144110_KK_general_ms2_pos_dbgi_010023_01_01	3486	dbgi_010023_01_01	aliquot_to_extraction_to_original_sample	resolved	general_ms2_pos	Aextoxicon punctatum		
jbp	dbgi_010028	20260427_144110_KK_general_ms2_pos_dbgi_010028_01_01	3478	dbgi_010028_01_01	aliquot_to_extraction_to_original_sample	resolved	general_ms2_pos		Erica arborea	
jbp	dbgi_010044	20260427_144110_KK_general_ms2_pos_dbgi_010044_01_01	3480	dbgi_010044_01_01	aliquot_to_extraction_to_original_sample	resolved	general_ms2_pos	Plectranthus scaposus	Plectranthus scaposus	
jbp	dbgi_010045	20260427_144110_KK_general_ms2_pos_dbgi_010045_01_01	3479	dbgi_010045_01_01	aliquot_to_extraction_to_original_sample	resolved	general_ms2_pos	Urera baccifera	Urera baccifera	
jbp	dbgi_010050	20260427_144110_KK_general_ms2_pos_dbgi_010050_01_01	3490	dbgi_010050_01_01	aliquot_to_extraction_to_original_sample	resolved	general_ms2_pos	Plectranthus scaposus	Plectranthus scaposus	
jbp	dbgi_010051	20260427_144110_KK_general_ms2_pos_dbgi_010051_01_01	3448	dbgi_010051_01_01	aliquot_to_extraction_to_original_sample	resolved	general_ms2_pos	Salvia divinorum	Salvia divinorum	
jbp	dbgi_010058	20260427_144110_KK_general_ms2_pos_dbgi_010058_01_01	3485	dbgi_010058_01_01	aliquot_to_extraction_to_original_sample	resolved	general_ms2_pos	Ficus burkei		
jbp	dbgi_010065	20260427_144110_KK_general_ms2_pos_dbgi_010065_01_01	3484	dbgi_010065_01_01	aliquot_to_extraction_to_original_sample	resolved	general_ms2_pos		Sonchus congestus	
jbp	dbgi_010070	20260427_144110_KK_general_ms2_pos_dbgi_010070_01_01	3453	dbgi_010070_01_01	aliquot_to_extraction_to_original_sample	resolved	general_ms2_pos	Anthurium dombeyanum	Anthurium dombeyanum	
jbp	dbgi_011766	20260427_144110_KK_general_ms2_pos_dbgi_011766_01_01	3476	dbgi_011766_01_01	aliquot_to_extraction_to_original_sample	resolved	general_ms2_pos	Darlingtonia californica	Darlingtonia californica	
jbp	dbgi_011771	20260427_115339_KK_general_ms2_pos_dbgi_011771_01_01	3438	dbgi_011771_01_01	aliquot_to_extraction_to_original_sample	resolved	general_ms2_pos	Drimys winteri	Drimys winteri	
