project	field_data_id	sample_id	sample_id_class	canonical_candidate	taxon_name	sample_name	taxon_name_final	date	latitude	longitude	coordinate_status	has_dried	has_extraction	has_aliquot	has_ms	dried_sample_container_ids	extraction_sample_container_ids	lineage_status
jbuf	65719	dbgi_001122	canonical	dbgi_001122		Avena sterilis L. s.l.			7.1565614	46.79238	looks_swapped_ch_lat_lon	true	true	true	true	dbgi_001122	dbgi_001122_01	has_ms
jbuf	65720	dbgi_000929	canonical	dbgi_000929		Avena strigosa Schreb.			7.15656	46.792385	looks_swapped_ch_lat_lon	true	true	true	false	dbgi_000929	dbgi_000929_01	no_ms
jbuf	65721	dbgi_001239	canonical	dbgi_001239		Fumaria officinalis subsp. wirtgenii (W.D.J. Koch) Arcang.			7.1565003	46.79241	looks_swapped_ch_lat_lon	true	true	true	true	dbgi_001239	dbgi_001239_01	has_ms
jbuf	65722	dbgi_001237	canonical	dbgi_001237		aaunknown			7.1564975	46.79242	looks_swapped_ch_lat_lon	true	true	true	true	dbgi_001237	dbgi_001237_01	has_ms
jbuf	65723	dbgi_001226	canonical	dbgi_001226		Corydalis lutea (L.) DC.			7.156485	46.792423	looks_swapped_ch_lat_lon	true	true	true	false	dbgi_001226	dbgi_001226_01	no_ms
jbuf	65724	dbgi_001241	canonical	dbgi_001241		Corydalis flexuosa Franch.			7.1564846	46.79243	looks_swapped_ch_lat_lon	true	true	true	true	dbgi_001241	dbgi_001241_01	has_ms
jbuf	65725	dbgi_001227	canonical	dbgi_001227		aaunknown			7.1564837	46.792435	looks_swapped_ch_lat_lon	true	true	true	true	dbgi_001227	dbgi_001227_01	has_ms
jbuf	65726	dbgi_001240	canonical	dbgi_001240		Argemone mexicana L.			7.1564937	46.792442	looks_swapped_ch_lat_lon	true	true	true	true	dbgi_001240	dbgi_001240_01	has_ms
jbuf	65727	dbgi_001223	canonical	dbgi_001223		Lamprocapnos spectabilis (L.) Fukuhara			7.1564856	46.79244	looks_swapped_ch_lat_lon	true	true	true	false	dbgi_001223	dbgi_001223_01	no_ms
jbuf	65728	dbgi_001040	canonical	dbgi_001040		aaunknown			7.156489	46.792446	looks_swapped_ch_lat_lon	true	true	true	true	dbgi_001040	dbgi_001040_01	has_ms
jbuf	65729	dbgi_001248	canonical	dbgi_001248		Chelidonium majus L.			7.156492	46.792454	looks_swapped_ch_lat_lon	true	true	true	false	dbgi_001248	dbgi_001248_01	no_ms
jbuf	65730	dbgi_001224	canonical	dbgi_001224		Glaucium flavum Crantz			7.156492	46.792465	looks_swapped_ch_lat_lon	true	true	true	true	dbgi_001224	dbgi_001224_01	has_ms
jbuf	65731	dbgi_001233	canonical	dbgi_001233		Papaver atlanticum (Ball) Coss.			7.1564946	46.792484	looks_swapped_ch_lat_lon	true	true	true	false	dbgi_001233	dbgi_001233_01	no_ms
jbuf	65732	dbgi_001232	canonical	dbgi_001232		Eschscholzia californica Cham.			7.156498	46.792503	looks_swapped_ch_lat_lon	true	true	true	false	dbgi_001232	dbgi_001232_01	no_ms
jbuf	65733	dbgi_001229	canonical	dbgi_001229		Xanthorhiza simplicissima Marshall			7.156465	46.792503	looks_swapped_ch_lat_lon	true	true	true	true	dbgi_001229	dbgi_001229_01	has_ms
jbuf	65734	dbgi_001247	canonical	dbgi_001247		Thalictrum aquilegiifolium L.			7.1564555	46.792503	looks_swapped_ch_lat_lon	true	true	true	true	dbgi_001247	dbgi_001247_01	has_ms
jbuf	65735	dbgi_001225	canonical	dbgi_001225		Thalictrum lucidum L.			7.1564546	46.7925	looks_swapped_ch_lat_lon	true	true	true	true	dbgi_001225	dbgi_001225_01	has_ms
jbuf	65736	dbgi_001228	canonical	dbgi_001228		Thalictrum rochebruneanum Franch. et Sav.			7.156463	46.7925	looks_swapped_ch_lat_lon	true	true	true	true	dbgi_001228	dbgi_001228_01	has_ms
jbuf	65737	dbgi_001236	canonical	dbgi_001236		Aquilegia chrysantha A. Gray			7.1564665	46.792496	looks_swapped_ch_lat_lon	true	true	true	true	dbgi_001236	dbgi_001236_01	has_ms
jbuf	65738	dbgi_001230	canonical	dbgi_001230		Aquilegia atrata W.D.J. Koch			7.156456	46.792496	looks_swapped_ch_lat_lon	true	true	true	true	dbgi_001230	dbgi_001230_01	has_ms
jbuf	65739	dbgi_001242	canonical	dbgi_001242		Trollius europaeus L.			7.1564546	46.79249	looks_swapped_ch_lat_lon	true	true	true	false	dbgi_001242	dbgi_001242_01	no_ms
jbuf	65740	dbgi_001205	canonical	dbgi_001205		Clematis heracleifolia DC.			7.1564765	46.792397	looks_swapped_ch_lat_lon	true	true	true	true	dbgi_001205	dbgi_001205_01	has_ms
