project	field_data_id	sample_id	sample_id_class	canonical_candidate	taxon_name	sample_name	taxon_name_final	date	latitude	longitude	coordinate_status	has_dried	has_extraction	has_aliquot	has_ms	dried_sample_container_ids	extraction_sample_container_ids	issue
jbuf	65892	dbgi_000485	canonical	dbgi_000485		Primula veris L. subsp. veris			7.15669	46.792503	looks_swapped_ch_lat_lon	true	false	false	false	dbgi_000485		missing_extraction
jbuf	65893	dbgi_000440	canonical	dbgi_000440		Primula auricula L.			7.1566944	46.7925	looks_swapped_ch_lat_lon	true	false	false	false	dbgi_000440		missing_extraction
jbuf	65894	dbgi_000437	canonical	dbgi_000437					7.1566963	46.792507	looks_swapped_ch_lat_lon	true	false	false	false	dbgi_000437		missing_extraction
jbuf	65895	dbgi_000391	canonical	dbgi_000391		Androsace sempervivoides Duby			7.156698	46.792503	looks_swapped_ch_lat_lon	true	false	false	false	dbgi_000391		missing_extraction
jbuf	65896	dbgi_000442	canonical	dbgi_000442					7.1566916	46.792492	looks_swapped_ch_lat_lon	true	false	false	false	dbgi_000442		missing_extraction
jbuf	65897	dbgi_000492	canonical	dbgi_000492		Clethra alnifolia L.			7.1567197	46.79249	looks_swapped_ch_lat_lon	true	false	false	false	dbgi_000492		missing_extraction
jbuf	65898	dbgi_000428	canonical	dbgi_000428		Cyrilla racemiflora L.			7.1567364	46.792473	looks_swapped_ch_lat_lon	true	false	false	false	dbgi_000428		missing_extraction
jbuf	65899	dbgi_000500	canonical	dbgi_000500		Diospyros lotus L. Femelle			7.156747	46.792492	looks_swapped_ch_lat_lon	true	false	false	false	dbgi_000500		missing_extraction
jbuf	65900	dbgi_000449	canonical	dbgi_000449		Actinidia kolomikta (Maxim. et Rupr.) Maxim.			7.1567597	46.792473	looks_swapped_ch_lat_lon	true	false	false	false	dbgi_000449		missing_extraction
jbuf	65901	dbgi_000487	canonical	dbgi_000487		Franklinia alatamaha Marshall			7.1567855	46.792477	looks_swapped_ch_lat_lon	true	false	false	false	dbgi_000487		missing_extraction
jbuf	65902	dbgi_000430	canonical	dbgi_000430		Stewartia pseudocamellia var. koreana ( Rehder) Sealy			7.156775	46.7925	looks_swapped_ch_lat_lon	true	false	false	false	dbgi_000430		missing_extraction
jbuf	65903	dbgi_000410	canonical	dbgi_000410		Halesia carolina L.			7.1568017	46.792496	looks_swapped_ch_lat_lon	true	false	false	false	dbgi_000410		missing_extraction
jbuf	65904	dbgi_000466	canonical	dbgi_000466		Pterostyrax hispida Siebold et Zucc.			7.1568203	46.792477	looks_swapped_ch_lat_lon	true	false	false	false	dbgi_000466		missing_extraction
jbuf	65905	dbgi_000499	canonical	dbgi_000499		Sinojackia rehderiana Hu			7.156852	46.79249	looks_swapped_ch_lat_lon	true	false	false	false	dbgi_000499		missing_extraction
