decision	rationale	group_id	group_size	fingerprint	project	keep_field_data_id	keep_sample_id	delete_field_data_id	delete_sample_id	delete_sample_id_class	delete_canonical_candidate	unified_taxon_name	date	latitude	longitude	coordinate_status
delete_noncanonical_duplicate_observation	duplicate observation fingerprint group has exactly one canonical sample_id; keep canonical row and delete noncanonical sibling	81	4	jbc|bergena ciliata|20250715090257|7.113402|46.032673	jbc	72988	dbgi_006686	73272	dbgi_356	short_numeric_suffix	dbgi_000356	Bergena ciliata	20250715090257	7.113402	46.032673	looks_swapped_ch_lat_lon
delete_noncanonical_duplicate_observation	duplicate observation fingerprint group has exactly one canonical sample_id; keep canonical row and delete noncanonical sibling	82	4	jbc|calamintha nepetorides|20250715093654|7.113338|46.03276	jbc	73000	dbgi_006675	73055	dbgi_209	short_numeric_suffix	dbgi_000209	Calamintha nepetorides	20250715093654	7.113338	46.03276	looks_swapped_ch_lat_lon
delete_noncanonical_duplicate_observation	duplicate observation fingerprint group has exactly one canonical sample_id; keep canonical row and delete noncanonical sibling	82	4	jbc|calamintha nepetorides|20250715093654|7.113338|46.03276	jbc	73000	dbgi_006675	73159	dbgi_264	short_numeric_suffix	dbgi_000264	Calamintha nepetorides	20250715093654	7.113338	46.03276	looks_swapped_ch_lat_lon
delete_noncanonical_duplicate_observation	duplicate observation fingerprint group has exactly one canonical sample_id; keep canonical row and delete noncanonical sibling	82	4	jbc|calamintha nepetorides|20250715093654|7.113338|46.03276	jbc	73000	dbgi_006675	73284	dbgi_368	short_numeric_suffix	dbgi_000368	Calamintha nepetorides	20250715093654	7.113338	46.03276	looks_swapped_ch_lat_lon
delete_noncanonical_duplicate_observation	duplicate observation fingerprint group has exactly one canonical sample_id; keep canonical row and delete noncanonical sibling	84	4	jbc|carlina vulgaris|20250715101449|7.113327|46.03275	jbc	73012	dbgi_006744	73067	dbgi_221	short_numeric_suffix	dbgi_000221	Carlina vulgaris	20250715101449	7.1133265	46.03275	looks_swapped_ch_lat_lon
delete_noncanonical_duplicate_observation	duplicate observation fingerprint group has exactly one canonical sample_id; keep canonical row and delete noncanonical sibling	84	4	jbc|carlina vulgaris|20250715101449|7.113327|46.03275	jbc	73012	dbgi_006744	73171	dbgi_276	short_numeric_suffix	dbgi_000276	Carlina vulgaris	20250715101449	7.1133265	46.03275	looks_swapped_ch_lat_lon
delete_noncanonical_duplicate_observation	duplicate observation fingerprint group has exactly one canonical sample_id; keep canonical row and delete noncanonical sibling	84	4	jbc|carlina vulgaris|20250715101449|7.113327|46.03275	jbc	73012	dbgi_006744	73296	dbgi_380	short_numeric_suffix	dbgi_000380	Carlina vulgaris	20250715101449	7.1133265	46.03275	looks_swapped_ch_lat_lon
delete_noncanonical_duplicate_observation	duplicate observation fingerprint group has exactly one canonical sample_id; keep canonical row and delete noncanonical sibling	85	2	jbc|chamaecytisus supinus|20250715134517|7.113085|46.032867	jbc	73265	dbgi_006791	73390	dbgi_474	short_numeric_suffix	dbgi_000474	Chamaecytisus supinus	20250715134517	7.1130853	46.032867	looks_swapped_ch_lat_lon
delete_noncanonical_duplicate_observation	duplicate observation fingerprint group has exactly one canonical sample_id; keep canonical row and delete noncanonical sibling	86	3	jbc|epidemium grandiflorum|20250715110057|7.113349|46.032776	jbc	73129	dbgi_007045	73233	dbgi_338	short_numeric_suffix	dbgi_000338	Epidemium grandiflorum	20250715110057	7.1133494	46.032776	looks_swapped_ch_lat_lon
delete_noncanonical_duplicate_observation	duplicate observation fingerprint group has exactly one canonical sample_id; keep canonical row and delete noncanonical sibling	86	3	jbc|epidemium grandiflorum|20250715110057|7.113349|46.032776	jbc	73129	dbgi_007045	73358	dbgi_442	short_numeric_suffix	dbgi_000442	Epidemium grandiflorum	20250715110057	7.1133494	46.032776	looks_swapped_ch_lat_lon
delete_noncanonical_duplicate_observation	duplicate observation fingerprint group has exactly one canonical sample_id; keep canonical row and delete noncanonical sibling	87	4	jbc|festuca scabriculmis|20250715092516|7.113348|46.032734	jbc	72996	dbgi_006681	73051	dbgi_205	short_numeric_suffix	dbgi_000205	Festuca scabriculmis	20250715092516	7.113348	46.032734	looks_swapped_ch_lat_lon
delete_noncanonical_duplicate_observation	duplicate observation fingerprint group has exactly one canonical sample_id; keep canonical row and delete noncanonical sibling	87	4	jbc|festuca scabriculmis|20250715092516|7.113348|46.032734	jbc	72996	dbgi_006681	73155	dbgi_260	short_numeric_suffix	dbgi_000260	Festuca scabriculmis	20250715092516	7.113348	46.032734	looks_swapped_ch_lat_lon
delete_noncanonical_duplicate_observation	duplicate observation fingerprint group has exactly one canonical sample_id; keep canonical row and delete noncanonical sibling	87	4	jbc|festuca scabriculmis|20250715092516|7.113348|46.032734	jbc	72996	dbgi_006681	73280	dbgi_364	short_numeric_suffix	dbgi_000364	Festuca scabriculmis	20250715092516	7.113348	46.032734	looks_swapped_ch_lat_lon
delete_noncanonical_duplicate_observation	duplicate observation fingerprint group has exactly one canonical sample_id; keep canonical row and delete noncanonical sibling	88	4	jbc|genista anglica|20250715091919|7.113394|46.03276	jbc	72994	dbgi_006670	73049	dbgi_203	short_numeric_suffix	dbgi_000203	Genista anglica	20250715091919	7.1133943	46.03276	looks_swapped_ch_lat_lon
delete_noncanonical_duplicate_observation	duplicate observation fingerprint group has exactly one canonical sample_id; keep canonical row and delete noncanonical sibling	88	4	jbc|genista anglica|20250715091919|7.113394|46.03276	jbc	72994	dbgi_006670	73153	dbgi_258	short_numeric_suffix	dbgi_000258	Genista anglica	20250715091919	7.1133943	46.03276	looks_swapped_ch_lat_lon
delete_noncanonical_duplicate_observation	duplicate observation fingerprint group has exactly one canonical sample_id; keep canonical row and delete noncanonical sibling	88	4	jbc|genista anglica|20250715091919|7.113394|46.03276	jbc	72994	dbgi_006670	73278	dbgi_362	short_numeric_suffix	dbgi_000362	Genista anglica	20250715091919	7.1133943	46.03276	looks_swapped_ch_lat_lon
delete_noncanonical_duplicate_observation	duplicate observation fingerprint group has exactly one canonical sample_id; keep canonical row and delete noncanonical sibling	89	4	jbc|helianthemum alpestre|20250715101810|7.113307|46.032757	jbc	73013	dbgi_006716	73068	dbgi_222	short_numeric_suffix	dbgi_000222	Helianthemum alpestre	20250715101810	7.113307	46.032757	looks_swapped_ch_lat_lon
delete_noncanonical_duplicate_observation	duplicate observation fingerprint group has exactly one canonical sample_id; keep canonical row and delete noncanonical sibling	89	4	jbc|helianthemum alpestre|20250715101810|7.113307|46.032757	jbc	73013	dbgi_006716	73172	dbgi_277	short_numeric_suffix	dbgi_000277	Helianthemum alpestre	20250715101810	7.113307	46.032757	looks_swapped_ch_lat_lon
delete_noncanonical_duplicate_observation	duplicate observation fingerprint group has exactly one canonical sample_id; keep canonical row and delete noncanonical sibling	89	4	jbc|helianthemum alpestre|20250715101810|7.113307|46.032757	jbc	73013	dbgi_006716	73297	dbgi_381	short_numeric_suffix	dbgi_000381	Helianthemum alpestre	20250715101810	7.113307	46.032757	looks_swapped_ch_lat_lon
delete_noncanonical_duplicate_observation	duplicate observation fingerprint group has exactly one canonical sample_id; keep canonical row and delete noncanonical sibling	90	2	jbc|helianthemum pyrenaicum|20250625110240|7.113254|46.03257	jbc	72649	dbgi_008515	72747	dbgi_132	short_numeric_suffix	dbgi_000132	Helianthemum pyrenaicum	20250625110240	7.113254	46.03257	looks_swapped_ch_lat_lon
delete_noncanonical_duplicate_observation	duplicate observation fingerprint group has exactly one canonical sample_id; keep canonical row and delete noncanonical sibling	91	2	jbc|heuchera chlorantha|20250625112705|7.113324|46.0326	jbc	72655	dbgi_008561	72753	dbgi_138	short_numeric_suffix	dbgi_000138	Heuchera chlorantha	20250625112705	7.113324	46.0326	looks_swapped_ch_lat_lon
delete_noncanonical_duplicate_observation	duplicate observation fingerprint group has exactly one canonical sample_id; keep canonical row and delete noncanonical sibling	92	4	jbc|hieracium pamphili|20250715094350|7.113327|46.032726	jbc	73003	dbgi_006682	73058	dbgi_212	short_numeric_suffix	dbgi_000212	Hieracium pamphili	20250715094350	7.1133275	46.032726	looks_swapped_ch_lat_lon
delete_noncanonical_duplicate_observation	duplicate observation fingerprint group has exactly one canonical sample_id; keep canonical row and delete noncanonical sibling	92	4	jbc|hieracium pamphili|20250715094350|7.113327|46.032726	jbc	73003	dbgi_006682	73162	dbgi_267	short_numeric_suffix	dbgi_000267	Hieracium pamphili	20250715094350	7.1133275	46.032726	looks_swapped_ch_lat_lon
delete_noncanonical_duplicate_observation	duplicate observation fingerprint group has exactly one canonical sample_id; keep canonical row and delete noncanonical sibling	92	4	jbc|hieracium pamphili|20250715094350|7.113327|46.032726	jbc	73003	dbgi_006682	73287	dbgi_371	short_numeric_suffix	dbgi_000371	Hieracium pamphili	20250715094350	7.1133275	46.032726	looks_swapped_ch_lat_lon
delete_noncanonical_duplicate_observation	duplicate observation fingerprint group has exactly one canonical sample_id; keep canonical row and delete noncanonical sibling	93	2	jbc|hieracium peleteranum|20250707144359|7.113251|46.03261	jbc	72780	dbgi_008469	72813	dbgi_163	short_numeric_suffix	dbgi_000163	Hieracium peleteranum	20250707144359	7.1132507	46.03261	looks_swapped_ch_lat_lon
delete_noncanonical_duplicate_observation	duplicate observation fingerprint group has exactly one canonical sample_id; keep canonical row and delete noncanonical sibling	94	4	jbc|hieracium tardans|20250715102327|7.113308|46.03277	jbc	73015	dbgi_006758	73070	dbgi_224	short_numeric_suffix	dbgi_000224	Hieracium tardans	20250715102327	7.1133075	46.03277	looks_swapped_ch_lat_lon
delete_noncanonical_duplicate_observation	duplicate observation fingerprint group has exactly one canonical sample_id; keep canonical row and delete noncanonical sibling	94	4	jbc|hieracium tardans|20250715102327|7.113308|46.03277	jbc	73015	dbgi_006758	73174	dbgi_279	short_numeric_suffix	dbgi_000279	Hieracium tardans	20250715102327	7.1133075	46.03277	looks_swapped_ch_lat_lon
delete_noncanonical_duplicate_observation	duplicate observation fingerprint group has exactly one canonical sample_id; keep canonical row and delete noncanonical sibling	94	4	jbc|hieracium tardans|20250715102327|7.113308|46.03277	jbc	73015	dbgi_006758	73299	dbgi_383	short_numeric_suffix	dbgi_000383	Hieracium tardans	20250715102327	7.1133075	46.03277	looks_swapped_ch_lat_lon
delete_noncanonical_duplicate_observation	duplicate observation fingerprint group has exactly one canonical sample_id; keep canonical row and delete noncanonical sibling	95	2	jbc|inula spiraeifolia|20250625104818|7.113232|46.03257	jbc	72644	dbgi_008582	72742	dbgi_127	short_numeric_suffix	dbgi_000127	Inula spiraeifolia	20250625104818	7.1132317	46.03257	looks_swapped_ch_lat_lon
delete_noncanonical_duplicate_observation	duplicate observation fingerprint group has exactly one canonical sample_id; keep canonical row and delete noncanonical sibling	96	4	jbc|koeleria valleriana|20250715104921|7.11331|46.032772	jbc	73025	dbgi_006736	73080	dbgi_234	short_numeric_suffix	dbgi_000234	Koeleria valleriana	20250715104921	7.1133103	46.032772	looks_swapped_ch_lat_lon
delete_noncanonical_duplicate_observation	duplicate observation fingerprint group has exactly one canonical sample_id; keep canonical row and delete noncanonical sibling	96	4	jbc|koeleria valleriana|20250715104921|7.11331|46.032772	jbc	73025	dbgi_006736	73184	dbgi_289	short_numeric_suffix	dbgi_000289	Koeleria valleriana	20250715104921	7.1133103	46.032772	looks_swapped_ch_lat_lon
delete_noncanonical_duplicate_observation	duplicate observation fingerprint group has exactly one canonical sample_id; keep canonical row and delete noncanonical sibling	96	4	jbc|koeleria valleriana|20250715104921|7.11331|46.032772	jbc	73025	dbgi_006736	73309	dbgi_393	short_numeric_suffix	dbgi_000393	Koeleria valleriana	20250715104921	7.1133103	46.032772	looks_swapped_ch_lat_lon
delete_noncanonical_duplicate_observation	duplicate observation fingerprint group has exactly one canonical sample_id; keep canonical row and delete noncanonical sibling	97	3	jbc|lonicera pileata|20250715105855|7.113397|46.032772	jbc	73128	dbgi_007042	73232	dbgi_337	short_numeric_suffix	dbgi_000337	Lonicera pileata	20250715105855	7.1133966	46.032772	looks_swapped_ch_lat_lon
delete_noncanonical_duplicate_observation	duplicate observation fingerprint group has exactly one canonical sample_id; keep canonical row and delete noncanonical sibling	97	3	jbc|lonicera pileata|20250715105855|7.113397|46.032772	jbc	73128	dbgi_007042	73357	dbgi_441	short_numeric_suffix	dbgi_000441	Lonicera pileata	20250715105855	7.1133966	46.032772	looks_swapped_ch_lat_lon
delete_noncanonical_duplicate_observation	duplicate observation fingerprint group has exactly one canonical sample_id; keep canonical row and delete noncanonical sibling	98	2	jbc|luzula campestris|20250625093423|7.113093|46.032623	jbc	72623	dbgi_008484	72721	dbgi_106	short_numeric_suffix	dbgi_000106	Luzula campestris	20250625093423	7.1130934	46.032623	looks_swapped_ch_lat_lon
delete_noncanonical_duplicate_observation	duplicate observation fingerprint group has exactly one canonical sample_id; keep canonical row and delete noncanonical sibling	99	3	jbc|ononis spinosa|20250715094618|7.113209|46.03276	jbc	73110	dbgi_006740	73214	dbgi_319	short_numeric_suffix	dbgi_000319	Ononis spinosa	20250715094618	7.1132092	46.03276	looks_swapped_ch_lat_lon
delete_noncanonical_duplicate_observation	duplicate observation fingerprint group has exactly one canonical sample_id; keep canonical row and delete noncanonical sibling	99	3	jbc|ononis spinosa|20250715094618|7.113209|46.03276	jbc	73110	dbgi_006740	73339	dbgi_423	short_numeric_suffix	dbgi_000423	Ononis spinosa	20250715094618	7.1132092	46.03276	looks_swapped_ch_lat_lon
delete_noncanonical_duplicate_observation	duplicate observation fingerprint group has exactly one canonical sample_id; keep canonical row and delete noncanonical sibling	100	2	jbc|orthilia secunda|20250625110952|7.113352|46.03261	jbc	72651	dbgi_008491	72749	dbgi_134	short_numeric_suffix	dbgi_000134	Orthilia secunda	20250625110952	7.1133523	46.03261	looks_swapped_ch_lat_lon
delete_noncanonical_duplicate_observation	duplicate observation fingerprint group has exactly one canonical sample_id; keep canonical row and delete noncanonical sibling	101	4	jbc|peucedanum cervaria|20250715110253|7.113306|46.032787	jbc	73029	dbgi_006819	73084	dbgi_238	short_numeric_suffix	dbgi_000238	Peucedanum cervaria	20250715110253	7.1133056	46.032787	looks_swapped_ch_lat_lon
delete_noncanonical_duplicate_observation	duplicate observation fingerprint group has exactly one canonical sample_id; keep canonical row and delete noncanonical sibling	101	4	jbc|peucedanum cervaria|20250715110253|7.113306|46.032787	jbc	73029	dbgi_006819	73188	dbgi_293	short_numeric_suffix	dbgi_000293	Peucedanum cervaria	20250715110253	7.1133056	46.032787	looks_swapped_ch_lat_lon
delete_noncanonical_duplicate_observation	duplicate observation fingerprint group has exactly one canonical sample_id; keep canonical row and delete noncanonical sibling	101	4	jbc|peucedanum cervaria|20250715110253|7.113306|46.032787	jbc	73029	dbgi_006819	73313	dbgi_397	short_numeric_suffix	dbgi_000397	Peucedanum cervaria	20250715110253	7.1133056	46.032787	looks_swapped_ch_lat_lon
delete_noncanonical_duplicate_observation	duplicate observation fingerprint group has exactly one canonical sample_id; keep canonical row and delete noncanonical sibling	102	3	jbc|polystichium aculeatum|20250625100221|7.113046|46.032677	jbc	72548	dbgi_008422	72589	dbgi_23	short_numeric_suffix	dbgi_000023	Polystichium aculeatum	20250625100221	7.1130457	46.032677	looks_swapped_ch_lat_lon
delete_noncanonical_duplicate_observation	duplicate observation fingerprint group has exactly one canonical sample_id; keep canonical row and delete noncanonical sibling	102	3	jbc|polystichium aculeatum|20250625100221|7.113046|46.032677	jbc	72548	dbgi_008422	72687	dbgi_72	short_numeric_suffix	dbgi_000072	Polystichium aculeatum	20250625100221	7.1130457	46.032677	looks_swapped_ch_lat_lon
delete_noncanonical_duplicate_observation	duplicate observation fingerprint group has exactly one canonical sample_id; keep canonical row and delete noncanonical sibling	103	4	jbc|pulsatilla hybride|20250715094018|7.113326|46.032734	jbc	73001	dbgi_006678	73056	dbgi_210	short_numeric_suffix	dbgi_000210	Pulsatilla hybride	20250715094018	7.113326	46.032734	looks_swapped_ch_lat_lon
delete_noncanonical_duplicate_observation	duplicate observation fingerprint group has exactly one canonical sample_id; keep canonical row and delete noncanonical sibling	103	4	jbc|pulsatilla hybride|20250715094018|7.113326|46.032734	jbc	73001	dbgi_006678	73160	dbgi_265	short_numeric_suffix	dbgi_000265	Pulsatilla hybride	20250715094018	7.113326	46.032734	looks_swapped_ch_lat_lon
delete_noncanonical_duplicate_observation	duplicate observation fingerprint group has exactly one canonical sample_id; keep canonical row and delete noncanonical sibling	103	4	jbc|pulsatilla hybride|20250715094018|7.113326|46.032734	jbc	73001	dbgi_006678	73285	dbgi_369	short_numeric_suffix	dbgi_000369	Pulsatilla hybride	20250715094018	7.113326	46.032734	looks_swapped_ch_lat_lon
delete_noncanonical_duplicate_observation	duplicate observation fingerprint group has exactly one canonical sample_id; keep canonical row and delete noncanonical sibling	104	2	jbc|rhamnus alpinus|20250707143232|7.113301|46.032642	jbc	72775	dbgi_008608	72808	dbgi_158	short_numeric_suffix	dbgi_000158	Rhamnus alpinus	20250707143232	7.1133013	46.032642	looks_swapped_ch_lat_lon
delete_noncanonical_duplicate_observation	duplicate observation fingerprint group has exactly one canonical sample_id; keep canonical row and delete noncanonical sibling	105	2	jbc|rubus canescens|20250715130601|7.113209|46.032776	jbc	73251	dbgi_006779	73376	dbgi_460	short_numeric_suffix	dbgi_000460	Rubus canescens	20250715130601	7.1132092	46.032776	looks_swapped_ch_lat_lon
delete_noncanonical_duplicate_observation	duplicate observation fingerprint group has exactly one canonical sample_id; keep canonical row and delete noncanonical sibling	106	2	jbc|santolina sp.|20250715134135|7.113075|46.032867	jbc	73264	dbgi_006752	73389	dbgi_473	short_numeric_suffix	dbgi_000473	Santolina sp.	20250715134135	7.1130753	46.032867	looks_swapped_ch_lat_lon
delete_noncanonical_duplicate_observation	duplicate observation fingerprint group has exactly one canonical sample_id; keep canonical row and delete noncanonical sibling	107	3	jbc|securigera varia|20250715105102|7.113421|46.03276	jbc	73124	dbgi_007078	73228	dbgi_333	short_numeric_suffix	dbgi_000333	Securigera varia	20250715105102	7.1134205	46.03276	looks_swapped_ch_lat_lon
delete_noncanonical_duplicate_observation	duplicate observation fingerprint group has exactly one canonical sample_id; keep canonical row and delete noncanonical sibling	107	3	jbc|securigera varia|20250715105102|7.113421|46.03276	jbc	73124	dbgi_007078	73353	dbgi_437	short_numeric_suffix	dbgi_000437	Securigera varia	20250715105102	7.1134205	46.03276	looks_swapped_ch_lat_lon
delete_noncanonical_duplicate_observation	duplicate observation fingerprint group has exactly one canonical sample_id; keep canonical row and delete noncanonical sibling	108	2	jbc|serratula tinctoria|20250625093736|7.113092|46.03262	jbc	72624	dbgi_008479	72722	dbgi_107	short_numeric_suffix	dbgi_000107	Serratula tinctoria	20250625093736	7.1130924	46.03262	looks_swapped_ch_lat_lon
delete_noncanonical_duplicate_observation	duplicate observation fingerprint group has exactly one canonical sample_id; keep canonical row and delete noncanonical sibling	109	4	jbc|sesleria uliginosa|20250715091648|7.113373|46.032745	jbc	72993	dbgi_006656	73048	dbgi_202	short_numeric_suffix	dbgi_000202	Sesleria uliginosa	20250715091648	7.113373	46.032745	looks_swapped_ch_lat_lon
delete_noncanonical_duplicate_observation	duplicate observation fingerprint group has exactly one canonical sample_id; keep canonical row and delete noncanonical sibling	109	4	jbc|sesleria uliginosa|20250715091648|7.113373|46.032745	jbc	72993	dbgi_006656	73152	dbgi_257	short_numeric_suffix	dbgi_000257	Sesleria uliginosa	20250715091648	7.113373	46.032745	looks_swapped_ch_lat_lon
delete_noncanonical_duplicate_observation	duplicate observation fingerprint group has exactly one canonical sample_id; keep canonical row and delete noncanonical sibling	109	4	jbc|sesleria uliginosa|20250715091648|7.113373|46.032745	jbc	72993	dbgi_006656	73277	dbgi_361	short_numeric_suffix	dbgi_000361	Sesleria uliginosa	20250715091648	7.113373	46.032745	looks_swapped_ch_lat_lon
delete_noncanonical_duplicate_observation	duplicate observation fingerprint group has exactly one canonical sample_id; keep canonical row and delete noncanonical sibling	110	3	jbc|solidago lapponica|20250715094307|7.113241|46.032734	jbc	73109	dbgi_006596	73213	dbgi_318	short_numeric_suffix	dbgi_000318	Solidago lapponica	20250715094307	7.1132407	46.032734	looks_swapped_ch_lat_lon
delete_noncanonical_duplicate_observation	duplicate observation fingerprint group has exactly one canonical sample_id; keep canonical row and delete noncanonical sibling	110	3	jbc|solidago lapponica|20250715094307|7.113241|46.032734	jbc	73109	dbgi_006596	73338	dbgi_422	short_numeric_suffix	dbgi_000422	Solidago lapponica	20250715094307	7.1132407	46.032734	looks_swapped_ch_lat_lon
delete_noncanonical_duplicate_observation	duplicate observation fingerprint group has exactly one canonical sample_id; keep canonical row and delete noncanonical sibling	111	4	jbc|stachys reinertii|20250715102612|7.113289|46.03276	jbc	73016	dbgi_008668	73071	dbgi_225	short_numeric_suffix	dbgi_000225	Stachys reinertii	20250715102612	7.113289	46.03276	looks_swapped_ch_lat_lon
delete_noncanonical_duplicate_observation	duplicate observation fingerprint group has exactly one canonical sample_id; keep canonical row and delete noncanonical sibling	111	4	jbc|stachys reinertii|20250715102612|7.113289|46.03276	jbc	73016	dbgi_008668	73175	dbgi_280	short_numeric_suffix	dbgi_000280	Stachys reinertii	20250715102612	7.113289	46.03276	looks_swapped_ch_lat_lon
delete_noncanonical_duplicate_observation	duplicate observation fingerprint group has exactly one canonical sample_id; keep canonical row and delete noncanonical sibling	111	4	jbc|stachys reinertii|20250715102612|7.113289|46.03276	jbc	73016	dbgi_008668	73300	dbgi_384	short_numeric_suffix	dbgi_000384	Stachys reinertii	20250715102612	7.113289	46.03276	looks_swapped_ch_lat_lon
delete_noncanonical_duplicate_observation	duplicate observation fingerprint group has exactly one canonical sample_id; keep canonical row and delete noncanonical sibling	112	2	jbc|thymus polytrichus|20250715132512|7.113179|46.032795	jbc	73258	dbgi_006817	73383	dbgi_467	short_numeric_suffix	dbgi_000467	Thymus polytrichus	20250715132512	7.113179	46.032795	looks_swapped_ch_lat_lon
delete_noncanonical_duplicate_observation	duplicate observation fingerprint group has exactly one canonical sample_id; keep canonical row and delete noncanonical sibling	113	4	jbc|trinia glauca|20250715095827|7.113328|46.032745	jbc	73009	dbgi_006685	73064	dbgi_218	short_numeric_suffix	dbgi_000218	Trinia glauca	20250715095827	7.113328	46.032745	looks_swapped_ch_lat_lon
delete_noncanonical_duplicate_observation	duplicate observation fingerprint group has exactly one canonical sample_id; keep canonical row and delete noncanonical sibling	113	4	jbc|trinia glauca|20250715095827|7.113328|46.032745	jbc	73009	dbgi_006685	73168	dbgi_273	short_numeric_suffix	dbgi_000273	Trinia glauca	20250715095827	7.113328	46.032745	looks_swapped_ch_lat_lon
delete_noncanonical_duplicate_observation	duplicate observation fingerprint group has exactly one canonical sample_id; keep canonical row and delete noncanonical sibling	113	4	jbc|trinia glauca|20250715095827|7.113328|46.032745	jbc	73009	dbgi_006685	73293	dbgi_377	short_numeric_suffix	dbgi_000377	Trinia glauca	20250715095827	7.113328	46.032745	looks_swapped_ch_lat_lon
delete_noncanonical_duplicate_observation	duplicate observation fingerprint group has exactly one canonical sample_id; keep canonical row and delete noncanonical sibling	114	3	jbc|veratrum album|20250625113133|7.11348|46.03264	jbc	72570	dbgi_008386	72611	dbgi_45	short_numeric_suffix	dbgi_000045	Veratrum album	20250625113133	7.11348	46.03264	looks_swapped_ch_lat_lon
delete_noncanonical_duplicate_observation	duplicate observation fingerprint group has exactly one canonical sample_id; keep canonical row and delete noncanonical sibling	114	3	jbc|veratrum album|20250625113133|7.11348|46.03264	jbc	72570	dbgi_008386	72709	dbgi_94	short_numeric_suffix	dbgi_000094	Veratrum album	20250625113133	7.11348	46.03264	looks_swapped_ch_lat_lon
delete_noncanonical_duplicate_observation	duplicate observation fingerprint group has exactly one canonical sample_id; keep canonical row and delete noncanonical sibling	115	2	jbc|vicia cracca|20250715135255|7.113135|46.032913	jbc	73267	dbgi_006778	73392	dbgi_476	short_numeric_suffix	dbgi_000476	Vicia cracca	20250715135255	7.113135	46.032913	looks_swapped_ch_lat_lon
delete_noncanonical_duplicate_observation	duplicate observation fingerprint group has exactly one canonical sample_id; keep canonical row and delete noncanonical sibling	116	2	jbp|rumex aquaticus|20250814095305|14.411982|50.12162	jbp	74183	dbgi_009892	74178	dbgi_009892 00	other_noncanonical		Rumex aquaticus	20250814095305	14.411982	50.12162	out_of_ch_range
delete_noncanonical_duplicate_observation	duplicate observation fingerprint group has exactly one canonical sample_id; keep canonical row and delete noncanonical sibling	117	2	jbuf|agrimonia eupatoria l.|20240625134458|7.157249|46.79255	jbuf	65627	dbgi_003185	65634	dbgi	other_noncanonical		Agrimonia eupatoria L.	20240625134458	7.157249	46.79255	looks_swapped_ch_lat_lon
delete_noncanonical_duplicate_observation	duplicate observation fingerprint group has exactly one canonical sample_id; keep canonical row and delete noncanonical sibling	118	2	jbuf|hyoscyamus niger l.|20240625141853|7.15671|46.792603	jbuf	65632	dbgi_003214	65639	dbgi_5	short_numeric_suffix	dbgi_000005	Hyoscyamus niger L.	20240625141853	7.15671	46.792603	looks_swapped_ch_lat_lon
delete_noncanonical_duplicate_observation	duplicate observation fingerprint group has exactly one canonical sample_id; keep canonical row and delete noncanonical sibling	119	2	jbuf|liquidambar orientalis|20250325113329|7.157474|46.79119	jbuf	70412	dbgi_007709	69973	dbgi_0077098	other_noncanonical	dbgi_077098	Liquidambar orientalis	20250325113329	7.1574736	46.79119	looks_swapped_ch_lat_lon
delete_noncanonical_duplicate_observation	duplicate observation fingerprint group has exactly one canonical sample_id; keep canonical row and delete noncanonical sibling	120	2	jbuf|petunia integrifolia (hook.) schinz et thell.|20240625142337|7.1567|46.792587	jbuf	65633	dbgi_003180	65640	dbgi_6	short_numeric_suffix	dbgi_000006	Petunia integrifolia (Hook.) Schinz et Thell.	20240625142337	7.1567	46.792587	looks_swapped_ch_lat_lon
delete_noncanonical_duplicate_observation	duplicate observation fingerprint group has exactly one canonical sample_id; keep canonical row and delete noncanonical sibling	121	2	jbuf|rosa glauca pourr.|20240625140558|7.157282|46.79245	jbuf	65630	dbgi_003223	65637	dbgi_3	short_numeric_suffix	dbgi_000003	Rosa glauca Pourr.	20240625140558	7.1572824	46.79245	looks_swapped_ch_lat_lon
delete_noncanonical_duplicate_observation	duplicate observation fingerprint group has exactly one canonical sample_id; keep canonical row and delete noncanonical sibling	122	2	jbuf|rubus idaeus l. 'autumn bliss'|20240625135158|7.157231|46.79254	jbuf	65628	dbgi_003155	65635	dbgi_1	short_numeric_suffix	dbgi_000001	Rubus idaeus L. 'Autumn Bliss'	20240625135158	7.157231	46.79254	looks_swapped_ch_lat_lon
delete_noncanonical_duplicate_observation	duplicate observation fingerprint group has exactly one canonical sample_id; keep canonical row and delete noncanonical sibling	123	2	jbuf|stephanandra incisa (thunb.) zabel 'crispa'|20240625141040|7.157309|46.79241	jbuf	65631	dbgi_003101	65638	dbgi_4	short_numeric_suffix	dbgi_000004	Stephanandra incisa (Thunb.) Zabel 'Crispa'	20240625141040	7.1573086	46.79241	looks_swapped_ch_lat_lon
delete_noncanonical_duplicate_observation	duplicate observation fingerprint group has exactly one canonical sample_id; keep canonical row and delete noncanonical sibling	125	2	medicin_alps|achillea millefolium|20250625101819|6.419417|45.039795	medicin_alps	71785	meda_000336	71985	meda_480	short_numeric_suffix		Achillea millefolium	20250625101819	6.419417	45.039795	looks_swapped_ch_lat_lon
delete_noncanonical_duplicate_observation	duplicate observation fingerprint group has exactly one canonical sample_id; keep canonical row and delete noncanonical sibling	126	2	medicin_alps|achillea millefolium|20250625102508|6.419436|45.039845	medicin_alps	71787	meda_000338	71987	meda_482	short_numeric_suffix		Achillea millefolium	20250625102508	6.4194365	45.039845	looks_swapped_ch_lat_lon
