field_data_id	sample_id	project	target_field	current_value	new_value	unified_taxon_source	unified_taxon_status	taxon_candidate_fields_present	taxon_unified_conflict	skip_reason
69353	dbgi_003772	jbn	taxon_name_unified		Alcea	taxon_name	resolved_from_primary_taxon_field	taxon_name		
69354	dbgi_003634	jbn	taxon_name_unified		Hesperis_matronalis_L	taxon_name	resolved_from_primary_taxon_field	taxon_name		
69355	dbgi_003714	jbn	taxon_name_unified		Pelargonium_endlicherianum_Fenzl	taxon_name	resolved_from_primary_taxon_field	taxon_name		
69356	dbgi_003809	jbn	taxon_name_unified		Arabis_caucasica_Willd_Schneeball	taxon_name	resolved_from_primary_taxon_field	taxon_name		
69357	dbgi_003635	jbn	taxon_name_unified		Stachyurus_praecox_Siebold_and_ZucC	taxon_name	resolved_from_primary_taxon_field	taxon_name		
69358	dbgi_003770	jbn	taxon_name_unified		Potentilla_reptans_L	taxon_name	resolved_from_primary_taxon_field	taxon_name		
69359	dbgi_003713	jbn	taxon_name_unified		Petrophytum caespitosum	name_proposition	resolved_from_fallback_taxon_field	name_proposition		
69360	dbgi_003660	jbn	taxon_name_unified		Linum alpinum	name_proposition	resolved_from_fallback_taxon_field	name_proposition		
69361	dbgi_003651	jbn	taxon_name_unified		Ribes_aureum_Pursh	taxon_name	resolved_from_primary_taxon_field	taxon_name		
69362	dbgi_003732	jbn	taxon_name_unified		Crassula_ovata_MilL_Druce	taxon_name	resolved_from_primary_taxon_field	taxon_name		
69363	dbgi_003654	jbn	taxon_name_unified		Humulus_lupulus_L	taxon_name	resolved_from_primary_taxon_field	taxon_name		
69364	dbgi_003906	jbn	taxon_name_unified		Saxifraga_paniculata_MilL	taxon_name	resolved_from_primary_taxon_field	taxon_name		
69365	dbgi_003893	jbn	taxon_name_unified		Bergenia_purpurascens_Hook_f_and_Thomson_EngL	taxon_name	resolved_from_primary_taxon_field	taxon_name		
69366	dbgi_003596	jbn	taxon_name_unified		Paeonia_tenuifolia_L	taxon_name	resolved_from_primary_taxon_field	taxon_name		
69367	dbgi_003565	jbn	taxon_name_unified		Paeonia_peregrina_Huth	taxon_name	resolved_from_primary_taxon_field	taxon_name		
69368	dbgi_003633	jbn	taxon_name_unified		Paeonia_delavayi_Franch	taxon_name	resolved_from_primary_taxon_field	taxon_name		
69369	dbgi_003620	jbn	taxon_name_unified		Vitis_vulpina_L	taxon_name	resolved_from_primary_taxon_field	taxon_name		
69370	dbgi_003931	jbn	taxon_name_unified		Astilbe_rubra_Hook_f_and_Thomson	taxon_name	resolved_from_primary_taxon_field	taxon_name		
69371	dbgi_003959	jbn	taxon_name_unified		Paeonia_L	taxon_name	resolved_from_primary_taxon_field	taxon_name		
69372	dbgi_003728	jbn	taxon_name_unified		Heuchera_americana_L	taxon_name	resolved_from_primary_taxon_field	taxon_name		
69373	dbgi_003667	jbn	taxon_name_unified		Boehmeria_platanifolia_Franch_and_Sav_CH_Wright	taxon_name	resolved_from_primary_taxon_field	taxon_name		
69374	dbgi_003889	jbn	taxon_name_unified		Potentilla fissa	name_proposition	resolved_from_fallback_taxon_field	name_proposition		
69375	dbgi_003566	jbn	taxon_name_unified		Indigofera_tinctoria_L	taxon_name	resolved_from_primary_taxon_field	taxon_name		
69376	dbgi_003890	jbn	taxon_name_unified		Bergenia stracheyi	name_proposition	resolved_from_fallback_taxon_field	name_proposition		
69377	dbgi_003602	jbn	taxon_name_unified		Astilboides_tabularis_HemsL_EngL	taxon_name	resolved_from_primary_taxon_field	taxon_name		
69378	dbgi_003672	jbn	taxon_name_unified		Ampelopsis_glandulosa_var_brevipedunculata_Maxim_Momiy	taxon_name	resolved_from_primary_taxon_field	taxon_name		
69379	dbgi_003599	jbn	taxon_name_unified		Callistemon_viminalis_Gaertn_G_Don	taxon_name	resolved_from_primary_taxon_field	taxon_name		
69380	dbgi_003677	jbn	taxon_name_unified		Myrica_gale_L	taxon_name	resolved_from_primary_taxon_field	taxon_name		
69381	dbgi_003574	jbn	taxon_name_unified		Amelanchier_alnifolia_Nutt	taxon_name	resolved_from_primary_taxon_field	taxon_name		
69382	dbgi_003571	jbn	taxon_name_unified		Agrimonia asiatica	name_proposition	resolved_from_fallback_taxon_field	name_proposition		
69383	dbgi_003569	jbn	taxon_name_unified		Glycyrrhiza glabra	name_proposition	resolved_from_fallback_taxon_field	name_proposition		
69385	dbgi_003643	jbn	taxon_name_unified		Astilbe_japonica_CMorren_and_Decne_A_Gray	taxon_name	resolved_from_primary_taxon_field	taxon_name		
69386	dbgi_003572	jbn	taxon_name_unified		Sorbus_cashmiriana_HedL	taxon_name	resolved_from_primary_taxon_field	taxon_name		
69387	dbgi_003577	jbn	taxon_name_unified		Sanguisorba_officinalis_L	taxon_name	resolved_from_primary_taxon_field	taxon_name		
69388	dbgi_003933	jbn	taxon_name_unified		Hypericum_patulum_Thunb	taxon_name	resolved_from_primary_taxon_field	taxon_name		
69389	dbgi_003568	jbn	taxon_name_unified		Datisca_cannabina_L	taxon_name	resolved_from_primary_taxon_field	taxon_name		
69390	dbgi_003576	jbn	taxon_name_unified		Betula_nana_L	taxon_name	resolved_from_primary_taxon_field	taxon_name		
69391	dbgi_003696	jbn	taxon_name_unified		Begonia_grandis_Dryand	taxon_name	resolved_from_primary_taxon_field	taxon_name		
69392	dbgi_003583	jbn	taxon_name_unified		Rhodotypos_scandens_Thunb_Makino	taxon_name	resolved_from_primary_taxon_field	taxon_name		
69393	dbgi_003619	jbn	taxon_name_unified		Colutea_arborescens_L	taxon_name	resolved_from_primary_taxon_field	taxon_name		
69394	dbgi_003573	jbn	taxon_name_unified		Baptisia_australis_L_R_Br	taxon_name	resolved_from_primary_taxon_field	taxon_name		
69395	dbgi_003649	jbn	taxon_name_unified		Aruncus_dioicus_Walter_Fernald	taxon_name	resolved_from_primary_taxon_field	taxon_name		
69396	dbgi_003597	jbn	taxon_name_unified		Euonymus_alatus_Thunb_Siebold	taxon_name	resolved_from_primary_taxon_field	taxon_name		
69397	dbgi_003725	jbn	taxon_name_unified		Fragaria_virginiana_Duchesne	taxon_name	resolved_from_primary_taxon_field	taxon_name		
69398	dbgi_003561	jbn	taxon_name_unified		Spiraea_decumbens_subsp_tomentosa_Poech_Dost�l	taxon_name	resolved_from_primary_taxon_field	taxon_name		
69399	dbgi_003752	jbn	taxon_name_unified		Salix_helvetica_VilL	taxon_name	resolved_from_primary_taxon_field	taxon_name		
69400	dbgi_003751	jbn	taxon_name_unified		Boehmeria_nivea_L_Gaudich_	taxon_name	resolved_from_primary_taxon_field	taxon_name		
69401	dbgi_003961	jbn	taxon_name_unified		Myrica_pensylvanica_Mirb	taxon_name	resolved_from_primary_taxon_field	taxon_name		
69402	dbgi_003750	jbn	taxon_name_unified		Cycas_revoluta_Thunb	taxon_name	resolved_from_primary_taxon_field	taxon_name		
69403	dbgi_003601	jbn	taxon_name_unified		Ginkgo_biloba_L	taxon_name	resolved_from_primary_taxon_field	taxon_name		
69404	dbgi_003600	jbn	taxon_name_unified		Cycas_revoluta_Thunb	taxon_name	resolved_from_primary_taxon_field	taxon_name		
69405	dbgi_003923	jbn	taxon_name_unified		Allium_aflatunense_bFedtsch	taxon_name	resolved_from_primary_taxon_field	taxon_name		
69406	dbgi_003952	jbn	taxon_name_unified		Yucca_aloifolia_L	taxon_name	resolved_from_primary_taxon_field	taxon_name		
69407	dbgi_003894	jbn	taxon_name_unified		Triteteia taxa	name_proposition	resolved_from_fallback_taxon_field	name_proposition		
69408	dbgi_003898	jbn	taxon_name_unified		Crocosmia lucifer	name_proposition	resolved_from_fallback_taxon_field	name_proposition		
69409	Kdbgi_003920	jbn	taxon_name_unified		Crocus_flavus_Weston	taxon_name	resolved_from_primary_taxon_field	taxon_name		
69410	dbgi_003944	jbn	taxon_name_unified		Carex muskigumensis	name_proposition	resolved_from_fallback_taxon_field	name_proposition		
69411	dbgi_003901	jbn	taxon_name_unified		Festuca_valesiaca_Gaudin	taxon_name	resolved_from_primary_taxon_field	taxon_name		
69412	dbgi_003896	jbn	taxon_name_unified		Festuca_laevigata_Gaudin	taxon_name	resolved_from_primary_taxon_field	taxon_name		
69413	dbgi_003946	jbn	taxon_name_unified		Lilium regale	name_proposition	resolved_from_fallback_taxon_field	name_proposition		
69414	dbgi_003731	jbn	taxon_name_unified		Stipa pennata	name_proposition	resolved_from_fallback_taxon_field	name_proposition		
69420	dbgi_001744	jbn	taxon_name_unified		Jasminum nudiflorum Lindl.	sample_name	resolved_from_primary_taxon_field	sample_name		
69421	dbgi_001699	jbn	taxon_name_unified		Dianthus plumarius L.	sample_name	resolved_from_primary_taxon_field	sample_name		
69422	dbgi_001745	jbn	taxon_name_unified		Cornus kousa Hance	sample_name	resolved_from_primary_taxon_field	sample_name		
69423	dbgi_001739	jbn	taxon_name_unified		Persicaria amplexicaulis (D.Don) Ronse Decr.	sample_name	resolved_from_primary_taxon_field	sample_name		
69424	dbgi_001709	jbn	taxon_name_unified		Ceratostigma plumbaginoides Bunge	sample_name	resolved_from_primary_taxon_field	sample_name		
69425	dbgi_001710	jbn	taxon_name_unified		Mentha spicata L.	sample_name	resolved_from_primary_taxon_field	sample_name		
69426	dbgi_001669	jbn	taxon_name_unified		Pittosporum tobira (Thunb.) W.T.Aiton	sample_name	resolved_from_primary_taxon_field	sample_name		
69427	dbgi_001674	jbn	taxon_name_unified		Persicaria affinis (D.Don) Ronse Decr.	sample_name	resolved_from_primary_taxon_field	sample_name		
69428	dbgi_001607	jbn	taxon_name_unified		Brunnera macrophylla (Adams) I.M.Johnst.	sample_name	resolved_from_primary_taxon_field	sample_name		
69429	dbgi_001729	jbn	taxon_name_unified		Rubia tinctorum L.	sample_name	resolved_from_primary_taxon_field	sample_name		
69430	dbgi_001730	jbn	taxon_name_unified		unknown	sample_name	resolved_from_primary_taxon_field	sample_name		
69431	dbgi_001714	jbn	taxon_name_unified		Actinidia kolomikta (Rupr. & Maxim.) Maxim.	sample_name	resolved_from_primary_taxon_field	sample_name		
69432	dbgi_001680	jbn	taxon_name_unified		Dianthus chinensis L.	sample_name	resolved_from_primary_taxon_field	sample_name		
69433	dbgi_001695	jbn	taxon_name_unified		Lysimachia punctata L.	sample_name	resolved_from_primary_taxon_field	sample_name		
69434	dbgi_001654	jbn	taxon_name_unified		Primula denticulata Sm.	sample_name	resolved_from_primary_taxon_field	sample_name		
69435	dbgi_001689	jbn	taxon_name_unified		Polygonum bistorta L.	sample_name	resolved_from_primary_taxon_field	sample_name		
69436	dbgi_001740	jbn	taxon_name_unified		Lysimachia clethroides Duby	sample_name	resolved_from_primary_taxon_field	sample_name		
69437	dbgi_001670	jbn	taxon_name_unified		Limonium platyphyllum Lincz.	sample_name	resolved_from_primary_taxon_field	sample_name		
69438	dbgi_001694	jbn	taxon_name_unified		Anchusa azurea Mill.	sample_name	resolved_from_primary_taxon_field	sample_name		
69439	dbgi_001608	jbn	taxon_name_unified		Periploca graeca L.	sample_name	resolved_from_primary_taxon_field	sample_name		
69440	dbgi_001604	jbn	taxon_name_unified		Vinca minor L.	sample_name	resolved_from_primary_taxon_field	sample_name		
69441	dbgi_001664	jbn	taxon_name_unified		Abies alba Mill.	sample_name	resolved_from_primary_taxon_field	sample_name		
69442	dbgi_001595	jbn	taxon_name_unified		Abies alba Mill.	sample_name	resolved_from_primary_taxon_field	sample_name		
69443	dbgi_001715	jbn	taxon_name_unified		Stachys byzantina K.Koch	sample_name	resolved_from_primary_taxon_field	sample_name		
69444	dbgi_001679	jbn	taxon_name_unified		unknown	sample_name	resolved_from_primary_taxon_field	sample_name		
69445	dbgi_001719	jbn	taxon_name_unified		Acanthus mollis L.	sample_name	resolved_from_primary_taxon_field	sample_name		
69446	dbgi_001705	jbn	taxon_name_unified		Vincetoxicum hirundinaria Medik.	sample_name	resolved_from_primary_taxon_field	sample_name		
69447	dbgi_001675	jbn	taxon_name_unified		Peumus boldus Molina	sample_name	resolved_from_primary_taxon_field	sample_name		
69448	dbgi_001685	jbn	taxon_name_unified		Ligustrum japonicum Thunb.	sample_name	resolved_from_primary_taxon_field	sample_name		
69449	dbgi_001671	jbn	taxon_name_unified		unknown	sample_name	resolved_from_primary_taxon_field	sample_name		
69450	dbgi_001735	jbn	taxon_name_unified		Lycium chinense Mill.	sample_name	resolved_from_primary_taxon_field	sample_name		
69451	dbgi_001609	jbn	taxon_name_unified		Arnebia pulchra (Willd. ex Roem. & Schult.) Edm.	sample_name	resolved_from_primary_taxon_field	sample_name		
69452	dbgi_001511	jbn	taxon_name_unified		Cinnamomum camphora (L.) J.Presl	sample_name	resolved_from_primary_taxon_field	sample_name		
69453	dbgi_001522	jbn	taxon_name_unified		Illicium anisatum L.	sample_name	resolved_from_primary_taxon_field	sample_name		
69454	dbgi_001518	jbn	taxon_name_unified		Schisandra chinensis (Turcz.) Baill.	sample_name	resolved_from_primary_taxon_field	sample_name		
69455	dbgi_001565	jbn	taxon_name_unified		Tradescantia virginiana L.	sample_name	resolved_from_primary_taxon_field	sample_name		
69456	dbgi_001407	jbn	taxon_name_unified		Dracunculus vulgaris Schott	sample_name	resolved_from_primary_taxon_field	sample_name		
69457	dbgi_001585	jbn	taxon_name_unified		Leymus arenarius (L.) Hochst.	sample_name	resolved_from_primary_taxon_field	sample_name		
69458	dbgi_001556	jbn	taxon_name_unified		Zantedeschia aethiopica (L.) Spreng.	sample_name	resolved_from_primary_taxon_field	sample_name		
69459	dbgi_001529	jbn	taxon_name_unified		Zantedeschia rehmannii Engl.	sample_name	resolved_from_primary_taxon_field	sample_name		
69460	dbgi_001537	jbn	taxon_name_unified		Zantedeschia albomaculata (Hook.) Baill.	sample_name	resolved_from_primary_taxon_field	sample_name		
69461	dbgi_001576	jbn	taxon_name_unified		Semiarundinaria fastuosa (Lat.-Marl. ex Mitford) Makino	sample_name	resolved_from_primary_taxon_field	sample_name		
69462	dbgi_001536	jbn	taxon_name_unified		Lagurus ovatus L.	sample_name	resolved_from_primary_taxon_field	sample_name		
69463	dbgi_001527	jbn	taxon_name_unified		unknown	sample_name	resolved_from_primary_taxon_field	sample_name		
69464	dbgi_001535	jbn	taxon_name_unified		Washingtonia filifera (Andr�) de Bary	sample_name	resolved_from_primary_taxon_field	sample_name		
69465	dbgi_001538	jbn	taxon_name_unified		Strelitzia reginae Banks	sample_name	resolved_from_primary_taxon_field	sample_name		
69466	dbgi_001570	jbn	taxon_name_unified		unknown	sample_name	resolved_from_primary_taxon_field	sample_name		
69467	dbgi_001599	jbn	taxon_name_unified		Stachys affinis Bunge	sample_name	resolved_from_primary_taxon_field	sample_name		
69468	dbgi_001602	jbn	taxon_name_unified		Digitalis trojana Ivanina	sample_name	resolved_from_primary_taxon_field	sample_name		
69469	dbgi_001611	jbn	taxon_name_unified		Corylus avellana L.	sample_name	resolved_from_primary_taxon_field	sample_name		
69470	dbgi_001614	jbn	taxon_name_unified		Gratiola officinalis L.	sample_name	resolved_from_primary_taxon_field	sample_name		
69471	dbgi_001613	jbn	taxon_name_unified		Hippuris vulgaris L.	sample_name	resolved_from_primary_taxon_field	sample_name		
69472	dbgi_001725	jbn	taxon_name_unified		Garrya elliptica Lindl.	sample_name	resolved_from_primary_taxon_field	sample_name		
69473	dbgi_001590	jbn	taxon_name_unified		Pittosporum undulatum Vent.	sample_name	resolved_from_primary_taxon_field	sample_name		
69474	dbgi_001612	jbn	taxon_name_unified		Phlomis russeliana (Sims) Benth.	sample_name	resolved_from_primary_taxon_field	sample_name		
69475	dbgi_001603	jbn	taxon_name_unified		Diervilla sessilifolia Buckley	sample_name	resolved_from_primary_taxon_field	sample_name		
69476	dbgi_001690	jbn	taxon_name_unified		Cephalaria alpina (L.) Roem. & Schult.	sample_name	resolved_from_primary_taxon_field	sample_name		
69477	dbgi_001724	jbn	taxon_name_unified		Hedera maroccana McAll.	sample_name	resolved_from_primary_taxon_field	sample_name		
69478	dbgi_001704	jbn	taxon_name_unified		Valeriana officinalis L.	sample_name	resolved_from_primary_taxon_field	sample_name		
69479	dbgi_001591	jbn	taxon_name_unified		Ilex aquifolium L.	sample_name	resolved_from_primary_taxon_field	sample_name		
69480	dbgi_001593	jbn	taxon_name_unified		Hedera helix L.	sample_name	resolved_from_primary_taxon_field	sample_name		
69481	dbgi_001734	jbn	taxon_name_unified		Campanula persicifolia L.	sample_name	resolved_from_primary_taxon_field	sample_name		
69482	dbgi_001720	jbn	taxon_name_unified		Lonicera nigra L.	sample_name	resolved_from_primary_taxon_field	sample_name		
69483	dbgi_001606	jbn	taxon_name_unified		Ligularia przewalskii (Maxim.) Diels	sample_name	resolved_from_primary_taxon_field	sample_name		
69484	dbgi_001748	jbn	taxon_name_unified		Cephalanthus occidentalis L.	sample_name	resolved_from_primary_taxon_field	sample_name		
69485	dbgi_001700	jbn	taxon_name_unified		Physalis alkekengi var. franchetii (Mast.) Makino	sample_name	resolved_from_primary_taxon_field	sample_name		
69486	dbgi_001707	jbn	taxon_name_unified		Kalanchoe tomentosa Baker	sample_name	resolved_from_primary_taxon_field	sample_name		
69487	dbgi_001686	jbn	taxon_name_unified		Pachypodium geayi Costantin & Bois	sample_name	resolved_from_primary_taxon_field	sample_name		
69489	dbgi_001473	jbn	taxon_name_unified		Euphorbia_milii_Des_MouL	sample_name	resolved_from_primary_taxon_field	sample_name		
69492	dbgi_001467	jbn	taxon_name_unified		Euphorbia_fianarantsoae_Ursch_and_Leandri	sample_name	resolved_from_primary_taxon_field	sample_name		
69493	dbgi_001504	jbn	taxon_name_unified		Cynanchum_grandidieri_Liede_and_Meve	sample_name	resolved_from_primary_taxon_field	sample_name		
69494	dbgi_001466	jbn	taxon_name_unified		Aloe_vera_L_Burmf	sample_name	resolved_from_primary_taxon_field	sample_name		
69495	dbgi_001485	jbn	taxon_name_unified		Aloe_bulbillifera_var_paulianae_Reynolds	sample_name	resolved_from_primary_taxon_field	sample_name		
69496	dbgi_001587	jbn	taxon_name_unified		Euphorbia	sample_name	resolved_from_primary_taxon_field	sample_name		
69497	dbgi_001567	jbn	taxon_name_unified		Aloe_helenae_Danguy	sample_name	resolved_from_primary_taxon_field	sample_name		
69498	dbgi_001553	jbn	taxon_name_unified		Euphorbia_alluaudii_Drake_subsp_alluaudii	sample_name	resolved_from_primary_taxon_field	sample_name		
69499	dbgi_001683	jbn	taxon_name_unified		Uncarina_grandidieri_BailL_Stapf	sample_name	resolved_from_primary_taxon_field	sample_name		
69500	dbgi_001677	jbn	taxon_name_unified		Xerosicyos	sample_name	resolved_from_primary_taxon_field	sample_name		
69501	dbgi_001701	jbn	taxon_name_unified		Euphorbia_xylophylloides_Lem	sample_name	resolved_from_primary_taxon_field	sample_name		
69502	dbgi_001462	jbn	taxon_name_unified		Aloe	sample_name	resolved_from_primary_taxon_field	sample_name		
69503	dbgi_001471	jbn	taxon_name_unified		Euphorbia_denisiana_Guillaumin	sample_name	resolved_from_primary_taxon_field	sample_name		
69504	dbgi_001497	jbn	taxon_name_unified		Didierea_madagascariensis_BailL	sample_name	resolved_from_primary_taxon_field	sample_name		
69505	dbgi_001472	jbn	taxon_name_unified		Adansonia_za_BailL	sample_name	resolved_from_primary_taxon_field	sample_name		
69506	dbgi_001688	jbn	taxon_name_unified		Cynanchum	sample_name	resolved_from_primary_taxon_field	sample_name		
69507	dbgi_001460	jbn	taxon_name_unified		Uncarina_grandidieri_BailL_Stapf	sample_name	resolved_from_primary_taxon_field	sample_name		
69508	dbgi_001746	jbn	taxon_name_unified		unknown	sample_name	resolved_from_primary_taxon_field	sample_name		
69509	dbgi_001459	jbn	taxon_name_unified		Aloe	sample_name	resolved_from_primary_taxon_field	sample_name		
69510	dbgi_001736	jbn	taxon_name_unified		Aloe_arborescens_MilL	sample_name	resolved_from_primary_taxon_field	sample_name		
69511	dbgi_001461	jbn	taxon_name_unified		Euphorbia	sample_name	resolved_from_primary_taxon_field	sample_name		
69512	dbgi_001702	jbn	taxon_name_unified		unknown	sample_name	resolved_from_primary_taxon_field	sample_name		
69514	dbgi_001464	jbn	taxon_name_unified		Uncarina	sample_name	resolved_from_primary_taxon_field	sample_name		
69515	dbgi_001706	jbn	taxon_name_unified		Uncarina_stellulifera_Humbert	sample_name	resolved_from_primary_taxon_field	sample_name		
69516	dbgi_001728	jbn	taxon_name_unified		Asimina_triloba_L_Dunal	sample_name	resolved_from_primary_taxon_field	sample_name		
69517	dbgi_001617	jbn	taxon_name_unified		Laurus_nobilis_L	sample_name	resolved_from_primary_taxon_field	sample_name		
69518	dbgi_001656	jbn	taxon_name_unified		Aristolochia	sample_name	resolved_from_primary_taxon_field	sample_name		
69519	dbgi_001619	jbn	taxon_name_unified		Magnolia	sample_name	resolved_from_primary_taxon_field	sample_name		
69520	dbgi_001642	jbn	taxon_name_unified		Calycanthus_floridus_L	sample_name	resolved_from_primary_taxon_field	sample_name		
69521	dbgi_001647	jbn	taxon_name_unified		Chimonanthus_praecox_L_Link	sample_name	resolved_from_primary_taxon_field	sample_name		
69522	dbgi_001653	jbn	taxon_name_unified		Asarum_europaeum_L	sample_name	resolved_from_primary_taxon_field	sample_name		
69523	dbgi_001651	jbn	taxon_name_unified		Saururus_cernuus_L	sample_name	resolved_from_primary_taxon_field	sample_name		
69524	dbgi_001663	jbn	taxon_name_unified		Lindera_benzoin_L_Blume	sample_name	resolved_from_primary_taxon_field	sample_name		
69525	dbgi_001640	jbn	taxon_name_unified		unknown	sample_name	resolved_from_primary_taxon_field	sample_name		
69526	dbgi_001643	jbn	taxon_name_unified		Aristolochia_macrophylla_Lam	sample_name	resolved_from_primary_taxon_field	sample_name		
69527	dbgi_001641	jbn	taxon_name_unified		Ophiopogon_planiscapus_Nakai	sample_name	resolved_from_primary_taxon_field	sample_name		
69529	dbgi_001658	jbn	taxon_name_unified		Helictotrichon_sempervirens_VilL_Pilg	sample_name	resolved_from_primary_taxon_field	sample_name		
69530	dbgi_001645	jbn	taxon_name_unified		Juncus_inflexus_L	sample_name	resolved_from_primary_taxon_field	sample_name		
69531	dbgi_001667	jbn	taxon_name_unified		Chasmanthium_latifolium_Michx_H_O_Yates	sample_name	resolved_from_primary_taxon_field	sample_name		
69532	dbgi_001649	jbn	taxon_name_unified		Sisyrinchium_striatum_Sm	sample_name	resolved_from_primary_taxon_field	sample_name		
69533	dbgi_001650	jbn	taxon_name_unified		Asparagus_officinalis_L	sample_name	resolved_from_primary_taxon_field	sample_name		
69534	dbgi_001492	jbn	taxon_name_unified		Danae_racemosa_L_Moench	sample_name	resolved_from_primary_taxon_field	sample_name		
69535	dbgi_001489	jbn	taxon_name_unified		Dioscorea_caucasica_Lipsky	sample_name	resolved_from_primary_taxon_field	sample_name		
69536	dbgi_001738	jbn	taxon_name_unified		Crocosmia_pottsii_Baker_N_E_Br	sample_name	resolved_from_primary_taxon_field	sample_name		
69537	dbgi_001646	jbn	taxon_name_unified		Festuca_arundinacea_Schreb	sample_name	resolved_from_primary_taxon_field	sample_name		
69538	dbgi_001655	jbn	taxon_name_unified		Musa_mannii_H_WendL	sample_name	resolved_from_primary_taxon_field	sample_name		
69539	dbgi_001639	jbn	taxon_name_unified		unknown	sample_name	resolved_from_primary_taxon_field	sample_name		
69540	dbgi_001498	jbn	taxon_name_unified		Carex_grayi_J_Carey	sample_name	resolved_from_primary_taxon_field	sample_name		
69541	dbgi_001668	jbn	taxon_name_unified		Sisyrinchium_angustifolium_MilL	sample_name	resolved_from_primary_taxon_field	sample_name		
69542	dbgi_001631	jbn	taxon_name_unified		Yucca_filamentosa_L	sample_name	resolved_from_primary_taxon_field	sample_name		
69543	dbgi_001648	jbn	taxon_name_unified		Epipactis_palustris_L_Crantz	sample_name	resolved_from_primary_taxon_field	sample_name		
69544	dbgi_001721	jbn	taxon_name_unified		Bletilla_striata_Thunb_Rchbf	sample_name	resolved_from_primary_taxon_field	sample_name		
69545	dbgi_001638	jbn	taxon_name_unified		Roscoea_cautleyoides_Gagnep	sample_name	resolved_from_primary_taxon_field	sample_name		
69546	dbgi_001747	jbn	taxon_name_unified		Luzula_sylvatica_Huds_Gaudin	sample_name	resolved_from_primary_taxon_field	sample_name		
69547	dbgi_001490	jbn	taxon_name_unified		Equisetum_scirpoides_Michx	sample_name	resolved_from_primary_taxon_field	sample_name		
69548	dbgi_001703	jbn	taxon_name_unified		Equisetum_hyemale_L	sample_name	resolved_from_primary_taxon_field	sample_name		
69549	dbgi_001731	jbn	taxon_name_unified		unknown	sample_name	resolved_from_primary_taxon_field	sample_name		
69550	dbgi_001644	jbn	taxon_name_unified		Wollemia_nobilis_W_G_Jones_and_aL	sample_name	resolved_from_primary_taxon_field	sample_name		
69551	dbgi_001528	jbn	taxon_name_unified		Larix_decidua_MilL	sample_name	resolved_from_primary_taxon_field	sample_name		
69552	dbgi_001743	jbn	taxon_name_unified		Araucaria_heterophylla_Salisb_Franco	sample_name	resolved_from_primary_taxon_field	sample_name		
69553	dbgi_001588	jbn	taxon_name_unified		Cunninghamia_lanceolata_Lamb_Hook_	sample_name	resolved_from_primary_taxon_field	sample_name		
69554	dbgi_001566	jbn	taxon_name_unified		Cephalotaxus_harringtonia_Knight_ex_J_Forbes_K_Koch	sample_name	resolved_from_primary_taxon_field	sample_name		
69555	dbgi_001632	jbn	taxon_name_unified		Picea_abies_L_H_Karst	sample_name	resolved_from_primary_taxon_field	sample_name		
69556	dbgi_001742	jbn	taxon_name_unified		unknown	sample_name	resolved_from_primary_taxon_field	sample_name		
69557	dbgi_001517	jbn	taxon_name_unified		unknown	sample_name	resolved_from_primary_taxon_field	sample_name		
69558	dbgi_001625	jbn	taxon_name_unified		unknown	sample_name	resolved_from_primary_taxon_field	sample_name		
69559	dbgi_001692	jbn	taxon_name_unified		Cupressus	sample_name	resolved_from_primary_taxon_field	sample_name		
69560	dbgi_001661	jbn	taxon_name_unified		Juniperus_virginiana_L	sample_name	resolved_from_primary_taxon_field	sample_name		
69563	dbgi_001682	jbn	taxon_name_unified		Hesperantha_coccinea_Backh_and_Harv_Goldblatt_and_J_CManning	sample_name	resolved_from_primary_taxon_field	sample_name		
69565	dbgi_001618	jbn	taxon_name_unified		Luzula_nivea_L_DC	sample_name	resolved_from_primary_taxon_field	sample_name		
69566	dbgi_001562	jbn	taxon_name_unified		Libertia_grandiflora_R_Br_Sweet	sample_name	resolved_from_primary_taxon_field	sample_name		
69567	dbgi_001636	jbn	taxon_name_unified		Typha_angustifolia_L	sample_name	resolved_from_primary_taxon_field	sample_name		
69568	dbgi_001673	jbn	taxon_name_unified		Arundo_donax_L	sample_name	resolved_from_primary_taxon_field	sample_name		
69569	dbgi_001573	jbn	taxon_name_unified		Sesleria	sample_name	resolved_from_primary_taxon_field	sample_name		
69570	dbgi_001652	jbn	taxon_name_unified		Hedychium_coccineum_Buch_Ham	sample_name	resolved_from_primary_taxon_field	sample_name		
69571	dbgi_001676	jbn	taxon_name_unified		Aloe_arborescens_MilL	sample_name	resolved_from_primary_taxon_field	sample_name		
69572	dbgi_001678	jbn	taxon_name_unified		unknown	sample_name	resolved_from_primary_taxon_field	sample_name		
69573	dbgi_001698	jbn	taxon_name_unified		Puya_chilensis_Molina	sample_name	resolved_from_primary_taxon_field	sample_name		
69574	dbgi_001741	jbn	taxon_name_unified		Yucca_aloifolia_L	sample_name	resolved_from_primary_taxon_field	sample_name		
69575	dbgi_001635	jbn	taxon_name_unified		Iris_germanica_L	sample_name	resolved_from_primary_taxon_field	sample_name		
69576	dbgi_001624	jbn	taxon_name_unified		Phyllostachys_nigra_LindL_Munro	sample_name	resolved_from_primary_taxon_field	sample_name		
69577	dbgi_001708	jbn	taxon_name_unified		Pachysandra_terminalis_Siebold_and_ZucC	sample_name	resolved_from_primary_taxon_field	sample_name		
69578	dbgi_001723	jbn	taxon_name_unified		Anemone	sample_name	resolved_from_primary_taxon_field	sample_name		
