backup_kind	field.MatchedCanonical	field.TaxonId	field.catalogue_number	field.collector_fullname	field.collector_inat	field.collector_orcid	field.comment_eco	field.comment_env	field.date	field.date_created	field.date_updated	field.extracted_id	field.geometry	field.herbivory_percent	field.id	field.inat_upload	field.ipen	field.is_wild	field.latitude	field.longitude	field.match_name	field.name_proposition	field.no_name_on_list	field.observation_subject	field.ott_id	field.picture_cut	field.picture_detail	field.picture_free	field.picture_general	field.picture_panel	field.picture_panel_label	field.project	field.qfield_project	field.rank	field.sample_id	field.sample_name	field.soil_type	field.taxon_name	field.taxon_name_final	field.taxon_name_unified	field.temperature_°C	field.unique_id	field.unknown	field.user_created	field.user_updated	field.uuid_qfield	field.weather	field.wikidataID	field.x_coord	field.y_coord	directus_row_json
droguier_name_proposition_clear				Emmanuel Defossez	@manu_dfz	0000-0002-3279-9190			20260121130935	2026-01-29T15:12:51.306Z					74678	0		1				Chamaemelum nobile	0	Root		DCIM/droguier_jbn/Potentilla_erecta_L_Raeusch__drog_000180_04.jpg	DCIM/droguier_jbn/Potentilla_erecta_L_Raeusch__drog_000180_03.jpg		DCIM/droguier_jbn/Potentilla_erecta_L_Raeusch__drog_000180_02.jpg	DCIM/droguier_jbn/Potentilla_erecta_L_Raeusch__drog_000180_01.jpg	DCIM/droguier_jbn/Potentilla_erecta_L_Raeusch__drog_000180_05.jpg		droguier_jbn		drog_000180			Potentilla_erecta_L_Raeusch_						053e0368-4ed8-4569-a070-81a22ad13957							"{""MatchedCanonical"": null, ""TaxonId"": null, ""catalogue_number"": null, ""collector_fullname"": ""Emmanuel Defossez"", ""collector_inat"": ""@manu_dfz"", ""collector_orcid"": ""0000-0002-3279-9190"", ""comment_eco"": null, ""comment_env"": null, ""date"": ""20260121130935"", ""date_created"": ""2026-01-29T15:12:51.306Z"", ""date_updated"": null, ""extracted_id"": null, ""geometry"": null, ""herbivory_percent"": null, ""id"": 74678, ""inat_upload"": 0, ""ipen"": null, ""is_wild"": 1, ""latitude"": null, ""longitude"": null, ""match_name"": null, ""name_proposition"": ""Chamaemelum nobile"", ""no_name_on_list"": 0, ""observation_subject"": ""Root"", ""ott_id"": null, ""picture_cut"": ""DCIM/droguier_jbn/Potentilla_erecta_L_Raeusch__drog_000180_04.jpg"", ""picture_detail"": ""DCIM/droguier_jbn/Potentilla_erecta_L_Raeusch__drog_000180_03.jpg"", ""picture_free"": null, ""picture_general"": ""DCIM/droguier_jbn/Potentilla_erecta_L_Raeusch__drog_000180_02.jpg"", ""picture_panel"": ""DCIM/droguier_jbn/Potentilla_erecta_L_Raeusch__drog_000180_01.jpg"", ""picture_panel_label"": ""DCIM/droguier_jbn/Potentilla_erecta_L_Raeusch__drog_000180_05.jpg"", ""project"": null, ""qfield_project"": ""droguier_jbn"", ""rank"": null, ""sample_id"": ""drog_000180"", ""sample_name"": null, ""soil_type"": null, ""taxon_name"": ""Potentilla_erecta_L_Raeusch_"", ""taxon_name_final"": null, ""taxon_name_unified"": null, ""temperature_°C"": null, ""unique_id"": null, ""unknown"": null, ""user_created"": ""053e0368-4ed8-4569-a070-81a22ad13957"", ""user_updated"": null, ""uuid_qfield"": null, ""weather"": null, ""wikidataID"": null, ""x_coord"": null, ""y_coord"": null}"
droguier_name_proposition_clear				Emmanuel Defossez	@manu_dfz	0000-0002-3279-9190			20260121131056	2026-01-29T15:12:51.338Z					74679	0		1				Chamaemelum nobile	0	Root		DCIM/droguier_jbn/Potentilla_erecta_L_Raeusch__drog_000085_04.jpg	DCIM/droguier_jbn/Potentilla_erecta_L_Raeusch__drog_000085_03.jpg		DCIM/droguier_jbn/Potentilla_erecta_L_Raeusch__drog_000085_02.jpg	DCIM/droguier_jbn/Potentilla_erecta_L_Raeusch__drog_000085_01.jpg	DCIM/droguier_jbn/Potentilla_erecta_L_Raeusch__drog_000085_05.jpg		droguier_jbn		drog_000085			Potentilla_erecta_L_Raeusch_						053e0368-4ed8-4569-a070-81a22ad13957							"{""MatchedCanonical"": null, ""TaxonId"": null, ""catalogue_number"": null, ""collector_fullname"": ""Emmanuel Defossez"", ""collector_inat"": ""@manu_dfz"", ""collector_orcid"": ""0000-0002-3279-9190"", ""comment_eco"": null, ""comment_env"": null, ""date"": ""20260121131056"", ""date_created"": ""2026-01-29T15:12:51.338Z"", ""date_updated"": null, ""extracted_id"": null, ""geometry"": null, ""herbivory_percent"": null, ""id"": 74679, ""inat_upload"": 0, ""ipen"": null, ""is_wild"": 1, ""latitude"": null, ""longitude"": null, ""match_name"": null, ""name_proposition"": ""Chamaemelum nobile"", ""no_name_on_list"": 0, ""observation_subject"": ""Root"", ""ott_id"": null, ""picture_cut"": ""DCIM/droguier_jbn/Potentilla_erecta_L_Raeusch__drog_000085_04.jpg"", ""picture_detail"": ""DCIM/droguier_jbn/Potentilla_erecta_L_Raeusch__drog_000085_03.jpg"", ""picture_free"": null, ""picture_general"": ""DCIM/droguier_jbn/Potentilla_erecta_L_Raeusch__drog_000085_02.jpg"", ""picture_panel"": ""DCIM/droguier_jbn/Potentilla_erecta_L_Raeusch__drog_000085_01.jpg"", ""picture_panel_label"": ""DCIM/droguier_jbn/Potentilla_erecta_L_Raeusch__drog_000085_05.jpg"", ""project"": null, ""qfield_project"": ""droguier_jbn"", ""rank"": null, ""sample_id"": ""drog_000085"", ""sample_name"": null, ""soil_type"": null, ""taxon_name"": ""Potentilla_erecta_L_Raeusch_"", ""taxon_name_final"": null, ""taxon_name_unified"": null, ""temperature_°C"": null, ""unique_id"": null, ""unknown"": null, ""user_created"": ""053e0368-4ed8-4569-a070-81a22ad13957"", ""user_updated"": null, ""uuid_qfield"": null, ""weather"": null, ""wikidataID"": null, ""x_coord"": null, ""y_coord"": null}"
droguier_name_proposition_clear				Emmanuel Defossez	@manu_dfz	0000-0002-3279-9190			20260121131255	2026-01-29T15:12:51.372Z					74680	0		1				Chamaemelum nobile	0	Root		DCIM/droguier_jbn/Potentilla_erecta_L_Raeusch__drog_000181_04.jpg	DCIM/droguier_jbn/Potentilla_erecta_L_Raeusch__drog_000181_03.jpg		DCIM/droguier_jbn/Potentilla_erecta_L_Raeusch__drog_000181_02.jpg	DCIM/droguier_jbn/Potentilla_erecta_L_Raeusch__drog_000181_01.jpg	DCIM/droguier_jbn/Potentilla_erecta_L_Raeusch__drog_000181_05.jpg		droguier_jbn		drog_000181			Potentilla_erecta_L_Raeusch_						053e0368-4ed8-4569-a070-81a22ad13957							"{""MatchedCanonical"": null, ""TaxonId"": null, ""catalogue_number"": null, ""collector_fullname"": ""Emmanuel Defossez"", ""collector_inat"": ""@manu_dfz"", ""collector_orcid"": ""0000-0002-3279-9190"", ""comment_eco"": null, ""comment_env"": null, ""date"": ""20260121131255"", ""date_created"": ""2026-01-29T15:12:51.372Z"", ""date_updated"": null, ""extracted_id"": null, ""geometry"": null, ""herbivory_percent"": null, ""id"": 74680, ""inat_upload"": 0, ""ipen"": null, ""is_wild"": 1, ""latitude"": null, ""longitude"": null, ""match_name"": null, ""name_proposition"": ""Chamaemelum nobile"", ""no_name_on_list"": 0, ""observation_subject"": ""Root"", ""ott_id"": null, ""picture_cut"": ""DCIM/droguier_jbn/Potentilla_erecta_L_Raeusch__drog_000181_04.jpg"", ""picture_detail"": ""DCIM/droguier_jbn/Potentilla_erecta_L_Raeusch__drog_000181_03.jpg"", ""picture_free"": null, ""picture_general"": ""DCIM/droguier_jbn/Potentilla_erecta_L_Raeusch__drog_000181_02.jpg"", ""picture_panel"": ""DCIM/droguier_jbn/Potentilla_erecta_L_Raeusch__drog_000181_01.jpg"", ""picture_panel_label"": ""DCIM/droguier_jbn/Potentilla_erecta_L_Raeusch__drog_000181_05.jpg"", ""project"": null, ""qfield_project"": ""droguier_jbn"", ""rank"": null, ""sample_id"": ""drog_000181"", ""sample_name"": null, ""soil_type"": null, ""taxon_name"": ""Potentilla_erecta_L_Raeusch_"", ""taxon_name_final"": null, ""taxon_name_unified"": null, ""temperature_°C"": null, ""unique_id"": null, ""unknown"": null, ""user_created"": ""053e0368-4ed8-4569-a070-81a22ad13957"", ""user_updated"": null, ""uuid_qfield"": null, ""weather"": null, ""wikidataID"": null, ""x_coord"": null, ""y_coord"": null}"
droguier_name_proposition_clear				Emmanuel Defossez	@manu_dfz	0000-0002-3279-9190			20260121131418	2026-01-29T15:12:51.407Z					74681	0		1				Chamaemelum nobile	0	Root		DCIM/droguier_jbn/Potentilla_erecta_L_Raeusch__drog_000107_04.jpg	DCIM/droguier_jbn/Potentilla_erecta_L_Raeusch__drog_000107_03.jpg		DCIM/droguier_jbn/Potentilla_erecta_L_Raeusch__drog_000107_02.jpg	DCIM/droguier_jbn/Potentilla_erecta_L_Raeusch__drog_000107_01.jpg	DCIM/droguier_jbn/Potentilla_erecta_L_Raeusch__drog_000107_05.jpg		droguier_jbn		drog_000107			Potentilla_erecta_L_Raeusch_						053e0368-4ed8-4569-a070-81a22ad13957							"{""MatchedCanonical"": null, ""TaxonId"": null, ""catalogue_number"": null, ""collector_fullname"": ""Emmanuel Defossez"", ""collector_inat"": ""@manu_dfz"", ""collector_orcid"": ""0000-0002-3279-9190"", ""comment_eco"": null, ""comment_env"": null, ""date"": ""20260121131418"", ""date_created"": ""2026-01-29T15:12:51.407Z"", ""date_updated"": null, ""extracted_id"": null, ""geometry"": null, ""herbivory_percent"": null, ""id"": 74681, ""inat_upload"": 0, ""ipen"": null, ""is_wild"": 1, ""latitude"": null, ""longitude"": null, ""match_name"": null, ""name_proposition"": ""Chamaemelum nobile"", ""no_name_on_list"": 0, ""observation_subject"": ""Root"", ""ott_id"": null, ""picture_cut"": ""DCIM/droguier_jbn/Potentilla_erecta_L_Raeusch__drog_000107_04.jpg"", ""picture_detail"": ""DCIM/droguier_jbn/Potentilla_erecta_L_Raeusch__drog_000107_03.jpg"", ""picture_free"": null, ""picture_general"": ""DCIM/droguier_jbn/Potentilla_erecta_L_Raeusch__drog_000107_02.jpg"", ""picture_panel"": ""DCIM/droguier_jbn/Potentilla_erecta_L_Raeusch__drog_000107_01.jpg"", ""picture_panel_label"": ""DCIM/droguier_jbn/Potentilla_erecta_L_Raeusch__drog_000107_05.jpg"", ""project"": null, ""qfield_project"": ""droguier_jbn"", ""rank"": null, ""sample_id"": ""drog_000107"", ""sample_name"": null, ""soil_type"": null, ""taxon_name"": ""Potentilla_erecta_L_Raeusch_"", ""taxon_name_final"": null, ""taxon_name_unified"": null, ""temperature_°C"": null, ""unique_id"": null, ""unknown"": null, ""user_created"": ""053e0368-4ed8-4569-a070-81a22ad13957"", ""user_updated"": null, ""uuid_qfield"": null, ""weather"": null, ""wikidataID"": null, ""x_coord"": null, ""y_coord"": null}"
droguier_name_proposition_clear				Emmanuel Defossez	@manu_dfz	0000-0002-3279-9190			20260121131613	2026-01-29T15:12:51.441Z					74682	0		1				Chamaemelum nobile	0	Root		DCIM/droguier_jbn/Potentilla_erecta_L_Raeusch__drog_000283_04.jpg	DCIM/droguier_jbn/Potentilla_erecta_L_Raeusch__drog_000283_03.jpg		DCIM/droguier_jbn/Potentilla_erecta_L_Raeusch__drog_000283_02.jpg	DCIM/droguier_jbn/Potentilla_erecta_L_Raeusch__drog_000283_01.jpg	DCIM/droguier_jbn/Potentilla_erecta_L_Raeusch__drog_000283_05.jpg		droguier_jbn		drog_000283			Potentilla_erecta_L_Raeusch_						053e0368-4ed8-4569-a070-81a22ad13957							"{""MatchedCanonical"": null, ""TaxonId"": null, ""catalogue_number"": null, ""collector_fullname"": ""Emmanuel Defossez"", ""collector_inat"": ""@manu_dfz"", ""collector_orcid"": ""0000-0002-3279-9190"", ""comment_eco"": null, ""comment_env"": null, ""date"": ""20260121131613"", ""date_created"": ""2026-01-29T15:12:51.441Z"", ""date_updated"": null, ""extracted_id"": null, ""geometry"": null, ""herbivory_percent"": null, ""id"": 74682, ""inat_upload"": 0, ""ipen"": null, ""is_wild"": 1, ""latitude"": null, ""longitude"": null, ""match_name"": null, ""name_proposition"": ""Chamaemelum nobile"", ""no_name_on_list"": 0, ""observation_subject"": ""Root"", ""ott_id"": null, ""picture_cut"": ""DCIM/droguier_jbn/Potentilla_erecta_L_Raeusch__drog_000283_04.jpg"", ""picture_detail"": ""DCIM/droguier_jbn/Potentilla_erecta_L_Raeusch__drog_000283_03.jpg"", ""picture_free"": null, ""picture_general"": ""DCIM/droguier_jbn/Potentilla_erecta_L_Raeusch__drog_000283_02.jpg"", ""picture_panel"": ""DCIM/droguier_jbn/Potentilla_erecta_L_Raeusch__drog_000283_01.jpg"", ""picture_panel_label"": ""DCIM/droguier_jbn/Potentilla_erecta_L_Raeusch__drog_000283_05.jpg"", ""project"": null, ""qfield_project"": ""droguier_jbn"", ""rank"": null, ""sample_id"": ""drog_000283"", ""sample_name"": null, ""soil_type"": null, ""taxon_name"": ""Potentilla_erecta_L_Raeusch_"", ""taxon_name_final"": null, ""taxon_name_unified"": null, ""temperature_°C"": null, ""unique_id"": null, ""unknown"": null, ""user_created"": ""053e0368-4ed8-4569-a070-81a22ad13957"", ""user_updated"": null, ""uuid_qfield"": null, ""weather"": null, ""wikidataID"": null, ""x_coord"": null, ""y_coord"": null}"
droguier_name_proposition_clear				Emmanuel Defossez	@manu_dfz	0000-0002-3279-9190			20260121131756	2026-01-29T15:12:51.474Z					74683	0		1				Chamaemelum nobile	0	Root		DCIM/droguier_jbn/Potentilla_erecta_L_Raeusch__drog_000292_04.jpg	DCIM/droguier_jbn/Potentilla_erecta_L_Raeusch__drog_000292_03.jpg		DCIM/droguier_jbn/Potentilla_erecta_L_Raeusch__drog_000292_02.jpg	DCIM/droguier_jbn/Potentilla_erecta_L_Raeusch__drog_000292_01.jpg	DCIM/droguier_jbn/Potentilla_erecta_L_Raeusch__drog_000292_05.jpg		droguier_jbn		drog_000292			Potentilla_erecta_L_Raeusch_						053e0368-4ed8-4569-a070-81a22ad13957							"{""MatchedCanonical"": null, ""TaxonId"": null, ""catalogue_number"": null, ""collector_fullname"": ""Emmanuel Defossez"", ""collector_inat"": ""@manu_dfz"", ""collector_orcid"": ""0000-0002-3279-9190"", ""comment_eco"": null, ""comment_env"": null, ""date"": ""20260121131756"", ""date_created"": ""2026-01-29T15:12:51.474Z"", ""date_updated"": null, ""extracted_id"": null, ""geometry"": null, ""herbivory_percent"": null, ""id"": 74683, ""inat_upload"": 0, ""ipen"": null, ""is_wild"": 1, ""latitude"": null, ""longitude"": null, ""match_name"": null, ""name_proposition"": ""Chamaemelum nobile"", ""no_name_on_list"": 0, ""observation_subject"": ""Root"", ""ott_id"": null, ""picture_cut"": ""DCIM/droguier_jbn/Potentilla_erecta_L_Raeusch__drog_000292_04.jpg"", ""picture_detail"": ""DCIM/droguier_jbn/Potentilla_erecta_L_Raeusch__drog_000292_03.jpg"", ""picture_free"": null, ""picture_general"": ""DCIM/droguier_jbn/Potentilla_erecta_L_Raeusch__drog_000292_02.jpg"", ""picture_panel"": ""DCIM/droguier_jbn/Potentilla_erecta_L_Raeusch__drog_000292_01.jpg"", ""picture_panel_label"": ""DCIM/droguier_jbn/Potentilla_erecta_L_Raeusch__drog_000292_05.jpg"", ""project"": null, ""qfield_project"": ""droguier_jbn"", ""rank"": null, ""sample_id"": ""drog_000292"", ""sample_name"": null, ""soil_type"": null, ""taxon_name"": ""Potentilla_erecta_L_Raeusch_"", ""taxon_name_final"": null, ""taxon_name_unified"": null, ""temperature_°C"": null, ""unique_id"": null, ""unknown"": null, ""user_created"": ""053e0368-4ed8-4569-a070-81a22ad13957"", ""user_updated"": null, ""uuid_qfield"": null, ""weather"": null, ""wikidataID"": null, ""x_coord"": null, ""y_coord"": null}"
droguier_name_proposition_clear				Emmanuel Defossez	@manu_dfz	0000-0002-3279-9190			20260121132234	2026-01-29T15:12:51.507Z					74684	0		1				Chamaemelum nobile	0	Leaf		DCIM/droguier_jbn/Plantago_lanceolata_L_drog_000099_04.jpg	DCIM/droguier_jbn/Plantago_lanceolata_L_drog_000099_03.jpg		DCIM/droguier_jbn/Plantago_lanceolata_L_drog_000099_02.jpg	DCIM/droguier_jbn/Plantago_lanceolata_L_drog_000099_01.jpg	DCIM/droguier_jbn/Plantago_lanceolata_L_drog_000099_05.jpg		droguier_jbn		drog_000099			Plantago_lanceolata_L						053e0368-4ed8-4569-a070-81a22ad13957							"{""MatchedCanonical"": null, ""TaxonId"": null, ""catalogue_number"": null, ""collector_fullname"": ""Emmanuel Defossez"", ""collector_inat"": ""@manu_dfz"", ""collector_orcid"": ""0000-0002-3279-9190"", ""comment_eco"": null, ""comment_env"": null, ""date"": ""20260121132234"", ""date_created"": ""2026-01-29T15:12:51.507Z"", ""date_updated"": null, ""extracted_id"": null, ""geometry"": null, ""herbivory_percent"": null, ""id"": 74684, ""inat_upload"": 0, ""ipen"": null, ""is_wild"": 1, ""latitude"": null, ""longitude"": null, ""match_name"": null, ""name_proposition"": ""Chamaemelum nobile"", ""no_name_on_list"": 0, ""observation_subject"": ""Leaf"", ""ott_id"": null, ""picture_cut"": ""DCIM/droguier_jbn/Plantago_lanceolata_L_drog_000099_04.jpg"", ""picture_detail"": ""DCIM/droguier_jbn/Plantago_lanceolata_L_drog_000099_03.jpg"", ""picture_free"": null, ""picture_general"": ""DCIM/droguier_jbn/Plantago_lanceolata_L_drog_000099_02.jpg"", ""picture_panel"": ""DCIM/droguier_jbn/Plantago_lanceolata_L_drog_000099_01.jpg"", ""picture_panel_label"": ""DCIM/droguier_jbn/Plantago_lanceolata_L_drog_000099_05.jpg"", ""project"": null, ""qfield_project"": ""droguier_jbn"", ""rank"": null, ""sample_id"": ""drog_000099"", ""sample_name"": null, ""soil_type"": null, ""taxon_name"": ""Plantago_lanceolata_L"", ""taxon_name_final"": null, ""taxon_name_unified"": null, ""temperature_°C"": null, ""unique_id"": null, ""unknown"": null, ""user_created"": ""053e0368-4ed8-4569-a070-81a22ad13957"", ""user_updated"": null, ""uuid_qfield"": null, ""weather"": null, ""wikidataID"": null, ""x_coord"": null, ""y_coord"": null}"
droguier_name_proposition_clear				Emmanuel Defossez	@manu_dfz	0000-0002-3279-9190			20260121132544	2026-01-29T15:12:51.540Z					74685	0		1				Chamaemelum nobile	0	Leaf		DCIM/droguier_jbn/Plantago_lanceolata_L_drog_000127_04.jpg	DCIM/droguier_jbn/Plantago_lanceolata_L_drog_000127_03.jpg		DCIM/droguier_jbn/Plantago_lanceolata_L_drog_000127_02.jpg	DCIM/droguier_jbn/Plantago_lanceolata_L_drog_000127_01.jpg	DCIM/droguier_jbn/Plantago_lanceolata_L_drog_000127_05.jpg		droguier_jbn		drog_000127			Plantago_lanceolata_L						053e0368-4ed8-4569-a070-81a22ad13957							"{""MatchedCanonical"": null, ""TaxonId"": null, ""catalogue_number"": null, ""collector_fullname"": ""Emmanuel Defossez"", ""collector_inat"": ""@manu_dfz"", ""collector_orcid"": ""0000-0002-3279-9190"", ""comment_eco"": null, ""comment_env"": null, ""date"": ""20260121132544"", ""date_created"": ""2026-01-29T15:12:51.540Z"", ""date_updated"": null, ""extracted_id"": null, ""geometry"": null, ""herbivory_percent"": null, ""id"": 74685, ""inat_upload"": 0, ""ipen"": null, ""is_wild"": 1, ""latitude"": null, ""longitude"": null, ""match_name"": null, ""name_proposition"": ""Chamaemelum nobile"", ""no_name_on_list"": 0, ""observation_subject"": ""Leaf"", ""ott_id"": null, ""picture_cut"": ""DCIM/droguier_jbn/Plantago_lanceolata_L_drog_000127_04.jpg"", ""picture_detail"": ""DCIM/droguier_jbn/Plantago_lanceolata_L_drog_000127_03.jpg"", ""picture_free"": null, ""picture_general"": ""DCIM/droguier_jbn/Plantago_lanceolata_L_drog_000127_02.jpg"", ""picture_panel"": ""DCIM/droguier_jbn/Plantago_lanceolata_L_drog_000127_01.jpg"", ""picture_panel_label"": ""DCIM/droguier_jbn/Plantago_lanceolata_L_drog_000127_05.jpg"", ""project"": null, ""qfield_project"": ""droguier_jbn"", ""rank"": null, ""sample_id"": ""drog_000127"", ""sample_name"": null, ""soil_type"": null, ""taxon_name"": ""Plantago_lanceolata_L"", ""taxon_name_final"": null, ""taxon_name_unified"": null, ""temperature_°C"": null, ""unique_id"": null, ""unknown"": null, ""user_created"": ""053e0368-4ed8-4569-a070-81a22ad13957"", ""user_updated"": null, ""uuid_qfield"": null, ""weather"": null, ""wikidataID"": null, ""x_coord"": null, ""y_coord"": null}"
droguier_name_proposition_clear				Emmanuel Defossez	@manu_dfz	0000-0002-3279-9190			20260121132714	2026-01-29T15:12:51.573Z					74686	0		1				Chamaemelum nobile	0	Leaf		DCIM/droguier_jbn/Plantago_lanceolata_L_drog_000222_04.jpg	DCIM/droguier_jbn/Plantago_lanceolata_L_drog_000222_03.jpg		DCIM/droguier_jbn/Plantago_lanceolata_L_drog_000222_02.jpg	DCIM/droguier_jbn/Plantago_lanceolata_L_drog_000222_01.jpg	DCIM/droguier_jbn/Plantago_lanceolata_L_drog_000222_05.jpg		droguier_jbn		drog_000222			Plantago_lanceolata_L						053e0368-4ed8-4569-a070-81a22ad13957							"{""MatchedCanonical"": null, ""TaxonId"": null, ""catalogue_number"": null, ""collector_fullname"": ""Emmanuel Defossez"", ""collector_inat"": ""@manu_dfz"", ""collector_orcid"": ""0000-0002-3279-9190"", ""comment_eco"": null, ""comment_env"": null, ""date"": ""20260121132714"", ""date_created"": ""2026-01-29T15:12:51.573Z"", ""date_updated"": null, ""extracted_id"": null, ""geometry"": null, ""herbivory_percent"": null, ""id"": 74686, ""inat_upload"": 0, ""ipen"": null, ""is_wild"": 1, ""latitude"": null, ""longitude"": null, ""match_name"": null, ""name_proposition"": ""Chamaemelum nobile"", ""no_name_on_list"": 0, ""observation_subject"": ""Leaf"", ""ott_id"": null, ""picture_cut"": ""DCIM/droguier_jbn/Plantago_lanceolata_L_drog_000222_04.jpg"", ""picture_detail"": ""DCIM/droguier_jbn/Plantago_lanceolata_L_drog_000222_03.jpg"", ""picture_free"": null, ""picture_general"": ""DCIM/droguier_jbn/Plantago_lanceolata_L_drog_000222_02.jpg"", ""picture_panel"": ""DCIM/droguier_jbn/Plantago_lanceolata_L_drog_000222_01.jpg"", ""picture_panel_label"": ""DCIM/droguier_jbn/Plantago_lanceolata_L_drog_000222_05.jpg"", ""project"": null, ""qfield_project"": ""droguier_jbn"", ""rank"": null, ""sample_id"": ""drog_000222"", ""sample_name"": null, ""soil_type"": null, ""taxon_name"": ""Plantago_lanceolata_L"", ""taxon_name_final"": null, ""taxon_name_unified"": null, ""temperature_°C"": null, ""unique_id"": null, ""unknown"": null, ""user_created"": ""053e0368-4ed8-4569-a070-81a22ad13957"", ""user_updated"": null, ""uuid_qfield"": null, ""weather"": null, ""wikidataID"": null, ""x_coord"": null, ""y_coord"": null}"
droguier_name_proposition_clear				Emmanuel Defossez	@manu_dfz	0000-0002-3279-9190			20260121132858	2026-01-29T15:12:51.605Z					74687	0		1				Chamaemelum nobile	0	Leaf		DCIM/droguier_jbn/Plantago_lanceolata_L_drog_000199_04.jpg	DCIM/droguier_jbn/Plantago_lanceolata_L_drog_000199_03.jpg		DCIM/droguier_jbn/Plantago_lanceolata_L_drog_000199_02.jpg	DCIM/droguier_jbn/Plantago_lanceolata_L_drog_000199_01.jpg	DCIM/droguier_jbn/Plantago_lanceolata_L_drog_000199_05.jpg		droguier_jbn		drog_000199			Plantago_lanceolata_L						053e0368-4ed8-4569-a070-81a22ad13957							"{""MatchedCanonical"": null, ""TaxonId"": null, ""catalogue_number"": null, ""collector_fullname"": ""Emmanuel Defossez"", ""collector_inat"": ""@manu_dfz"", ""collector_orcid"": ""0000-0002-3279-9190"", ""comment_eco"": null, ""comment_env"": null, ""date"": ""20260121132858"", ""date_created"": ""2026-01-29T15:12:51.605Z"", ""date_updated"": null, ""extracted_id"": null, ""geometry"": null, ""herbivory_percent"": null, ""id"": 74687, ""inat_upload"": 0, ""ipen"": null, ""is_wild"": 1, ""latitude"": null, ""longitude"": null, ""match_name"": null, ""name_proposition"": ""Chamaemelum nobile"", ""no_name_on_list"": 0, ""observation_subject"": ""Leaf"", ""ott_id"": null, ""picture_cut"": ""DCIM/droguier_jbn/Plantago_lanceolata_L_drog_000199_04.jpg"", ""picture_detail"": ""DCIM/droguier_jbn/Plantago_lanceolata_L_drog_000199_03.jpg"", ""picture_free"": null, ""picture_general"": ""DCIM/droguier_jbn/Plantago_lanceolata_L_drog_000199_02.jpg"", ""picture_panel"": ""DCIM/droguier_jbn/Plantago_lanceolata_L_drog_000199_01.jpg"", ""picture_panel_label"": ""DCIM/droguier_jbn/Plantago_lanceolata_L_drog_000199_05.jpg"", ""project"": null, ""qfield_project"": ""droguier_jbn"", ""rank"": null, ""sample_id"": ""drog_000199"", ""sample_name"": null, ""soil_type"": null, ""taxon_name"": ""Plantago_lanceolata_L"", ""taxon_name_final"": null, ""taxon_name_unified"": null, ""temperature_°C"": null, ""unique_id"": null, ""unknown"": null, ""user_created"": ""053e0368-4ed8-4569-a070-81a22ad13957"", ""user_updated"": null, ""uuid_qfield"": null, ""weather"": null, ""wikidataID"": null, ""x_coord"": null, ""y_coord"": null}"
droguier_name_proposition_clear				Emmanuel Defossez	@manu_dfz	0000-0002-3279-9190			20260121133035	2026-01-29T15:12:51.638Z					74688	0		1				Chamaemelum nobile	0	Leaf		DCIM/droguier_jbn/Plantago_lanceolata_L_drog_000253_04.jpg	DCIM/droguier_jbn/Plantago_lanceolata_L_drog_000253_03.jpg		DCIM/droguier_jbn/Plantago_lanceolata_L_drog_000253_02.jpg	DCIM/droguier_jbn/Plantago_lanceolata_L_drog_000253_01.jpg	DCIM/droguier_jbn/Plantago_lanceolata_L_drog_000253_05.jpg		droguier_jbn		drog_000253			Plantago_lanceolata_L						053e0368-4ed8-4569-a070-81a22ad13957							"{""MatchedCanonical"": null, ""TaxonId"": null, ""catalogue_number"": null, ""collector_fullname"": ""Emmanuel Defossez"", ""collector_inat"": ""@manu_dfz"", ""collector_orcid"": ""0000-0002-3279-9190"", ""comment_eco"": null, ""comment_env"": null, ""date"": ""20260121133035"", ""date_created"": ""2026-01-29T15:12:51.638Z"", ""date_updated"": null, ""extracted_id"": null, ""geometry"": null, ""herbivory_percent"": null, ""id"": 74688, ""inat_upload"": 0, ""ipen"": null, ""is_wild"": 1, ""latitude"": null, ""longitude"": null, ""match_name"": null, ""name_proposition"": ""Chamaemelum nobile"", ""no_name_on_list"": 0, ""observation_subject"": ""Leaf"", ""ott_id"": null, ""picture_cut"": ""DCIM/droguier_jbn/Plantago_lanceolata_L_drog_000253_04.jpg"", ""picture_detail"": ""DCIM/droguier_jbn/Plantago_lanceolata_L_drog_000253_03.jpg"", ""picture_free"": null, ""picture_general"": ""DCIM/droguier_jbn/Plantago_lanceolata_L_drog_000253_02.jpg"", ""picture_panel"": ""DCIM/droguier_jbn/Plantago_lanceolata_L_drog_000253_01.jpg"", ""picture_panel_label"": ""DCIM/droguier_jbn/Plantago_lanceolata_L_drog_000253_05.jpg"", ""project"": null, ""qfield_project"": ""droguier_jbn"", ""rank"": null, ""sample_id"": ""drog_000253"", ""sample_name"": null, ""soil_type"": null, ""taxon_name"": ""Plantago_lanceolata_L"", ""taxon_name_final"": null, ""taxon_name_unified"": null, ""temperature_°C"": null, ""unique_id"": null, ""unknown"": null, ""user_created"": ""053e0368-4ed8-4569-a070-81a22ad13957"", ""user_updated"": null, ""uuid_qfield"": null, ""weather"": null, ""wikidataID"": null, ""x_coord"": null, ""y_coord"": null}"
