filename,injection,file_type,sample_id,container_id,ATTRIBUTE_Species,genus,family,NCBITaxonomy_ID,Ionization.mode,organ,is_wild,collector,latitude,longitude,x_coord,y_coord,date_created
250409_ML_Metabo_DDA_sample_464_nr8.mzML,464,sample,dbgi_003847,dbgi_003847_01_01,Aspidistra typica,Aspidistra,Asparagaceae,1142944,positive,Leaf,1,Mazzarine Laboureau,46.999523,6.9344416,2561653,1205509.1,2025-03-04T13:03:45.653Z
250409_ML_Metabo_DDA_sample_465_nr8.mzML,465,sample,dbgi_002107,dbgi_002107_01_01,Chelidonium majus,Chelidonium,Papaveraceae,71251,positive,Leaf,0,Mazzarine Laboureau,47.0003,6.9351187,2561705,1205594.9,2025-03-04T13:01:28.632Z
250409_ML_Metabo_DDA_sample_466_nr8.mzML,466,sample,dbgi_002204,dbgi_002204_01_01,Cerastium grandiflorum,Cerastium,Caryophyllaceae,2230524,positive,Leaf,0,Mazzarine Laboureau,46.99993,6.93473,2561675.2,1205554.2,2025-03-04T13:03:34.795Z
250409_ML_Metabo_DDA_sample_467_nr8.mzML,467,sample,dbgi_003247,dbgi_003247_02_01,NA,NA,NA,NA,NA,Leaf,0,Mazzarine Laboureau,46.999683,6.9337544,2561600.8,1205527.1,2025-03-04T13:03:40.448Z
250409_ML_Metabo_DDA_sample_468_nr8.mzML,468,sample,dbgi_001943,dbgi_001943_01_01,Verbascum nigrum,Verbascum,Scrophulariaceae,90364,positive,Leaf,0,Mazzarine Laboureau,47.0002,6.934949,2561692,1205583.6,2025-03-04T13:03:22.153Z
250409_ML_Metabo_DDA_sample_469_nr8.mzML,469,sample,dbgi_002045,dbgi_002045_01_01,Epilobium angustifolium,Epilobium,Onagraceae,13055,positive,Leaf,0,Mazzarine Laboureau,47.000008,6.9345813,2561664,1205562.8,2025-03-04T13:03:27.328Z
250409_ML_Metabo_DDA_sample_470_nr8.mzML,470,sample,dbgi_001951,dbgi_001951_01_01,Frangula alnus,Frangula,Rhamnaceae,106677,positive,Leaf,0,Mazzarine Laboureau,47.000217,6.935017,2561697.2,1205585.6,2025-03-04T13:03:22.359Z
250409_ML_Metabo_DDA_sample_471_nr8.mzML,471,sample,dbgi_003762,dbgi_003762_01_01,Coriandrum sativum,Coriandrum,Apiaceae,4047,positive,Leaf,0,Mazzarine Laboureau,46.99973,6.934504,2561657.8,1205531.8,2025-03-04T13:03:45.921Z
250409_ML_Metabo_DDA_sample_472_nr8.mzML,472,sample,dbgi_002105,dbgi_002105_01_01,NA,NA,NA,NA,NA,Leaf,0,Mazzarine Laboureau,47.000317,6.9350867,2561702.5,1205596.8,2025-03-04T13:03:21.186Z
250409_ML_Metabo_DDA_sample_473_nr8.mzML,473,sample,dbgi_003706,dbgi_003706_01_01,Origanum majorana,Origanum,Lamiaceae,268884,positive,Leaf,0,Mazzarine Laboureau,46.99971,6.934449,2561653.8,1205529.9,2025-03-04T13:03:43.569Z
250409_ML_Metabo_DDA_sample_474_nr8.mzML,474,sample,dbgi_003282,dbgi_003282_01_01,Thalictrum speciosissimum,Thalictrum,Ranunculaceae,3366688,positive,Leaf,1,Mazzarine Laboureau,46.99985,6.934625,2561667.2,1205545.2,2025-03-04T13:03:35.621Z
250409_ML_Metabo_DDA_sample_475_nr8.mzML,475,sample,dbgi_003848,dbgi_003848_01_01,Lonicera maackii,Lonicera,Caprifoliaceae,51255,positive,Leaf,0,Mazzarine Laboureau,46.99967,6.93464,2561668,1205524.9,2025-03-04T13:03:45.438Z
250409_ML_Metabo_DDA_sample_476_nr8.mzML,476,sample,dbgi_003472,dbgi_003472_01_01,Leucopsa dirapta,NA,NA,NA,NA,Leaf,1,Mazzarine Laboureau,46.999985,6.934655,2561669.5,1205560.1,2025-03-04T13:03:29.844Z
250409_ML_Metabo_DDA_sample_477_nr8.mzML,477,sample,dbgi_003663,dbgi_003663_01_01,Ribes rouge,Ribes,Grossulariaceae,3801,positive,Leaf,1,Mazzarine Laboureau,46.99971,6.9345484,2561661.2,1205529.9,2025-03-04T13:03:44.456Z
250409_ML_Metabo_DDA_sample_478_nr8.mzML,478,sample,dbgi_003741,dbgi_003741_01_01,Petrosedum sediforme,Petrosedum,Crassulaceae,3472803,positive,Leaf,1,Mazzarine Laboureau,46.999664,6.933657,2561593.5,1205524.9,2025-03-04T13:03:39.850Z
250409_ML_Metabo_DDA_sample_479_nr8.mzML,479,sample,dbgi_003546,dbgi_003546_01_01,Pseudofumaria alba,Pseudofumaria,Papaveraceae,367485,positive,Leaf,1,Mazzarine Laboureau,46.99984,6.9348707,2561685.8,1205544,2025-03-04T13:03:33.219Z
250409_ML_Metabo_DDA_sample_480_nr8.mzML,480,sample,dbgi_003705,dbgi_003705_01_01,Cryptotaenia japonica,Cryptotaenia,Apiaceae,48117,positive,Leaf,1,Mazzarine Laboureau,46.999725,6.9345098,2561658.2,1205531.5,2025-03-04T13:03:45.953Z
250409_ML_Metabo_DDA_sample_481_nr8.mzML,481,sample,dbgi_003327,dbgi_003327_01_01,Campanula medium,Campanula,Campanulaceae,56154,positive,Leaf,0,Mazzarine Laboureau,46.99998,6.9347286,2561675,1205559.6,2025-03-04T13:03:29.295Z
250409_ML_Metabo_DDA_sample_482_nr8.mzML,482,sample,dbgi_003784,dbgi_003784_01_01,Phlomis chrysophylla,Phlomis,Lamiaceae,997714,positive,Leaf,0,Mazzarine Laboureau,46.9998,6.9339075,2561612.5,1205540.1,2025-03-04T13:03:37.974Z
250409_ML_Metabo_DDA_sample_483_nr8.mzML,483,sample,dbgi_003843,dbgi_003843_01_01,NA,NA,NA,NA,NA,Leaf,0,Mazzarine Laboureau,46.999645,6.9337764,2561602.5,1205522.9,2025-03-04T13:03:41.768Z
250409_ML_Metabo_DDA_sample_484_nr8.mzML,484,sample,dbgi_003387,dbgi_003387_01_01,Dianthus spiculifolius,Dianthus,Caryophyllaceae,1268176,positive,Leaf,0,Mazzarine Laboureau,46.999954,6.9348216,2561682.2,1205556.6,2025-03-04T13:03:32.798Z
250409_ML_Metabo_DDA_sample_485_nr8.mzML,485,sample,dbgi_003271,dbgi_003271_01_01,Silene vulgaris,Silene,Caryophyllaceae,42043,positive,Leaf,0,Mazzarine Laboureau,47,6.934803,2561680.8,1205561.9,2025-03-04T13:03:28.569Z
250409_ML_Metabo_DDA_sample_486_nr8.mzML,486,sample,dbgi_003468,dbgi_003468_01_01,Ramonda myconi,Ramonda,Gesneriaceae,48815,positive,Leaf,0,Mazzarine Laboureau,46.999786,6.9344034,2561650.2,1205538.4,2025-03-04T13:03:36.335Z
250410_ML_Metabo_DDA_QC7_1_nr8.mzML,NA,QC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
250410_ML_Metabo_DDA_QC7_2_nr8.mzML,NA,QC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
250410_ML_Metabo_DDA_QC7_3_nr8.mzML,NA,QC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
250410_ML_Metabo_DDA_QC7_4_nr8.mzML,NA,QC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
250410_ML_Metabo_DDA_QC7_5_nr8.mzML,NA,QC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
250410_ML_Metabo_DDA_sample_414b_nr8.mzML,414,sample,dbgi_007041,dbgi_007041_01_01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
250410_ML_Metabo_DDA_sample_487_nr8.mzML,487,sample,dbgi_003404,dbgi_003404_01_01,Oenanthe lachenalii,Oenanthe,Apiaceae,305798,positive,Leaf,0,Mazzarine Laboureau,46.999985,6.9346437,2561668.8,1205560.2,2025-03-04T13:03:29.771Z
250410_ML_Metabo_DDA_sample_488_nr8.mzML,488,sample,dbgi_003840,dbgi_003840_01_01,Thymbra capitata,Thymbra,Lamiaceae,543980,positive,Leaf,1,Mazzarine Laboureau,46.99964,6.9337783,2561602.5,1205522.4,2025-03-04T13:03:41.828Z
250410_ML_Metabo_DDA_sample_489_nr8.mzML,489,sample,dbgi_002071,dbgi_002071_01_01,Wulfenia carinthiaca,Wulfenia,Plantaginaceae,165349,positive,Leaf,0,Mazzarine Laboureau,47.00008,6.934853,2561684.8,1205570.8,2025-03-04T13:03:26.226Z
250410_ML_Metabo_DDA_sample_490_nr8.mzML,490,sample,dbgi_002124,dbgi_002124_01_01,Vinca minor,Vinca,Apocynaceae,60093,positive,Leaf,0,Mazzarine Laboureau,47.000275,6.935138,2561706.5,1205592.1,2025-03-04T13:01:28.388Z
250410_ML_Metabo_DDA_sample_491_nr8.mzML,491,sample,dbgi_007074,dbgi_007074_01_01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
250410_ML_Metabo_DDA_sample_492_nr8.mzML,492,sample,dbgi_003433,dbgi_003433_01_01,Sempervivum rupicolom,Sempervivum,Crassulaceae,23030,positive,Leaf,1,Mazzarine Laboureau,46.99995,6.9346476,2561669,1205556.2,2025-03-04T13:03:29.950Z
250410_ML_Metabo_DDA_sample_493_nr8.mzML,493,sample,dbgi_001947,dbgi_001947_01_01,NA,NA,NA,NA,NA,Leaf,0,Mazzarine Laboureau,47.000225,6.9351215,2561705.2,1205586.9,2025-03-04T13:03:23.545Z
250410_ML_Metabo_DDA_sample_494_nr8.mzML,494,sample,dbgi_002216,dbgi_002216_01_01,Rosa uriensis,Rosa,Rosaceae,3764,positive,Leaf,0,Mazzarine Laboureau,47.000217,6.9351025,2561703.8,1205585.9,2025-03-04T13:03:22.769Z
250410_ML_Metabo_DDA_sample_495_nr8.mzML,495,sample,dbgi_002094,dbgi_002094_01_01,Cytisus purpureus,Cytisus,Fabaceae,49806,positive,Leaf,0,Mazzarine Laboureau,47.00004,6.934808,2561681.2,1205565.9,2025-03-04T13:03:25.708Z
250410_ML_Metabo_DDA_sample_496_nr8.mzML,496,sample,dbgi_002182,dbgi_002182_01_01,NA,NA,NA,NA,NA,Leaf,0,Mazzarine Laboureau,47.000233,6.9350357,2561698.5,1205587.8,2025-03-04T13:03:23.297Z
250410_ML_Metabo_DDA_sample_497_nr8.mzML,497,sample,dbgi_003283,dbgi_003283_01_01,Adonis vernalis,Adonis,Ranunculaceae,46985,positive,Leaf,0,Mazzarine Laboureau,46.99982,6.9345026,2561657.8,1205542.1,2025-03-04T13:03:36.551Z
250410_ML_Metabo_DDA_sample_498_nr8.mzML,498,sample,dbgi_003287,dbgi_003287_01_01,NA,NA,NA,NA,NA,Leaf,1,Mazzarine Laboureau,46.999817,6.9345894,2561664.5,1205541.6,2025-03-04T13:03:35.760Z
250410_ML_Metabo_DDA_sample_499_nr8.mzML,499,sample,dbgi_001985,dbgi_001985_01_01,Cornus mas,Cornus,Cornaceae,4285,positive,Leaf,0,Mazzarine Laboureau,47.00021,6.9350634,2561700.8,1205585,2025-03-04T13:03:22.734Z
250410_ML_Metabo_DDA_sample_500_nr8.mzML,500,sample,dbgi_003511,dbgi_003511_01_01,Paronychia kapela,Paronychia,Caryophyllaceae,157632,positive,Leaf,0,Mazzarine Laboureau,46.99992,6.9345937,2561664.8,1205553.1,2025-03-04T13:03:30.199Z
250410_ML_Metabo_DDA_sample_501_nr8.mzML,501,sample,dbgi_002221,dbgi_002221_01_01,Hypericum perforatum,Hypericum,Hypericaceae,65561,positive,Leaf,0,Mazzarine Laboureau,47.000275,6.9351172,2561704.8,1205592.1,2025-03-04T13:03:23.400Z
250410_ML_Metabo_DDA_sample_502_nr8.mzML,502,sample,dbgi_002015,dbgi_002015_01_01,Silybum marianum,Silybum,Compositae,92921,positive,Leaf,0,Mazzarine Laboureau,47.00024,6.9350867,2561702.5,1205588.4,2025-03-04T13:03:23.026Z
250410_ML_Metabo_DDA_sample_503_nr8.mzML,503,sample,dbgi_003776,dbgi_003776_01_01,Rubus phoenicolasius,Rubus,Rosaceae,75085,positive,Leaf,0,Mazzarine Laboureau,46.999714,6.934415,2561651,1205530.1,2025-03-04T13:03:43.385Z
250410_ML_Metabo_DDA_sample_504_nr8.mzML,504,sample,dbgi_003536,dbgi_003536_01_01,Pinus mugo,Pinus,Pinaceae,28528,positive,Leaf,0,Mazzarine Laboureau,46.999905,6.934818,2561681.8,1205551.2,2025-03-04T13:03:34.092Z
250410_ML_Metabo_DDA_sample_505_nr8.mzML,505,sample,dbgi_003310,dbgi_003310_01_01,Sedum maximum,Sedum,Crassulaceae,1211475,positive,Leaf,0,Mazzarine Laboureau,47.000004,6.9349217,2561689.8,1205562.2,2025-03-04T13:03:31.638Z
250410_ML_Metabo_DDA_sample_506_nr8.mzML,506,sample,dbgi_003693,dbgi_003693_01_01,Rosa laxa,Rosa,Rosaceae,267240,positive,Leaf,1,Mazzarine Laboureau,46.999676,6.934476,2561655.8,1205526,2025-03-04T13:03:44.193Z
250410_ML_Metabo_DDA_sample_507_nr8.mzML,507,sample,dbgi_001997,dbgi_001997_01_01,Althaea officinalis,Althaea,Malvaceae,145745,positive,Leaf,0,Mazzarine Laboureau,47.000237,6.935048,2561699.5,1205588,2025-03-04T13:03:23.332Z
250410_ML_Metabo_DDA_sample_508_nr8.mzML,508,sample,dbgi_007077,dbgi_007077_01_01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
250410_ML_Metabo_DDA_sample_509_nr8.mzML,509,sample,dbgi_007098,dbgi_007098_01_01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
250410_ML_Metabo_DDA_sample_510_nr8.mzML,510,sample,dbgi_007052,dbgi_007052_01_01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
250410_ML_Metabo_DDA_sample_511_nr8.mzML,511,sample,dbgi_002022,dbgi_002022_01_01,Hepatica nobilis,Hepatica,Ranunculaceae,168011,positive,Leaf,0,Mazzarine Laboureau,47.000282,6.935155,2561707.8,1205593,2025-03-04T13:01:28.354Z
250410_ML_Metabo_DDA_sample_512_nr8.mzML,512,sample,dbgi_001987,dbgi_001987_01_01,Papaver somniferum,Papaver,Papaveraceae,3469,positive,Leaf,0,Mazzarine Laboureau,47.000244,6.9350295,2561698.2,1205588.9,2025-03-04T13:03:23.261Z
250410_ML_Metabo_DDA_sample_513_nr8.mzML,513,sample,dbgi_003285,dbgi_003285_01_01,Juncus arcticus,Juncus,Juncaceae,253145,positive,Leaf,0,Mazzarine Laboureau,46.99998,6.934639,2561668.2,1205559.9,2025-03-04T13:03:29.809Z
250410_ML_Metabo_DDA_sample_514_nr8.mzML,514,sample,dbgi_003471,dbgi_003471_01_01,Teucrium pyrenaicum,Teucrium,Lamiaceae,680192,positive,Leaf,0,Mazzarine Laboureau,46.999855,6.9345517,2561661.5,1205545.9,2025-03-04T13:03:36.622Z
250410_ML_Metabo_DDA_sample_515_nr8.mzML,515,sample,dbgi_002134,dbgi_002134_01_01,Molinia caerulea,Molinia,Poaceae,38689,positive,Leaf,0,Mazzarine Laboureau,47.00001,6.9345813,2561664,1205563.1,2025-03-04T13:03:27.297Z
250410_ML_Metabo_DDA_sample_516_nr8.mzML,516,sample,dbgi_002190,dbgi_002190_01_01,Streptocarpus caulescens,Streptocarpus,Gesneriaceae,86151,positive,Leaf,0,Mazzarine Laboureau,46.999893,6.9343767,2561648.2,1205550.1,2025-03-04T13:03:24.006Z
250410_ML_Metabo_DDA_sample_517_nr8.mzML,517,sample,dbgi_003446,dbgi_003446_01_01,Satureja montana,Satureja,Lamiaceae,49988,positive,Leaf,0,Mazzarine Laboureau,46.99996,6.93466,2561670,1205557.6,2025-03-04T13:03:29.558Z
250410_ML_Metabo_DDA_sample_518_nr8.mzML,518,sample,dbgi_002194,dbgi_002194_01_01,Acer monspessulanum,Acer,Sapindaceae,168566,positive,Leaf,0,Mazzarine Laboureau,46.999966,6.934457,2561654.5,1205557.9,2025-03-04T13:03:27.448Z
250410_ML_Metabo_DDA_sample_519_nr8.mzML,519,sample,dbgi_002081,dbgi_002081_01_01,Crataegus monogyna,Crataegus,Rosaceae,140997,positive,Leaf,0,Mazzarine Laboureau,47.000145,6.934902,2561688.5,1205577.9,2025-03-04T13:03:26.168Z
250410_ML_Metabo_DDA_sample_520_nr8.mzML,520,sample,dbgi_002206,dbgi_002206_01_01,Hippophae rhamnoides,Hippophae,Elaeagnaceae,193516,positive,Leaf,0,Mazzarine Laboureau,47.000206,6.935048,2561699.5,1205584.4,2025-03-04T13:03:22.698Z
250410_ML_Metabo_DDA_sample_521_nr8.mzML,521,sample,dbgi_003270,dbgi_003270_01_01,Paeonia broteri,Paeonia,Paeoniaceae,40701,positive,Leaf,1,Mazzarine Laboureau,46.99986,6.9346175,2561666.5,1205546,2025-03-04T13:03:35.561Z
250410_ML_Metabo_DDA_sample_522_nr8.mzML,522,sample,dbgi_002148,dbgi_002148_01_01,Centaurea simplicicaulis,Centaurea,Compositae,3074735,positive,Leaf,0,Mazzarine Laboureau,46.999954,6.9349346,2561690.8,1205556.6,2025-03-04T13:03:31.431Z
250410_ML_Metabo_DDA_sample_523_nr8.mzML,523,sample,dbgi_002131,dbgi_002131_01_01,Lepidium sativum,Lepidium,Brassicaceae,33125,positive,Leaf,0,Mazzarine Laboureau,47.000233,6.9350805,2561702,1205587.5,2025-03-04T13:03:22.985Z
250410_ML_Metabo_DDA_sample_524_nr8.mzML,524,sample,dbgi_003488,dbgi_003488_01_01,Ceratonia siliqua,Ceratonia,Fabaceae,20340,positive,Leaf,0,Mazzarine Laboureau,46.99979,6.9344993,2561657.5,1205538.5,2025-03-04T13:03:36.517Z
250410_ML_Metabo_DDA_sample_525_nr8.mzML,525,sample,dbgi_003274,dbgi_003274_01_01,Malus toringo,Malus,Rosaceae,106566,positive,Leaf,1,Mazzarine Laboureau,47.000187,6.934355,2561646.8,1205582.9,2025-03-04T13:03:37.030Z
250410_ML_Metabo_DDA_sample_526_nr8.mzML,526,sample,dbgi_003845,dbgi_003845_01_01,Glaucium flavum,Glaucium,Papaveraceae,56853,positive,Leaf,0,Mazzarine Laboureau,46.999645,6.933897,2561611.5,1205523,2025-03-04T13:03:42.112Z
250410_ML_Metabo_DDA_sample_527_nr8.mzML,527,sample,dbgi_007112,dbgi_007112_01_01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
250410_ML_Metabo_DDA_sample_528_nr8.mzML,528,sample,dbgi_003856,dbgi_003856_01_01,Catananche caerulea,Catananche,Compositae,114285,positive,Leaf,0,Mazzarine Laboureau,46.99964,6.9337845,2561603,1205522.6,2025-03-04T13:03:41.798Z
250410_ML_Metabo_DDA_sample_529_nr8.mzML,529,sample,dbgi_003397,dbgi_003397_01_01,Ruscus aculeatus,Ruscus,Asparagaceae,59067,positive,Leaf,0,Mazzarine Laboureau,46.99962,6.933868,2561609.5,1205519.8,2025-03-04T13:03:40.613Z
250410_ML_Metabo_DDA_sample_530_nr8.mzML,530,sample,dbgi_002136,dbgi_002136_01_01,Larix decidua,Larix,Pinaceae,71402,positive,Leaf,0,Mazzarine Laboureau,47.00006,6.9349256,2561690.2,1205568.4,2025-03-04T13:03:26.048Z
250410_ML_Metabo_DDA_sample_531_nr8.mzML,531,sample,dbgi_002178,dbgi_002178_01_01,NA,NA,NA,NA,NA,Leaf,0,Mazzarine Laboureau,46.999893,6.934374,2561648,1205550,2025-03-04T13:03:24.039Z
250410_ML_Metabo_DDA_sample_532_nr8.mzML,532,sample,dbgi_003269,dbgi_003269_01_01,Helleborus niger,Helleborus,Ranunculaceae,171896,positive,Leaf,0,Mazzarine Laboureau,46.99996,6.9346547,2561669.5,1205557.5,2025-03-04T13:03:29.523Z
250410_ML_Metabo_DDA_sample_533_nr8.mzML,533,sample,dbgi_003345,dbgi_003345_01_01,Globularia cordifolia,Globularia,Plantaginaceae,69063,positive,Leaf,0,Mazzarine Laboureau,47.000004,6.934782,2561679.2,1205562.4,2025-03-04T13:03:28.822Z
250410_ML_Metabo_DDA_sample_534_nr8.mzML,534,sample,dbgi_003431,dbgi_003431_01_01,Syringa vulgaris,Syringa,Oleaceae,34270,positive,Leaf,1,Mazzarine Laboureau,47.00015,6.93428,2561641,1205578.5,2025-03-04T13:03:37.058Z
250410_ML_Metabo_DDA_sample_535_nr8.mzML,535,sample,dbgi_003475,dbgi_003475_02_01,Genista lydia,Genista,Fabaceae,529822,positive,Leaf,0,Mazzarine Laboureau,46.999893,6.9349174,2561689.5,1205549.8,2025-03-04T13:03:34.668Z
250410_ML_Metabo_DDA_sample_536_nr8.mzML,536,sample,dbgi_002128,dbgi_002128_01_01,NA,NA,NA,NA,NA,Leaf,0,Mazzarine Laboureau,46.999897,6.9343734,2561648,1205550.5,2025-03-04T13:03:23.975Z
250410_ML_Metabo_DDA_sample_537_nr8.mzML,537,sample,dbgi_003540,dbgi_003540_01_01,Sideritis italica,Sideritis,Lamiaceae,155231,positive,Leaf,0,Mazzarine Laboureau,46.99988,6.9347315,2561675.2,1205548.9,2025-03-04T13:03:34.549Z
250410_ML_Metabo_DDA_sample_538_nr8.mzML,538,sample,dbgi_002044,dbgi_002044_01_01,Foeniculum vulgare,Foeniculum,Apiaceae,2849586,positive,Leaf,0,Mazzarine Laboureau,47.000233,6.935075,2561701.5,1205587.8,2025-03-04T13:03:22.913Z
250410_ML_Metabo_DDA_sample_539_nr8.mzML,539,sample,dbgi_003301,dbgi_003301_01_01,Aurinia petraea,Aurinia,Brassicaceae,1366947,positive,Leaf,0,Mazzarine Laboureau,46.999966,6.934812,2561681.5,1205558.1,2025-03-04T13:03:32.911Z
250410_ML_Metabo_DDA_sample_540_nr8.mzML,540,sample,dbgi_003470,dbgi_003470_01_01,Spiraea decumbens,Spiraea,Rosaceae,409508,positive,Leaf,0,Mazzarine Laboureau,46.999928,6.9345965,2561665,1205553.9,2025-03-04T13:03:30.234Z
250410_ML_Metabo_DDA_sample_541_nr8.mzML,541,sample,dbgi_002132,dbgi_002132_01_01,NA,NA,NA,NA,NA,Leaf,0,Mazzarine Laboureau,47.000145,6.9348707,2561686,1205578.1,2025-03-04T13:03:21.892Z
250410_ML_Metabo_DDA_sample_542_nr8.mzML,542,sample,dbgi_007067,dbgi_007067_01_01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
250410_ML_Metabo_DDA_sample_543_nr8.mzML,543,sample,dbgi_003339,dbgi_003339_01_01,Helianthemum nummularium,Helianthemum,Cistaceae,478958,positive,Leaf,0,Mazzarine Laboureau,46.999973,6.9345593,2561662.2,1205559.1,2025-03-04T13:03:30.736Z
250410_ML_Metabo_DDA_sample_544_nr8.mzML,544,sample,dbgi_001981,dbgi_001981_01_01,NA,NA,NA,NA,NA,Leaf,0,Mazzarine Laboureau,47.00024,6.935003,2561696.2,1205588.5,2025-03-04T13:03:22.390Z
250410_ML_Metabo_DDA_sample_545_nr8.mzML,545,sample,dbgi_003355,dbgi_003355_01_01,Allochrusa persica,Allochrusa,Caryophyllaceae,2603721,positive,Leaf,0,Mazzarine Laboureau,46.999996,6.9349394,2561691.2,1205561.5,2025-03-04T13:03:32.083Z
250410_ML_Metabo_DDA_sample_546_nr8.mzML,546,sample,dbgi_003253,dbgi_003253_01_01,Armeria alpina,Armeria,Plumbaginaceae,71836,positive,Leaf,0,Mazzarine Laboureau,47.00002,6.9348536,2561684.8,1205563.8,2025-03-04T13:03:28.466Z
250410_ML_Metabo_DDA_sample_547_nr8.mzML,547,sample,dbgi_003280,dbgi_003280_01_01,Salvia lavandulifolia,Salvia,Lamiaceae,3110498,positive,Leaf,1,Mazzarine Laboureau,46.99983,6.934403,2561650.2,1205542.8,2025-03-04T13:03:36.020Z
250410_ML_Metabo_DDA_sample_548_nr8.mzML,548,sample,dbgi_006909,dbgi_006909_01_01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
250410_ML_Metabo_DDA_sample_549_nr8.mzML,549,sample,dbgi_002127,dbgi_002127_01_01,Primula auricula,Primula,Primulaceae,184173,positive,Leaf,0,Mazzarine Laboureau,47.00002,6.9346533,2561669.5,1205564,2025-03-04T13:03:26.907Z
250410_ML_Metabo_DDA_sample_550_nr8.mzML,550,sample,dbgi_003265,dbgi_003265_01_01,Saxifraga cuneata,Saxifraga,Saxifragaceae,83421,positive,Leaf,0,Mazzarine Laboureau,46.99984,6.9344287,2561652.2,1205544.4,2025-03-04T13:03:35.944Z
250410_ML_Metabo_DDA_sample_551_nr8.mzML,551,sample,dbgi_003507,dbgi_003507_01_01,Colutea persica,Colutea,Fabaceae,144175,positive,Leaf,0,Mazzarine Laboureau,46.999805,6.9342165,2561636,1205540.2,2025-03-04T13:03:36.826Z
250410_ML_Metabo_DDA_sample_552_nr8.mzML,552,sample,dbgi_007141,dbgi_007141_01_01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
250410_ML_Metabo_DDA_sample_553_nr8.mzML,553,sample,dbgi_003241,dbgi_003241_01_01,Laserpitium siler,Laserpitium,Apiaceae,40869,positive,Leaf,0,Mazzarine Laboureau,47.000053,6.934668,2561670.5,1205567.9,2025-03-04T13:03:27.991Z
250410_ML_Metabo_DDA_sample_554_nr8.mzML,554,sample,dbgi_003436,dbgi_003436_01_01,Brunnera macrophylla,Brunnera,Boraginaceae,34249,positive,Leaf,0,Mazzarine Laboureau,46.999977,6.9349804,2561694.2,1205559,2025-03-04T13:03:31.102Z
250410_ML_Metabo_DDA_sample_555_nr8.mzML,555,sample,dbgi_001938,dbgi_001938_01_01,NA,NA,NA,NA,NA,Leaf,0,Mazzarine Laboureau,47.000164,6.934942,2561691.5,1205579.8,2025-03-04T13:03:23.462Z
250410_ML_Metabo_DDA_sample_556_nr8.mzML,556,sample,dbgi_002144,dbgi_002144_01_01,Pinus mugo,Pinus,Pinaceae,28528,positive,Leaf,0,Mazzarine Laboureau,47.00001,6.9346848,2561671.8,1205563.2,2025-03-04T13:03:26.878Z
250410_ML_Metabo_DDA_sample_557_nr8.mzML,557,sample,dbgi_001975,dbgi_001975_01_01,Fragaria vesca,Fragaria,Rosaceae,57918,positive,Leaf,0,Mazzarine Laboureau,47.00015,6.934863,2561685.5,1205578.1,2025-03-04T13:03:21.738Z
250410_ML_Metabo_DDA_sample_558_nr8.mzML,558,sample,dbgi_002118,dbgi_002118_01_01,Sorbus ambigua,Sorbus,Rosaceae,23222,positive,Leaf,1,Mazzarine Laboureau,46.99998,6.9345384,2561660.5,1205559.8,2025-03-04T13:03:27.418Z
250410_ML_Metabo_DDA_sample_559_nr8.mzML,559,sample,dbgi_003229,dbgi_003229_01_01,Dianthus sylvestris,Dianthus,Caryophyllaceae,288953,positive,Leaf,0,Mazzarine Laboureau,47.000027,6.9347253,2561674.8,1205564.6,2025-03-04T13:03:26.657Z
250410_ML_Metabo_DDA_sample_560_nr8.mzML,560,sample,dbgi_003350,dbgi_003350_01_01,Lavandula angustifolia,Lavandula,Lamiaceae,39329,positive,Leaf,0,Mazzarine Laboureau,46.99999,6.9347115,2561673.8,1205560.6,2025-03-04T13:03:29.127Z
250410_ML_Metabo_DDA_sample_561_nr8.mzML,561,sample,dbgi_007064,dbgi_007064_01_01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
250410_ML_Metabo_DDA_sample_562_nr8.mzML,562,sample,dbgi_003352,dbgi_003352_01_01,Koeleria vallesiana,Koeleria,Poaceae,366483,positive,Leaf,0,Mazzarine Laboureau,46.99998,6.9347014,2561673,1205559.5,2025-03-04T13:03:29.064Z
